	track	direction	distance	weather	going	start_at	title	grade	date	round	place	days	requirement	rule	単勝:的中	単勝:配当	単勝:人気	複勝_1:的中	複勝_1:配当	複勝_1:人気	複勝_2:的中	複勝_2:配当	複勝_2:人気	馬連:的中	馬連:配当	馬連:人気	ワイド_1:的中	ワイド_1:配当	ワイド_1:人気	ワイド_2:的中	ワイド_2:配当	ワイド_2:人気	ワイド_3:的中	ワイド_3:配当	ワイド_3:人気	馬単:的中	馬単:配当	馬単:人気	三連複:的中	三連複:配当	三連複:人気	三連単:的中	三連単:配当	三連単:人気	spacing_on_corner:1	spacing_on_corner:2	spacing_on_corner:3	spacing_on_corner:4	laptime	pacemaker	複勝_3:的中	複勝_3:配当	複勝_3:人気	枠連:的中	枠連:配当	枠連:人気	枠単:的中	枠単:配当	枠単:人気
201743090304	ダ	左	1000	晴	稍重	16:40	C3　選抜馬		2017-9-3	6	船橋	2			12	120	1	12.0	100	1.0	5.0	140	2.0	5-12	300	1	5-12	150	1	6-12	210	3	5-6	500	6	12=>5	380	1	5-6-12	560	1	12=>5=>6	1150	1			5,12,10,(4,8),1,6,9,14,3,11,(2,7),13	5121084169143117213	12.4 - 11.3 - 12.2 - 12.6 - 13.4	12.4 - 23.7 - 35.9 - 48.5 - 61.9 (35.9-38.2)	6.0	150	4.0	4-7	220.0	1.0	7=>4	250.0	1.0
201743090305	ダ	左	1600	晴	稍重	17:10	印旛沼特別 		2017-9-3	6	船橋	2			5	1100	5	5.0	190	4.0	10.0	140	1.0	5-10	870	5	5-10	420	5	5-9	2,290	22	9-10	910	11	5=>10	2230	9	5-9-10	4100	13	5=>10=>9	20470	70	57110249386.0	57110249386	(5,7),10,1,2,4,9,3,(6,8)	57101924638	13.5 - 13.4 - 13.5 - 13.0 - 12.4 - 12.5 - 13.5 - 13.5	13.5 - 26.9 - 40.4 - 53.4 - 65.8 - 78.3 - 91.8 - 105.3 (40.4-39.5)	9.0	440	6.0	5-8	660.0	3.0	5=>8	1740.0	8.0
201743090306	ダ	左	1200	晴	稍重	17:40	C2　選抜馬		2017-9-3	6	船橋	2			6	1800	7	6.0	340	8.0	5.0	220	4.0	5-6	9910	28	5-6	2,360	29	6-11	930	14	5-11	330	2	6=>5	17760	53	5-6-11	6280	25	6=>5=>11	82770	267		546831011792	5,(4,6),8,(3,11),10,9,7,2	564811397102	13.0 - 12.0 - 12.3 - 12.6 - 13.0 - 13.6	13.0 - 25.0 - 37.3 - 49.9 - 62.9 - 76.5 (37.3-39.2)	11.0	130	1.0	5-6	2040.0	10.0	6=>5	3320.0	18.0
201743090307	ダ	左	1200	晴	稍重	18:10	鉄道で楽しむ!ちばの		2017-9-3	6	船橋	2			6	240	1	6.0	120	1.0	7.0	160	2.0	6-7	490	1	6-7	210	1	2-6	1,500	16	2-7	1,990	22	6=>7	860	2	2-6-7	4160	13	6=>7=>2	15250	43		611121257983410	6,11,12,2,9,1,7,(5,8),3,4,10	611212971583410	12.7 - 11.7 - 12.1 - 12.4 - 13.3 - 13.7	12.7 - 24.4 - 36.5 - 48.9 - 62.2 - 75.9 (36.5-39.4)	2.0	520	8.0	5-6	480.0	2.0	5=>6	620.0	1.0
201743090308	ダ	左	1600	晴	稍重	18:40	C1三　四		2017-9-3	6	船橋	2			1	310	1	1.0	190	1.0	4.0	720	10.0	1-4	4800	18	1-4	1,470	17	1-11	1,880	23	4-11	6,740	68	1=>4	5560	21	1-4-11	27490	110	1=>4=>11	99510	362	3.1112125913684716e+18	3111215139268471410	3,11,12,1,13,5,9,6,4,(8,14),(7,2),10	3,11,12,1,5,4,9,13,6,7,14,8-2,10	12.9 - 12.8 - 13.2 - 13.2 - 12.9 - 13.1 - 13.8 - 13.8	12.9 - 25.7 - 38.9 - 52.1 - 65.0 - 78.1 - 91.9 - 105.7 (38.9-40.7)	11.0	730	11.0	1-3	2410.0	13.0	1=>3	3740.0	17.0
201743090309	ダ	左	1600	晴	稍重	19:10	サプライズパワー・メ 		2017-9-3	6	船橋	2	100万円以上	(別定)	6	2270	6	6.0	250	5.0	7.0	110	1.0	6-7	850	4	6-7	360	4	4-6	1,300	14	4-7	270	2	6=>7	3070	11	4-6-7	1690	4	6=>7=>4	20640	60	13,10,2,8,5,7,1,3,4,6,9,12,11-14	13,10,2,8,5,1,7,3,4,6,12,9,11-14	(13,10),8,(1,2),7,5,(4,3),6,11,12,9-14	1082713513461211914	12.6 - 12.4 - 13.7 - 14.0 - 13.1 - 13.6 - 13.6 - 13.7	12.6 - 25.0 - 38.7 - 52.7 - 65.8 - 79.4 - 93.0 - 106.7 (38.7-40.9)	4.0	200	3.0	4-5	480.0	3.0	4=>5	2150.0	7.0
201743090401	ダ	左	1500	曇	重	15:00	3歳五　六		2017-9-4	6	船橋	3	50万円以上122万円未満		10	1210	6	10.0	170	3.0	9.0	210	6.0	9-10	3470	15	9-10	880	14	4-10	270	2	4-9	430	5	10=>9	7400	30	4-9-10	2300	10	10=>9=>4	26180	101	749112851210316	749281151210316	7,4,2,9,8,5,10,(11,12),1,6,3	479821051216113	7.1 - 12.5 - 12.1 - 12.6 - 13.1 - 13.9 - 13.3 - 14.5	7.1 - 19.6 - 31.7 - 44.3 - 57.4 - 71.3 - 84.6 - 99.1 (31.7-41.7)	4.0	110	1.0	7-7	3080.0	12.0	7=>7	3700.0	18.0
201743090402	ダ	左	1200	曇	重	15:30	夏だ!競馬だ!船橋ハ		2017-9-4	6	船橋	3	50万円以上122万円未満		6	1870	6	6.0	360	6.0	12.0	190	3.0	6-12	2800	10	6-12	860	11	6-7	2,020	22	7-12	890	12	6=>12	9110	27	6-7-12	9560	29	6=>12=>7	70960	183		341112126971085	(4,11,12),(3,6),9,2,7,8,10,1,5	12,11,4,6,9,7,3,2,10,8,5-1	12.9 - 11.8 - 11.8 - 12.6 - 13.2 - 13.7	12.9 - 24.7 - 36.5 - 49.1 - 62.3 - 76.0 (36.5-39.5)	7.0	320	5.0	5-8	820.0	5.0	5=>8	2020.0	9.0
201743090403	ダ	左	1000	曇	重	16:00	アマリネデビュー		2017-9-4	6	船橋	3			4	200	1	4.0	120	1.0	1.0	230	3.0	1-4	580	2	1-4	200	2	4-7	270	3	1-7	500	10	4=>1	750	2	1-4-7	1190	5	4=>1=>7	4580	16			1,4,7,2,(5,6),3	1472653	13.0 - 11.6 - 12.2 - 12.7 - 13.2	13.0 - 24.6 - 36.8 - 49.5 - 62.7 (36.8-38.1)									
201743092501	ダ	左	1500	晴	重	15:30	3歳二		2017-9-25	7	船橋	1	239万円以上304.2万円未満		9	570	3	9.0	160	4.0	3.0	140	2.0	3-9	2010	8	3-9	490	6	8-9	260	3	3-8	250	2	9=>3	3840	16	3-8-9	1000	2	9=>3=>8	9970	26	109368241115712	109348216511712	109328411167512	109382411176512	6.7 - 12.3 - 13.8 - 12.7 - 12.4 - 12.8 - 13.4 - 14.6	6.7 - 19.0 - 32.8 - 45.5 - 57.9 - 70.7 - 84.1 - 98.7 (32.8-40.8)	8.0	100	1.0	3-7	1780.0	8.0	7=>3	4260.0	16.0
201743092502	ダ	左	1500	晴	重	16:00	2歳三		2017-9-25	7	船橋	1	38万円以上65.5万円未満		1	580	3	1.0	170	3.0	8.0	220	4.0	1-8	1600	7	1-8	460	6	1-7	780	12	7-8	800	13	1=>8	3350	12	1-7-8	4060	16	1=>8=>7	20000	71	214536879	214563879	214653879	214658739	6.9 - 12.3 - 12.9 - 13.1 - 13.1 - 13.7 - 14.5 - 15.1	6.9 - 19.2 - 32.1 - 45.2 - 58.3 - 72.0 - 86.5 - 101.6 (32.1-43.3)	7.0	310	5.0	1-8	1440.0	6.0	1=>8	4490.0	15.0
201743092503	ダ	左	1500	晴	重	16:30	2歳二		2017-9-25	7	船橋	1	65.5万円以上155万円未満		12	740	3	12.0	220	3.0	1.0	640	8.0	1-12	10140	25	1-12	2,070	24	8-12	860	9	1-8	2,620	29	12=>1	15890	42	1-8-12	20760	52	12=>1=>8	98720	244	106548129723111	106584912732111	106581214113972	810651211143972	7.1 - 12.5 - 13.6 - 13.5 - 13.1 - 12.8 - 13.0 - 14.3	7.1 - 19.6 - 33.2 - 46.7 - 59.8 - 72.6 - 85.6 - 99.9 (33.2-40.1)	8.0	280	4.0	1-8	6860.0	18.0	8=>1	9730.0	25.0
201743092801	ダ	左	1500	曇	不良	15:00	3歳八　九		2017-9-28	7	船橋	4	49.5万円以上100.2万円未満		10	970	5	10.0	200	5.0	5.0	190	4.0	5-10	2890	10	5-10	780	10	6-10	400	5	5-6	320	2	10=>5	5060	21	5-6-10	1770	6	10=>5=>6	13360	47	51049367218	51049637218	51094637281	51096437281	6.9 - 12.1 - 12.7 - 12.9 - 12.6 - 12.7 - 13.5 - 14.6	6.9 - 19.0 - 31.7 - 44.6 - 57.2 - 69.9 - 83.4 - 98.0 (31.7-40.8)	6.0	130	1.0	5-8	990.0	5.0	8=>5	1930.0	9.0
201743092802	ダ	左	1200	曇	不良	15:30	3歳八　九		2017-9-28	7	船橋	4	49.5万円以上100.2万円未満		2	550	3	2.0	140	3.0	1.0	110	1.0	1-2	520	1	1-2	200	2	2-6	340	3	1-6	180	1	2=>1	1410	4	1-2-6	630	1	2=>1=>6	4280	5		2519346107118.0	1259374610118.0	1259367411108.0	12.4 - 11.1 - 11.7 - 12.6 - 13.8 - 13.9	12.4 - 23.5 - 35.2 - 47.8 - 61.6 - 75.5 (35.2-40.3)	6.0	140	4.0	1-2	320.0	2.0	2=>1	1270.0	4.0
201743092803	ダ	左	1200	曇	不良	16:00	ポートサイドアイドル 		2017-9-28	7	船橋	4			4	140	1	4.0	110	1.0	6.0	250	6.0	4-6	1500	6	4-6	350	4	4-8	180	2	6-8	850	12	4=>6	1370	7	4-6-8	1350	7	4=>6=>8	4460	18		84325761	84352761	8,4,5,3,7,2,6-1	12.3 - 11.4 - 12.2 - 12.8 - 13.5 - 14.0	12.3 - 23.7 - 35.9 - 48.7 - 62.2 - 76.2 (35.9-40.3)	8.0	140	3.0						
201743102301	ダ	左	1200	晴	不良	15:00	2歳三		2017-10-23	8	船橋	1	62万円以上92万円未満		7	1020	5	7.0	220	5.0	2.0	140	1.0	2-7	1000	4	2-7	330	2	4-7	710	8	2-4	420	5	7=>2	2470	7	2-4-7	2170	9	7=>2=>4	15480	42		427938101261151	(2,4,7),10,9,3,12,8,11-5,1,6	427109312811516	13.2 - 11.6 - 11.7 - 12.4 - 13.5 - 15.1	13.2 - 24.8 - 36.5 - 48.9 - 62.4 - 77.5 (36.5-41.0)	4.0	240	6.0	2-6	1010.0	5.0	6=>2	2660.0	13.0
201743102302	ダ	左	1500	晴	不良	15:30	2歳二		2017-10-23	8	船橋	1	92万円以上152万円未満		12	240	1	12.0	140	1.0	10.0	180	3.0	10-12	510	1	10-12	280	1	5-12	1,340	17	5-10	1,980	24	12=>10	1110	2	5-10-12	5980	19	12=>10=>5	18090	57	111246102351978	111210465231978	11,12,10,5,6,2,9,4,3,1-7,8	11,12,10,5,6,9,2,1,3,4,7-8	7.3 - 12.5 - 12.9 - 12.9 - 12.5 - 12.8 - 13.7 - 14.4	7.3 - 19.8 - 32.7 - 45.6 - 58.1 - 70.9 - 84.6 - 99.0 (32.7-40.9)	5.0	450	8.0	7-8	260.0	1.0	8=>7	430.0	1.0
201743102401	ダ	左	1600	曇	重	15:00	シーサイドジュニア特 		2017-10-24	8	船橋	2	152万円以上		4	720	5	4.0	410	5.0	1.0	210	3.0	1-4	1550	8	1-4	350	7	3-4	290	5	1-3	210	3	4=>1	3730	19	1-3-4	1170	7	4=>1=>3	9900	46	635214	635241	6,3,4,(2,5),1	634215	12.7 - 12.6 - 13.5 - 13.8 - 13.0 - 13.5 - 13.5 - 13.8	12.7 - 25.3 - 38.8 - 52.6 - 65.6 - 79.1 - 92.6 - 106.4 (38.8-40.8)									
201743102402	ダ	左	1200	曇	重	15:30	3歳三　四		2017-10-24	8	船橋	2	100.5万円以上147.5万円未満		9	150	1	9.0	100	1.0	5.0	140	3.0	5-9	530	2	5-9	190	1	9-11	220	2	5-11	400	6	9=>5	740	3	5-9-11	810	2	9=>5=>11	3090	6		346911751212810	4,(3,6,9),11,7,1,12,5,10,2,8	496371115121028	13.0 - 11.9 - 12.2 - 13.0 - 13.1 - 13.8	13.0 - 24.9 - 37.1 - 50.1 - 63.2 - 77.0 (37.1-39.9)	11.0	130	2.0	5-7	240.0	1.0	7=>5	400.0	1.0
201743102403	ダ	左	1500	曇	重	16:00	3歳三　四		2017-10-24	8	船橋	2	100.5万円以上147.5万円未満		8	310	1	8.0	140	1.0	5.0	150	2.0	5-8	540	2	5-8	330	2	7-8	370	4	5-7	690	11	8=>5	990	1	5-7-8	1420	5	8=>5=>7	4490	7	378512141161029	378112541161029	3,(7,8),(5,12),1,4,(11,10),2,6,9	385712411011269	7.0 - 12.3 - 13.2 - 13.2 - 12.6 - 12.9 - 13.0 - 13.4	7.0 - 19.3 - 32.5 - 45.7 - 58.3 - 71.2 - 84.2 - 97.6 (32.5-39.3)	7.0	170	4.0	5-6	450.0	1.0	6=>5	820.0	1.0
201743102404	ダ	左	1200	曇	重	16:30	2歳四		2017-10-24	8	船橋	2	33万円以上62万円未満		6	160	1	6.0	120	1.0	12.0	200	4.0	6-12	770	3	6-12	360	4	6-9	730	8	9-12	3,220	29	6=>12	1000	3	6-9-12	6920	22	6=>12=>9	15540	51		638724912510111	(3,6),7,8,4,2,9,12,5,10,11=1	6,7,8,3,4,2,9,12,5,11,10=1	12.9 - 11.7 - 12.2 - 13.0 - 13.2 - 13.3	12.9 - 24.6 - 36.8 - 49.8 - 63.0 - 76.3 (36.8-39.5)	9.0	370	6.0	5-8	440.0	2.0	5=>8	590.0	2.0
201743102701	ダ	左	1000	晴	重	15:00	ユーカリデビュー		2017-10-27	8	船橋	5			5	280	2	5.0	180	2.0	7.0	470	5.0	5-7	4110	14	5-7	1,050	16	4-5	150	1	4-7	890	14	5=>7	4090	16	4-5-7	1950	7	5=>7=>4	13250	44			7564231	7,5,6,4,3,2-1	12.9 - 12.0 - 12.2 - 12.3 - 12.7	12.9 - 24.9 - 37.1 - 49.4 - 62.1 (37.1-37.2)									
201743102702	ダ	左	1000	晴	重	15:30	ユーカリデビュー		2017-10-27	8	船橋	5			1	150	1	1.0	130	1.0	4.0	340	5.0	1-4	620	4	1-4	340	4	1-2	1,050	12	2-4	1,560	13	1=>4	920	4	1-2-4	4410	13	1=>4=>2	11890	40			1534672.0	1534762.0	12.3 - 11.5 - 12.2 - 13.0 - 14.0	12.3 - 23.8 - 36.0 - 49.0 - 63.0 (36.0-39.2)									
201743120501	ダ	左	1500	晴	良	15:00	2歳二		2017-12-5	9	船橋	2	128万円以上238万円未満		6	330	2	6.0	110	2.0	8.0	120	3.0	6-8	670	3	6-8	210	3	3-6	160	1	3-8	170	2	6=>8	1350	5	3-6-8	480	1	6=>8=>3	2430	3	589623714	589632714	(5,8,9),6,3,7,2-1,4	5,8,9,6,3,7,2,1-4	7.1 - 12.2 - 13.0 - 13.2 - 12.9 - 12.4 - 13.1 - 14.1	7.1 - 19.3 - 32.3 - 45.5 - 58.4 - 70.8 - 83.9 - 98.0 (32.3-39.6)	3.0	100	1.0	6-8	440.0	3.0	6=>8	790.0	3.0
201743120701	ダ	左	1200	晴	良	15:00	2歳五		2017-12-7	9	船橋	4	38万円未満		8	760	4	8.0	170	4.0	11.0	140	2.0	8-11	1260	6	8-11	410	4	4-8	400	3	4-11	270	1	8=>11	2870	10	4-8-11	970	2	8=>11=>4	8350	18		1092578116143	10,9,8,2,5,11,7,1,6,(3,4)	9108511217436	12.8 - 11.9 - 12.5 - 12.6 - 13.3 - 13.6	12.8 - 24.7 - 37.2 - 49.8 - 63.1 - 76.7 (37.2-39.5)	4.0	110	1.0	7-8	1190.0	6.0	7=>8	2850.0	14.0
201743120702	ダ	左	1200	晴	良	15:30	2歳四		2017-12-7	9	船橋	4	38万円以上78万円未満		6	440	3	6.0	150	3.0	1.0	140	1.0	1-6	530	2	1-6	260	2	6-7	630	9	1-7	460	5	6=>1	1340	4	1-6-7	1510	5	6=>1=>7	7160	12		1911127462358.0	1912117645238.0	1912761142538.0	12.6 - 11.9 - 12.0 - 12.6 - 12.9 - 13.6	12.6 - 24.5 - 36.5 - 49.1 - 62.0 - 75.6 (36.5-39.1)	7.0	190	5.0	1-5	650.0	2.0	5=>1	1380.0	4.0
201743120703	ダ	左	1200	晴	良	16:00	リバーサイドアイドル 		2017-12-7	9	船橋	4			2	320	2	2.0	120	2.0	9.0	110	1.0	2-9	330	1	2-9	190	1	2-11	270	3	9-11	250	2	2=>9	690	2	2-9-11	490	1	2=>9=>11	1830	2		1113241089675.0	1121348109675.0	1121394861075.0	12.5 - 11.3 - 11.7 - 12.3 - 13.3 - 13.8	12.5 - 23.8 - 35.5 - 47.8 - 61.1 - 74.9 (35.5-39.4)	11.0	160	3.0	2-7	360.0	1.0	2=>7	650.0	2.0
201743010911	ダ	左	1000	晴	不良	16:05	初鷹スプリント 		2017-1-9	10	船橋	1	(ハンデ)		10	1410	4	10.0	170	2.0	14.0	110	1.0	10-14	570	1	10-14	270	3	9-10	780	10	9-14	260	1	10=>14	2400	10	9-10-14	1210	1	10=>14=>9	9160	22			1,3,14,2,6,4,10,(5,13),9,12,7,11,8	1314241065912137118	12.3 - 11.2 - 11.9 - 12.2 - 13.4	12.3 - 23.5 - 35.4 - 47.6 - 61.0 (35.4-37.5)	9.0	180	4.0	6-8	300.0	1.0	6=>8	1210.0	5.0
201743010912	ダ	左	1600	晴	不良	16:40	白富士賞		2017-1-9	10	船橋	1			6	320	2	6.0	150	2.0	4.0	110	1.0	4-6	300	1	4-6	120	1	3-6	180	3	3-4	190	4	6=>4	740	3	3-4-6	440	3	6=>4=>3	2070	7	5673421	5673421	5634721	6,5,4,3,2,7-1	13.3 - 12.8 - 13.5 - 13.0 - 12.8 - 12.7 - 12.8 - 13.5	13.3 - 26.1 - 39.6 - 52.6 - 65.4 - 78.1 - 90.9 - 104.4 (39.6-39.0)									
201743011001	ダ	左	1200	晴	不良	10:50	C3　四歳選定		2017-1-10	10	船橋	2			4	580	3	4.0	180	4.0	5.0	210	5.0	4-5	3670	11	4-5	910	11	4-6	360	5	5-6	710	10	4=>5	6990	20	4-5-6	3040	11	4=>5=>6	21980	69		31648527.0	1364582.0	1364582.0	12.9 - 12.0 - 12.4 - 12.7 - 13.0 - 13.8	12.9 - 24.9 - 37.3 - 50.0 - 63.0 - 76.8 (37.3-39.5)	6.0	150	2.0						
201743011002	ダ	左	1200	晴	不良	11:20	3歳五		2017-1-10	10	船橋	2	87万円以上129万円未満		3	390	2	3.0	130	2.0	10.0	110	1.0	3-10	390	1	3-10	200	1	3-9	360	6	9-10	280	2	3=>10	950	2	3-9-10	820	1	3=>10=>9	3680	5		61084359217	(6,8),10,9,3,4,5,1,2-7	9,10,8,6,3,5,4,1,2-7	12.6 - 11.7 - 12.0 - 12.5 - 12.6 - 14.4	12.6 - 24.3 - 36.3 - 48.8 - 61.4 - 75.8 (36.3-39.5)	9.0	150	3.0	3-8	290.0	1.0	3=>8	780.0	2.0
201743011003	ダ	左	1500	晴	不良	11:50	C3八　九		2017-1-10	10	船橋	2			5	260	1	5.0	120	1.0	12.0	130	2.0	5-12	430	1	5-12	200	1	3-5	430	4	3-12	470	5	5=>12	740	1	3-5-12	1200	2	5=>12=>3	3860	5	581123104121769	581123410121769	511823124110796	5,11,12,2,3,8,4,1,10,7,9-6	7.3 - 12.3 - 12.7 - 12.8 - 12.9 - 13.3 - 12.7 - 13.6	7.3 - 19.6 - 32.3 - 45.1 - 58.0 - 71.3 - 84.0 - 97.6 (32.3-39.6)	3.0	180	4.0	5-8	390.0	1.0	5=>8	670.0	1.0
201743011004	ダ	左	1200	晴	不良	12:20	C3八　九		2017-1-10	10	船橋	2			9	3800	8	9.0	880	9.0	10.0	200	4.0	9-10	11970	29	9-10	2,550	29	5-9	1,890	22	5-10	380	3	9=>10	25370	55	5-9-10	10570	35	9=>10=>5	123690	284		916581011123472	(1,9),6,8,5,10,12,11,7,4,2,3	916851012117423	12.8 - 11.5 - 12.3 - 12.8 - 13.2 - 15.6	12.8 - 24.3 - 36.6 - 49.4 - 62.6 - 78.2 (36.6-41.6)	5.0	150	1.0	7-7	11870.0	25.0	7=>7	9320.0	28.0
201743011005	ダ	左	1500	晴	不良	12:50	3歳二		2017-1-10	10	船橋	2	238万円以上330万円未満		3	730	4	3.0	250	6.0	4.0	170	3.0	3-4	2300	10	3-4	660	9	3-6	720	10	4-6	320	1	3=>4	5490	24	3-4-6	2970	9	3=>4=>6	22660	83	81094317625	8,9,10,4,3,1,2,6,7-5	8,9,10,3,4,6,(1,2),7=5	9,10,8,3,4,6,1,2,7=5	7.2 - 12.1 - 12.7 - 12.7 - 12.9 - 12.8 - 13.2 - 14.5	7.2 - 19.3 - 32.0 - 44.7 - 57.6 - 70.4 - 83.6 - 98.1 (32.0-40.5)	6.0	110	1.0	3-4	2140.0	15.0	3=>4	4950.0	31.0
201743011006	ダ	左	1200	晴	不良	13:20	C3　選抜馬		2017-1-10	10	船橋	2			8	120	1	8.0	110	1.0	6.0	240	6.0	6-8	520	2	6-8	250	2	8-12	280	4	6-12	940	10	8=>6	560	2	6-8-12	1390	5	8=>6=>12	3400	7		(6,7,8),5,12,1,11,4,2,3,10,9	6,8,7,12,11,(5,1),4,2,10,3,9	867121115421039	12.9 - 11.5 - 12.2 - 12.5 - 12.4 - 14.0	12.9 - 24.4 - 36.6 - 49.1 - 61.5 - 75.5 (36.6-38.9)	12.0	220	5.0	5-6	410.0	2.0	6=>5	510.0	2.0
201743011007	ダ	左	1000	晴	不良	13:50	C2　選抜馬		2017-1-10	10	船橋	2			12	410	2	12.0	150	2.0	5.0	340	5.0	5-12	5030	19	5-12	1,340	16	12-14	300	1	5-14	1,160	13	12=>5	7700	27	5-12-14	3360	8	12=>5=>14	24460	64			4.141112521363981e+18	4.141211521336981e+18	12.4 - 11.6 - 12.2 - 12.2 - 13.8	12.4 - 24.0 - 36.2 - 48.4 - 62.2 (36.2-38.2)	14.0	130	1.0	4-7	1220.0	5.0	7=>4	2030.0	8.0
201743011008	ダ	左	1500	晴	不良	14:20	ヒヨドリ賞		2017-1-10	10	船橋	2			3	220	1	3.0	110	1.0	2.0	130	2.0	2-3	390	1	2-3	180	2	3-9	180	1	2-9	380	5	3=>2	600	1	2-3-9	690	1	3=>2=>9	2040	1	7810236114951	7810326411951	7,8,3,10,2,4,6,9,(1,11),5	7834210691115	7.3 - 12.1 - 12.7 - 12.4 - 12.7 - 13.0 - 13.9 - 13.9	7.3 - 19.4 - 32.1 - 44.5 - 57.2 - 70.2 - 84.1 - 98.0 (32.1-40.8)	9.0	140	3.0	2-3	430.0	2.0	3=>2	710.0	3.0
201743011009	ダ	左	1600	晴	不良	14:55	C1四　五		2017-1-10	10	船橋	2			5	570	2	5.0	180	2.0	3.0	600	8.0	3-5	6660	17	3-5	1,800	17	2-5	540	6	2-3	1,920	20	5=>3	11170	31	2-3-5	8900	28	5=>3=>2	56150	163	134281259710116	132485712910611	3,1,4,2,8,5,(12,6),7,9,10,11	384251761211910	12.9 - 12.0 - 13.5 - 13.1 - 12.9 - 12.9 - 13.7 - 14.6	12.9 - 24.9 - 38.4 - 51.5 - 64.4 - 77.3 - 91.0 - 105.6 (38.4-41.2)	2.0	210	3.0	3-5	7490.0	19.0	5=>3	11410.0	29.0
201743011010	ダ	左	1200	晴	不良	15:30	C1四　五		2017-1-10	10	船橋	2			6	260	2	6.0	130	2.0	7.0	420	9.0	6-7	3450	13	6-7	620	7	3-6	160	1	3-7	720	9	6=>7	5240	18	3-6-7	1940	5	6=>7=>3	14930	34		681194125710231	6,8,11,5,12,9,(4,7,10),2,3,1	681157129210314	12.6 - 11.7 - 12.1 - 12.5 - 12.8 - 13.4	12.6 - 24.3 - 36.4 - 48.9 - 61.7 - 75.1 (36.4-38.7)	3.0	120	1.0	5-6	1040.0	5.0	5=>6	2010.0	8.0
201743011011	ダ	左	1600	晴	不良	16:05	えびす特別 		2017-1-10	10	船橋	2			4	320	2	4.0	130	2.0	8.0	120	1.0	4-8	340	1	4-8	190	1	3-4	690	11	3-8	550	7	4=>8	950	3	3-4-8	1680	5	4=>8=>3	5690	17	13849711121013562	1,3,8,4,9,7,11,12,13,10,6,5-2	13849136127510112	38149131265710211	13.0 - 12.1 - 12.9 - 12.9 - 12.4 - 12.7 - 13.1 - 13.5	13.0 - 25.1 - 38.0 - 50.9 - 63.3 - 76.0 - 89.1 - 102.6 (38.0-39.3)	3.0	260	6.0	4-6	330.0	1.0	4=>6	760.0	3.0
201743011012	ダ	左	1600	晴	不良	16:40	七草特別 		2017-1-10	10	船橋	2			6	1740	7	6.0	370	6.0	8.0	210	3.0	6-8	4150	13	6-8	1,240	15	6-9	1,160	14	8-9	380	3	6=>8	9540	32	6-8-9	5580	20	6=>8=>9	74560	200	2697810531411	2697851043111	2697510843111	2698107541311	12.9 - 12.2 - 13.3 - 13.2 - 13.2 - 12.8 - 12.9 - 13.8	12.9 - 25.1 - 38.4 - 51.6 - 64.8 - 77.6 - 90.5 - 104.3 (38.4-39.5)	9.0	180	2.0	6-7	260.0	1.0	6=>7	650.0	2.0
201743011112	ダ	左	1600	晴	重	16:40	西船橋小松菜杯 		2017-1-11	10	船橋	3			13	720	4	13.0	180	3.0	3.0	130	1.0	3-13	650	2	3-13	290	2	12-13	1,750	23	3-12	870	10	13=>3	2260	7	3-12-13	4580	14	13=>3=>12	29010	88	691171214243811013	691171214243811013	6,9,11,7,(12,14),3,2,1,8,4,10,13	61197121431213810	12.8 - 11.6 - 13.3 - 12.9 - 12.6 - 13.2 - 13.5 - 13.9	12.8 - 24.4 - 37.7 - 50.6 - 63.2 - 76.4 - 89.9 - 103.8 (37.7-40.6)	12.0	420	7.0	3-8	430.0	2.0	8=>3	1410.0	6.0
201743011201	ダ	左	1200	晴	重	10:50	3歳八		2017-1-12	10	船橋	4	30万円以上45万円未満		8	110	1	8.0	110	1.0	5.0	270	5.0	5-8	650	3	5-8	320	3	8-10	690	7	5-10	1,820	19	8=>5	700	3	5-8-10	3180	12	8=>5=>10	8230	25		6891071134521	6,8,10,11,3,9,(4,5),(7,2),1	6810351149271	12.7 - 12.0 - 12.7 - 12.8 - 12.7 - 13.9	12.7 - 24.7 - 37.4 - 50.2 - 62.9 - 76.8 (37.4-39.4)	10.0	440	6.0	5-7	600.0	4.0	7=>5	700.0	5.0
201743011202	ダ	左	1200	晴	重	11:20	3歳七		2017-1-12	10	船橋	4	45万円以上62万円未満		7	230	1	7.0	100	1.0	8.0	160	4.0	7-8	1050	4	7-8	340	3	7-10	130	1	8-10	400	5	7=>8	1730	5	7-8-10	1090	2	7=>8=>10	5760	12		7410819113256	7,10,8,(2,11),(4,9),1,3,5,6	7108291131456	12.5 - 12.1 - 12.2 - 12.5 - 13.3 - 14.1	12.5 - 24.6 - 36.8 - 49.3 - 62.6 - 76.7 (36.8-39.9)	10.0	130	2.0	6-7	670.0	3.0	6=>7	1140.0	5.0
201743011203	ダ	左	1500	晴	重	11:50	C3四　五		2017-1-12	10	船橋	4			4	1620	5	4.0	270	3.0	6.0	650	7.0	4-6	13440	25	4-6	2,520	24	2-4	830	10	2-6	2,330	23	4=>6	36540	49	2-4-6	16270	42	4=>6=>2	169810	270	246519783	246195783	2,4,6,9,(1,5,7),8,3	246917583	7.1 - 12.7 - 13.6 - 13.4 - 12.9 - 13.1 - 13.6 - 13.8	7.1 - 19.8 - 33.4 - 46.8 - 59.7 - 72.8 - 86.4 - 100.2 (33.4-40.5)	2.0	280	5.0	4-6	12110.0	25.0	4=>6	16730.0	38.0
