	track	direction	distance	weather	going	start_at	title	grade	date	round	place	days	requirement	rule	単勝:的中	単勝:配当	単勝:人気	複勝_1:的中	複勝_1:配当	複勝_1:人気	複勝_2:的中	複勝_2:配当	複勝_2:人気	複勝_3:的中	複勝_3:配当	複勝_3:人気	枠連:的中	枠連:配当	枠連:人気	馬連:的中	馬連:配当	馬連:人気	ワイド_1:的中	ワイド_1:配当	ワイド_1:人気	ワイド_2:的中	ワイド_2:配当	ワイド_2:人気	ワイド_3:的中	ワイド_3:配当	ワイド_3:人気	馬単:的中	馬単:配当	馬単:人気	三連複:的中	三連複:配当	三連複:人気	spacing_on_corner:1	spacing_on_corner:2	spacing_on_corner:3	spacing_on_corner:4	laptime	pacemaker	三連単:的中	三連単:配当	三連単:人気
200835062804	ダ	左	1400	晴	良	12:25	C2六組		2008-6-28	3	盛岡	1			6	120	1	6	110	1	3	170	3	9.0	590	9.0	3-6	430.0	2.0	3-6	510	2	3-6	260	2	6-9	380	4	3-9	720	9	6=>3	570	2	3-6-9	1620	4			65273189410.0	65328971104.0					
200835062805	ダ	左	1400	晴	良	13:00	C2五組		2008-6-28	3	盛岡	1			2	160	1	2	100	1	7	260	6	4.0	130	2.0	2-7	470.0	2.0	2-7	970	4	2-7	400	5	2-4	130	1	4-7	630	7	2=>7	1210	5	2-4-7	980	3			25109437816.0	21059347861.0			2=>7=>4	3590.0	9.0
200835062806	ダ	左	1400	晴	良	13:35	3歳B2二組		2008-6-28	3	盛岡	1			7	470	4	7	280	4	4	630	6	5.0	140	2.0	4-7	4400.0	15.0	4-7	4370	16	4-7	900	15	5-7	280	1	4-5	830	13	7=>4	6150	21	4-5-7	2880	7			475839126	4,7,(5,8),3,9,2,1,6			7=>4=>5	28440.0	91.0
200835062807	ダ	左	1400	晴	良	14:10	3歳B2一組		2008-6-28	3	盛岡	1			7	970	5	7	250	6	5	140	3	2.0	110	1.0	5-7	3150.0	8.0	5-7	2840	7	5-7	560	8	2-7	310	3	2-5	130	1	7=>5	11310	23	2-5-7	880	3			897526341.0	978523416.0			7=>5=>2	19610.0	47.0
200835062808	ダ	左	1600	晴	良	14:45	3歳B1		2008-6-28	3	盛岡	1			7	140	1	7	100	1	4	240	5	2.0	200	3.0	4-7	460.0	2.0	4-7	520	2	4-7	180	2	2-7	210	3	2-4	540	7	7=>4	680	2	2-4-7	790	3			2,(5,7,8),4,10,9,3,6,1	2,5,(4,7),10,8,9,3,6,1			7=>4=>2	2100.0	5.0
200835062809	ダ	左	1600	晴	良	15:25	アテルイレースB2八		2008-6-28	3	盛岡	1			8	120	1	8	100	1	7	100	2	3.0	250	6.0	7-8	160.0	1.0	7-8	190	1	7-8	110	1	3-8	440	7	3-7	580	9	8=>7	240	1	3-7-8	930	4			3,5,6,(9,8),7,4,1,2	3,(5,8),4,6,7,9,1,2			8=>7=>3	1440.0	3.0
200835062810	ダ	左	1600	晴	良	16:10	東幹久杯ジューンカッ 		2008-6-28	3	盛岡	1			6	830	4	6	140	3	1	110	1	2.0	210	4.0	1-5	500.0	2.0	1-6	520	2	1-6	240	2	2-6	1,110	14	1-2	500	5	6=>1	1430	6	1-2-6	1810	7			312657111824910	(3,12),6,7,8,1,5,11,2,10,4,9			6=>1=>2	8970.0	29.0
200835063001	ダ	左	1200	曇	良	11:45	3歳C2二組		2008-6-30	3	盛岡	3			8	120	1	8	100	1	3	180	5	5.0	100	2.0				3-8	970	4	3-8	250	5	5-8	130	1	3-5	420	6	8=>3	1020	5	3-5-8	730	3			83541627.0	83541276.0					
200835063002	ダ	左	1200	曇	良	12:20	3歳C2一組		2008-6-30	3	盛岡	3			2	140	1	2	100	2	3	120	3	8.0	100	1.0	2-3	450.0	3.0	2-3	530	2	2-3	160	2	2-8	120	1	3-8	180	3	2=>3	790	3	2-3-8	340	1			289637154	2,8,9,3,6-7,5,1,4					
200835063004	ダ	左	1400	晴	良	13:30	C2二組		2008-6-30	3	盛岡	3			6	150	1	6	100	1	4	190	5	8.0	1,370	10.0	4-6	700.0	4.0	4-6	640	3	4-6	290	2	6-8	840	11	4-8	2,810	32	6=>4	740	3	4-6-8	7110	24			16794821053.0	16749821053.0					
