	track	direction	distance	weather	going	start_at	title	grade	date	round	place	days	requirement	rule	単勝:的中	単勝:配当	単勝:人気	複勝_1:的中	複勝_1:配当	複勝_1:人気	複勝_2:的中	複勝_2:配当	複勝_2:人気	複勝_3:的中	複勝_3:配当	複勝_3:人気	枠連:的中	枠連:配当	枠連:人気	馬連:的中	馬連:配当	馬連:人気	馬単:的中	馬単:配当	馬単:人気	三連複:的中	三連複:配当	三連複:人気	三連単:的中	三連単:配当	三連単:人気	spacing_on_corner:1	spacing_on_corner:2	spacing_on_corner:3	spacing_on_corner:4	laptime	pacemaker	ワイド_1:的中	ワイド_1:配当	ワイド_1:人気	ワイド_2:的中	ワイド_2:配当	ワイド_2:人気	ワイド_3:的中	ワイド_3:配当	ワイド_3:人気
200930072907	ダ	右	1200	曇	重	17:55	ヒヤデス特別 		2009-7-29	6	門別	5	160万円以下	(定量)	6.0	390.0	2.0	6.0	160	4.0	12.0	130	2.0	4.0	130	1.0	3-6	460.0	2.0	6-12	530.0	2.0	6=>12	1180.0	4.0	4-6-12	540.0	1.0	6=>12=>4	3840.0	5.0			7,12,(6,11,14),9,10,(2,13),3,8,4,5,15,16	(7,12),9,(6,11,14),2,10,(4,8),(3,13),5,(16,15)											
200930072908	ダ	右	1800	雨	重	18:30	アルビレオ特別 		2009-7-29	6	門別	5	800万円以下	(別定)	5.0	980.0	5.0	5.0	130	4.0	4.0	130	3.0	6.0	120	2.0				4-5	1090.0	5.0	5=>4	2600.0	17.0	4-5-6	850.0	4.0	5=>4=>6	7900.0	45.0	376452	3-7-6,(4,5),2	376452	376452											
200930072909	ダ	右	1200	雨	重	19:10	スズカフェニックス賞		2009-7-29	6	門別	5	(規定)		3.0	230.0	1.0	3.0	120	1.0	1.0	170	3.0							1-3	380.0	2.0	3=>1	640.0	1.0	1-3-4	460.0	3.0	3=>1=>4	1850.0	5.0			13245.0	13245.0											
200930072910	ダ	右	1200	雨	重	19:50	ディープインパクト・ 		2009-7-29	6	門別	5	(別定)		8.0	240.0	1.0	8.0	120	2.0	11.0	170	4.0	7.0	150	3.0	6-8	320.0	2.0	8-11	350.0	1.0	8=>11	680.0	1.0	7-8-11	740.0	2.0	8=>11=>7	2520.0	2.0			11986573102412.0	11986573102412.0											
200930072911	ダ	右	1800	雨	重	20:30	リンカーン賞 		2009-7-29	6	門別	5	300万円以下	(ハンデ)	9.0	400.0	2.0	9.0	190	4.0	10.0	240	6.0	5.0	100	1.0	7-7	3270.0	11.0	9-10	3540.0	14.0	9=>10	4920.0	21.0	5-9-10	2010.0	8.0	9=>10=>5	17220.0	52.0	6,1,2,7,9,(3,5,12),4,10,11,8	6,1,2,7,9,(4,5,12),3,10,11-8	(6,1),9,2,12,7,4,5,3,10,11=8	(6,9),1,12,7,5,3,(4,2),10,11-8											
200930073001	ダ	右	1000	晴	重	14:45	D3　ー1組		2009-7-30	6	門別	6	40万円以下	(規定)	3.0	410.0	3.0	3.0	170	4.0	8.0	230	5.0	1.0	140	2.0	3-8	800.0	4.0	3-8	2230.0	9.0	3=>8	5190.0	20.0	1-3-8	4610.0	17.0	3=>8=>1	23980.0	88.0			(6,8),7,9,2,1,3,4,5	(6,8),7,9,1,2,3,4,5											
200930073002	ダ	右	1200	晴	重	15:15	2歳　未勝利		2009-7-30	6	門別	6	(規定)		7.0	830.0	5.0	7.0	220	4.0	11.0	130	1.0	6.0	430	6.0	6-8	730.0	4.0	7-11	1280.0	5.0	7=>11	3830.0	16.0	6-7-11	2790.0	11.0	7=>11=>6	25810.0	89.0			4,(7,11),2,3,8,5,1,9,10,6	4,7,11,(2,3),8,5,6,1,9,10											
200930073003	ダ	右	1200	晴	重	15:45	D3　ー4組		2009-7-30	6	門別	6	40万円以下	(規定)	7.0	130.0	1.0	7.0	100	1.0	1.0	160	3.0	11.0	280	4.0	1-6	380.0	2.0	1-7	320.0	2.0	7=>1	390.0	2.0	1-7-11	1190.0	3.0	7=>1=>11	2240.0	5.0			10,7,(1,11),3,4,5,2,6,8,9	10,7,(1,11),3,4,(2,5),6,(9,8)											
200930073004	ダ	右	1200	晴	重	16:20	D3　ー2組		2009-7-30	6	門別	6	40万円以下	(規定)	5.0	150.0	1.0	5.0	100	1.0	12.0	180	4.0	9.0	120	2.0	5-8	620.0	3.0	5-12	1220.0	4.0	5=>12	1350.0	5.0	5-9-12	1110.0	3.0	5=>12=>9	4900.0	13.0			7,(9,11),(5,8,12),10,1,6,3,4,2	(7,9),11,5,(8,12),10,1,6,4,3,2											
200930073005	ダ	右	1700	曇	重	16:50	D2　ー2組		2009-7-30	6	門別	6	60万円以下	(規定)	6.0	160.0	1.0	6.0	110	1.0	3.0	160	4.0	7.0	130	3.0	3-6	730.0	3.0	3-6	670.0	3.0	6=>3	930.0	4.0	3-6-7	830.0	3.0	6=>3=>7	3290.0	8.0	2,5,(3,7,9),1,8,10,4,6	2,(5,9),7,3,1,8,(4,10),6	2,7,(5,9),3,6,1,(4,10),8	7,2,(9,6),5,10,4,3,1-8											
200930073006	ダ	右	1700	曇	重	17:20	JRA認定アタックチ		2009-7-30	6	門別	6	(規定)		5.0	800.0	5.0	5.0	160	3.0	2.0	210	6.0	9.0	150	2.0	2-5	5440.0	16.0	2-5	3850.0	14.0	5=>2	5110.0	21.0	2-5-9	3950.0	14.0	5=>2=>9	27860.0	94.0	9,6,7,(1,3),8,4,2,5	97381245	9,7,5,(3,2),8,4,1	(9,7,5),(3,2),8,4,1											
200930073007	ダ	右	1200	曇	重	17:55	JRA認定ルーキーチ		2009-7-30	6	門別	6	(規定)		8.0	170.0	1.0	8.0	100	1.0	5.0	120	3.0	3.0	150	4.0				5-8	370.0	2.0	8=>5	450.0	2.0	3-5-8	520.0	3.0	8=>5=>3	1270.0	4.0			2,(1,4,8),5,3,6,7	8,1,(2,4),5,3,6,7											
200930073008	ダ	右	1700	曇	重	18:30	JRA認定フレッシュ		2009-7-30	6	門別	6	(規定)		2.0	130.0	1.0	2.0	100	1.0	8.0	150	3.0	6.0	750	8.0				2-8	500.0	2.0	2=>8	660.0	2.0	2-6-8	7750.0	24.0	2=>8=>6	19710.0	75.0	(2,4),(1,7),5,8,6-3	(2,4),7,1,5,(8,6)-3	(2,4,8),6,(1,5),7,3	28465173											
200930073009	ダ	右	1800	曇	重	19:10	静内軽種馬生産振興会 		2009-7-30	6	門別	6	450万円以下	(別定)	10.0	180.0	1.0	10.0	100	1.0	5.0	110	2.0	6.0	130	3.0	5-8	280.0	1.0	5-10	300.0	1.0	10=>5	440.0	1.0	5-6-10	600.0	1.0	10=>5=>6	1590.0	2.0	(2,9),3,4,7,(10,8),(5,11),6,1	9,2,3,4,7,10,8,(5,11),6,1	9,4,3,(10,2,7),(11,6),5,8,1	9,(10,4),3,7,5,6,11,(2,1),8											
200930073010	ダ	右	1800	曇	重	19:50	輝け日高胆振農業特別 		2009-7-30	6	門別	6	(別定)		7.0	160.0	1.0	7.0	120	1.0	8.0	170	3.0	9.0	490	6.0	7-7	220.0	1.0	7-8	210.0	1.0	7=>8	340.0	1.0	7-8-9	1220.0	4.0	7=>8=>9	2710.0	8.0	7,10,(2,8),3,1,9,5,6,4	7,10,8,2,3,1-9-5,6,4	7,10,8,(2,3),1=9,5-4,6	7,10,8,1,3,2=9,5-6,4											
200930080401	ダ	右	1000	曇	重	15:45	2歳　未勝利		2009-8-4	7	門別	1	(規定)		3.0	340.0	2.0	3.0	140	2.0	5.0	270	6.0	7.0	140	3.0	3-5	2260.0	11.0	3-5	2430.0	10.0	3=>5	3440.0	14.0	3-5-7	3150.0	13.0	3=>5=>7	15650.0	56.0			(1,3),5,(2,6),4,(7,8),9	(1,3),(5,6),2,4,7,8,9											
200930080402	ダ	右	1200	曇	重	16:15	D3　ー3組		2009-8-4	7	門別	1	40万円以下	(規定)	5.0	320.0	2.0	5.0	130	2.0	1.0	120	1.0							1-5	180.0	1.0	5=>1	420.0	2.0	1-2-5	300.0	1.0	5=>1=>2	1080.0	2.0			(1,4),5,6,7,3,2	(1,4),5,6,7,3,2											
200930080403	ダ	右	1000	曇	重	16:45	D3　ー2組		2009-8-4	7	門別	1	40万円以下	(規定)	6.0	280.0	1.0	6.0	150	2.0	8.0	350	7.0	5.0	120	1.0				6-8	2340.0	10.0	6=>8	5160.0	19.0	5-6-8	2500.0	10.0	6=>8=>5	16720.0	63.0			25648731	2,5,(4,6),8,7,3,1											
200930080404	ダ	右	1000	曇	重	17:20	D2　ー2組		2009-8-4	7	門別	1	60万円以下	(規定)	3.0	290.0	2.0	3.0	100	1.0	4.0	110	2.0							3-4	180.0	1.0	3=>4	460.0	2.0	3-4-5	140.0	1.0	3=>4=>5	840.0	3.0			3451726	(3,4),5,1,7,6,2											
200930080405	ダ	右	1200	曇	重	17:55	日高山岳ビラパーク特 		2009-8-4	7	門別	1	130万円以下	(規定)	6.0	2930.0	6.0	6.0	280	4.0	3.0	120	1.0	10.0	1,890	10.0	3-6	280.0	1.0	3-6	2000.0	4.0	6=>3	9150.0	22.0	3-6-10	155150.0	105.0	6=>3=>10	501010.0	431.0			3,(4,6),5,10,8,11,7,2,9,1	3,6,4,5,10,8,11,7,(2,9)-1											
200930080501	ダ	右	1200	晴	稍重	15:20	2歳　未勝利		2009-8-5	7	門別	2	(規定)		2.0	900.0	3.0	2.0	160	2.0	4.0	210	3.0							2-4	520.0	3.0	2=>4	940.0	3.0	1-2-4	470.0	1.0	2=>4=>1	3970.0	12.0			(3,4,7),1,6,2,5	(4,7),3,1,6,2-5											
200930080502	ダ	右	1200	晴	稍重	15:50	2歳　未勝利		2009-8-5	7	門別	2	(規定)		8.0	220.0	1.0	8.0	100	1.0	5.0	350	7.0	6.0	340	6.0				5-8	380.0	2.0	8=>5	900.0	4.0	5-6-8	7460.0	20.0	8=>5=>6	9150.0	30.0			(3,6,7,8)-(1,5)-4,2	(6,7,8),3,5,1,4,2											
200930080503	ダ	右	1000	晴	稍重	16:20	2歳　未勝利		2009-8-5	7	門別	2	(規定)		6.0	150.0	1.0	6.0	110	1.0	4.0	210	3.0							4-6	950.0	4.0	6=>4	1090.0	6.0	1-4-6	580.0	3.0	6=>4=>1	2270.0	9.0			4617523.0	4675123.0											
200930080504	ダ	右	1000	晴	稍重	16:50	2歳　未勝利		2009-8-5	7	門別	2	(規定)		3.0	120.0	1.0	3.0	100	1.0	6.0	150	5.0	5.0	140	2.0				3-6	530.0	3.0	3=>6	630.0	3.0	3-5-6	850.0	5.0	3=>6=>5	2670.0	9.0			(8,3),(4,6),5,7,2,1	(8,3),6,4,2,5,7,1											
200930080505	ダ	右	1700	晴	稍重	17:20	厚賀森林公園特別 		2009-8-5	7	門別	2	80万円以下	(規定)	2.0	280.0	1.0	2.0	120	2.0	1.0	160	4.0	3.0	120	1.0				1-2	1050.0	5.0	2=>1	1520.0	5.0	1-2-3	610.0	2.0	2=>1=>3	3260.0	6.0	2,4,6,8,(3,5),(1,7)	24683517	2,4,(3,6),8,5,1,7	2,3,4,8,(1,5),6,7											
200930080506	ダ	右	1200	晴	稍重	17:55	富川さるがわせせらぎ 		2009-8-5	7	門別	2	80万円以下	(規定)	7.0	730.0	4.0	7.0	130	3.0	3.0	100	1.0	6.0	110	2.0				3-7	1260.0	5.0	7=>3	3480.0	13.0	3-6-7	400.0	1.0	7=>3=>6	5810.0	21.0			3,4,8,7,2,(1,5),6	3,4,8,7,2,(1,6),5											
200930080507	ダ	右	1000	晴	稍重	18:30	JRA認定アタックチ		2009-8-5	7	門別	2	(規定)		8.0	210.0	1.0	8.0	130	1.0	2.0	260	5.0	1.0	260	6.0				2-8	1130.0	4.0	8=>2	2210.0	10.0	1-2-8	7120.0	20.0	8=>2=>1	17970.0	68.0			18627354.0	18267354.0											
200930080508	ダ	右	1800	晴	稍重	19:05	リゲル特別 		2009-8-5	7	門別	2	160万円以下	(定量)	4.0	670.0	4.0	4.0	240	4.0	1.0	180	3.0	5.0	510	8.0	1-4	940.0	6.0	1-4	1440.0	5.0	4=>1	3180.0	12.0	1-4-5	8960.0	23.0	4=>1=>5	32610.0	92.0	6,12,2,11,(5,4),10,1,3,9,7,13,8	6,12,2,11,(5,4),1,(10,9),3,7,8,13	6,12,4,11,5,1,2,(10,9),3,7,8,13	6,4,12,5,11,1,9,(2,10),(3,7),8,13											
200930080509	ダ	右	1200	晴	稍重	19:50	アルファルド特別 		2009-8-5	7	門別	2	800万円以下	(別定)	7.0	320.0	2.0	7.0	110	2.0	11.0	110	1.0	4.0	130	3.0	6-8	350.0	1.0	7-11	430.0	1.0	7=>11	770.0	2.0	4-7-11	510.0	1.0	7=>11=>4	2720.0	1.0			11,7,6,4,9,(3,12),(1,2,10),(5,8)	11,7,(4,6),12,3,9,2,1,10,8,5											
200930080601	ダ	右	1700	晴	良	15:15	2歳　未勝利		2009-8-6	7	門別	3	(規定)		4.0	230.0	1.0	4.0	110	1.0	1.0	110	2.0							1-4	250.0	1.0	4=>1	500.0	1.0	1-3-4	280.0	1.0	4=>1=>3	950.0	1.0	4,5,7,2,(1,3,6)	4,5,7,2,(3,6),1	4,5,7,(3,6),2,1	4,5,7,3,(6,1),2											
200930080602	ダ	右	1000	晴	良	15:45	D3　ー3組		2009-8-6	7	門別	3	40万円以下	(規定)	7.0	160.0	1.0	7.0	110	1.0	8.0	140	3.0	2.0	150	4.0	7-8	490.0	2.0	7-8	350.0	2.0	7=>8	570.0	2.0	2-7-8	750.0	3.0	7=>8=>2	2370.0	7.0			3,8,2,4,7,9,(1,5),6	3,8,(2,4),7,9,5,1,6											
200930080603	ダ	右	1000	晴	良	16:15	D3　ー1組		2009-8-6	7	門別	3	40万円以下	(規定)	4.0	130.0	1.0	4.0	100	1.0	3.0	150	3.0	5.0	160	4.0				3-4	280.0	1.0	4=>3	400.0	2.0	3-4-5	2300.0	9.0	4=>3=>5	4030.0	16.0			46813527	4,6,8,(1,3),5,2,7											
200930080604	ダ	右	1200	晴	良	16:45	JRA認定アタックチ		2009-8-6	7	門別	3	(規定)		7.0	150.0	1.0	7.0	100	1.0	6.0	170	4.0	3.0	120	2.0				6-7	800.0	3.0	7=>6	1080.0	5.0	3-6-7	670.0	2.0	7=>6=>3	2530.0	9.0			2,6,7,4,1,5,3-8	2,6,7,4,1,(5,3)=8											
200930080605	ダ	右	1200	晴	良	17:20	JRA認定ルーキーチ		2009-8-6	7	門別	3	(規定)		4.0	160.0	1.0	4.0	110	2.0	6.0	130	4.0	5.0	100	1.0	4-6	610.0	3.0	4-6	680.0	3.0	4=>6	890.0	4.0	4-5-6	380.0	2.0	4=>6=>5	2450.0	8.0			4,6,(5,8),9,3,2,7	46895327											
200930080606	ダ	右	1700	晴	良	17:55	樹海ロード日高賞		2009-8-6	7	門別	3	40万円以下	(規定)	7.0	730.0	5.0	7.0	420	5.0	4.0	290	2.0							4-7	1680.0	7.0	7=>4	3400.0	13.0	4-6-7	2340.0	8.0	7=>4=>6	17100.0	55.0	3567412	3567412	3567412	5,(3,6,7),4,1,2											
200930080607	ダ	右	1200	晴	良	18:30	JRA認定フレッシュ		2009-8-6	7	門別	3	(規定)		8.0	130.0	1.0	8.0	100	1.0	6.0	290	7.0	7.0	120	2.0				6-8	1020.0	5.0	8=>6	1090.0	4.0	6-7-8	1560.0	8.0	8=>6=>7	5180.0	20.0			6,(7,8),4,(2,3)-5,1	6,8,7,4,2,3,(5,1)											
200930080608	ダ	右	1200	晴	良	19:05	日高町山海まつり特別 		2009-8-6	7	門別	3	200万円以下	(規定)	10.0	180.0	1.0	10.0	110	1.0	7.0	150	3.0	9.0	300	5.0	6-7	200.0	1.0	7-10	460.0	3.0	10=>7	650.0	3.0	7-9-10	1610.0	6.0	10=>7=>9	4400.0	15.0			3,4,9,7,(8,10),5,12,2,1	3,4,9,(7,10),8,5,12,2,1											
200930081101	ダ	右	1700	曇	良	15:50	D3　ー2組		2009-8-11	7	門別	4	40万円以下	(規定)	2.0	110.0	1.0	2.0	100	1.0	3.0	220	3.0							2-3	410.0	3.0	2=>3	450.0	3.0	1-2-3	950.0	4.0	2=>3=>1	1940.0	9.0	3,1,7,5,2,(4,6)	1375246	1372546	1372546											
200930081102	ダ	右	1000	曇	良	16:25	2歳　未勝利		2009-8-11	7	門別	4	(規定)		7.0	190.0	1.0	7.0	100	1.0	2.0	120	2.0							2-7	170.0	1.0	7=>2	370.0	2.0	2-4-7	200.0	1.0	7=>2=>4	860.0	2.0			(1,2),7,4,3,5,6	(1,2),7,4-3,5-6											
200930081103	ダ	右	1200	曇	良	16:55	2歳　未勝利		2009-8-11	7	門別	4	牝(規定)		3.0	1120.0	3.0	3.0	980	4.0	2.0	290	2.0							2-3	1120.0	4.0	3=>2	2410.0	10.0	2-3-4	8660.0	16.0	3=>2=>4	42370.0	78.0			3,4,(6,5),2,1,7	3,(4,5,6),2,(1,7)											
200930081104	ダ	右	1700	曇	良	17:25	D2　ー1組		2009-8-11	7	門別	4	60万円以下	(規定)	10.0	320.0	2.0	10.0	130	1.0	6.0	150	4.0	4.0	880	8.0	6-8	370.0	1.0	6-10	370.0	1.0	10=>6	670.0	1.0	4-6-10	4920.0	17.0	10=>6=>4	18870.0	58.0	10,9,7,8,5,6,(1,3,4),2		10,9,4,8,7,6,(5,2),3,1	10,9,4,8,6,7,2,(5,1),3											
200930081105	ダ	右	1200	曇	良	17:55	JRA認定アタックチ		2009-8-11	7	門別	4	(規定)		3.0	550.0	3.0	3.0	210	3.0	9.0	690	7.0	8.0	180	2.0	3-8	1110.0	5.0	3-9	9650.0	17.0	3=>9	16740.0	32.0	3-8-9	7900.0	22.0	3=>9=>8	89120.0	150.0			9,3,(2,8,4),(1,7),5,6	938427156											
200930081106	ダ	右	1200	曇	良	18:25	JRA認定フレッシュ		2009-8-11	7	門別	4	(規定)		5.0	250.0	1.0	5.0	150	2.0	8.0	330	6.0	9.0	220	5.0	5-7	420.0	1.0	5-8	1700.0	7.0	5=>8	1730.0	5.0	5-8-9	2320.0	5.0	5=>8=>9	11170.0	24.0			9,(8,5),11,(4,10),2,1,3,7,6	(9,8),5,4,11,1,(2,10),3,6,7											
200930081107	ダ	右	1200	曇	良	18:55	アルーダ日高西部特別 		2009-8-11	7	門別	4	300万円以下	(別定)	4.0	180.0	1.0	4.0	120	2.0	12.0	100	1.0	1.0	200	5.0	3-7	220.0	1.0	4-12	300.0	1.0	4=>12	610.0	2.0	1-4-12	610.0	1.0	4=>12=>1	1900.0	3.0			1,4,6,10,12,7,(11,13),2,5,8,3,9	1,4,6,12,10,7,11,13,2,(5,8),3=9											
200930081108	ダ	右	1800	曇	良	19:25	ナイター競馬ほのぼの 		2009-8-11	7	門別	4	300万円以下	(別定)	4.0	210.0	1.0	4.0	120	1.0	8.0	210	4.0	6.0	130	2.0	4-6	500.0	2.0	4-8	1170.0	4.0	4=>8	1660.0	5.0	4-6-8	1170.0	2.0	4=>8=>6	5060.0	10.0	3,1,8,(2,10),7,4,6,9,11,5,12,13	3,1,8,2,10,7,4,6,9,(5,11),12,13	31810742611591312	(3,1,8),10,4,7,6,2,11,5,9,13,12											
200930081109	ダ	右	1000	曇	良	20:00	リリーカップ〔H3〕	G	2009-8-11	7	門別	4	牝(定量)		7.0	1160.0	4.0	7.0	270	4.0	3.0	200	3.0	6.0	140	2.0	3-7	5640.0	12.0	3-7	2990.0	10.0	7=>3	6770.0	20.0	3-6-7	1510.0	5.0	7=>3=>6	28400.0	79.0			5,1,7,(2,4,6),3,8,9	5,1,7,6,2,3,(9,4),8											
200930081110	ダ	右	1200	曇	良	20:35	うまステ賞		2009-8-11	7	門別	4	60万円以下	(規定)	7.0	590.0	3.0	7.0	150	3.0	8.0	110	1.0	3.0	220	4.0	7-7	710.0	3.0	7-8	720.0	3.0	7=>8	1650.0	4.0	3-7-8	1780.0	5.0	7=>8=>3	8650.0	24.0			(1,2,3,5),6,4,7,8,(9,10)	(1,2,3),5,4,6,(9,7),(10,8)											
200930081201	ダ	右	1000	曇	良	15:10	2歳　未勝利		2009-8-12	7	門別	5	(規定)		1.0	230.0	1.0	1.0	100	2.0	2.0	120	3.0	5.0	100	1.0				1-2	330.0	1.0	1=>2	530.0	1.0	1-2-5	420.0	1.0	1=>2=>5	1380.0	1.0			1,2,4,8,(5,7),3,6	(1,2),5,8,4,3,7,6											
200930081202	ダ	右	1200	曇	良	15:40	D3　ー3組		2009-8-12	7	門別	5	40万円以下	(規定)	11.0	380.0	2.0	11.0	100	2.0	1.0	100	1.0	8.0	360	6.0	1-8	130.0	1.0	1-11	120.0	1.0	11=>1	910.0	3.0	1-8-11	1270.0	4.0	11=>1=>8	12040.0	27.0			6,(8,10),11,1,4-9,3,2,7	6,(10,11),8,1,4-9,2,3,7											
200930081203	ダ	右	1700	曇	良	16:10	2歳　未勝利		2009-8-12	7	門別	5	(規定)		8.0	10970.0	10.0	8.0	330	6.0	3.0	260	5.0	6.0	190	2.0	3-7	4250.0	15.0	3-8	26120.0	34.0	8=>3	30570.0	59.0	3-6-8	18290.0	44.0	8=>3=>6	484610.0	426.0	3,5,(6,11),(2,8),4,10,7,1,9	(3,5),6,11,2,4,8,(7,10),1,9	(3,5,6),11,(2,4),8,10,7,9,1	3,(5,6),11,8,(2,4),9,10,7,1											
200930081204	ダ	右	1200	曇	良	16:45	D3　ー1組		2009-8-12	7	門別	5	40万円以下	(規定)	11.0	170.0	1.0	11.0	130	1.0	7.0	140	2.0	3.0	620	10.0	6-8	240.0	1.0	7-11	310.0	1.0	11=>7	400.0	1.0	3-7-11	4640.0	13.0	11=>7=>3	9980.0	28.0			5,12,10,11,7,2,8,6,(3,4),9,1	5,(10,12),11,(2,7),8,6,3,4,9,1											
200930081205	ダ	右	1700	曇	良	17:15	D2　ー2組		2009-8-12	7	門別	5	60万円以下	(規定)	3.0	1060.0	3.0	3.0	200	3.0	2.0	110	1.0	7.0	410	7.0				2-3	650.0	3.0	3=>2	2300.0	8.0	2-3-7	6900.0	17.0	3=>2=>7	46600.0	84.0	32146758	3,2,(1,4),6,7,5,8	3,2,4,5,8,(7,6),1	3,2,(4,8),7,5,6,1											
200930081206	ダ	右	1200	曇	良	17:45	D2　ー2組		2009-8-12	7	門別	5	60万円以下	(規定)	3.0	820.0	3.0	3.0	130	1.0	4.0	140	3.0	2.0	410	7.0	3-4	600.0	2.0	3-4	500.0	2.0	3=>4	2470.0	11.0	2-3-4	3300.0	10.0	3=>4=>2	17110.0	53.0			3,4,7,8,2,5,(1,10),(6,9),11	(3,4),7,8,2,1,5,10,6,(9,11)											
200930081207	ダ	右	1200	曇	良	18:15	JRA認定アタックチ		2009-8-12	7	門別	5	(規定)		4.0	470.0	3.0	4.0	150	3.0	1.0	100	1.0	9.0	240	4.0	1-4	550.0	2.0	1-4	750.0	3.0	4=>1	1200.0	5.0	1-4-9	980.0	3.0	4=>1=>9	4100.0	10.0			2,1,(4,5),8,(3,6),9,7	2,1,(4,5),8,6,3,9,7											
200930081208	ダ	右	1000	曇	良	18:50	JRA認定フレッシュ		2009-8-12	7	門別	5	(規定)		1.0	1000.0	5.0	1.0	320	5.0	5.0	280	4.0	8.0	120	2.0	1-5	3190.0	11.0	1-5	1950.0	10.0	1=>5	4780.0	20.0	1-5-8	2750.0	10.0	1=>5=>8	25630.0	84.0			(5,7,6,8),(1,3),2,9	(5,7,6),8,1,3,2,9											
200930081209	ダ	右	2000	曇	良	19:25	北海道えぞ松特別 		2009-8-12	7	門別	5	300万円以下	(規定)	2.0	2940.0	6.0	2.0	320	6.0	6.0	180	4.0	5.0	110	1.0				2-6	5820.0	13.0	2=>6	17190.0	29.0	2-5-6	2930.0	10.0	2=>6=>5	30900.0	82.0	26754813	26745813	(2,6,7),5,4,8,1,3	(2,6),7,5,4,8,1-3											
200930081210	ダ	右	1200	曇	良	20:00	イノセントカップ〔H	G	2009-8-12	7	門別	5	(定量)		5.0	150.0	1.0	5.0	120	1.0	3.0	1,140	10.0	10.0	390	7.0	3-5	9950.0	18.0	3-5	6150.0	18.0	5=>3	7500.0	23.0	3-5-10	20970.0	52.0	5=>3=>10	119820.0	258.0			4,(1,8),9,10,6,(5,7),(2,11),3	4,8,9,(1,5),(6,10),7,2,11,3											
200930081211	ダ	右	1800	曇	良	20:35	NOSAI日高特別 		2009-8-12	7	門別	5	(別定)		8.0	250.0	2.0	8.0	120	1.0	1.0	190	4.0	5.0	210	5.0				1-8	460.0	2.0	8=>1	700.0	1.0	1-5-8	3260.0	10.0	8=>1=>5	8270.0	28.0	74816532	7,4,(1,8),6,5,3,2	74185632	74185632											
200930081301	ダ	右	1200	雨	重	15:00	サッポロ生搾りみがき		2009-8-13	7	門別	6	(規定)		5.0	220.0	1.0	5.0	100	2.0	1.0	100	1.0							1-5	190.0	1.0	5=>1	390.0	1.0	1-4-5	400.0	2.0	5=>1=>4	1090.0	3.0			5,1,(4,7),6,2	5,1,7,4,6-2											
200930081302	ダ	右	1200	雨	重	15:30	サッポロリボンナポリ		2009-8-13	7	門別	6	(規定)		2.0	160.0	1.0	2.0	110	1.0	4.0	370	5.0							2-4	1670.0	4.0	2=>4	2020.0	7.0	2-4-5	5470.0	13.0	2=>4=>5	25710.0	55.0			2,6,(1,3)-4-5	2,6,3,1-4-5											
200930081303	ダ	右	1000	雨	重	16:00	サッポロリボンちゃん		2009-8-13	7	門別	6	40万円以下	(規定)	6.0	1060.0	6.0	6.0	170	3.0	2.0	160	2.0	1.0	220	6.0	2-6	1690.0	10.0	2-6	1470.0	8.0	6=>2	3850.0	23.0	1-2-6	1990.0	10.0	6=>2=>1	17210.0	83.0			6,(2,8),7,1,5,3,9,4	628715394											
200930081304	ダ	右	1200	雨	重	16:35	JRA認定アタックチ		2009-8-13	7	門別	6	牝(規定)		4.0	2500.0	7.0	4.0	420	7.0	3.0	100	1.0	2.0	140	2.0				3-4	2360.0	10.0	4=>3	6970.0	25.0	2-3-4	1650.0	6.0	4=>3=>2	24820.0	89.0			84723561	8,4,(7,2),3,5,1,6											
200930081305	ダ	右	1200	雨	重	17:05	JRA認定アタックチ		2009-8-13	7	門別	6	牝(規定)		5.0	870.0	5.0	5.0	210	5.0	6.0	140	2.0	3.0	140	1.0	5-6	2230.0	11.0	5-6	2190.0	10.0	5=>6	6590.0	25.0	3-5-6	2170.0	8.0	5=>6=>3	18190.0	61.0			2,(3,6),9,5,10,1,8,7,4	2,6,3,(5,9),10,8,1,7,4											
200930081306	ダ	右	1700	雨	重	17:35	JRA認定アタックチ		2009-8-13	7	門別	6	(規定)		9.0	1020.0	4.0	9.0	320	7.0	10.0	160	2.0	6.0	140	1.0	8-8	3690.0	9.0	9-10	4490.0	13.0	9=>10	7330.0	25.0	6-9-10	1450.0	5.0	9=>10=>6	19240.0	65.0	(5,6),(1,8),2,7,4,3,9,10	6,5,1,(2,8),7,3,4,9,10	6,9,(1,5,8),10,(2,7,4),3	6,9,10,(1,4),8,5,7,2,3											
200930081307	ダ	右	1200	雨	重	18:05	サッポロ生ビール特別 		2009-8-13	7	門別	6	80万円以下	(規定)	5.0	320.0	2.0	5.0	110	1.0	6.0	200	4.0	2.0	130	2.0	5-5	4190.0	13.0	5-6	3150.0	13.0	5=>6	6160.0	26.0	2-5-6	2910.0	12.0	5=>6=>2	26090.0	82.0			(3,5),(8,10),9,6,1,(2,4),7,12,11	3,5,10,6,8,2,4,9,(7,12),11,1											
