	track	direction	distance	weather	going	start_at	title	grade	date	round	place	days	requirement	rule	単勝:的中	単勝:配当	単勝:人気	複勝_1:的中	複勝_1:配当	複勝_1:人気	複勝_2:的中	複勝_2:配当	複勝_2:人気	複勝_3:的中	複勝_3:配当	複勝_3:人気	枠連:的中	枠連:配当	枠連:人気	ワイド_1:的中	ワイド_1:配当	ワイド_1:人気	ワイド_2:的中	ワイド_2:配当	ワイド_2:人気	ワイド_3:的中	ワイド_3:配当	ワイド_3:人気	馬単:的中	馬単:配当	馬単:人気	三連複:的中	三連複:配当	三連複:人気	三連単:的中	三連単:配当	三連単:人気	spacing_on_corner:1	spacing_on_corner:2	spacing_on_corner:3	spacing_on_corner:4	laptime	pacemaker	馬連:的中	馬連:配当	馬連:人気
200210030211	芝	右	2000	雨	良	15:45	小倉記念	G3	2002-8-11	3	小倉	2	3歳以上オープン	(混)(特指)(ハンデ)	8	830	5	8	250	4	12	280	6	2.0	220	3.0	5-7	2090	13	8-12	1,280	15.0	2-8	640	5.0	2-12	1,080	13.0	8=>12	7080.0	30.0	2-8-12	5910.0	19.0				4-(7,8)(11,12)2(6,13)(3,14)1(5,10,9)	4-(7,8)-(11,12)(2,6,13)(3,14)1(5,10,9)	4-(7,8)(2,11,12)13(1,3,6,14)(10,9)5	(4,*8,12)(7,2)(1,3)(5,11,13)14(6,10)-9	12.3 - 10.9 - 11.2 - 12.1 - 11.5 - 11.9 - 12.3 - 12.2 - 12.5 - 12.8	12.3 - 23.2 - 34.4 - 46.5 - 58.0 - 69.9 - 82.2 - 94.4 - 106.9 - 119.7 (34.4-37.5)	8-12	3800.0	15.0
200210030301	ダ	右	1000	晴	良	10:05	2歳未勝利		2002-8-17	3	小倉	3	2歳未勝利	(混)[指](馬齢)	4	510	2	4	260	3	11	760	8	13.0	350	4.0	3-7	3450	12	4-11	2,160	19.0	4-13	980	13.0	11-13	2,300	22.0	4=>11	15000.0	36.0	4-11-13	13920.0	39.0						(*4,5,11)13-8,10(7,14)-(2,9)-3,1-(6,12)	4(5,11)13=(8,10)(7,14)2,9(1,3)-(6,12)	12.6 - 11.1 - 11.9 - 12.2 - 13.1	12.6 - 23.7 - 35.6 - 47.8 - 60.9 (35.6-37.2)	4-11	7470.0	17.0
200210030302	ダ	右	1700	晴	良	10:30	3歳未勝利		2002-8-17	3	小倉	3	3歳未勝利	[指](馬齢)	3	530	2	3	190	2	5	190	3	12.0	700	8.0	2-3	1060	5	3-5	550	5.0	3-12	1,490	16.0	5-12	2,130	23.0	3=>5	2700.0	9.0	3-5-12	7410.0	27.0				12-4(3,15)(5,13)(7,11)(10,9)8(1,6,14)-2	12-4-(3,15)-5(13,11)(7,9)-8,10(1,6,14)-2	12,4(3,13,9)7(15,11)(5,8)-14,1-6-10,2	12(3,13)9-(5,4,7)8-15(14,11)1-6-10,2	6.9 - 11.1 - 11.9 - 13.2 - 13.8 - 13.1 - 13.0 - 13.3 - 13.7	6.9 - 18.0 - 29.9 - 43.1 - 56.9 - 70.0 - 83.0 - 96.3 - 110.0 (29.9-40.0)	3-5	1640.0	5.0
200210030303	芝	右	1200	晴	良	10:55	3歳未勝利		2002-8-17	3	小倉	3	3歳未勝利	(混)[指](馬齢)	13	340	2	13	160	2	14	160	3	10.0	230	4.0	7-7	940	4	13-14	320	3.0	10-13	650	6.0	10-14	740	8.0	13=>14	1510.0	4.0	10-13-14	2330.0	5.0						(*18,16)(13,10)15(3,5,8,14)(2,6,17)(11,7)(9,12)-1,4	(*18,16,10)(13,15)(5,14)(3,8)(6,11,17)12(2,9,7)-1-4	11.9 - 10.5 - 11.4 - 11.7 - 12.0 - 12.0	11.9 - 22.4 - 33.8 - 45.5 - 57.5 - 69.5 (33.8-35.7)	13-14	870.0	3.0
200210030304	芝	右	1800	晴	良	11:25	3歳未勝利		2002-8-17	3	小倉	3	3歳未勝利	(混)[指](馬齢)	4	2080	8	4	340	6	1	170	3	7.0	140	1.0	1-2	2000	9	1-4	1,170	17.0	4-7	790	9.0	1-7	330	1.0	4=>1	9600.0	37.0	1-4-7	3040.0	9.0				(*2,5)(9,12,15)4,14(1,13)(7,11,10)(8,16)6,3	(*2,5)(12,15)4,9(14,10)1(7,13,11)(8,16)-(6,3)	2(5,12,15)4,10,14(9,1)7-11-8,16,3(6,13)	(*2,12,15)(4,5,10,14)(1,7)-(9,11)8-3-16-13,6	12.3 - 11.5 - 12.0 - 11.7 - 11.7 - 12.0 - 12.2 - 12.9 - 12.3	12.3 - 23.8 - 35.8 - 47.5 - 59.2 - 71.2 - 83.4 - 96.3 - 108.6 (35.8-37.4)	1-4	3400.0	15.0
200210030305	芝	右	2000	晴	良	11:55	3歳未勝利		2002-8-17	3	小倉	3	3歳未勝利	牝[指](馬齢)	1	990	3	1	190	3	15	300	5	16.0	120	1.0	1-7	2970	8	1-15	1,680	17.0	1-16	480	2.0	15-16	500	4.0	1=>15	9880.0	32.0	1-15-16	3710.0	7.0				7,10(2,15)(5,14)1,18(3,13)(4,12,17)16,11(9,8)6	7,10,15(2,5)(1,14)18(3,13)17(4,12,16)(11,9,8)6	(*7,10)15,5(2,1,18)(4,3,16)(17,8)(11,13,14)9(6,12)	(*7,10)15(2,5,1,16)(4,3,18)(17,8)-(11,13)(6,14,9)-12	12.2 - 11.3 - 12.0 - 12.7 - 12.7 - 12.2 - 12.0 - 11.9 - 12.4 - 12.5	12.2 - 23.5 - 35.5 - 48.2 - 60.9 - 73.1 - 85.1 - 97.0 - 109.4 - 121.9 (35.5-36.8)	1-15	5680.0	20.0
200210030306	芝	右	1000	晴	良	12:55	2歳新馬		2002-8-17	3	小倉	3	2歳新馬	[指](馬齢)	8	100	1	8	100	1	3	140	3	9.0	190	4.0	3-8	260	1	3-8	140	1.0	8-9	220	3.0	3-9	570	8.0	8=>3	340.0	1.0	3-8-9	800.0	3.0						8,9,6,3-2,5-1=7 4	8,9(6,3)-(5,2)=1-7 4	12.5 - 11.3 - 11.4 - 11.4 - 11.6	12.5 - 23.8 - 35.2 - 46.6 - 58.2 (35.2-34.4)	3-8	280.0	1.0
200210030307	ダ	右	1000	晴	良	13:30	3歳以上500万下		2002-8-17	3	小倉	3	3歳以上500万下	(特指)(別定)	14	770	4	14	260	4	2	210	3	5.0	270	5.0	2-8	620	2	2-14	910	9.0	5-14	920	10.0	2-5	760	8.0	14=>2	6770.0	24.0	2-5-14	4980.0	14.0						(*2,14)(10,11)(5,13)-(7,9,12)6,3(1,4,8)	(*2,14)10,11(5,13)-(7,9)12(6,1)3-8,4	12.6 - 10.8 - 11.5 - 11.9 - 12.5	12.6 - 23.4 - 34.9 - 46.8 - 59.3 (34.9-35.9)	2-14	2850.0	11.0
200210030308	芝	右	2000	晴	良	14:00	3歳以上500万下		2002-8-17	3	小倉	3	3歳以上500万下	(父)[指](別定)	14	2700	9	14	840	9	10	290	4	2.0	650	8.0	6-8	1200	5	10-14	3,370	40.0	2-14	5,500	52.0	2-10	2,240	28.0	14=>10	20250.0	71.0	2-10-14	42940.0	135.0				6(12,13)5-(4,10)2,14(1,11)-9,8,7-3	6(12,13)5,10(4,2)-14,11-(1,9)8-7-3	(*6,12)13,10(5,4,2)14-(8,1)9,11-3,7	(6,*12,10)(13,14)2(4,8)(5,1)(3,11)-7 9	12.2 - 10.7 - 11.6 - 12.3 - 12.1 - 12.1 - 12.2 - 12.2 - 12.0 - 12.7	12.2 - 22.9 - 34.5 - 46.8 - 58.9 - 71.0 - 83.2 - 95.4 - 107.4 - 120.1 (34.5-36.9)	10-14	11200.0	39.0
200210030309	芝	右	1800	晴	良	14:35	国東特別 		2002-8-17	3	小倉	3	3歳以上500万下	(混)[指](別定)	5	900	5	5	320	5	4	270	4	9.0	170	2.0	3-4	3180	19	4-5	1,070	13.0	5-9	640	5.0	4-9	720	6.0	5=>4	8170.0	34.0	4-5-9	4610.0	15.0				2,8(5,10)(3,6,11)(1,9,14)12,4(7,13)	(*2,8)10(5,11)3(1,6,14)(9,12)4,7,13	(*2,8)(10,11,14,12)(5,3)(1,6)9(7,4)-13	(*2,8)(3,14,12)5(11,1)(7,9)(4,10,6)13	12.1 - 11.3 - 12.2 - 12.2 - 11.9 - 11.8 - 11.6 - 12.2 - 12.3	12.1 - 23.4 - 35.6 - 47.8 - 59.7 - 71.5 - 83.1 - 95.3 - 107.6 (35.6-36.1)	4-5	3710.0	15.0
200210030310	ダ	右	1700	晴	良	15:10	由布院特別 		2002-8-17	3	小倉	3	3歳以上1000万下	(混)[指](ハンデ)	8	1610	10	8	370	8	4	330	6	14.0	180	2.0	3-5	6010	27	4-8	2,030	30.0	8-14	1,080	12.0	4-14	940	8.0	8=>4	14790.0	64.0	4-8-14	10340.0	34.0				1,12,6(2,10)(8,11)(3,5,14)(9,15)(4,7,13)	1-(6,12)(8,10)(2,11)(3,5)14(9,15)(4,13)7	1(6,12)(8,10,14)(2,11)(3,5)(9,15,13)4-7	1,6,8(12,14)2,10,3(4,5,11)(7,9,15)13	6.8 - 11.0 - 11.8 - 12.7 - 12.7 - 12.7 - 12.6 - 13.0 - 13.3	6.8 - 17.8 - 29.6 - 42.3 - 55.0 - 67.7 - 80.3 - 93.3 - 106.6 (29.6-38.9)	4-8	6130.0	28.0
200210030311	芝	右	1200	晴	良	15:45	北九州短距離S 		2002-8-17	3	小倉	3	3歳以上1600万下	(混)(特指)(別定)	6	200	1	6	110	1	9	130	2	10.0	280	6.0	6-7	210	1	6-9	190	1.0	6-10	580	5.0	9-10	900	14.0	6=>9	630.0	1.0	6-9-10	2070.0	5.0						(*5,10)11(6,8)(2,9)(1,4,3) 7	(*5,10)6(11,8)(2,9)(1,4,3) 7	11.7 - 10.5 - 10.9 - 11.2 - 11.4 - 12.1	11.7 - 22.2 - 33.1 - 44.3 - 55.7 - 67.8 (33.1-34.7)	6-9	420.0	1.0
200210030312	芝	右	1200	晴	良	16:20	3歳以上500万下		2002-8-17	3	小倉	3	3歳以上500万下	牝[指](別定)	15	540	4	15	180	4	9	160	2	8.0	130	1.0	5-8	1110	5	9-15	590	6.0	8-15	390	3.0	8-9	300	2.0	15=>9	3020.0	13.0	8-9-15	1610.0	3.0						2(5,7)9,4(3,10,6,11)(8,12)(15,17)(13,14,1,16)	2(5,7)(4,9)(3,10,6)8(13,15)14(1,11)12(17,16)	11.9 - 10.5 - 11.1 - 11.6 - 12.0 - 12.2	11.9 - 22.4 - 33.5 - 45.1 - 57.1 - 69.3 (33.5-35.8)	9-15	1550.0	6.0
200210030401	芝	右	1200	晴	良	10:05	2歳未勝利		2002-8-18	3	小倉	4	2歳未勝利	[指](馬齢)	3	300	2	3	110	2	5	380	5	7.0	100	1.0	3-5	5420	10	3-5	930	8.0	3-7	140	1.0	5-7	660	4.0	3=>5	7660.0	14.0	3-5-7	1960.0	3.0						(*5,3)(2,9)7(1,8)4,6	(*5,3)-(2,9)7,1,8-4,6	12.0 - 10.8 - 11.4 - 11.5 - 11.9 - 12.5	12.0 - 22.8 - 34.2 - 45.7 - 57.6 - 70.1 (34.2-35.9)	3-5	5060.0	9.0
200210030402	ダ	右	1000	晴	良	10:30	3歳未勝利		2002-8-18	3	小倉	4	3歳未勝利	[指](馬齢)	1	360	1	1	160	1	2	1,160	9	13.0	330	5.0	1-2	7070	17	1-2	2,880	25.0	1-13	550	6.0	2-13	5,730	43.0	1=>2	16020.0	45.0	1-2-13	28740.0	66.0						1,4,12(2,13,14)6(9,11)3,5-10,7,8	1-4,2(12,13)(6,14)(3,11)(9,5)-10,7-8	12.5 - 11.3 - 11.9 - 12.0 - 13.1	12.5 - 23.8 - 35.7 - 47.7 - 60.8 (35.7-37.0)	1-2	9780.0	25.0
200210030403	ダ	右	1700	晴	良	10:55	3歳未勝利		2002-8-18	3	小倉	4	3歳未勝利	(混)[指](馬齢)	8	510	3	8	130	2	15	100	1	13.0	260	6.0	5-8	480	2	8-15	250	2.0	8-13	1,220	13.0	13-15	480	5.0	8=>15	1390.0	5.0	8-13-15	2420.0	8.0				6,13(4,8,15)(12,14)1(5,10)(3,9,11)-7 2	6,13(8,15)4(1,12,14)(10,11)5,9,3,7 2	6-13,8(1,14)(12,15,11)-(4,9,10)(5,3)=7 2	6,13-(1,8)15(12,14)(4,11,3)(9,10)5=7 2	7.0 - 11.4 - 12.2 - 13.7 - 13.1 - 13.0 - 13.2 - 13.6 - 13.0	7.0 - 18.4 - 30.6 - 44.3 - 57.4 - 70.4 - 83.6 - 97.2 - 110.2 (30.6-39.8)	8-15	510.0	2.0
200210030404	芝	右	1200	曇	良	11:25	3歳未勝利		2002-8-18	3	小倉	4	3歳未勝利	[指](馬齢)	14	910	3	14	180	3	2	130	2	7.0	110	1.0	1-7	810	3	2-14	420	3.0	7-14	310	2.0	2-7	150	1.0	14=>2	4010.0	12.0	2-7-14	1030.0	1.0						2(7,15,16)(3,17)(14,12)10(4,5,9,13)(1,18)11-8-6	2,7(15,16)(3,14)(17,12)(10,1,5,9,13)(4,11,18)=8-6	12.0 - 11.0 - 11.4 - 11.8 - 11.8 - 12.5	12.0 - 23.0 - 34.4 - 46.2 - 58.0 - 70.5 (34.4-36.1)	2-14	1460.0	3.0
200210030405	障		2900	曇	良	11:55	障害3歳以上未勝利		2002-8-18	3	小倉	4	障害3歳以上未勝利	(混)(馬齢)	11	2380	8	11	490	8	10	260	5	5.0	160	1.0	8-8	7020	22	10-11	2,460	30.0	5-11	1,390	18.0	5-10	660	6.0	11=>10	24010.0	66.0	5-10-11	13380.0	45.0				11=9,10-7-4,5(8,6)3=2 1	11=9,10,7=(4,5)(6,3)8=2 1	11-10-(9,7)-5,4-(6,3)8=2 1	11=10=9,7,5,6,4(8,3)-2 1			10-11	9670.0	31.0
200210030406	芝	右	1200	曇	良	12:55	2歳新馬		2002-8-18	3	小倉	4	2歳新馬	(混)[指](馬齢)	8	340	2	8	110	2	3	120	3	2.0	100	1.0	3-8	680	3										8=>3	1240.0	4.0	2-3-8	420.0	1.0						2(6,7)(1,8)5,3=4	2,7(6,8)(1,5,3)=4	12.3 - 11.0 - 11.7 - 11.9 - 12.2 - 12.0	12.3 - 23.3 - 35.0 - 46.9 - 59.1 - 71.1 (35.0-36.1)			
200210030407	芝	右	2000	曇	良	13:25	3歳未勝利		2002-8-18	3	小倉	4	3歳未勝利	[指](馬齢)	5	860	3	5	310	4	8	750	8	9.0	480	6.0	4-6	720	3	5-8	2,290	23.0	5-9	1,360	14.0	8-9	3,550	30.0	5=>8	18610.0	44.0	5-8-9	29590.0	73.0				13,7(3,4,10)11,5,2(8,12)(1,6)=9	13(4,7)(3,10)11,5(2,8,12)6,1-9	(*13,4)(7,10)(3,11,8,5)12(9,2,6)1	(13,*4,10)5(9,3,8)12(7,6)11(2,1)	12.5 - 11.1 - 11.9 - 12.7 - 12.3 - 12.4 - 12.6 - 12.3 - 12.7 - 12.3	12.5 - 23.6 - 35.5 - 48.2 - 60.5 - 72.9 - 85.5 - 97.8 - 110.5 - 122.8 (35.5-37.3)	5-8	8790.0	27.0
200210030408	ダ	右	1700	曇	良	14:00	3歳以上500万下		2002-8-18	3	小倉	4	3歳以上500万下	(混)[指](別定)	13	150	1	13	120	1	10	240	3	7.0	440	6.0	6-7	1040	3	10-13	540	3.0	7-13	700	6.0	7-10	2,890	32.0	13=>10	1650.0	5.0	7-10-13	4040.0	10.0				(*8,10)(6,12,13)(2,11)15(7,14)-(3,5)4,9-1	(*8,10,6)-12(2,11,13)15(7,14)(3,5)-4,9,1	(8,*10,6)(2,13)7,12(3,15)(11,5)(14,4,1)9	(*8,10,6)(2,13)7,3,5(9,11,12)(15,4)14-1	6.8 - 11.4 - 12.1 - 13.1 - 12.9 - 13.0 - 13.2 - 12.9 - 13.4	6.8 - 18.2 - 30.3 - 43.4 - 56.3 - 69.3 - 82.5 - 95.4 - 108.8 (30.3-39.5)	10-13	1190.0	3.0
200210030409	芝	右	1200	曇	良	14:35	九重特別 		2002-8-18	3	小倉	4	3歳以上500万下	(混)[指](別定)	4	500	3	4	210	3	3	2,970	12	5.0	370	6.0	3-4	30480	30	3-4	7,810	54.0	4-5	930	9.0	3-5	11,310	56.0	4=>3	41560.0	84.0	3-4-5	79450.0	141.0						(6,*11)(5,7)(1,4,12)(2,3)10-(9,8)	(6,*11,5)7(1,4)(2,3,12)(9,10,8)	12.1 - 10.6 - 11.5 - 11.7 - 12.0 - 12.0	12.1 - 22.7 - 34.2 - 45.9 - 57.9 - 69.9 (34.2-35.7)	3-4	28660.0	50.0
200210030501	芝	右	1800	曇	良	10:05	2歳未勝利		2002-8-24	3	小倉	5	2歳未勝利	(混)[指](馬齢)	13	1220	6	13	270	5	4	160	3	16.0	150	1.0	2-7	2690	14	4-13	1,080	13.0	13-16	1,260	15.0	4-16	340	1.0	13=>4	6070.0	26.0	4-13-16	4630.0	13.0				(4,*8,14)6,7(10,11,16)2(9,12)-(1,5,15)13-3	(4,*8)14,7,6(2,16)10,11(9,12)-1(5,15)13-3	(*4,14)(7,6)16(2,13)8(9,10,11,12)1(5,15)-3	4(14,16,13)(7,6)2(9,10,11,12)(1,5,15)-8-3	12.5 - 11.5 - 12.3 - 12.6 - 12.6 - 12.0 - 12.1 - 12.5 - 12.5	12.5 - 24.0 - 36.3 - 48.9 - 61.5 - 73.5 - 85.6 - 98.1 - 110.6 (36.3-37.1)	4-13	2740.0	13.0
200210030502	ダ	右	1000	曇	良	10:30	3歳未勝利		2002-8-24	3	小倉	5	3歳未勝利	[指](馬齢)	13	130	1	13	100	1	9	110	2	12.0	630	7.0	6-8	300	2	9-13	160	1.0	12-13	960	10.0	9-12	2,580	18.0	13=>9	370.0	2.0	9-12-13	3390.0	9.0						9-(5,13,14)(4,12)(1,7)2(10,11)-(3,8)6	9-(5,13)14,12-1,2(4,7)10(3,11)-6,8	12.4 - 11.0 - 11.6 - 12.1 - 13.0	12.4 - 23.4 - 35.0 - 47.1 - 60.1 (35.0-36.7)	9-13	280.0	2.0
200210030503	ダ	右	1700	曇	良	10:55	3歳未勝利		2002-8-24	3	小倉	5	3歳未勝利	(父)[指](馬齢)	10	160	1	10	100	1	11	110	2	2.0	190	5.0	8-8	230	1	10-11	140	1.0	2-10	280	3.0	2-11	550	7.0	10=>11	340.0	1.0	2-10-11	840.0	2.0				11-7,1(2,9,10)(4,8)5(3,6)	11(7,1,9)10(2,4)(5,8)(3,6)	11(1,10)(7,9)(2,4,8)5-(3,6)	11,10,1,4,7(2,8)9,5-(3,6)	7.0 - 11.4 - 12.8 - 13.8 - 13.2 - 12.8 - 12.6 - 12.5 - 13.8	7.0 - 18.4 - 31.2 - 45.0 - 58.2 - 71.0 - 83.6 - 96.1 - 109.9 (31.2-38.9)	10-11	240.0	1.0
200210030504	ダ	右	1700	曇	良	11:25	3歳未勝利		2002-8-24	3	小倉	5	3歳未勝利	[指](馬齢)	5	2240	7	5	450	7	7	210	2	8.0	1,010	9.0	4-5	1920	7	5-7	1,130	10.0	5-8	9,680	55.0	7-8	5,750	39.0	5=>7	11070.0	28.0	5-7-8	64290.0	114.0				1,9(11,13)(3,7)(2,8)5(6,12)10,4,14	1(9,11)(3,13)(7,2,8)-5-(6,12)4,10-14	1-(9,13)(2,8)7(11,5)3(12,10)4-14,6	1-9(13,8)(7,2)5-12(3,11,10)-4,14=6	6.9 - 11.7 - 12.1 - 13.1 - 12.8 - 12.8 - 13.3 - 14.2 - 14.5	6.9 - 18.6 - 30.7 - 43.8 - 56.6 - 69.4 - 82.7 - 96.9 - 111.4 (30.7-42.0)	5-7	4180.0	12.0
200210030505	芝	右	1200	曇	良	11:55	3歳未勝利		2002-8-24	3	小倉	5	3歳未勝利	[指](馬齢)	12	690	3	12	220	4	13	130	1	7.0	1,000	10.0	6-7	760	3	12-13	380	2.0	7-12	3,020	32.0	7-13	1,620	19.0	12=>13	2050.0	5.0	7-12-13	12380.0	38.0						(*12,8,17)(7,13)(1,15,16)9,4,5,6(2,10)(3,14)11	(*12,8)17(7,13)-(1,15,16)-(4,9)5-(6,10)(2,14)3-11	12.1 - 10.6 - 11.0 - 11.3 - 12.0 - 12.6	12.1 - 22.7 - 33.7 - 45.0 - 57.0 - 69.6 (33.7-35.9)	12-13	910.0	2.0
200210030506	芝	右	2000	曇	良	12:55	3歳未勝利		2002-8-24	3	小倉	5	3歳未勝利	(混)[指](馬齢)	4	700	4	4	220	3	10	720	7	12.0	880	9.0	3-6	3960	15	4-10	1,870	19.0	4-12	3,390	39.0	10-12	6,300	48.0	4=>10	11010.0	39.0	4-10-12	63370.0	125.0				6(7,10)(5,11)(3,1)(8,13)12-(9,15)4,14-2	6(7,10)5(3,1,11)(8,13)12(9,4)(15,14)-2	(*6,10,4)(7,5,14)1,13(12,11,8,15)3-9=2	(*6,10,4)14,5,1(7,12)8,13-15(3,11,9)=2	12.5 - 11.1 - 12.2 - 13.1 - 12.5 - 11.9 - 11.6 - 11.9 - 12.6 - 13.0	12.5 - 23.6 - 35.8 - 48.9 - 61.4 - 73.3 - 84.9 - 96.8 - 109.4 - 122.4 (35.8-37.5)	4-10	6600.0	22.0
200210030507	ダ	右	1700	曇	良	13:25	3歳以上500万下		2002-8-24	3	小倉	5	3歳以上500万下	牝[指](別定)	12	1400	5	12	380	6	10	540	7	4.0	1,130	11.0	6-7	3380	9	10-12	4,960	43.0	4-12	6,160	52.0	4-10	12,220	67.0	12=>10	39630.0	68.0	4-10-12	131810.0	223.0				(*10,14)15,5,1,9(2,12)6(3,8,11,13)4,7	(*10,14)(5,15)(1,9)2(3,12)(4,6,13)(8,11)7	10(14,15,1)9(5,12)3,4,2(6,13)(7,11)8	(*10,15)(1,9)12(14,3)(5,4)2(7,6)(8,13,11)	7.0 - 11.4 - 11.8 - 13.1 - 12.7 - 12.5 - 12.8 - 13.4 - 14.1	7.0 - 18.4 - 30.2 - 43.3 - 56.0 - 68.5 - 81.3 - 94.7 - 108.8 (30.2-40.3)	10-12	16900.0	39.0
200210030508	芝	右	1200	曇	良	14:00	3歳以上500万下		2002-8-24	3	小倉	5	3歳以上500万下	[指](別定)	8	540	3	8	190	4	11	280	5	5.0	160	2.0	4-6	1490	8	8-11	860	10.0	5-8	450	2.0	5-11	570	6.0	8=>11	4760.0	20.0	5-8-11	2960.0	6.0						(*5,11)(2,3,12)6,7(9,14)(10,15,16)1,8,13-4	(*5,11)12(2,3)7,6,9,1(10,16)8(15,14)-(4,13)	12.0 - 10.4 - 11.1 - 11.6 - 11.9 - 12.7	12.0 - 22.4 - 33.5 - 45.1 - 57.0 - 69.7 (33.5-36.2)	8-11	2650.0	14.0
200210030509	障		2900	曇	良	14:35	豊国ジャンプS 		2002-8-24	3	小倉	5	障害3歳以上オープン	(混)(別定)	4	470	2	4	140	3	2	110	1	9.0	130	2.0	2-4	540	2	2-4	230	2.0	4-9	290	3.0	2-9	200	1.0	4=>2	1520.0	4.0	2-4-9	730.0	1.0				7-(4,2)-1-6,11,9(12,8,10)3=5	7-2,4-1=6-(9,11,10)-8-3=(12,5)	(2,*4)7-1=9,6-10-(11,8)=3=5 12	(*2,4)-7,1-9,6-10=8,11-3=5 12			2-4	570.0	2.0
200210030510	芝	右	1200	曇	良	15:10	ひまわり賞 		2002-8-24	3	小倉	5	2歳オープン	九州産馬(指)(別定)	4	270	1	4	140	2	6	230	5	17.0	130	1.0	2-3	1650	6	4-6	650	8.0	4-17	220	1.0	6-17	850	11.0	4=>6	2290.0	10.0	4-6-17	2010.0	6.0						4,9(6,12,17)15,5-7(10,13)3(1,8,16)14,11-2	4(6,17)15,12,9,5-7(3,13)10,1(11,14,8)16,2	12.1 - 10.5 - 11.2 - 11.6 - 12.3 - 13.1	12.1 - 22.6 - 33.8 - 45.4 - 57.7 - 70.8 (33.8-37.0)	4-6	1620.0	7.0
200210030511	芝	右	1800	曇	良	15:45	毎日杯玄海特別 		2002-8-24	3	小倉	5	3歳以上1000万下	(混)(特指)(別定)	2	660	3	2	170	3	6	110	1	7.0	220	5.0	2-6	520	2										2=>6	1510.0	6.0	2-6-7	2040.0	8.0				2-6(4,8)7,5,3-1	2-6(4,8)7,5,3-1	2-(4,6)(7,8)5,3=1	2-6-(4,7)-(8,5,3)=1	12.7 - 11.8 - 12.5 - 12.0 - 11.7 - 11.2 - 11.6 - 12.3 - 12.6	12.7 - 24.5 - 37.0 - 49.0 - 60.7 - 71.9 - 83.5 - 95.8 - 108.4 (37.0-36.5)			
200210030512	芝	右	2000	曇	良	16:20	若戸特別 		2002-8-24	3	小倉	5	3歳以上500万下	(混)[指](別定)	5	550	2	5	170	4	7	150	2	6.0	170	3.0	5-7	1630	6										5=>7	3220.0	11.0	5-6-7	2160.0	7.0				1-(7,4)8=2(3,5)6	1(7,4)8=(3,2)-(5,6)	(*7,1)4-8-(3,2,6)5	7-1(3,4)(8,6)(2,5)	12.2 - 11.6 - 12.2 - 12.5 - 12.1 - 11.6 - 12.0 - 12.0 - 13.2 - 12.6	12.2 - 23.8 - 36.0 - 48.5 - 60.6 - 72.2 - 84.2 - 96.2 - 109.4 - 122.0 (36.0-37.8)			
200210030601	芝	右	1200	晴	良	10:05	2歳未勝利		2002-8-25	3	小倉	6	2歳未勝利	牝[指](馬齢)	2	580	2	2	150	2	7	110	1	12.0	170	3.0	2-6	380	1	2-7	160	1.0	2-12	410	5.0	7-12	190	2.0	2=>7	1340.0	4.0	2-7-12	700.0	1.0						7(3,12)(2,9,11)(5,4,8)(10,6)1	7,12(3,2)-(5,4)11(8,9,6)-1,10	12.0 - 10.5 - 11.3 - 11.6 - 12.1 - 12.3	12.0 - 22.5 - 33.8 - 45.4 - 57.5 - 69.8 (33.8-36.0)	2-7	410.0	1.0
200210030602	ダ	右	1000	晴	良	10:30	3歳未勝利		2002-8-25	3	小倉	6	3歳未勝利	(混)[指](馬齢)	7	3720	7	7	440	7	11	260	4	3.0	140	2.0	5-7	6430	16	7-11	1,840	18.0	3-7	910	10.0	3-11	530	4.0	7=>11	16390.0	43.0	3-7-11	4650.0	17.0						7,11,2,1,4,9(3,8,13)12-6=10-5	7-11,2(1,3)4-9-(8,12,13)-6=10-5	12.3 - 10.9 - 11.5 - 12.3 - 13.4	12.3 - 23.2 - 34.7 - 47.0 - 60.4 (34.7-37.2)	7-11	6420.0	19.0
200210030603	ダ	右	1700	晴	良	10:55	3歳未勝利		2002-8-25	3	小倉	6	3歳未勝利	[指](馬齢)	7	210	1	7	140	1	5	1,800	12	8.0	550	7.0	3-4	1140	4	5-7	3,470	33.0	7-8	870	7.0	5-8	12,200	65.0	7=>5	15480.0	48.0	5-7-8	62010.0	123.0				(*3,4)-7,13(2,8,14)10(1,5,12,15)-(6,9)-11	(*3,4)7(2,13)(8,14)(1,10,15)(5,12)9,6-11	(*3,4)7(2,13)8(1,5,10,9)14(12,15)6-11	(3,*4,7)(2,8,13)9(1,5)6(10,12)11,15,14	6.9 - 11.7 - 12.2 - 14.1 - 13.6 - 12.5 - 13.0 - 12.9 - 13.7	6.9 - 18.6 - 30.8 - 44.9 - 58.5 - 71.0 - 84.0 - 96.9 - 110.6 (30.8-39.6)	5-7	11250.0	33.0
200210030604	芝	右	1200	晴	良	11:25	3歳未勝利		2002-8-25	3	小倉	6	3歳未勝利	牝[指](馬齢)	17	710	4	17	210	4	15	140	1	11.0	470	7.0	7-8	410	2	15-17	430	3.0	11-17	3,020	28.0	11-15	1,330	15.0	17=>15	2270.0	7.0	11-15-17	8090.0	23.0						8(7,17)15(11,9,13)18(4,10)12,2(1,14,16)3-6-5	8(7,17)15(11,9)(13,18)(4,2,10)12,1(14,16)6,3,5	11.7 - 10.4 - 10.9 - 11.6 - 12.4 - 12.4	11.7 - 22.1 - 33.0 - 44.6 - 57.0 - 69.4 (33.0-36.4)	15-17	880.0	3.0
