	track	direction	distance	weather	going	start_at	title	grade	date	round	place	days	requirement	rule	単勝:的中	単勝:配当	単勝:人気	複勝_1:的中	複勝_1:配当	複勝_1:人気	複勝_2:的中	複勝_2:配当	複勝_2:人気	枠連:的中	枠連:配当	枠連:人気	ワイド_1:的中	ワイド_1:配当	ワイド_1:人気	ワイド_2:的中	ワイド_2:配当	ワイド_2:人気	ワイド_3:的中	ワイド_3:配当	ワイド_3:人気	馬単:的中	馬単:配当	馬単:人気	三連複:的中	三連複:配当	三連複:人気	三連単:的中	三連単:配当	三連単:人気	spacing_on_corner:1	spacing_on_corner:2	spacing_on_corner:3	spacing_on_corner:4	laptime	pacemaker	複勝_3:的中	複勝_3:配当	複勝_3:人気
198803030204	ダ	右	1000	晴	稍重	12:00	4歳未勝利		1988-10-2	3	福島	2	4歳未勝利	(馬齢)	2	560	3	2	250	4	8	350	6	2-7	1620	7																							12.4 - 10.8 - 11.5 - 12.1 - 13.1	12.4 - 23.2 - 34.7 - 46.8 - 59.9 (12.4-12.4)	1.0	440	8.0
198803030205	芝	右	1200	晴	稍重	13:00	4歳未勝利		1988-10-2	3	福島	2	4歳未勝利	(馬齢)	7	250	1	7	140	2	2	120	1	2-7	310	1																							12.4 - 11.3 - 12.0 - 11.9 - 12.2 - 12.2	12.4 - 23.7 - 35.7 - 47.6 - 59.8 - 72.0 (12.4-12.4)	4.0	270	6.0
198803030206	芝	右	1700	晴	稍重	13:30	常葉ステークス 		1988-10-2	3	福島	2	4歳以上オープン	[抽](別定)	7	300	2	7	140	1	5	160	3	5-7	480	2																							7.2 - 12.2 - 12.2 - 12.5 - 12.3 - 12.4 - 12.5 - 12.4 - 12.2	7.2 - 19.4 - 31.6 - 44.1 - 56.4 - 68.8 - 81.3 - 93.7 - 105.9 (7.2-7.2)			
198803030207	芝	右	1800	晴	稍重	14:05	4歳未勝利		1988-10-2	3	福島	2	4歳未勝利	牝(馬齢)	7	570	3	7	190	1	3	210	3	3-5	940	2																							12.4 - 12.2 - 12.1 - 12.9 - 12.3 - 12.2 - 12.5 - 12.9 - 12.8	12.4 - 24.6 - 36.7 - 49.6 - 61.9 - 74.1 - 86.6 - 99.5 - 112.3 (12.4-12.4)	11.0	360	9.0
198803030301	芝	右	1700	晴	稍重	10:30	3歳未勝利		1988-10-8	3	福島	3	3歳未勝利	(馬齢)	2	490	4	2	190	3	3	180	2	2-3	960	5																							6.8 - 11.6 - 11.9 - 12.8 - 12.2 - 12.4 - 12.9 - 12.9 - 13.2	6.8 - 18.4 - 30.3 - 43.1 - 55.3 - 67.7 - 80.6 - 93.5 - 106.7 (6.8-6.8)			
198803030302	ダ	右	1700	晴	稍重	11:00	4歳未勝利		1988-10-8	3	福島	3	4歳未勝利	(馬齢)	10	1560	5	10	230	5	2	100	1	2-8	920	3																							7.2 - 11.0 - 12.0 - 12.6 - 13.0 - 12.5 - 12.4 - 13.0 - 13.2	7.2 - 18.2 - 30.2 - 42.8 - 55.8 - 68.3 - 80.7 - 93.7 - 106.9 (7.2-7.2)	3.0	150	2.0
198803030303	ダ	右	1700	晴	稍重	11:30	4歳未勝利		1988-10-8	3	福島	3	4歳未勝利	牝(馬齢)	1	190	1	1	100	1	6	190	4	1-6	680	3																							7.2 - 10.9 - 12.0 - 12.6 - 13.1 - 13.1 - 13.2 - 13.3 - 13.1	7.2 - 18.1 - 30.1 - 42.7 - 55.8 - 68.9 - 82.1 - 95.4 - 108.5 (7.2-7.2)	2.0	190	3.0
198803030304	ダ	右	1000	晴	稍重	12:00	4歳未勝利		1988-10-8	3	福島	3	4歳未勝利	(馬齢)	6	200	1	6	110	1	3	190	4	3-6	500	2																							12.4 - 10.9 - 11.8 - 12.5 - 12.2	12.4 - 23.3 - 35.1 - 47.6 - 59.8 (12.4-12.4)	5.0	480	7.0
198803030305	芝	右	2000	晴	稍重	13:00	4歳未勝利		1988-10-8	3	福島	3	4歳未勝利	(馬齢)	7	460	3	7	120	1	9	200	4	5-6	1180	5																							12.8 - 11.7 - 12.4 - 12.2 - 12.8 - 12.9 - 13.0 - 12.6 - 13.0 - 12.5	12.8 - 24.5 - 36.9 - 49.1 - 61.9 - 74.8 - 87.8 - 100.4 - 113.4 - 125.9 (12.8-12.8)	12.0	170	2.0
198803030306	ダ	右	1000	晴	良	13:30	4歳未勝利		1988-10-8	3	福島	3	4歳未勝利	(馬齢)	2	1570	5	2	230	5	7	120	1	2-6	880	3																							12.4 - 11.0 - 11.4 - 12.1 - 12.3	12.4 - 23.4 - 34.8 - 46.9 - 59.2 (12.4-12.4)	3.0	230	4.0
198803030307	ダ	右	1000	晴	良	14:05	保原ステークス 		1988-10-8	3	福島	3	4歳以上オープン	[抽](別定)	4	590	5	4	170	4	1	190	5	1-4	2420	12																							12.6 - 11.0 - 11.5 - 12.5 - 12.7	12.6 - 23.6 - 35.1 - 47.6 - 60.3 (12.6-12.6)	3.0	150	3.0
198803030308	芝	右	2000	晴	良	14:40	文知摺特別 		1988-10-8	3	福島	3	4歳以上400万下	(馬齢)	5	540	3	5	220	4	10	250	5	5-8	2520	13																							12.8 - 11.3 - 12.6 - 12.3 - 12.8 - 12.4 - 12.3 - 12.4 - 12.8 - 12.6	12.8 - 24.1 - 36.7 - 49.0 - 61.8 - 74.2 - 86.5 - 98.9 - 111.7 - 124.3 (12.8-12.8)	6.0	170	3.0
198803030309	芝	右	1200	曇	良	15:15	岩谷特別 		1988-10-8	3	福島	3	4歳以上400万下	(混)(馬齢)	9	600	4	9	260	5	6	400	7	5-7	470	1																							12.0 - 10.7 - 11.2 - 11.8 - 12.4 - 12.9	12.0 - 22.7 - 33.9 - 45.7 - 58.1 - 71.0 (12.0-12.0)	12.0	350	6.0
198803030401	芝	右	1700	曇	稍重	10:00	3歳未勝利		1988-10-9	3	福島	4	3歳未勝利	[抽](馬齢)	1	130	1	1	110	1	4	260	5	1-4	780	4																							7.1 - 12.0 - 12.1 - 13.1 - 13.0 - 12.5 - 12.7 - 13.0 - 12.9	7.1 - 19.1 - 31.2 - 44.3 - 57.3 - 69.8 - 82.5 - 95.5 - 108.4 (7.1-7.1)			
198803030402	芝	右	1200	曇	稍重	10:30	3歳新馬		1988-10-9	3	福島	4	3歳新馬	(混)(馬齢)	6	1030	6	6	220	4	4	340	7	4-6	5060	17																							12.4 - 11.2 - 11.6 - 12.2 - 12.5 - 13.0	12.4 - 23.6 - 35.2 - 47.4 - 59.9 - 72.9 (12.4-12.4)	5.0	140	1.0
198803030403	ダ	右	1700	曇	稍重	11:00	4歳未勝利		1988-10-9	3	福島	4	4歳未勝利	(父)(馬齢)	11	260	1	11	130	1	6	200	4	6-8	680	2																							7.4 - 11.1 - 12.3 - 12.4 - 12.8 - 12.6 - 13.1 - 13.3 - 13.6	7.4 - 18.5 - 30.8 - 43.2 - 56.0 - 68.6 - 81.7 - 95.0 - 108.6 (7.4-7.4)	4.0	150	2.0
198803030404	ダ	右	1700	曇	稍重	11:30	4歳未勝利		1988-10-9	3	福島	4	4歳未勝利	(馬齢)	3	310	1	3	130	1	1	160	2	1-3	600	2																							7.3 - 11.1 - 12.1 - 12.5 - 13.0 - 12.7 - 12.8 - 13.1 - 13.0	7.3 - 18.4 - 30.5 - 43.0 - 56.0 - 68.7 - 81.5 - 94.6 - 107.6 (7.3-7.3)	9.0	250	5.0
198803030405	芝	右	1800	曇	稍重	12:00	4歳未勝利		1988-10-9	3	福島	4	4歳未勝利	牝(馬齢)	3	1440	8	3	450	6	1	420	5	1-3	4720	17																							12.6 - 12.2 - 12.4 - 12.8 - 12.6 - 12.4 - 12.0 - 12.6 - 12.4	12.6 - 24.8 - 37.2 - 50.0 - 62.6 - 75.0 - 87.0 - 99.6 - 112.0 (12.6-12.6)	4.0	470	7.0
198803030406	ダ	右	1000	晴	稍重	13:00	4歳未勝利		1988-10-9	3	福島	4	4歳未勝利	(馬齢)	7	190	1	7	130	1	9	180	5	7-8	610	2																							12.7 - 11.3 - 11.7 - 12.4 - 12.3	12.7 - 24.0 - 35.7 - 48.1 - 60.4 (12.7-12.7)	3.0	150	2.0
198803030407	芝	右	1200	晴	良	13:30	4歳未勝利		1988-10-9	3	福島	4	4歳未勝利	(馬齢)	2	220	1	2	110	1	5	130	2	2-5	370	1																							12.1 - 10.9 - 11.4 - 11.7 - 12.3 - 12.8	12.1 - 23.0 - 34.4 - 46.1 - 58.4 - 71.2 (12.1-12.1)	10.0	160	3.0
198803030408	ダ	右	1700	晴	良	14:05	檜原湖特別 		1988-10-9	3	福島	4	4歳以上400万下	(馬齢)	6	300	2	6	160	3	4	180	4	4-6	1130	5																							7.3 - 10.9 - 12.0 - 12.0 - 12.3 - 12.5 - 12.8 - 13.4 - 13.7	7.3 - 18.2 - 30.2 - 42.2 - 54.5 - 67.0 - 79.8 - 93.2 - 106.9 (7.3-7.3)	8.0	140	2.0
198803030409	芝	右	1800	曇	良	14:40	勿来特別 		1988-10-9	3	福島	4	4歳以上400万下	牝(馬齢)	4	230	1	4	130	1	3	210	6	3-4	1150	5																							12.7 - 12.5 - 12.5 - 12.8 - 12.0 - 11.7 - 12.4 - 12.7 - 12.4	12.7 - 25.2 - 37.7 - 50.5 - 62.5 - 74.2 - 86.6 - 99.3 - 111.7 (12.7-12.7)	5.0	160	2.0
198803030410	芝	右	2000	曇	良	15:15	福島民報杯 		1988-10-9	3	福島	4	4歳以上オープン	(混)(別定)	4	410	2	4	170	2	8	260	4	4-8	1980	7																							12.4 - 11.0 - 12.7 - 12.2 - 12.2 - 11.8 - 12.2 - 12.6 - 12.9 - 13.1	12.4 - 23.4 - 36.1 - 48.3 - 60.5 - 72.3 - 84.5 - 97.1 - 110.0 - 123.1 (12.4-12.4)	5.0	390	7.0
198803030411	芝	右	1200	曇	良	15:50	4歳未勝利		1988-10-9	3	福島	4	4歳未勝利	(馬齢)	8	420	3	8	150	2	10	150	1	7-8	410	1																							12.2 - 10.9 - 11.4 - 11.8 - 12.6 - 12.3	12.2 - 23.1 - 34.5 - 46.3 - 58.9 - 71.2 (12.2-12.2)	3.0	250	7.0
198803030601	ダ	右	1000	晴	良	10:00	3歳未勝利		1988-10-16	3	福島	6	3歳未勝利	(混)(馬齢)	5	380	2	5	210	3	4	110	1	4-5	310	1																							12.5 - 11.1 - 11.9 - 12.8 - 13.0	12.5 - 23.6 - 35.5 - 48.3 - 61.3 (12.5-12.5)			
198803030602	芝	右	2000	晴	良	10:30	4歳未勝利		1988-10-16	3	福島	6	4歳未勝利	(馬齢)	10	450	2	10	200	2	2	360	8	2-6	1880	10																							12.5 - 11.2 - 11.9 - 11.7 - 12.4 - 12.7 - 12.8 - 13.1 - 12.9 - 12.6	12.5 - 23.7 - 35.6 - 47.3 - 59.7 - 72.4 - 85.2 - 98.3 - 111.2 - 123.8 (12.5-12.5)	3.0	340	6.0
198803030603	ダ	右	1700	晴	良	11:00	4歳未勝利		1988-10-16	3	福島	6	4歳未勝利	(馬齢)	10	580	3	10	230	4	12	140	1	7-8	720	3																							7.4 - 11.1 - 12.1 - 12.3 - 12.7 - 12.2 - 13.0 - 13.7 - 14.1	7.4 - 18.5 - 30.6 - 42.9 - 55.6 - 67.8 - 80.8 - 94.5 - 108.6 (7.4-7.4)	3.0	230	5.0
198803030604	ダ	右	1700	晴	良	11:30	4歳未勝利		1988-10-16	3	福島	6	4歳未勝利	(馬齢)	2	1270	7	2	360	7	8	150	1	2-6	1800	11																							7.4 - 10.9 - 12.0 - 12.7 - 13.5 - 12.9 - 13.0 - 13.0 - 12.4	7.4 - 18.3 - 30.3 - 43.0 - 56.5 - 69.4 - 82.4 - 95.4 - 107.8 (7.4-7.4)	5.0	240	6.0
198803030605	芝	右	1200	晴	良	12:00	4歳未勝利		1988-10-16	3	福島	6	4歳未勝利	(混)(馬齢)	8	790	6	8	250	5	1	150	1	1-6	730	3																							12.3 - 11.4 - 11.6 - 12.1 - 12.1 - 12.3	12.3 - 23.7 - 35.3 - 47.4 - 59.5 - 71.8 (12.3-12.3)	7.0	210	3.0
198803030606	ダ	右	1000	晴	良	13:00	4歳未勝利		1988-10-16	3	福島	6	4歳未勝利	(馬齢)	7	770	5	7	210	4	10	130	1	6-7	1080	4																							12.6 - 11.1 - 12.3 - 12.6 - 13.0	12.6 - 23.7 - 36.0 - 48.6 - 61.6 (12.6-12.6)	2.0	130	2.0
198803030607	芝	右	1200	晴	良	13:30	4歳未勝利		1988-10-16	3	福島	6	4歳未勝利	(混)(馬齢)	12	270	1	12	130	1	8	160	3	6-8	540	2																							12.1 - 11.1 - 11.5 - 11.7 - 12.4 - 12.3	12.1 - 23.2 - 34.7 - 46.4 - 58.8 - 71.1 (12.1-12.1)	9.0	150	2.0
198803030608	芝	右	1700	晴	良	14:05	アラブ3歳特別 		1988-10-16	3	福島	6	3歳300万下	[抽](馬齢)	8	360	1	8	150	1	12	190	3	6-8	560	1																							6.9 - 11.7 - 11.7 - 12.6 - 12.1 - 12.5 - 12.9 - 13.4 - 12.9	6.9 - 18.6 - 30.3 - 42.9 - 55.0 - 67.5 - 80.4 - 93.8 - 106.7 (6.9-6.9)	4.0	310	6.0
198803030609	芝	右	2000	晴	良	14:40	医王寺特別 		1988-10-16	3	福島	6	4歳以上400万下	(馬齢)	5	430	3	5	180	3	7	120	1	5-7	480	2																							12.7 - 11.4 - 12.1 - 12.7 - 13.2 - 12.5 - 12.6 - 12.0 - 12.1 - 12.0	12.7 - 24.1 - 36.2 - 48.9 - 62.1 - 74.6 - 87.2 - 99.2 - 111.3 - 123.3 (12.7-12.7)			
198803030610	芝	右	1200	晴	良	15:15	五色沼特別 		1988-10-16	3	福島	6	4歳以上900万下	(混)(ハンデ)	3	700	4	3	230	4	7	660	11	3-6	5860	22																							12.1 - 10.8 - 11.3 - 12.0 - 12.1 - 12.4	12.1 - 22.9 - 34.2 - 46.2 - 58.3 - 70.7 (12.1-12.1)	4.0	140	1.0
198803030701	芝	右	1000	晴	良	10:00	3歳未勝利		1988-10-22	3	福島	7	3歳未勝利	(馬齢)	5	520	3	5	170	3	3	130	1	3-5	460	2																							12.4 - 11.1 - 11.9 - 12.0 - 11.5	12.4 - 23.5 - 35.4 - 47.4 - 58.9 (12.4-12.4)	6.0	480	7.0
198803030702	ダ	右	1700	晴	良	10:30	4歳未勝利		1988-10-22	3	福島	7	4歳未勝利	(馬齢)	5	390	2	5	140	1	7	240	5	5-6	990	4																							7.1 - 11.0 - 12.0 - 12.4 - 13.0 - 12.8 - 13.0 - 13.7 - 13.3	7.1 - 18.1 - 30.1 - 42.5 - 55.5 - 68.3 - 81.3 - 95.0 - 108.3 (7.1-7.1)	2.0	820	10.0
198803030703	ダ	右	1700	晴	良	11:00	4歳未勝利		1988-10-22	3	福島	7	4歳未勝利	(馬齢)	12	230	1	12	160	2	5	240	5	5-8	820	3																							7.3 - 11.0 - 11.9 - 12.6 - 13.2 - 12.5 - 12.6 - 12.9 - 12.6	7.3 - 18.3 - 30.2 - 42.8 - 56.0 - 68.5 - 81.1 - 94.0 - 106.6 (7.3-7.3)	4.0	170	3.0
198803030704	芝	右	2000	晴	良	11:30	4歳未勝利		1988-10-22	3	福島	7	4歳未勝利	牝(馬齢)	13	640	3	13	170	3	2	130	2	2-8	530	1																							12.7 - 11.1 - 12.8 - 12.5 - 12.9 - 12.6 - 12.4 - 12.4 - 12.4 - 12.4	12.7 - 23.8 - 36.6 - 49.1 - 62.0 - 74.6 - 87.0 - 99.4 - 111.8 - 124.2 (12.7-12.7)	11.0	120	1.0
198803030705	芝	右	1800	晴	良	12:00	4歳未勝利		1988-10-22	3	福島	7	4歳未勝利	(馬齢)	8	380	1	8	120	1	1	250	4	1-5	1610	8																							12.3 - 12.0 - 12.0 - 12.8 - 12.5 - 12.4 - 12.4 - 12.3 - 12.5	12.3 - 24.3 - 36.3 - 49.1 - 61.6 - 74.0 - 86.4 - 98.7 - 111.2 (12.3-12.3)	12.0	260	5.0
198803030706	ダ	右	1000	晴	良	13:00	4歳未勝利		1988-10-22	3	福島	7	4歳未勝利	(馬齢)	9	890	5	9	200	5	5	130	1	5-7	1090	5																							12.5 - 10.9 - 11.6 - 12.0 - 13.0	12.5 - 23.4 - 35.0 - 47.0 - 60.0 (12.5-12.5)	6.0	190	4.0
198803030707	芝	右	1800	晴	良	13:30	4歳未勝利		1988-10-22	3	福島	7	4歳未勝利	(馬齢)	6	390	2	6	140	2	7	230	4	4-5	720	3																							12.4 - 12.0 - 12.1 - 12.9 - 12.3 - 12.3 - 12.3 - 12.7 - 12.3	12.4 - 24.4 - 36.5 - 49.4 - 61.7 - 74.0 - 86.3 - 99.0 - 111.3 (12.4-12.4)	5.0	120	1.0
198803030708	ダ	右	1700	晴	良	14:05	秋保特別 		1988-10-22	3	福島	7	4歳以上400万下	(混)(馬齢)	7	270	1	7	130	1	11	150	2	6-8	450	1																							6.9 - 10.9 - 12.2 - 12.5 - 13.0 - 12.6 - 12.6 - 12.9 - 13.3	6.9 - 17.8 - 30.0 - 42.5 - 55.5 - 68.1 - 80.7 - 93.6 - 106.9 (6.9-6.9)	3.0	250	6.0
198803030709	芝	右	1200	晴	良	14:40	土湯特別 		1988-10-22	3	福島	7	4歳以上400万下	(馬齢)	10	160	1	10	120	1	9	430	9	7-7	2200	9																							12.3 - 11.0 - 11.5 - 11.8 - 12.0 - 12.2	12.3 - 23.3 - 34.8 - 46.6 - 58.6 - 70.8 (12.3-12.3)	12.0	340	7.0
198803030801	ダ	右	1000	晴	良	10:00	3歳未勝利		1988-10-23	3	福島	8	3歳未勝利	[抽](馬齢)	2	160	1	2	120	1	1	200	4	1-2	700	3																							12.7 - 11.4 - 12.2 - 12.8 - 12.9	12.7 - 24.1 - 36.3 - 49.1 - 62.0 (12.7-12.7)	7.0	340	7.0
198803030802	ダ	右	1700	晴	良	10:25	4歳未勝利		1988-10-23	3	福島	8	4歳未勝利	(馬齢)	12	660	4	12	180	3	11	240	5	8-8	2220	8																							7.1 - 10.9 - 11.8 - 12.1 - 12.9 - 13.0 - 13.2 - 13.8 - 13.8	7.1 - 18.0 - 29.8 - 41.9 - 54.8 - 67.8 - 81.0 - 94.8 - 108.6 (7.1-7.1)	3.0	170	2.0
198803030803	芝	右	1200	晴	良	10:50	3歳新馬		1988-10-23	3	福島	8	3歳新馬	(混)(馬齢)	5	350	2	5	110	1	2	130	3	2-5	610	4																							12.3 - 11.0 - 11.9 - 12.5 - 12.7 - 12.2	12.3 - 23.3 - 35.2 - 47.7 - 60.4 - 72.6 (12.3-12.3)	7.0	120	2.0
198803030804	芝	右	1800	晴	良	11:15	4歳未勝利		1988-10-23	3	福島	8	4歳未勝利	(父)(馬齢)	14	550	3	14	290	3	13	490	8	8-8	5960	18																							12.4 - 11.8 - 11.8 - 12.5 - 12.4 - 12.5 - 12.7 - 12.9 - 12.4	12.4 - 24.2 - 36.0 - 48.5 - 60.9 - 73.4 - 86.1 - 99.0 - 111.4 (12.4-12.4)	10.0	880	10.0
198803030805	ダ	右	1700	晴	良	11:40	4歳未勝利		1988-10-23	3	福島	8	4歳未勝利	(馬齢)	6	1460	5	6	290	6	7	120	1	5-6	690	3																							7.0 - 11.0 - 12.0 - 12.1 - 13.3 - 13.2 - 13.5 - 13.4 - 13.5	7.0 - 18.0 - 30.0 - 42.1 - 55.4 - 68.6 - 82.1 - 95.5 - 109.0 (7.0-7.0)	5.0	660	11.0
198803030806	ダ	右	1000	晴	良	12:05	4歳未勝利		1988-10-23	3	福島	8	4歳未勝利	(馬齢)	6	1260	5	6	210	2	12	110	1	5-8	750	5																							12.3 - 11.2 - 11.7 - 12.0 - 13.1	12.3 - 23.5 - 35.2 - 47.2 - 60.3 (12.3-12.3)	1.0	260	8.0
198803030807	ダ	右	1000	晴	良	13:05	4歳未勝利		1988-10-23	3	福島	8	4歳未勝利	(馬齢)	1	170	1	1	110	1	7	120	2	1-6	250	1																							12.4 - 11.0 - 11.9 - 12.7 - 13.0	12.4 - 23.4 - 35.3 - 48.0 - 61.0 (12.4-12.4)	3.0	130	3.0
198803030808	芝	右	1800	晴	良	13:35	4歳未勝利		1988-10-23	3	福島	8	4歳未勝利	(馬齢)	13	1250	6	13	310	5	11	140	1	7-8	1140	5																							12.3 - 11.9 - 12.3 - 12.6 - 12.2 - 12.4 - 12.3 - 12.6 - 12.5	12.3 - 24.2 - 36.5 - 49.1 - 61.3 - 73.7 - 86.0 - 98.6 - 111.1 (12.3-12.3)	12.0	320	6.0
198803030809	芝	右	1700	晴	良	14:05	きんもくせい特別 		1988-10-23	3	福島	8	3歳400万下	(混)(馬齢)	7	280	2	7	210	3	2	500	5	2-7	1920	6																							6.9 - 12.1 - 12.4 - 13.1 - 12.5 - 12.0 - 12.0 - 12.2 - 12.5	6.9 - 19.0 - 31.4 - 44.5 - 57.0 - 69.0 - 81.0 - 93.2 - 105.7 (6.9-6.9)			
198803030810	芝	右	2600	晴	良	14:40	桑折特別 		1988-10-23	3	福島	8	4歳以上400万下	(馬齢)	5	520	4	5	210	3	7	190	2	5-7	810	5																							13.2 - 12.2 - 12.3 - 12.6 - 12.3 - 13.0 - 12.4 - 12.8 - 12.3 - 12.6 - 12.8 - 12.8 - 12.5	13.2 - 25.4 - 37.7 - 50.3 - 62.6 - 75.6 - 88.0 - 100.8 - 113.1 - 125.7 - 138.5 - 151.3 - 163.8 (13.2-13.2)			
198803030811	芝	右	1800	晴	良	15:15	カブトヤマ記念	G3	1988-10-23	3	福島	8	4歳以上オープン	(父)(ハンデ)	7	830	5	7	280	4	8	590	11	6-6	6270	25																							12.2 - 11.3 - 11.4 - 12.0 - 12.3 - 12.5 - 12.7 - 12.6 - 12.6	12.2 - 23.5 - 34.9 - 46.9 - 59.2 - 71.7 - 84.4 - 97.0 - 109.6 (12.2-12.2)	11.0	300	5.0
198803040101	ダ	右	1000	曇	良	10:00	3歳未勝利		1988-10-29	4	福島	1	3歳未勝利	(混)(馬齢)	6	760	3	6	190	3	1	110	1	1-6	300	2																							12.8 - 11.4 - 11.8 - 12.2 - 12.9	12.8 - 24.2 - 36.0 - 48.2 - 61.1 (12.8-12.8)			
198803040102	ダ	右	1700	曇	良	10:25	4歳未勝利		1988-10-29	4	福島	1	4歳未勝利	(馬齢)	7	200	1	7	110	1	8	170	3	6-6	640	4																							7.2 - 11.2 - 12.3 - 12.5 - 12.9 - 12.9 - 13.0 - 13.2 - 13.4	7.2 - 18.4 - 30.7 - 43.2 - 56.1 - 69.0 - 82.0 - 95.2 - 108.6 (7.2-7.2)	10.0	480	9.0
198803040103	芝	右	2000	小雨	良	10:50	4歳未勝利		1988-10-29	4	福島	1	4歳未勝利	(馬齢)	11	1040	4	11	310	5	14	410	6	7-8	5610	16																							12.6 - 11.4 - 12.3 - 12.4 - 13.0 - 13.1 - 12.4 - 12.1 - 12.3 - 12.7	12.6 - 24.0 - 36.3 - 48.7 - 61.7 - 74.8 - 87.2 - 99.3 - 111.6 - 124.3 (12.6-12.6)	4.0	170	2.0
198803040201	芝	右	1200	晴	良	10:00	3歳未勝利		1988-10-30	4	福島	2	3歳未勝利	[抽](馬齢)	1	960	2	1	170	4	4	100	1	1-4	350	1																							12.8 - 11.5 - 12.1 - 12.4 - 13.0 - 12.9	12.8 - 24.3 - 36.4 - 48.8 - 61.8 - 74.7 (12.8-12.8)	9.0	170	3.0
198803040202	芝	右	1800	晴	良	10:25	4歳以上オープン		1988-10-30	4	福島	2	4歳以上オープン	[抽](別定)	1	170	1	1	110	1	3	150	2	1-3	470	2																							12.6 - 11.8 - 11.8 - 12.7 - 13.0 - 12.6 - 12.9 - 13.2 - 12.5	12.6 - 24.4 - 36.2 - 48.9 - 61.9 - 74.5 - 87.4 - 100.6 - 113.1 (12.6-12.6)	5.0	180	5.0
198803040203	芝	右	1200	曇	良	10:50	3歳新馬		1988-10-30	4	福島	2	3歳新馬	(馬齢)	1	560	3	1	260	4	5	320	5	1-5	2780	12																							12.6 - 11.1 - 11.8 - 12.5 - 12.9 - 12.9	12.6 - 23.7 - 35.5 - 48.0 - 60.9 - 73.8 (12.6-12.6)	6.0	750	8.0
198803040204	ダ	右	1700	雨	良	11:15	4歳未勝利		1988-10-30	4	福島	2	4歳未勝利	(馬齢)	3	410	3	3	150	2	10	120	1	3-7	610	3																							7.4 - 11.0 - 11.7 - 12.4 - 12.8 - 12.6 - 13.3 - 13.8 - 14.0	7.4 - 18.4 - 30.1 - 42.5 - 55.3 - 67.9 - 81.2 - 95.0 - 109.0 (7.4-7.4)	9.0	610	9.0
198803040205	ダ	右	1700	曇	稍重	11:40	4歳未勝利		1988-10-30	4	福島	2	4歳未勝利	(馬齢)	6	240	1	6	110	1	2	110	2	2-5	320	1																							7.4 - 10.9 - 12.0 - 12.4 - 13.0 - 12.9 - 12.8 - 13.2 - 13.3	7.4 - 18.3 - 30.3 - 42.7 - 55.7 - 68.6 - 81.4 - 94.6 - 107.9 (7.4-7.4)	3.0	230	5.0
198803040206	ダ	右	1000	曇	稍重	12:05	4歳未勝利		1988-10-30	4	福島	2	4歳未勝利	(馬齢)	5	580	4	5	210	4	7	120	1	5-6	840	3																							12.8 - 11.1 - 11.5 - 12.3 - 13.1	12.8 - 23.9 - 35.4 - 47.7 - 60.8 (12.8-12.8)	1.0	170	3.0
198803040207	芝	右	1800	曇	良	13:05	4歳未勝利		1988-10-30	4	福島	2	4歳未勝利	(馬齢)	11	5350	10	11	1,030	10	6	1,140	11	4-7	33250	32																							12.5 - 12.3 - 12.1 - 12.7 - 12.7 - 12.3 - 12.6 - 12.8 - 12.8	12.5 - 24.8 - 36.9 - 49.6 - 62.3 - 74.6 - 87.2 - 100.0 - 112.8 (12.5-12.5)	14.0	290	3.0
198803040301	ダ	右	1000	曇	良	10:00	3歳未勝利		1988-11-5	4	福島	3	3歳未勝利	[抽](馬齢)	7	230	1	7	130	2	6	120	1	6-7	300	1																							13.2 - 12.0 - 12.1 - 13.3 - 12.3	13.2 - 25.2 - 37.3 - 50.6 - 62.9 (13.2-13.2)	3.0	270	7.0
198803040302	ダ	右	1700	曇	良	10:25	4歳以上オープン		1988-11-5	4	福島	3	4歳以上オープン	[抽](別定)	1	160	1	1	130	1	7	150	2	1-7	270	1																							6.8 - 12.1 - 12.3 - 12.7 - 13.1 - 12.7 - 12.8 - 13.2 - 12.6	6.8 - 18.9 - 31.2 - 43.9 - 57.0 - 69.7 - 82.5 - 95.7 - 108.3 (6.8-6.8)			
198803040303	芝	右	1000	曇	良	10:50	3歳未勝利		1988-11-5	4	福島	3	3歳未勝利	(馬齢)	7	210	2	7	120	2	5	110	1	5-7	220	1																							12.8 - 11.2 - 11.7 - 11.6 - 12.7	12.8 - 24.0 - 35.7 - 47.3 - 60.0 (12.8-12.8)			
198803040401	ダ	右	1000	晴	良	10:00	3歳300万下		1988-11-6	4	福島	4	3歳300万下	[抽](馬齢)	6	470	4	6	220	4	3	170	3	3-6	980	6																							12.8 - 11.5 - 12.1 - 13.6 - 12.9	12.8 - 24.3 - 36.4 - 50.0 - 62.9 (12.8-12.8)	1.0	700	7.0
198803040402	芝	右	1200	晴	良	10:25	3歳新馬		1988-11-6	4	福島	4	3歳新馬	(混)(馬齢)	4	590	3	4	270	3	5	160	2	4-5	750	3																							12.7 - 10.7 - 11.7 - 12.1 - 13.1 - 13.0	12.7 - 23.4 - 35.1 - 47.2 - 60.3 - 73.3 (12.7-12.7)			
