	track	direction	distance	weather	going	start_at	title	grade	date	round	place	days	requirement	rule	単勝:的中	単勝:配当	単勝:人気	複勝_1:的中	複勝_1:配当	複勝_1:人気	複勝_2:的中	複勝_2:配当	複勝_2:人気	複勝_3:的中	複勝_3:配当	複勝_3:人気	枠連:的中	枠連:配当	枠連:人気	ワイド_1:的中	ワイド_1:配当	ワイド_1:人気	ワイド_2:的中	ワイド_2:配当	ワイド_2:人気	ワイド_3:的中	ワイド_3:配当	ワイド_3:人気	馬単:的中	馬単:配当	馬単:人気	三連複:的中	三連複:配当	三連複:人気	三連単:的中	三連単:配当	三連単:人気	spacing_on_corner:1	spacing_on_corner:2	spacing_on_corner:3	spacing_on_corner:4	laptime	pacemaker	馬連:的中	馬連:配当	馬連:人気
199909030301	ダ	右	1800	曇	重	10:05	4歳未勝利		1999-6-26	3	阪神	3	4歳未勝利	牝[指](馬齢)	1	370	1	1	130	1	7	290	7	9.0	170	2.0	1-5	660	1																							12.8 - 11.4 - 13.1 - 13.1 - 13.1 - 12.9 - 12.7 - 13.0 - 13.6	12.8 - 24.2 - 37.3 - 50.4 - 63.5 - 76.4 - 89.1 - 102.1 - 115.7 (12.8-12.8)	1-7	1990.0	7.0
199909030302	ダ	右	1200	曇	重	10:30	4歳未勝利		1999-6-26	3	阪神	3	4歳未勝利	(父)[指](馬齢)	7	700	3	7	220	3	5	150	2	12.0	560	8.0	3-4	1110	5																							12.5 - 11.0 - 11.8 - 12.3 - 12.3 - 13.0	12.5 - 23.5 - 35.3 - 47.6 - 59.9 - 72.9 (12.5-12.5)	5-7	1280.0	5.0
199909030303	芝	右	2200	曇	重	10:55	4歳未勝利		1999-6-26	3	阪神	3	4歳未勝利	(混)[指](馬齢)	9	360	1	9	130	1	8	170	4	3.0	160	3.0	5-5	910	4																							12.3 - 11.5 - 11.9 - 12.8 - 12.6 - 12.3 - 12.6 - 12.5 - 12.5 - 12.3 - 13.0	12.3 - 23.8 - 35.7 - 48.5 - 61.1 - 73.4 - 86.0 - 98.5 - 111.0 - 123.3 - 136.3 (12.3-12.3)	8-9	850.0	1.0
199909030304	ダ	右	1400	曇	重	11:25	4歳未勝利		1999-6-26	3	阪神	3	4歳未勝利	[指](馬齢)	15	1090	6	15	240	6	13	170	3	2.0	140	1.0	7-8	590	3																							12.7 - 11.1 - 11.5 - 12.4 - 12.8 - 12.7 - 13.1	12.7 - 23.8 - 35.3 - 47.7 - 60.5 - 73.2 - 86.3 (12.7-12.7)	13-15	2030.0	9.0
199909030305	障		3000	曇	重  ダート	11:55	障害4歳以上未勝利		1999-6-26	3	阪神	3	障害4歳以上未勝利	(混)(定量)	1	620	5	1	230	4	3	250	5	10.0	1,220	10.0	1-3	1230	4																									1-3	1270.0	3.0
199909030306	芝	右	1600	曇	重	12:55	4歳未勝利		1999-6-26	3	阪神	3	4歳未勝利	(混)[指](馬齢)	4	200	1	4	110	1	15	170	4	7.0	130	2.0	2-8	510	2																							12.9 - 11.2 - 12.2 - 12.4 - 12.3 - 12.1 - 11.9 - 12.0	12.9 - 24.1 - 36.3 - 48.7 - 61.0 - 73.1 - 85.0 - 97.0 (12.9-12.9)	4-15	850.0	3.0
199909030307	ダ	右	1800	曇	重	13:25	4歳以上500万下		1999-6-26	3	阪神	3	4歳以上500万下	(混)[指](別定)	8	420	3	8	110	3	5	100	1	2.0	110	2.0	5-8	340	1																							13.2 - 11.9 - 13.4 - 12.8 - 12.8 - 12.5 - 12.3 - 12.3 - 12.2	13.2 - 25.1 - 38.5 - 51.3 - 64.1 - 76.6 - 88.9 - 101.2 - 113.4 (13.2-13.2)			
199909030308	芝	右	1200	曇	重	14:00	4歳500万下		1999-6-26	3	阪神	3	4歳500万下	(特指)(馬齢)	6	390	2	6	200	3	5	520	8	1.0	290	5.0	4-5	3820	15																							12.1 - 11.3 - 11.1 - 11.5 - 11.7 - 12.5	12.1 - 23.4 - 34.5 - 46.0 - 57.7 - 70.2 (12.1-12.1)	5-6	5410.0	19.0
199909030309	芝	右	2000	曇	稍重	14:35	野苺賞 		1999-6-26	3	阪神	3	4歳500万下	(混)(特指)(馬齢)	7	550	2	7	160	3	5	460	8	1.0	130	1.0	5-7	7290	22																							12.6 - 11.3 - 12.1 - 12.6 - 12.6 - 12.1 - 12.4 - 12.5 - 12.0 - 12.3	12.6 - 23.9 - 36.0 - 48.6 - 61.2 - 73.3 - 85.7 - 98.2 - 110.2 - 122.5 (12.6-12.6)	5-7	7510.0	24.0
199909030310	芝	右	1200	曇	稍重	15:10	鷹取特別 		1999-6-26	3	阪神	3	4歳以上900万下	(混)[指](ハンデ)	10	2610	9	10	560	9	13	150	1	4.0	160	2.0	5-7	3180	19																							12.4 - 11.1 - 11.1 - 11.6 - 11.7 - 12.4	12.4 - 23.5 - 34.6 - 46.2 - 57.9 - 70.3 (12.4-12.4)	10-13	5930.0	24.0
199909030311	芝	右	1600	曇	稍重	15:45	ストークステークス 		1999-6-26	3	阪神	3	4歳以上1600万下	(混)[指](ハンデ)	8	520	2	8	210	2	13	240	4	10.0	600	10.0	4-7	1160	4																							12.7 - 11.0 - 11.3 - 11.7 - 12.0 - 12.0 - 11.9 - 12.5	12.7 - 23.7 - 35.0 - 46.7 - 58.7 - 70.7 - 82.6 - 95.1 (12.7-12.7)	8-13	1950.0	6.0
199909030401	ダ	右	1800	曇	不良	10:05	4歳未勝利		1999-6-27	3	阪神	4	4歳未勝利	[指](馬齢)	10	1180	5	10	490	7	8	520	8	7.0	180	3.0	6-7	2800	11																							12.8 - 11.0 - 13.2 - 13.1 - 13.1 - 12.6 - 12.4 - 12.1 - 12.7	12.8 - 23.8 - 37.0 - 50.1 - 63.2 - 75.8 - 88.2 - 100.3 - 113.0 (12.8-12.8)	8-10	17010.0	33.0
199909030402	ダ	右	1200	曇	不良	10:30	4歳未勝利		1999-6-27	3	阪神	4	4歳未勝利	[指](馬齢)	9	950	4	9	200	5	8	160	2	6.0	100	1.0	5-6	1460	6																							12.7 - 10.9 - 12.0 - 12.5 - 12.4 - 12.6	12.7 - 23.6 - 35.6 - 48.1 - 60.5 - 73.1 (12.7-12.7)	8-9	3800.0	13.0
199909030403	ダ	右	1400	曇	不良	10:55	4歳未勝利		1999-6-27	3	阪神	4	4歳未勝利	(混)[指](馬齢)	15	190	1	15	130	1	8	160	3	3.0	1,470	13.0	5-8	400	1																							12.6 - 10.8 - 11.4 - 12.1 - 12.3 - 12.5 - 12.9	12.6 - 23.4 - 34.8 - 46.9 - 59.2 - 71.7 - 84.6 (12.6-12.6)	8-15	640.0	2.0
199909030404	芝	右	1200	曇	不良	11:20	4歳未勝利		1999-6-27	3	阪神	4	4歳未勝利	[指](馬齢)	10	360	1	10	160	1	5	1,310	12	1.0	260	4.0	3-5	3700	13																							12.5 - 11.0 - 11.2 - 11.8 - 12.4 - 13.0	12.5 - 23.5 - 34.7 - 46.5 - 58.9 - 71.9 (12.5-12.5)	5-10	11850.0	40.0
199909030405	ダ	右	1800	曇	不良	11:50	4歳500万下		1999-6-27	3	阪神	4	4歳500万下	牝(特指)(馬齢)	9	500	3	9	190	3	5	150	2	8.0	350	7.0	5-8	640	2																							13.0 - 11.9 - 13.1 - 12.9 - 12.9 - 12.6 - 12.1 - 11.8 - 12.6	13.0 - 24.9 - 38.0 - 50.9 - 63.8 - 76.4 - 88.5 - 100.3 - 112.9 (13.0-13.0)	5-9	780.0	2.0
199909030406	ダ	右	1200	曇	不良	12:50	4歳以上500万下		1999-6-27	3	阪神	4	4歳以上500万下	[指](別定)	9	340	2	9	130	1	1	160	4	2.0	180	5.0	1-8	610	2																							12.5 - 10.9 - 11.8 - 11.8 - 11.8 - 13.2	12.5 - 23.4 - 35.2 - 47.0 - 58.8 - 72.0 (12.5-12.5)	1-9	730.0	2.0
199909030407	ダ	右	1400	曇	不良	13:20	4歳以上500万下		1999-6-27	3	阪神	4	4歳以上500万下	牝[指](別定)	3	260	1	3	120	1	10	120	2	7.0	190	4.0	3-8	270	1																							12.7 - 11.4 - 11.5 - 12.1 - 12.3 - 11.9 - 12.0	12.7 - 24.1 - 35.6 - 47.7 - 60.0 - 71.9 - 83.9 (12.7-12.7)	3-10	310.0	1.0
199909030408	芝	右	1600	曇	不良	13:55	4歳500万下		1999-6-27	3	阪神	4	4歳500万下	(混)(特指)(馬齢)	15	430	2	15	150	1	1	190	3	6.0	210	4.0	1-8	1090	3																							12.9 - 11.5 - 12.0 - 12.3 - 12.3 - 12.2 - 11.9 - 12.9	12.9 - 24.4 - 36.4 - 48.7 - 61.0 - 73.2 - 85.1 - 98.0 (12.9-12.9)	1-15	1380.0	1.0
199909030409	芝	右	1200	曇	不良	14:30	ゆうすげステークス 		1999-6-27	3	阪神	4	4歳900万下	(混)(特指)(馬齢)	7	270	1	7	110	1	5	150	3	2.0	120	2.0	5-6	560	2																							12.1 - 10.7 - 11.3 - 11.6 - 12.3 - 12.6	12.1 - 22.8 - 34.1 - 45.7 - 58.0 - 70.6 (12.1-12.1)	5-7	740.0	2.0
199909030410	芝	右	2200	曇	重	15:05	三田特別 		1999-6-27	3	阪神	4	4歳以上900万下	(混)[指](別定)	7	1070	6	7	340	7	4	220	3	2.0	250	4.0	4-7	1360	7																							13.1 - 12.1 - 12.5 - 13.2 - 13.4 - 12.9 - 12.6 - 12.0 - 11.9 - 12.1 - 12.4	13.1 - 25.2 - 37.7 - 50.9 - 64.3 - 77.2 - 89.8 - 101.8 - 113.7 - 125.8 - 138.2 (13.1-13.1)	4-7	3230.0	20.0
199909030411	芝	右	2000	曇	重	15:45	マーメイドステークス	G3	1999-6-27	3	阪神	4	4歳以上オープン	(混)	2	300	1	2	130	1	14	130	2	11.0	160	3.0	2-8	640	3																							12.6 - 11.8 - 13.0 - 12.4 - 12.4 - 12.4 - 12.0 - 12.3 - 11.9 - 12.8	12.6 - 24.4 - 37.4 - 49.8 - 62.2 - 74.6 - 86.6 - 98.9 - 110.8 - 123.6 (12.6-12.6)	2-14	720.0	1.0
199909030501	ダ	右	1800	雨	不良	10:05	4歳未勝利		1999-7-3	3	阪神	5	4歳未勝利	(混)[指](馬齢)	2	500	3	2	160	3	4	320	6	10.0	150	2.0	2-4	3340	13																							12.8 - 11.4 - 12.8 - 12.9 - 12.7 - 12.5 - 12.4 - 13.0 - 12.7	12.8 - 24.2 - 37.0 - 49.9 - 62.6 - 75.1 - 87.5 - 100.5 - 113.2 (12.8-12.8)	2-4	3130.0	15.0
199909030502	ダ	右	1200	雨	不良	10:30	4歳未勝利		1999-7-3	3	阪神	5	4歳未勝利	牝[指](馬齢)	12	240	2	12	120	2	4	100	1	5.0	160	4.0	3-7	260	1																							12.6 - 11.1 - 11.6 - 12.3 - 12.1 - 13.2	12.6 - 23.7 - 35.3 - 47.6 - 59.7 - 72.9 (12.6-12.6)	4-12	310.0	1.0
199909030503	芝	右	2000	雨	不良	10:55	4歳未勝利		1999-7-3	3	阪神	5	4歳未勝利	(混)[指](馬齢)	11	290	1	11	140	1	1	320	5	8.0	2,200	12.0	1-7	1510	7																							12.8 - 11.7 - 13.4 - 12.7 - 12.8 - 12.2 - 12.3 - 12.5 - 12.9 - 13.6	12.8 - 24.5 - 37.9 - 50.6 - 63.4 - 75.6 - 87.9 - 100.4 - 113.3 - 126.9 (12.8-12.8)	1-11	1610.0	6.0
199909030504	ダ	右	1400	曇	不良	11:25	4歳未勝利		1999-7-3	3	阪神	5	4歳未勝利	[指](馬齢)	1	380	2	1	130	1	9	280	6	6.0	170	3.0	1-7	2200	10																							12.6 - 10.9 - 11.3 - 12.1 - 12.2 - 12.9 - 13.4	12.6 - 23.5 - 34.8 - 46.9 - 59.1 - 72.0 - 85.4 (12.6-12.6)	1-9	2020.0	9.0
199909030505	障		3170	雨	不良	11:55	障害4歳以上オープン		1999-7-3	3	阪神	5	障害4歳以上オープン	(混)(別定)	4	180	1	4	110	1	3	150	2				3-4	250	1																											
199909030506	芝	右	1600	曇	不良	12:55	4歳未勝利		1999-7-3	3	阪神	5	4歳未勝利	[指](馬齢)	5	1300	6	5	330	6	10	130	1	2.0	200	3.0	4-6	1650	7																							12.9 - 11.3 - 12.1 - 12.2 - 12.3 - 12.4 - 11.7 - 12.6	12.9 - 24.2 - 36.3 - 48.5 - 60.8 - 73.2 - 84.9 - 97.5 (12.9-12.9)	5-10	1680.0	7.0
199909030507	ダ	右	1800	曇	不良	13:25	4歳以上500万下		1999-7-3	3	阪神	5	4歳以上500万下	[指](別定)	7	2310	7	7	430	8	3	140	1	11.0	200	4.0	3-6	1220	5																							12.5 - 11.3 - 12.8 - 13.0 - 12.2 - 12.4 - 12.4 - 12.6 - 12.7	12.5 - 23.8 - 36.6 - 49.6 - 61.8 - 74.2 - 86.6 - 99.2 - 111.9 (12.5-12.5)	3-7	2350.0	11.0
199909030508	ダ	右	1400	曇	不良	14:00	4歳500万下		1999-7-3	3	阪神	5	4歳500万下	(混)(特指)(馬齢)	4	1590	7	4	360	7	7	140	1	11.0	180	3.0	2-4	670	1																							12.4 - 10.9 - 11.2 - 12.2 - 12.7 - 12.2 - 12.8	12.4 - 23.3 - 34.5 - 46.7 - 59.4 - 71.6 - 84.4 (12.4-12.4)	4-7	2650.0	11.0
199909030509	芝	右	2500	曇	不良	14:35	すいれん賞 		1999-7-3	3	阪神	5	4歳500万下	(混)(特指)(馬齢)	1	460	3	1	190	3	10	920	10	14.0	340	5.0	1-6	7170	22																							7.1 - 11.1 - 12.7 - 12.5 - 12.7 - 13.6 - 13.0 - 12.7 - 12.4 - 12.2 - 11.9 - 12.2 - 12.9	7.1 - 18.2 - 30.9 - 43.4 - 56.1 - 69.7 - 82.7 - 95.4 - 107.8 - 120.0 - 131.9 - 144.1 - 157.0 (7.1-7.1)	1-10	7650.0	26.0
199909030510	芝	右	2000	曇	不良	15:10	三木特別 		1999-7-3	3	阪神	5	4歳以上900万下	(混)[指](別定)	6	3620	11	6	1,200	11	5	640	9	2.0	250	3.0	4-4	25000	30																							13.0 - 11.5 - 12.9 - 12.6 - 12.7 - 12.5 - 12.1 - 12.5 - 12.5 - 12.8	13.0 - 24.5 - 37.4 - 50.0 - 62.7 - 75.2 - 87.3 - 99.8 - 112.3 - 125.1 (13.0-13.0)	5-6	27060.0	59.0
199909030511	芝	右	1200	曇	不良	15:45	文月ステークス 		1999-7-3	3	阪神	5	4歳以上1600万下	(混)[指](ハンデ)	13	620	3	13	200	3	2	210	4	6.0	150	1.0	2-8	2530	12																							12.6 - 10.7 - 11.2 - 11.2 - 12.1 - 12.8	12.6 - 23.3 - 34.5 - 45.7 - 57.8 - 70.6 (12.6-12.6)	2-13	2580.0	11.0
199909030601	ダ	右	1400	曇	重	10:05	4歳未勝利		1999-7-4	3	阪神	6	4歳未勝利	牝[指](馬齢)	1	340	2	1	100	2	2	100	1	3.0	180	4.0	1-2	200	1																							12.7 - 11.0 - 11.8 - 12.3 - 12.2 - 12.2 - 13.5	12.7 - 23.7 - 35.5 - 47.8 - 60.0 - 72.2 - 85.7 (12.7-12.7)	1-2	190.0	1.0
199909030602	ダ	右	1800	曇	重	10:30	4歳未勝利		1999-7-4	3	阪神	6	4歳未勝利	[指](馬齢)	2	280	2	2	110	2	4	120	3	8.0	100	1.0	2-4	720	3																							13.0 - 11.9 - 13.4 - 13.4 - 13.4 - 13.1 - 12.5 - 12.2 - 12.4	13.0 - 24.9 - 38.3 - 51.7 - 65.1 - 78.2 - 90.7 - 102.9 - 115.3 (13.0-13.0)	2-4	720.0	3.0
199909030603	芝	右	1400	曇	重	10:55	4歳未勝利		1999-7-4	3	阪神	6	4歳未勝利	(混)[指](馬齢)	6	850	3	6	200	5	8	180	4	10.0	120	1.0	4-5	2470	9																							12.6 - 11.3 - 11.6 - 11.7 - 12.0 - 12.4 - 12.6	12.6 - 23.9 - 35.5 - 47.2 - 59.2 - 71.6 - 84.2 (12.6-12.6)	6-8	2590.0	11.0
199909030604	ダ	右	1200	曇	重	11:20	4歳未勝利		1999-7-4	3	阪神	6	4歳未勝利	[指](馬齢)	7	140	1	7	120	1	10	240	4	5.0	390	8.0	5-6	470	2																							12.8 - 11.1 - 12.0 - 12.1 - 12.0 - 12.6	12.8 - 23.9 - 35.9 - 48.0 - 60.0 - 72.6 (12.8-12.8)	7-10	1270.0	4.0
199909030605	障		3000	曇	重  ダート	11:50	障害4歳以上未勝利		1999-7-4	3	阪神	6	障害4歳以上未勝利	(定量)	3	1040	5	3	300	4	8	350	6	10.0	920	9.0	3-6	1710	6																									3-8	3640.0	13.0
199909030606	ダ	右	1200	曇	重	12:50	4歳以上900万下		1999-7-4	3	阪神	6	4歳以上900万下	牝[指](別定)	6	640	3	6	210	3	7	120	1				6-7	410	2																							12.4 - 10.9 - 11.5 - 11.7 - 12.2 - 13.1	12.4 - 23.3 - 34.8 - 46.5 - 58.7 - 71.8 (12.4-12.4)			
199909030607	ダ	右	1800	曇	重	13:20	4歳500万下		1999-7-4	3	阪神	6	4歳500万下	(特指)(馬齢)	10	480	3	10	170	2	7	170	4	3.0	140	1.0	6-8	830	2																							12.5 - 11.2 - 12.8 - 12.8 - 12.6 - 12.5 - 12.3 - 12.1 - 12.6	12.5 - 23.7 - 36.5 - 49.3 - 61.9 - 74.4 - 86.7 - 98.8 - 111.4 (12.5-12.5)	7-10	1450.0	4.0
199909030608	芝	右	1200	曇	稍重	13:55	4歳500万下		1999-7-4	3	阪神	6	4歳500万下	(特指)(馬齢)	5	300	2	5	130	1	11	130	2	1.0	280	7.0	4-7	370	1																							12.5 - 11.0 - 11.4 - 11.8 - 11.7 - 12.6	12.5 - 23.5 - 34.9 - 46.7 - 58.4 - 71.0 (12.5-12.5)	5-11	480.0	1.0
199909030609	芝	右	2000	曇	稍重	14:30	やまゆりステークス 		1999-7-4	3	阪神	6	4歳900万下	(混)(特指)(ハンデ)	3	1440	7	3	390	7	5	140	1	1.0	600	10.0	3-4	620	1																							12.7 - 11.2 - 12.7 - 12.2 - 12.6 - 12.4 - 12.0 - 12.1 - 12.0 - 13.0	12.7 - 23.9 - 36.6 - 48.8 - 61.4 - 73.8 - 85.8 - 97.9 - 109.9 - 122.9 (12.7-12.7)	3-5	1850.0	6.0
199909030610	芝	右	1600	曇	稍重	15:05	三宮特別 		1999-7-4	3	阪神	6	4歳以上900万下	(混)[指](別定)	3	880	4	3	270	5	5	130	1	7.0	240	4.0	3-4	530	1																							13.0 - 11.3 - 11.9 - 12.3 - 12.0 - 11.9 - 12.3 - 12.5	13.0 - 24.3 - 36.2 - 48.5 - 60.5 - 72.4 - 84.7 - 97.2 (13.0-13.0)	3-5	1330.0	4.0
199909030611	ダ	右	1800	曇	稍重	15:45	灘ステークス 		1999-7-4	3	阪神	6	4歳以上オープン	(混)[指](別定)	6	230	1	6	120	1	7	210	4	2.0	270	6.0	5-5	860	3																							12.4 - 10.7 - 12.0 - 11.9 - 12.7 - 13.7 - 12.3 - 12.0 - 12.1	12.4 - 23.1 - 35.1 - 47.0 - 59.7 - 73.4 - 85.7 - 97.7 - 109.8 (12.4-12.4)	6-7	860.0	3.0
199909030612	芝	右	2000	曇	稍重	16:20	4歳以上500万下		1999-7-4	3	阪神	6	4歳以上500万下	[指](別定)	2	970	4	2	310	4	1	570	9	8.0	180	2.0	1-2	11060	31																							13.0 - 11.0 - 12.6 - 12.7 - 12.4 - 12.5 - 12.1 - 12.4 - 12.4 - 12.9	13.0 - 24.0 - 36.6 - 49.3 - 61.7 - 74.2 - 86.3 - 98.7 - 111.1 - 124.0 (13.0-13.0)	1-2	12770.0	37.0
199909030701	芝	右	2200	晴	良	10:05	4歳未勝利		1999-7-10	3	阪神	7	4歳未勝利	(混)[指](馬齢)	2	610	3	2	210	3	7	190	2	11.0	220	4.0	2-6	1990	9																							12.8 - 11.0 - 11.6 - 12.8 - 12.9 - 12.4 - 12.7 - 12.1 - 12.4 - 11.7 - 12.6	12.8 - 23.8 - 35.4 - 48.2 - 61.1 - 73.5 - 86.2 - 98.3 - 110.7 - 122.4 - 135.0 (12.8-12.8)	2-7	2010.0	7.0
199909030702	ダ	右	1200	晴	良	10:30	4歳未勝利		1999-7-10	3	阪神	7	4歳未勝利	[指](馬齢)	12	450	3	12	120	3	7	110	2	3.0	100	1.0	5-8	740	3																							12.7 - 11.2 - 11.9 - 12.0 - 12.0 - 13.0	12.7 - 23.9 - 35.8 - 47.8 - 59.8 - 72.8 (12.7-12.7)	7-12	1030.0	4.0
199909030703	ダ	右	1800	晴	良	10:55	4歳未勝利		1999-7-10	3	阪神	7	4歳未勝利	(父)[指](馬齢)	11	6860	10	11	1,130	11	10	830	9	2.0	210	3.0	7-7	71040	33																							13.2 - 11.6 - 13.6 - 13.4 - 12.8 - 12.5 - 12.4 - 12.9 - 13.5	13.2 - 24.8 - 38.4 - 51.8 - 64.6 - 77.1 - 89.5 - 102.4 - 115.9 (13.2-13.2)	10-11	102830.0	73.0
199909030704	ダ	右	1400	晴	良	11:25	4歳未勝利		1999-7-10	3	阪神	7	4歳未勝利	[指](馬齢)	5	1720	6	5	380	6	1	130	1	15.0	570	9.0	1-3	1280	3																							12.4 - 11.3 - 11.8 - 12.0 - 12.2 - 12.8 - 14.2	12.4 - 23.7 - 35.5 - 47.5 - 59.7 - 72.5 - 86.7 (12.4-12.4)	1-5	1370.0	3.0
199909030705	障		3000	晴	良  ダート	11:55	障害4歳以上未勝利		1999-7-10	3	阪神	7	障害4歳以上未勝利	(混)(定量)	3	280	2	3	140	1	14	470	6	11.0	480	7.0	3-8	3270	14																									3-14	3500.0	11.0
199909030706	芝	右	1400	晴	良	12:55	4歳未勝利		1999-7-10	3	阪神	7	4歳未勝利	[指](馬齢)	3	440	1	3	190	1	14	220	4	5.0	230	5.0	2-7	580	2																							12.4 - 10.8 - 11.3 - 11.7 - 12.0 - 11.7 - 13.2	12.4 - 23.2 - 34.5 - 46.2 - 58.2 - 69.9 - 83.1 (12.4-12.4)	3-14	1560.0	2.0
199909030707	芝	右	2000	晴	良	13:30	4歳500万下		1999-7-10	3	阪神	7	4歳500万下	牝(特指)(馬齢)	3	160	1	3	120	1	11	180	2	16.0	720	10.0	2-6	690	3																							12.8 - 10.9 - 12.0 - 12.7 - 12.6 - 12.2 - 12.3 - 12.4 - 11.8 - 12.5	12.8 - 23.7 - 35.7 - 48.4 - 61.0 - 73.2 - 85.5 - 97.9 - 109.7 - 122.2 (12.8-12.8)	3-11	690.0	2.0
199909030708	ダ	右	1800	晴	良	14:00	4歳以上500万下		1999-7-10	3	阪神	7	4歳以上500万下	(混)[指](別定)	9	450	3	9	130	2	4	130	1	11.0	130	3.0	3-5	560	2																							12.7 - 11.0 - 13.1 - 12.6 - 12.7 - 12.7 - 12.5 - 12.6 - 13.7	12.7 - 23.7 - 36.8 - 49.4 - 62.1 - 74.8 - 87.3 - 99.9 - 113.6 (12.7-12.7)	4-9	640.0	2.0
199909030709	ダ	右	1800	晴	良	14:35	露草賞 		1999-7-10	3	阪神	7	4歳500万下	(混)(特指)(馬齢)	3	1030	6	3	270	5	9	170	2	7.0	270	6.0	2-5	2020	12																							12.6 - 11.5 - 13.4 - 12.5 - 13.0 - 12.8 - 12.4 - 12.5 - 13.0	12.6 - 24.1 - 37.5 - 50.0 - 63.0 - 75.8 - 88.2 - 100.7 - 113.7 (12.6-12.6)	3-9	2070.0	7.0
199909030710	芝	右	2500	晴	良	15:10	生田特別 		1999-7-10	3	阪神	7	4歳以上900万下	(混)[指](ハンデ)	5	710	3	5	200	2	11	380	8	3.0	370	7.0	5-8	3890	14																							7.1 - 11.7 - 12.2 - 11.7 - 11.7 - 12.6 - 12.9 - 12.8 - 12.5 - 11.7 - 11.7 - 11.5 - 12.7	7.1 - 18.8 - 31.0 - 42.7 - 54.4 - 67.0 - 79.9 - 92.7 - 105.2 - 116.9 - 128.6 - 140.1 - 152.8 (7.1-7.1)	5-11	4290.0	16.0
199909030711	芝	右	2000	晴	良	15:45	垂水ステークス 		1999-7-10	3	阪神	7	4歳以上1600万下	(混)[指](別定)	2	1840	7	2	390	8	11	140	2	3.0	120	1.0	2-8	4110	16																							12.8 - 12.0 - 12.6 - 12.7 - 12.3 - 12.4 - 11.8 - 12.0 - 11.3 - 11.9	12.8 - 24.8 - 37.4 - 50.1 - 62.4 - 74.8 - 86.6 - 98.6 - 109.9 - 121.8 (12.8-12.8)	2-11	3870.0	14.0
199909030712	ダ	右	1200	晴	良	16:20	4歳以上500万下		1999-7-10	3	阪神	7	4歳以上500万下	[指](別定)	1	550	3	1	240	3	10	380	5	3.0	1,670	12.0	1-6	1080	4																							12.8 - 10.9 - 11.7 - 11.9 - 12.2 - 13.0	12.8 - 23.7 - 35.4 - 47.3 - 59.5 - 72.5 (12.8-12.8)	1-10	3830.0	15.0
199909030801	ダ	右	1800	晴	良	09:50	4歳未勝利		1999-7-11	3	阪神	8	4歳未勝利	牝[指](馬齢)	7	270	1	7	120	1	5	140	2	8.0	380	6.0	5-6	380	1																							12.6 - 11.0 - 12.6 - 12.9 - 13.4 - 13.3 - 12.9 - 13.2 - 13.4	12.6 - 23.6 - 36.2 - 49.1 - 62.5 - 75.8 - 88.7 - 101.9 - 115.3 (12.6-12.6)	5-7	530.0	1.0
199909030802	ダ	右	1200	晴	良	10:15	4歳未勝利		1999-7-11	3	阪神	8	4歳未勝利	(混)[指](馬齢)	8	510	3	8	110	3	9	110	2	2.0	100	1.0	6-7	640	3																							12.7 - 11.1 - 11.8 - 11.9 - 12.6 - 12.9	12.7 - 23.8 - 35.6 - 47.5 - 60.1 - 73.0 (12.7-12.7)	8-9	930.0	3.0
199909030803	ダ	右	1800	晴	良	10:40	4歳未勝利		1999-7-11	3	阪神	8	4歳未勝利	[指](馬齢)	5	1600	5	5	230	5	1	130	1	3.0	270	6.0	1-5	1110	5																							13.0 - 11.5 - 13.6 - 13.3 - 13.0 - 12.8 - 12.2 - 12.4 - 13.1	13.0 - 24.5 - 38.1 - 51.4 - 64.4 - 77.2 - 89.4 - 101.8 - 114.9 (13.0-13.0)	1-5	1050.0	4.0
199909030804	ダ	右	1400	晴	良	11:05	4歳未勝利		1999-7-11	3	阪神	8	4歳未勝利	[指](馬齢)	10	1250	7	10	350	7	4	180	1	13.0	190	2.0	3-6	2740	15																							12.5 - 11.2 - 12.1 - 12.7 - 12.3 - 12.9 - 12.9	12.5 - 23.7 - 35.8 - 48.5 - 60.8 - 73.7 - 86.6 (12.5-12.5)	4-10	2640.0	13.0
199909030805	芝	右	1600	晴	良	11:35	4歳未勝利		1999-7-11	3	阪神	8	4歳未勝利	(混)[指](馬齢)	2	290	1	2	140	2	9	190	4	12.0	240	5.0	2-7	800	4																							12.9 - 11.5 - 12.1 - 12.2 - 11.9 - 12.0 - 11.8 - 12.3	12.9 - 24.4 - 36.5 - 48.7 - 60.6 - 72.6 - 84.4 - 96.7 (12.9-12.9)	2-9	890.0	3.0
199909030806	芝	右	1200	晴	良	12:35	4歳以上500万下		1999-7-11	3	阪神	8	4歳以上500万下	(混)[指](別定)	5	340	2	5	130	1	2	170	2	10.0	260	4.0	2-5	660	2																							12.5 - 10.8 - 11.2 - 11.7 - 11.2 - 12.4	12.5 - 23.3 - 34.5 - 46.2 - 57.4 - 69.8 (12.5-12.5)	2-5	730.0	1.0
199909030807	ダ	右	1200	晴	良	13:05	4歳500万下		1999-7-11	3	阪神	8	4歳500万下	(特指)(馬齢)	11	330	2	11	130	2	2	180	3	12.0	120	1.0	1-6	650	2																							12.5 - 10.6 - 11.7 - 12.0 - 12.3 - 13.4	12.5 - 23.1 - 34.8 - 46.8 - 59.1 - 72.5 (12.5-12.5)	2-11	1260.0	2.0
