	track	direction	distance	weather	going	start_at	title	grade	date	round	place	days	requirement	rule	単勝:的中	単勝:配当	単勝:人気	複勝_1:的中	複勝_1:配当	複勝_1:人気	複勝_2:的中	複勝_2:配当	複勝_2:人気	複勝_3:的中	複勝_3:配当	複勝_3:人気	枠連:的中	枠連:配当	枠連:人気	馬連:的中	馬連:配当	馬連:人気	ワイド_1:的中	ワイド_1:配当	ワイド_1:人気	ワイド_2:的中	ワイド_2:配当	ワイド_2:人気	ワイド_3:的中	ワイド_3:配当	ワイド_3:人気	馬単:的中	馬単:配当	馬単:人気	三連複:的中	三連複:配当	三連複:人気	spacing_on_corner:1	spacing_on_corner:2	spacing_on_corner:3	spacing_on_corner:4	laptime	pacemaker
200302020203	ダ	右	1700	曇	良	10:50	3歳未勝利		2003-7-20	2	函館	2	3歳未勝利	(混)[指](馬齢)	3	300	2	3	130	1	2	430	7	11.0	130	2.0	2-3	7300	17	2-3	4680.0	12.0	2-3	1,250	14.0	3-11	180	1.0	2-11	1,430	15.0	3=>2	7110	20	2-3-11	3380	11	(3,*11)(5,10)(2,8,9)7,6-1,4	(3,*11)10-5(2,8,9)-7,6-1,4	(*3,11)10(5,2)-6-(4,7)-1-9,8	(*3,11)-(5,10)2,6-4,7,1=8,9	7.1 - 11.5 - 12.2 - 12.2 - 12.7 - 12.8 - 13.1 - 13.1 - 13.5	7.1 - 18.6 - 30.8 - 43.0 - 55.7 - 68.5 - 81.6 - 94.7 - 108.2 (30.8-39.7)
200302020204	芝	右	1800	曇	良	11:15	3歳未勝利		2003-7-20	2	函館	2	3歳未勝利	[指](馬齢)	14	440	3	14	210	3	9	400	6	3.0	250	4.0	5-7	3080	12	9-14	3860.0	14.0	9-14	1,130	11.0	3-14	980	9.0	3-9	1,490	14.0	14=>9	6540	22	3-9-14	7130	24	3(1,5,11)(2,9)(12,15)(4,8)(13,10,14)7(16,6)	3(1,5,11)(2,9)(4,8,12,15)(13,10,14)6(7,16)	3(5,11)(1,2,9,15)(12,6)(8,14)4(13,10)16,7	3,5(11,9)(1,2,12,15)6(8,14)10-13,16(4,7)	12.8 - 12.3 - 12.9 - 13.1 - 12.8 - 12.6 - 12.4 - 12.3 - 12.4	12.8 - 25.1 - 38.0 - 51.1 - 63.9 - 76.5 - 88.9 - 101.2 - 113.6 (38.0-37.1)
200302020205	芝	右	1200	曇	良	12:15	2歳新馬		2003-7-20	2	函館	2	2歳新馬	(混)[指](馬齢)	6	180	1	6	110	1	1	180	4	7.0	190	5.0	1-6	500	3	1-6	670.0	3.0	1-6	240	2.0	6-7	290	4.0	1-7	740	11.0	6=>1	980	3	1-6-7	1320	6			(1,*7)(4,6)9,5-(2,8)(10,11)=3	(1,*7)(4,6)(2,5,9)-(8,11)-10=3	12.6 - 11.3 - 11.8 - 11.7 - 12.4 - 12.8	12.6 - 23.9 - 35.7 - 47.4 - 59.8 - 72.6 (35.7-36.9)
200302020206	ダ	右	1700	曇	良	12:45	3歳以上500万下		2003-7-20	2	函館	2	3歳以上500万下	[指](別定)	2	860	4	2	210	4	7	120	1	6.0	170	3.0	2-6	1270	4	2-7	1380.0	5.0	2-7	550	6.0	2-6	900	13.0	6-7	260	1.0	2=>7	3700	12	2-6-7	2450	7	2-4,7(3,6)11(5,12,10)(1,9)8	2-4(3,7)(6,12)(1,11,10)(5,9)8	2,4,7(3,6,12)-(1,11)(5,9)(8,10)	2,4(6,7)3(1,12)11(5,9)-8-10	7.2 - 11.3 - 12.1 - 12.8 - 13.3 - 12.8 - 12.6 - 12.6 - 12.8	7.2 - 18.5 - 30.6 - 43.4 - 56.7 - 69.5 - 82.1 - 94.7 - 107.5 (30.6-38.0)
200302020207	芝	右	2600	曇	良	13:15	3歳以上500万下		2003-7-20	2	函館	2	3歳以上500万下	(混)(特指)(別定)	9	250	2	9	150	2	11	260	4	6.0	720	8.0	7-8	800	3	9-11	1310.0	5.0	9-11	550	5.0	6-9	1,310	14.0	6-11	2,670	25.0	9=>11	1830	6	6-9-11	9840	28	11(2,4)1(3,10,5)(8,7)(6,9)	(11,*5)(3,4)(1,2,10)(8,7)-(6,9)	11(1,2,3,7,5,4)(8,6,9,10)	11(3,7,4,9)(1,2)8(6,10)5	13.0 - 12.0 - 13.5 - 14.4 - 13.9 - 14.5 - 14.0 - 13.2 - 13.1 - 12.5 - 12.3 - 11.9 - 12.2	13.0 - 25.0 - 38.5 - 52.9 - 66.8 - 81.3 - 95.3 - 108.5 - 121.6 - 134.1 - 146.4 - 158.3 - 170.5 (38.5-36.4)
200302020208	ダ	右	1700	曇	良	13:45	3歳以上500万下		2003-7-20	2	函館	2	3歳以上500万下	(特指)(別定)	1	910	4	1	210	3	4	150	2	7.0	290	5.0	1-4	1780	5	1-4	1490.0	6.0	1-4	540	5.0	1-7	990	11.0	4-7	710	8.0	1=>4	3300	13	1-4-7	3540	12	10,6(5,7,9)(4,8,11)3(1,2)	9(10,6)7(5,8,11)-(4,1)(3,2)	9(6,7)11(10,8,1)-(5,3,2)4	(*9,6,7,1)(8,11)-10(5,3,2)4	6.8 - 11.6 - 12.7 - 12.6 - 13.1 - 12.8 - 13.0 - 12.8 - 12.8	6.8 - 18.4 - 31.1 - 43.7 - 56.8 - 69.6 - 82.6 - 95.4 - 108.2 (31.1-38.6)
200302020209	芝	右	1200	曇	良	14:20	3歳以上500万下		2003-7-20	2	函館	2	3歳以上500万下	(混)[指](別定)	5	2620	8	5	520	8	11	210	3	7.0	1,260	12.0	3-6	2570	12	5-11	4280.0	17.0	5-11	1,380	15.0	5-7	8,120	70.0	7-11	2,930	29.0	5=>11	13340	42	5-7-11	46250	120			(*1,10)(5,9)-(8,16)(2,7)(3,6)11(4,13)(12,15)-14	(1,*5)10(8,9,16)(2,7,6)(11,13)4,12(14,15)3	12.0 - 10.6 - 11.3 - 12.2 - 12.4 - 13.0	12.0 - 22.6 - 33.9 - 46.1 - 58.5 - 71.5 (33.9-37.6)
200302020210	ダ	右	1700	雨	良	14:55	マリーンステークス 		2003-7-20	2	函館	2	3歳以上オープン	(混)(特指)(別定)	6	310	2	6	120	2	2	110	1				2-6	220	1													6=>2	580	2	2-4-6	1630	5	1(2,6,7)5,3-4	1-6,2(5,7)3-4	(*6,3)(1,5)2,7,4	(*6,3)(1,2,5)-(7,4)	7.1 - 11.3 - 11.8 - 11.8 - 12.4 - 12.6 - 12.7 - 12.8 - 13.1	7.1 - 18.4 - 30.2 - 42.0 - 54.4 - 67.0 - 79.7 - 92.5 - 105.6 (30.2-38.6)
200302020211	芝	右	1200	曇	良	15:30	潮騒特別 		2003-7-20	2	函館	2	3歳以上1000万下	(混)[指](別定)	12	220	1	12	120	1	9	140	2	6.0	320	6.0	5-6	430	1	9-12	440.0	1.0	9-12	200	1.0	6-12	790	9.0	6-9	910	12.0	12=>9	670	1	6-9-12	2320	6			2(5,7,3,13,16)(9,12)(1,8)(6,14,11)(4,10) 15	(*5,7,3,13,16)12(1,8,2,9)(4,6,11)(14,10) 15	12.0 - 10.8 - 11.4 - 12.2 - 12.0 - 12.1	12.0 - 22.8 - 34.2 - 46.4 - 58.4 - 70.5 (34.2-36.3)
200302020212	芝	右	1800	曇	良	16:10	臥牛山特別 		2003-7-20	2	函館	2	3歳以上500万下	(混)[指](別定)	9	1600	8	9	440	7	2	350	4	8.0	380	6.0	2-7	2250	11	2-9	8760.0	30.0	2-9	2,770	33.0	8-9	2,620	30.0	2-8	1,870	23.0	9=>2	21180	65	2-8-9	27070	78	1,3-6-8(5,7)(2,10)(4,11)-(9,12)	1,3,6-(8,5)-7(2,10)(4,11)-(9,12)	(*1,5)3(7,10)8(4,11)6(9,2)12	1(8,5,10)(3,7,11)(9,4,2)6-12	12.4 - 11.6 - 12.4 - 13.0 - 12.4 - 12.6 - 12.4 - 12.2 - 12.4	12.4 - 24.0 - 36.4 - 49.4 - 61.8 - 74.4 - 86.8 - 99.0 - 111.4 (36.4-37.0)
200302020301	芝	右	1200	晴	良	09:55	2歳未勝利		2003-7-26	2	函館	3	2歳未勝利	[指](馬齢)	10	530	3	10	160	3	8	110	1	1.0	280	6.0	7-8	350	2	8-10	590.0	2.0	8-10	300	3.0	1-10	860	13.0	1-8	620	5.0	10=>8	1540	5	1-8-10	3020	11			(5,*8)(4,7,10,11)(1,2,6,9)3	(5,*8)(4,10,11)(1,2,6)7,9,3	12.4 - 10.7 - 11.4 - 11.8 - 12.0 - 12.6	12.4 - 23.1 - 34.5 - 46.3 - 58.3 - 70.9 (34.5-36.4)
200302020302	ダ	右	1700	晴	良	10:20	3歳未勝利		2003-7-26	2	函館	3	3歳未勝利	牝[指](馬齢)	1	400	2	1	150	3	9	180	4	4.0	200	5.0	1-6	350	1	1-9	1190.0	5.0	1-9	570	6.0	1-4	600	7.0	4-9	860	10.0	1=>9	2230	9	1-4-9	3120	10	(*8,9)-7(5,10,13)(1,6,4)(3,12)11-2	8,9-(7,10,13)(5,6,4)1(3,12)11-2	8,9-(4,10)(13,12,11)-6(5,1)7(3,2)	9(8,4)(12,11)(1,10)-6,13-2-(5,7)3	7.1 - 11.3 - 12.0 - 12.5 - 13.1 - 13.2 - 13.4 - 13.7 - 13.6	7.1 - 18.4 - 30.4 - 42.9 - 56.0 - 69.2 - 82.6 - 96.3 - 109.9 (30.4-40.7)
200302020303	ダ	右	1700	晴	良	10:45	3歳未勝利		2003-7-26	2	函館	3	3歳未勝利	[指](馬齢)	4	600	2	4	170	3	9	100	1	5.0	390	6.0	4-6	440	2	4-9	550.0	2.0	4-9	230	1.0	4-5	1,340	17.0	5-9	720	9.0	4=>9	1570	5	4-5-9	3290	10	13(1,4,9)12(3,5)(10,11)-(2,7,6)8	13(1,9)(4,12)(3,5)10,11(2,7,6,8)	(*13,9)(4,12)(1,11)(5,8)(3,10)6,7-2	9(13,4)12-(5,11)(1,8)(3,10)-(7,6)2	7.0 - 11.2 - 12.1 - 12.8 - 13.1 - 12.9 - 13.0 - 13.6 - 13.6	7.0 - 18.2 - 30.3 - 43.1 - 56.2 - 69.1 - 82.1 - 95.7 - 109.3 (30.3-40.2)
200302020304	芝	右	1200	晴	良	11:15	3歳未勝利		2003-7-26	2	函館	3	3歳未勝利	[指](馬齢)	16	190	1	16	110	1	7	150	2	9.0	170	3.0	4-8	570	1	7-16	700.0	2.0	7-16	280	1.0	9-16	290	2.0	7-9	680	8.0	16=>7	1050	2	7-9-16	1860	4			(15,*16)(3,4,14)(2,6,9)(5,7)-(1,11,12)(8,13)-10	16(15,4,14)(3,2,9)(5,6,7)-1(8,11,12)13-10	12.3 - 10.6 - 11.4 - 11.7 - 12.3 - 12.5	12.3 - 22.9 - 34.3 - 46.0 - 58.3 - 70.8 (34.3-36.5)
200302020305	ダ	右	1000	晴	良	12:15	2歳新馬		2003-7-26	2	函館	3	2歳新馬	(混)[指](馬齢)	2	870	4	2	220	4	5	130	2	3.0	240	5.0	2-5	900	5	2-5	880.0	3.0	2-5	320	2.0	2-3	1,190	11.0	3-5	660	8.0	2=>5	2290	9	2-3-5	3230	9			(1,*2)5(8,3)-(10,7)-4(6,9)	(1,*2)5-3-8,10-(4,7)-6,9	13.0 - 11.1 - 11.7 - 12.5 - 12.9	13.0 - 24.1 - 35.8 - 48.3 - 61.2 (35.8-37.1)
200302020306	ダ	右	2400	晴	良	12:45	3歳以上500万下		2003-7-26	2	函館	3	3歳以上500万下	(混)(特指)(別定)	3	330	2	3	130	2	4	230	4	7.0	180	3.0	3-4	1250	6	3-4	1110.0	4.0	3-4	390	4.0	3-7	440	6.0	4-7	620	8.0	3=>4	1830	6	3-4-7	2210	8	(*6,7)-(2,5)10(1,3)(4,8) 9	(*6,7)(2,5)(10,3)1(4,8) 9	7,5(6,2,3)4,1,10-8 9	7(2,5)3,4,1-10,6=8 9	13.3 - 11.9 - 12.5 - 12.8 - 12.8 - 14.3 - 13.7 - 13.0 - 12.8 - 12.8 - 13.0 - 13.2	13.3 - 25.2 - 37.7 - 50.5 - 63.3 - 77.6 - 91.3 - 104.3 - 117.1 - 129.9 - 142.9 - 156.1 (37.7-39.0)
200302020307	ダ	右	1000	晴	良	13:15	3歳以上500万下		2003-7-26	2	函館	3	3歳以上500万下	(混)[指](別定)	4	1790	6	4	300	5	2	290	4	1.0	130	2.0	2-4	9090	20	2-4	7350.0	18.0	2-4	1,980	19.0	1-4	610	6.0	1-2	810	9.0	4=>2	17980	45	1-2-4	6790	21			4,8(1,10,11)6(5,7,9)12,2,3	4,8(1,10,11)5(6,7)9(2,12)3	12.5 - 10.6 - 11.5 - 12.3 - 13.0	12.5 - 23.1 - 34.6 - 46.9 - 59.9 (34.6-36.8)
200302020308	芝	右	1200	晴	良	13:45	3歳以上500万下		2003-7-26	2	函館	3	3歳以上500万下	[指](別定)	8	910	4	8	310	4	6	460	7	14.0	170	2.0	4-5	6080	16	6-8	8250.0	27.0	6-8	2,520	27.0	8-14	960	8.0	6-14	1,450	15.0	8=>6	14200	49	6-8-14	13470	44			3(8,9)4(11,12)(2,5,7,14)6,10(1,13)	(*3,8)9(4,12)11(2,14)(5,7,6)(1,10)13	11.9 - 10.5 - 11.1 - 11.9 - 12.5 - 12.2	11.9 - 22.4 - 33.5 - 45.4 - 57.9 - 70.1 (33.5-36.6)
200302020309	芝	右	1800	晴	良	14:20	3歳以上500万下		2003-7-26	2	函館	3	3歳以上500万下	[指](別定)	5	280	2	5	130	1	10	410	7	2.0	310	5.0	4-7	1220	5	5-10	1940.0	6.0	5-10	870	10.0	2-5	650	5.0	2-10	2,360	25.0	5=>10	3430	10	2-5-10	7390	22	3,8(2,4)6(5,12)10,13(9,11)-1 7	3-(2,8)4,6(5,12)10-(9,13)11-1 7	3-2-(8,4,6)5,10,12,9(1,11)-13 7	(*3,2)(4,6,5)(8,10)9(1,11)12,13 7	12.6 - 11.3 - 11.5 - 11.9 - 12.1 - 12.3 - 12.2 - 12.4 - 12.4	12.6 - 23.9 - 35.4 - 47.3 - 59.4 - 71.7 - 83.9 - 96.3 - 108.7 (35.4-37.0)
200302020310	芝	右	1200	晴	良	14:55	ラベンダー賞 		2003-7-26	2	函館	3	2歳オープン	(混)(特指)(馬齢)	3	120	1	3	100	1	9	160	2	7.0	160	4.0	3-8	360	1	3-9	460.0	1.0	3-9	210	1.0	3-7	250	3.0	7-9	720	10.0	3=>9	560	1	3-7-9	1230	4			(*3,4)5(1,2,6,9)(8,10)7	(*3,4,9)5(1,2)(7,8,6,10)	12.2 - 10.5 - 11.0 - 11.7 - 12.2 - 12.6	12.2 - 22.7 - 33.7 - 45.4 - 57.6 - 70.2 (33.7-36.5)
200302020311	芝	右	2000	曇	良	15:30	STV杯 		2003-7-26	2	函館	3	3歳以上1000万下	(混)(特指)(別定)	9	220	1	9	110	1	3	310	6	7.0	120	2.0	3-6	2150	7	3-9	2110.0	5.0	3-9	600	5.0	7-9	180	1.0	3-7	780	8.0	9=>3	3210	8	3-7-9	1760	3	2,3(6,8)(10,11)1(7,9)4(5,12)13	2,3(6,8)(10,11)(1,7)(4,9)12,5,13	(*2,3)8(6,11)(1,10,7)(4,9)12,5,13	3(2,8,11)(6,7)(1,10,9)4,12-5,13	12.6 - 11.5 - 12.1 - 12.1 - 12.4 - 12.3 - 12.0 - 12.0 - 12.0 - 12.1	12.6 - 24.1 - 36.2 - 48.3 - 60.7 - 73.0 - 85.0 - 97.0 - 109.0 - 121.1 (36.2-36.1)
200302020401	ダ	右	1000	曇	良	09:55	2歳未勝利		2003-7-27	2	函館	4	2歳未勝利	(混)[指](馬齢)	8	6190	9	8	910	9	10	780	7	1.0	140	1.0	7-8	1150	5	8-10	34180.0	38.0	8-10	8,980	39.0	1-8	2,250	22.0	1-10	1,560	15.0	8=>10	96090	79	1-8-10	37750	67			(*8,9,10)-(1,7)-(3,6,5)(4,2)	(*8,9,10)-1,7-6,5(3,2)4	12.3 - 10.8 - 11.7 - 12.5 - 13.4	12.3 - 23.1 - 34.8 - 47.3 - 60.7 (34.8-37.6)
200302020402	ダ	右	1700	曇	良	10:20	3歳未勝利		2003-7-27	2	函館	4	3歳未勝利	[指](馬齢)	5	150	1	5	120	1	1	250	4	12.0	660	8.0	1-4	1560	6	1-5	1560.0	6.0	1-5	560	4.0	5-12	1,340	14.0	1-12	4,600	28.0	5=>1	1970	6	1-5-12	10070	30	7(5,13)(2,6)(3,11,12)(1,4,10)-(8,9)	(*7,5)-(2,13)-(3,12)(1,6)11(4,10)(8,9)	5(7,2)13-(3,12)1-8(11,9)-(10,6)=4	5-(7,2)12,3(13,1)-(8,9)=11-(10,6)=4	7.0 - 11.4 - 12.0 - 12.3 - 12.9 - 12.8 - 12.9 - 12.8 - 13.1	7.0 - 18.4 - 30.4 - 42.7 - 55.6 - 68.4 - 81.3 - 94.1 - 107.2 (30.4-38.8)
200302020403	ダ	右	1000	曇	良	10:45	3歳未勝利		2003-7-27	2	函館	4	3歳未勝利	(混)[指](馬齢)	6	440	2	6	170	2	11	770	10	4.0	190	3.0	5-8	2600	9	6-11	7990.0	24.0	6-11	1,920	24.0	4-6	530	5.0	4-11	2,040	26.0	6=>11	11690	36	4-6-11	11410	41			(6,*7,11)-10(1,2)4-9-5-12 3,8	(*6,7,11)-10(1,4)2-5,9,12 3,8	12.5 - 10.8 - 11.6 - 12.4 - 12.5	12.5 - 23.3 - 34.9 - 47.3 - 59.8 (34.9-36.5)
200302020404	芝	右	2000	曇	良	11:15	3歳未勝利		2003-7-27	2	函館	4	3歳未勝利	(混)[指](馬齢)	1	490	2	1	140	2	16	140	1	3.0	390	8.0	1-8	390	1	1-16	770.0	2.0	1-16	320	1.0	1-3	1,520	21.0	3-16	1,260	15.0	1=>16	1790	3	1-3-16	5610	16	11,13(4,7,10,15)14(5,9,8,16)(2,3)(12,6)1	11(13,10,15)4(7,14,16)5(9,8)(2,3,6)12,1	11,15,10(4,13,16)7(5,3,14,6)(9,2,8,12)1	11,15(10,16)4,7(13,3,14)5(9,2,8,6,12)1	12.1 - 11.5 - 12.4 - 12.8 - 13.2 - 12.9 - 12.4 - 12.1 - 12.2 - 12.5	12.1 - 23.6 - 36.0 - 48.8 - 62.0 - 74.9 - 87.3 - 99.4 - 111.6 - 124.1 (36.0-36.8)
200302020405	芝	右	1000	晴	良	12:15	2歳新馬		2003-7-27	2	函館	4	2歳新馬	[指](馬齢)	2	340	2	2	120	2	1	220	5	4.0	110	1.0	1-2	1940	7													2=>1	3140	10	1-2-4	1180	4			(*3,6)-(2,4)(5,7)-(1,8)	(*3,6)-2,4(1,5)7-8	12.4 - 10.9 - 11.5 - 12.0 - 12.0	12.4 - 23.3 - 34.8 - 46.8 - 58.8 (34.8-35.5)
200302020406	ダ	右	1700	晴	良	12:45	3歳以上500万下		2003-7-27	2	函館	4	3歳以上500万下	牝[指](別定)	3	330	1	3	130	1	6	210	5	10.0	200	3.0	3-5	420	1	3-6	1130.0	2.0	3-6	470	3.0	3-10	470	2.0	6-10	950	12.0	3=>6	2110	3	3-6-10	2750	6	6(8,9)-2(5,12)(4,10)(1,11)(3,13)-7	6(8,9)-2-5-(4,10)-(1,11)(12,3)13-7	6,9,8(2,5,10,3)4(11,13)-1,7-12	6(10,9,3)-13(2,5)8(11,4)-(1,7)-12	6.8 - 11.2 - 11.8 - 12.2 - 12.9 - 12.8 - 13.1 - 13.1 - 13.5	6.8 - 18.0 - 29.8 - 42.0 - 54.9 - 67.7 - 80.8 - 93.9 - 107.4 (29.8-39.7)
200302020407	ダ	右	1700	晴	良	13:15	3歳以上500万下		2003-7-27	2	函館	4	3歳以上500万下	[指](別定)	4	270	2	4	130	1	11	910	10	5.0	210	3.0	4-7	1750	7	4-11	6620.0	18.0	4-11	2,100	19.0	4-5	560	5.0	5-11	3,970	38.0	4=>11	7720	23	4-5-11	18770	56	3,10(4,11)(5,13)(1,7)(6,12)-2,9,8	10,3-(4,11)(5,13)(1,6,7)12-(8,2)9	10(5,4)11(7,2)-(13,12)3,6(1,9)8	(*10,4)(5,11)(7,2)-(13,12)(1,6)(3,9)8	7.1 - 11.1 - 12.6 - 12.2 - 12.8 - 12.9 - 12.8 - 13.0 - 13.2	7.1 - 18.2 - 30.8 - 43.0 - 55.8 - 68.7 - 81.5 - 94.5 - 107.7 (30.8-39.0)
200302020408	芝	右	1200	晴	良	13:45	3歳以上500万下		2003-7-27	2	函館	4	3歳以上500万下	[指](別定)	12	180	1	12	110	1	7	130	2	4.0	150	3.0	5-7	390	1	7-12	420.0	1.0	7-12	170	1.0	4-12	240	2.0	4-7	370	4.0	12=>7	570	1	4-7-12	870	1			(12,*14)(2,7,10)(4,6,13)(1,8)3,11,5,9	(*12,14)(2,7)(4,6,10)13(1,3)8(5,11)9	12.2 - 10.9 - 11.5 - 11.3 - 11.6 - 12.1	12.2 - 23.1 - 34.6 - 45.9 - 57.5 - 69.6 (34.6-35.0)
200302020409	芝	右	2000	晴	良	14:20	湯浜特別 		2003-7-27	2	函館	4	3歳以上500万下	(混)[指](別定)	9	280	1	9	150	1	7	600	8	2.0	410	6.0	4-5	1460	6	7-9	3390.0	12.0	7-9	1,120	9.0	2-9	1,000	8.0	2-7	3,110	34.0	9=>7	4410	15	2-7-9	12050	39	5,1(9,14)(4,15)(2,7)-(6,8)(10,11,12)-13,3	(*5,1)9,14(4,15)(2,7)-(6,8,12)(10,11)13,3	(5,*1,9)(4,14)15(2,7,12,10)6(8,13)-11-3	(*1,9)4(5,14,7)(2,15,13,12,10)6,8-(3,11)	12.9 - 11.5 - 12.4 - 12.2 - 12.5 - 12.2 - 12.1 - 11.8 - 12.0 - 12.5	12.9 - 24.4 - 36.8 - 49.0 - 61.5 - 73.7 - 85.8 - 97.6 - 109.6 - 122.1 (36.8-36.3)
200302020410	ダ	右	1700	晴	良	14:55	渡島特別 		2003-7-27	2	函館	4	3歳以上1000万下	(混)[指](別定)	11	980	4	11	330	4	5	800	8	6.0	1,810	12.0	4-7	2110	9	5-11	15540.0	33.0	5-11	3,170	31.0	6-11	5,320	41.0	5-6	8,550	52.0	11=>5	27730	64	5-6-11	93720	154	5-7(11,12)(1,6)(4,10)2,13(3,8,9)	5,7(11,12)(1,6,10)4-2,13(3,8)9	(*5,7)(11,12,10)(1,6,4,13)(2,8)(3,9)	(*5,7)11-(1,6)(4,12)10(2,8)13(3,9)	6.9 - 10.8 - 12.3 - 12.9 - 12.8 - 12.7 - 12.3 - 12.7 - 13.0	6.9 - 17.7 - 30.0 - 42.9 - 55.7 - 68.4 - 80.7 - 93.4 - 106.4 (30.0-38.0)
200302020411	芝	右	2000	晴	良	15:30	函館記念	G3	2003-7-27	2	函館	4	3歳以上オープン	(混)(特指)(ハンデ)	4	430	1	4	200	1	9	620	12	3.0	310	6.0	3-5	1640	7	4-9	8750.0	47.0	4-9	2,980	50.0	3-4	1,330	10.0	3-9	2,500	40.0	4=>9	12970	57	3-4-9	27220	116	9(6,1,15)13,7,4(3,14)(5,10,12)(2,8,11)	9(6,1,15)13,7,4(3,14)5(2,10)12(8,11)	9(1,15)(6,7,13,4)(2,14,3)(11,8,5,10)12	9(6,15,4)(1,7)(2,13,3)(11,8,14)(5,10)12	12.6 - 11.4 - 12.1 - 12.0 - 11.9 - 12.0 - 12.0 - 11.8 - 11.9 - 12.2	12.6 - 24.0 - 36.1 - 48.1 - 60.0 - 72.0 - 84.0 - 95.8 - 107.7 - 119.9 (36.1-35.9)
200302020412	芝	右	1200	晴	良	16:10	長万部特別 		2003-7-27	2	函館	4	3歳以上1000万下	(混)[指](ハンデ)	11	170	1	11	110	1	10	280	4	7.0	180	3.0	7-8	570	2	10-11	1140.0	3.0	10-11	490	4.0	7-11	300	2.0	7-10	1,230	14.0	11=>10	1460	4	7-10-11	2810	8			(*5,2,9)(4,6,8,10,12)(1,7,11)-3	(*5,2,9)(10,12)(4,6,8,7,11)1,3	12.2 - 10.8 - 11.3 - 11.8 - 11.8 - 11.9	12.2 - 23.0 - 34.3 - 46.1 - 57.9 - 69.8 (34.3-35.5)
200302020501	芝	右	1200	雨	良	09:55	2歳未勝利		2003-8-2	2	函館	5	2歳未勝利	牝[指](馬齢)	8	460	2	8	120	2	9	240	5	5.0	110	1.0	6-7	2240	9	8-9	2490.0	9.0	8-9	600	9.0	5-8	160	1.0	5-9	400	5.0	8=>9	4220	14	5-8-9	1010	3			9,5-1,11(3,8)(6,7)(10,12)-(2,4)	9,5,1,11(3,8)-(6,7)10-12(2,4)	12.2 - 10.9 - 11.6 - 12.0 - 12.6 - 13.0	12.2 - 23.1 - 34.7 - 46.7 - 59.3 - 72.3 (34.7-37.6)
200302020502	ダ	右	1000	雨	良	10:20	3歳未勝利		2003-8-2	2	函館	5	3歳未勝利	牝[指](馬齢)	11	360	2	11	180	2	7	190	3	6.0	210	4.0	6-8	960	5	7-11	1300.0	4.0	7-11	560	6.0	6-11	560	8.0	6-7	560	7.0	11=>7	2350	8	6-7-11	2240	6			11(10,9)7,3=6(5,12)-2(4,8)1	11,9(10,7)-3-6(5,12)-2-(4,8)-1	12.2 - 10.9 - 11.7 - 12.4 - 13.2	12.2 - 23.1 - 34.8 - 47.2 - 60.4 (34.8-37.3)
200302020503	ダ	右	1700	雨	良	10:45	3歳未勝利		2003-8-2	2	函館	5	3歳未勝利	(混)[指](馬齢)	4	1720	6	4	450	8	3	130	1	12.0	170	2.0	3-4	3270	14	3-4	3930.0	15.0	3-4	920	8.0	4-12	1,030	12.0	3-12	300	1.0	4=>3	10690	43	3-4-12	5940	14	1,4,6(5,11)8(2,10)9,12-13-3,7	(*1,4)6(5,8,11)(2,10,9)12(13,3)7	4,1,3(6,8)5,10(2,12,9,11)(13,7)	(*4,3)=(6,8)(1,5,10,12)(2,13,9)7,11	7.0 - 10.9 - 12.3 - 13.2 - 13.3 - 12.5 - 13.2 - 13.1 - 13.3	7.0 - 17.9 - 30.2 - 43.4 - 56.7 - 69.2 - 82.4 - 95.5 - 108.8 (30.2-39.6)
200302020504	芝	右	1800	雨	良	11:15	3歳未勝利		2003-8-2	2	函館	5	3歳未勝利	[指](馬齢)	4	450	3	4	200	3	2	330	4	1.0	460	7.0	2-3	2850	12	2-4	2700.0	9.0	2-4	660	6.0	1-4	1,320	14.0	1-2	2,110	23.0	4=>2	5320	17	1-2-4	8570	21	13(1,4)(3,7)(6,8)(2,5,9,14)(10,12)11	13-(1,4)3,7(6,8)2(9,14)(5,12)(10,11)	13(1,4)(2,3,8,14,12)(6,10)(7,11)(5,9)	(*13,1)(2,4)(3,14,12)8,6,11(7,5,9,10)	12.6 - 11.5 - 12.4 - 12.9 - 12.9 - 12.5 - 12.4 - 12.5 - 12.8	12.6 - 24.1 - 36.5 - 49.4 - 62.3 - 74.8 - 87.2 - 99.7 - 112.5 (36.5-37.7)
200302020505	芝	右	1200	雨	良	12:15	2歳新馬		2003-8-2	2	函館	5	2歳新馬	(混)[指](馬齢)	3	1600	5	3	320	5	4	210	3	2.0	130	2.0	3-4	5780	16	3-4	5380.0	16.0	3-4	1,390	16.0	2-3	610	8.0	2-4	440	5.0	3=>4	12370	28	2-3-4	3720	14			(*1,4)(3,2)-(6,8)=10,7-9,5	(*1,4)(3,2)8-6-10,7,9-5	12.5 - 11.2 - 11.7 - 12.3 - 12.5 - 12.7	12.5 - 23.7 - 35.4 - 47.7 - 60.2 - 72.9 (35.4-37.5)
