	track	direction	distance	weather	going	start_at	title	grade	date	round	place	days	requirement	rule	単勝:的中	単勝:配当	単勝:人気	複勝_1:的中	複勝_1:配当	複勝_1:人気	複勝_2:的中	複勝_2:配当	複勝_2:人気	複勝_3:的中	複勝_3:配当	複勝_3:人気	枠連:的中	枠連:配当	枠連:人気	馬単:的中	馬単:配当	馬単:人気	三連複:的中	三連複:配当	三連複:人気	spacing_on_corner:1	spacing_on_corner:2	spacing_on_corner:3	spacing_on_corner:4	laptime	pacemaker	馬連:的中	馬連:配当	馬連:人気	ワイド_1:的中	ワイド_1:配当	ワイド_1:人気	ワイド_2:的中	ワイド_2:配当	ワイド_2:人気	ワイド_3:的中	ワイド_3:配当	ワイド_3:人気
200304020508	芝	左	1200	晴	良	13:55	3歳以上500万下		2003-8-2	2	新潟	5	3歳以上500万下	(混)[指](別定)	4	270	1	4.0	180	1.0	3.0	770	10.0	12.0	820	11.0	2-2	8090	25	4=>3	9210	35	3-4-12	64800	171			(*4,6)14(7,16)(9,12)(3,8,15)(13,17)(1,5,2)-(10,11)	(*4,6)(7,14)(12,16)(9,3,8)15(5,13,17)(1,2)-(10,11)	12.0 - 10.2 - 11.1 - 11.5 - 12.0 - 12.0	12.0 - 22.2 - 33.3 - 44.8 - 56.8 - 68.8 (33.3-35.5)	3-4	6000.0	23.0	3-4	2,410	26.0	4-12	2,340	24.0	3-12	7,600	66.0
200304020509	ダ	左	1800	晴	良	14:30	柏崎特別 		2003-8-2	2	新潟	5	3歳以上500万下	(混)[指](別定)	2	270	1	2.0	150	2.0	5.0	450	7.0	3.0	430	6.0	2-4	3310	12	2=>5	4390	16	2-3-5	14110	40	6(9,10)5-(1,2)7-(3,12)(4,13)(8,11)	10-(6,9)-(5,7)2(1,12)-(3,13)4(8,11)	(*10,9)(6,7,2)5-12,13(3,11)-8-(1,4)	(*10,9,2)7,6,5(3,12,13)11,8-4=1	12.7 - 11.1 - 12.2 - 13.1 - 13.1 - 12.9 - 13.1 - 12.5 - 12.7	12.7 - 23.8 - 36.0 - 49.1 - 62.2 - 75.1 - 88.2 - 100.7 - 113.4 (36.0-38.3)	2-5	3290.0	12.0	2-5	990	11.0	2-3	970	10.0	3-5	3,730	35.0
200304020510	芝	左	1200	晴	良	15:05	栃尾特別 		2003-8-2	2	新潟	5	3歳以上1000万下	(混)[指](ハンデ)	9	520	2	9.0	210	2.0	3.0	760	8.0	15.0	920	11.0	2-5	3620	16	9=>3	15170	46	3-9-15	114900	277			(*2,14)(1,5,17)(7,15)(3,10,18)12(9,13,16)4(8,6,11)	(*2,14)(1,5,17)(7,15)(3,10,18)(9,13,12,16)(4,8,6,11)	12.2 - 10.3 - 10.9 - 11.3 - 11.6 - 12.0	12.2 - 22.5 - 33.4 - 44.7 - 56.3 - 68.3 (33.4-34.9)	3-9	9270.0	30.0	3-9	2,360	22.0	9-15	4,650	51.0	3-15	14,950	111.0
200304020511	芝	直	1000	晴	良	15:40	新潟日報賞 		2003-8-2	2	新潟	5	3歳以上1600万下	(混)(特指)(別定)	7	1120	4	7.0	320	8.0	1.0	200	3.0	11.0	130	1.0	1-6	1930	9	7=>1	10040	36	1-7-11	4240	14					12.0 - 9.9 - 10.6 - 10.1 - 11.8	12.0 - 21.9 - 32.5 - 42.6 - 54.4 (32.5-32.5)	1-7	4720.0	20.0	1-7	1,380	18.0	7-11	700	6.0	1-11	370	2.0
200304020512	芝	左	1800	晴	良	16:15	3歳以上500万下		2003-8-2	2	新潟	5	3歳以上500万下	(混)[指](別定)	5	1100	6	5.0	290	5.0	15.0	280	4.0	3.0	140	1.0	3-8	1500	8	5=>15	10990	41	3-5-15	4490	11			7-5,12(2,10,11)(3,8)(4,13)(1,16)(6,9)(14,15,17)	7-5(2,12)(10,8,11)(3,13,16)(1,4,9)(14,6,15,17)	12.5 - 10.8 - 11.3 - 11.9 - 12.4 - 12.5 - 11.7 - 10.9 - 12.0	12.5 - 23.3 - 34.6 - 46.5 - 58.9 - 71.4 - 83.1 - 94.0 - 106.0 (34.6-34.6)	5-15	4960.0	18.0	5-15	1,460	17.0	3-5	640	4.0	3-15	580	3.0
200304020601	ダ	左	1200	晴	良	10:00	2歳未勝利		2003-8-3	2	新潟	6	2歳未勝利	(混)[指](馬齢)	5	640	3	5.0	220	3.0	14.0	160	2.0	3.0	1,200	11.0	4-8	810	3	5=>14	2710	9	3-5-14	17970	47			3(7,14)2(6,5,9)13(4,8)-12-(1,11)-10	(*3,14)(7,5)(2,9)6,13(4,8)12=(1,11)-10	12.4 - 11.1 - 11.9 - 12.5 - 12.9 - 12.5	12.4 - 23.5 - 35.4 - 47.9 - 60.8 - 73.3 (35.4-37.9)	5-14	1220.0	4.0	5-14	540	4.0	3-5	3,190	27.0	3-14	3,320	28.0
200304020602	芝	左	1200	晴	良	10:25	3歳未勝利		2003-8-3	2	新潟	6	3歳未勝利	[指](馬齢)	1	360	1	1.0	160	2.0	7.0	210	4.0	18.0	230	5.0	1-4	1420	8	1=>7	2410	7	1-7-18	4640	13			(*3,7,14)(1,2,8)(6,10,13)(4,17,15)(12,16,18)5,11-9	(*3,7,14)(1,2)(4,6,8,13)(16,10,15)(12,17,18)(5,11)-9	12.2 - 10.6 - 11.1 - 11.2 - 11.9 - 12.3	12.2 - 22.8 - 33.9 - 45.1 - 57.0 - 69.3 (33.9-35.4)	1-7	1430.0	5.0	1-7	550	5.0	1-18	740	8.0	7-18	1,020	11.0
200304020603	ダ	左	1200	晴	良	10:50	3歳未勝利		2003-8-3	2	新潟	6	3歳未勝利	(混)[指](馬齢)	12	1080	4	12.0	330	4.0	2.0	330	3.0	9.0	390	7.0	2-7	5540	14	12=>2	9550	28	2-9-12	16790	46			(*6,12)(2,14)11(8,9)3,1,4,10,5-(7,13)	(*6,12)(2,14)-11(8,9)3-(1,10)4,5,7-13	12.4 - 10.9 - 11.5 - 12.3 - 12.6 - 12.7	12.4 - 23.3 - 34.8 - 47.1 - 59.7 - 72.4 (34.8-37.6)	2-12	4750.0	15.0	2-12	1,380	14.0	9-12	1,880	19.0	2-9	1,540	16.0
200304020604	芝	左	1800	晴	良	11:20	3歳未勝利		2003-8-3	2	新潟	6	3歳未勝利	(混)[指](馬齢)	18	390	2	18.0	120	2.0	12.0	130	3.0	1.0	110	1.0	6-8	990	4	18=>12	2190	7	1-12-18	570	1			2(12,17)(1,3,16)(18,4,6)(10,11)(5,14,9,15,13)-(8,7)	2(12,17)(1,3,16)(18,4)6-(10,11)(5,9)(14,15,13)(8,7)	12.6 - 11.1 - 12.0 - 12.9 - 12.8 - 12.5 - 11.8 - 11.1 - 11.7	12.6 - 23.7 - 35.7 - 48.6 - 61.4 - 73.9 - 85.7 - 96.8 - 108.5 (35.7-34.6)	12-18	1170.0	4.0	12-18	340	3.0	1-18	170	1.0	1-12	240	2.0
200304020605	芝	左	1600	晴	良	11:50	3歳未勝利		2003-8-3	2	新潟	6	3歳未勝利	[指](馬齢)	6	280	1	6.0	130	1.0	3.0	290	5.0	18.0	430	7.0	2-3	900	3	6=>3	2270	6	3-6-18	7100	22			7(11,15)(1,3)10(2,4,5,18)17(6,14)(8,12)(9,16)=13	7(11,15)(1,3,10)(2,4,18)(6,5,17)(12,14)(8,16)9=13	12.5 - 10.6 - 12.0 - 12.4 - 12.4 - 12.1 - 10.7 - 11.9	12.5 - 23.1 - 35.1 - 47.5 - 59.9 - 72.0 - 82.7 - 94.6 (35.1-34.7)	3-6	1560.0	6.0	3-6	530	3.0	6-18	960	10.0	3-18	2,320	26.0
200304020606	芝	直	1000	晴	良	12:50	2歳新馬		2003-8-3	2	新潟	6	2歳新馬	(混)[指](馬齢)	2	410	2	2.0	160	2.0	7.0	200	4.0	4.0	200	3.0	2-6	460	1	2=>7	2990	15	2-4-7	2840	8					12.3 - 10.2 - 10.6 - 10.3 - 12.0	12.3 - 22.5 - 33.1 - 43.4 - 55.4 (33.1-32.9)	2-7	1700.0	8.0	2-7	720	9.0	2-4	500	6.0	4-7	720	8.0
200304020607	ダ	左	1800	晴	良	13:20	3歳以上500万下		2003-8-3	2	新潟	6	3歳以上500万下	[指](別定)	5	570	3	5.0	130	3.0	9.0	120	2.0	15.0	120	1.0	3-5	940	4	5=>9	2260	9	5-9-15	760	1	(*1,11)15(3,8,10)(12,13,14)(4,6)9,5-2-7	1,11(3,15)(8,14)(10,13)12(4,6,9)5-2-7	(*1,14)15(11,13)(3,10,9)(8,4,6,5)-12-2-7	(*1,14)15-11(3,10,13,9)(8,4,5)6-(12,2)-7	12.7 - 11.4 - 12.3 - 13.4 - 12.6 - 12.7 - 12.9 - 13.1 - 13.2	12.7 - 24.1 - 36.4 - 49.8 - 62.4 - 75.1 - 88.0 - 101.1 - 114.3 (36.4-39.2)	5-9	970.0	4.0	5-9	340	3.0	5-15	300	2.0	9-15	190	1.0
200304020608	ダ	左	1200	晴	良	13:50	3歳以上500万下		2003-8-3	2	新潟	6	3歳以上500万下	[指](別定)	1	280	1	1.0	170	3.0	2.0	140	1.0	14.0	210	5.0	1-2	630	1	1=>2	1310	1	1-2-14	1810	3			15,10(4,6,13,14)12(2,11,8)1(3,9,7)-5	(*15,10)(13,14)(4,6)(2,12,8)11,1(3,9,7)-5	12.1 - 11.1 - 11.4 - 12.2 - 12.6 - 13.1	12.1 - 23.2 - 34.6 - 46.8 - 59.4 - 72.5 (34.6-37.9)	1-2	700.0	1.0	1-2	310	1.0	1-14	610	7.0	2-14	600	6.0
200304020610	芝	左	2200	晴	良	15:00	佐渡特別 		2003-8-3	2	新潟	6	3歳以上1000万下	(混)(特指)(別定)	7	570	2	7.0	220	3.0	6.0	280	5.0	1.0	230	4.0	3-4	710	2	7=>6	5350	19	1-6-7	6390	17	(*3,16)14(2,7,15)(4,9,13)(1,6,11)(12,5)(8,10)	3(14,16)7,15,2,9(4,13)6(1,11)12,5(8,10)	(*3,7)16(14,15)(2,9)(4,6,13,11)(1,12)(8,5)-10	(*3,7)16,14(2,15,13)(9,11)(4,6,12)(8,5)1,10	12.9 - 10.6 - 12.1 - 12.3 - 13.0 - 12.1 - 12.2 - 11.9 - 11.5 - 12.1 - 12.6	12.9 - 23.5 - 35.6 - 47.9 - 60.9 - 73.0 - 85.2 - 97.1 - 108.6 - 120.7 - 133.3 (35.6-36.2)	6-7	3000.0	11.0	6-7	800	7.0	1-7	910	10.0	1-6	1,190	13.0
200304020611	芝	左	1600	晴	良	15:35	関屋記念	G3	2003-8-3	2	新潟	6	3歳以上オープン	(混)(特指)(別定)	4	5340	8	4.0	700	9.0	5.0	300	5.0	3.0	130	1.0	2-3	950	3	4=>5	36890	66	3-4-5	7130	21			14(7,15)(3,4,8)(2,1,12,11)(10,9)(5,6,13)16	14(7,15)(3,4,8,12,11)(2,1,10,9)(5,13)6,16	12.2 - 10.7 - 11.4 - 11.7 - 11.1 - 11.9 - 10.9 - 11.9	12.2 - 22.9 - 34.3 - 46.0 - 57.1 - 69.0 - 79.9 - 91.8 (34.3-34.7)	4-5	12420.0	30.0	4-5	3,200	31.0	3-4	1,240	12.0	3-5	510	4.0
200304020701	芝	左	1200	曇	良	10:00	2歳未勝利		2003-8-11	2	新潟	7	2歳未勝利	[指](馬齢)	5	430	2	5.0	210	2.0	2.0	460	5.0				2-5	2470	9	5=>2	4500	16	1-2-5	960	4			(*1,5)(6,7)-2=4,3	(*1,5)(6,7)-2=4,3	12.4 - 10.7 - 11.5 - 11.8 - 11.8 - 12.2	12.4 - 23.1 - 34.6 - 46.4 - 58.2 - 70.4 (34.6-35.8)												
200304020702	ダ	左	1200	曇	良	10:25	2歳未勝利		2003-8-11	2	新潟	7	2歳未勝利	[指](馬齢)	6	660	2	6.0	160	2.0	7.0	110	1.0	1.0	340	7.0	4-5	410	2	6=>7	1410	4	1-6-7	2890	8			(*1,7)14(6,9)13,4,10(5,8,12,2)-11-3	(*1,7)(6,14)9,13-(4,10,2)(5,12)(8,11)-3	12.4 - 11.2 - 12.2 - 12.7 - 12.3 - 12.1	12.4 - 23.6 - 35.8 - 48.5 - 60.8 - 72.9 (35.8-37.1)	6-7	500.0	1.0	6-7	230	1.0	1-6	1,710	21.0	1-7	570	6.0
200304020703	芝	左	1400	曇	良	10:50	3歳未勝利		2003-8-11	2	新潟	7	3歳未勝利	(混)[指](馬齢)	13	2300	8	13.0	410	7.0	1.0	140	1.0	12.0	410	6.0	1-7	420	1	13=>1	6760	21	1-12-13	10720	36			16,18,13(1,11)(6,12)(7,15)10(2,17)(9,14)(3,8)-(5,4)	16,18(13,11)(1,12)6(7,15)(10,17)(2,14)9(3,8)(5,4)	12.5 - 10.6 - 11.4 - 12.2 - 12.4 - 12.2 - 12.0	12.5 - 23.1 - 34.5 - 46.7 - 59.1 - 71.3 - 83.3 (34.5-36.6)	1-13	2220.0	6.0	1-13	730	7.0	12-13	3,270	38.0	1-12	670	5.0
200304020704	ダ	左	1800	曇	良	11:20	3歳未勝利		2003-8-11	2	新潟	7	3歳未勝利	(混)[指](馬齢)	7	150	1	7.0	100	1.0	10.0	150	2.0	1.0	170	3.0	4-6	490	2	7=>10	1090	3	1-7-10	1630	3	13,14-(1,10)(4,6)(3,5,9)(2,8)11(15,7)=12	13,14-10-1(4,6)(5,9)(3,7)(15,8)(2,11)=12	13-14(1,10)7,5(4,6)11(15,8,9)-2-12=3	13(14,10)7,1-(4,5)(6,11)(15,8)9,2-12=3	12.9 - 11.5 - 12.8 - 13.5 - 13.1 - 13.1 - 13.2 - 12.6 - 13.4	12.9 - 24.4 - 37.2 - 50.7 - 63.8 - 76.9 - 90.1 - 102.7 - 116.1 (37.2-39.2)	7-10	840.0	3.0	7-10	340	3.0	1-7	230	1.0	1-10	880	10.0
200304020705	障		2850	曇	良	11:50	障害3歳以上未勝利		2003-8-11	2	新潟	7	障害3歳以上未勝利	(混)(定量)	9	250	1	9.0	140	1.0	14.0	220	5.0	13.0	360	7.0	6-8	710	3	9=>14	1710	4	9-13-14	4240	15	9-(14,12)-(13,11)7,1,6(3,4)2(5,8)10	9=14,7(13,12)(1,11)-6(3,4)-(5,2)-(10,8)	9=(14,7)-3-(6,1)13-11(4,5)10(12,2)=8	9-(14,7)-3-(6,1)13-(11,4,5)(10,2)-12=8			9-14	1030.0	3.0	9-14	410	3.0	9-13	920	14.0	13-14	1,220	18.0
200304020706	芝	左	1800	曇	良	12:50	2歳新馬		2003-8-11	2	新潟	7	2歳新馬	(混)[指](馬齢)	7	2500	7	7.0	670	8.0	4.0	280	3.0	11.0	500	6.0	2-4	4840	13	7=>4	23260	68	4-7-11	46270	133			(4,*7,8,14)(6,11,15,16,17)-(5,9,12,13)(1,3,2) 10	(*4,7,8)(11,15,14)(6,16,17)(12,13)5(1,2)(9,3) 10	13.0 - 12.2 - 13.1 - 13.8 - 12.9 - 12.6 - 11.9 - 10.5 - 11.8	13.0 - 25.2 - 38.3 - 52.1 - 65.0 - 77.6 - 89.5 - 100.0 - 111.8 (38.3-34.2)	4-7	8720.0	27.0	4-7	2,530	26.0	7-11	4,480	48.0	4-11	2,600	28.0
200304020707	芝	左	2000	曇	良	13:20	3歳未勝利		2003-8-11	2	新潟	7	3歳未勝利	(混)[指](馬齢)	1	360	1	1.0	140	1.0	14.0	140	2.0	12.0	380	6.0	1-7	620	1	1=>14	1220	1	1-12-14	2580	3	12(1,7)(10,14)(17,18)2(4,5)11(6,16)(3,13)15(8,9)	(*12,1)7,14,10(17,18)(2,5)-(4,11)16(6,13)(3,8,9,15)	(*12,1)-(14,7)17,10,18(2,5,16)11(6,15)(4,8)(3,13)9	(*12,1)14,7,17-10,16(2,18)(5,6)(11,15)-8,4,13,3-9	12.4 - 11.4 - 11.8 - 13.1 - 12.4 - 12.4 - 12.1 - 11.8 - 12.1 - 12.3	12.4 - 23.8 - 35.6 - 48.7 - 61.1 - 73.5 - 85.6 - 97.4 - 109.5 - 121.8 (35.6-36.2)	1-14	640.0	1.0	1-14	270	1.0	1-12	980	8.0	12-14	1,090	12.0
200304020708	ダ	左	1800	曇	良	13:55	3歳以上500万下		2003-8-11	2	新潟	7	3歳以上500万下	(混)[指](別定)	12	1540	8	12.0	410	8.0	9.0	2,160	12.0	10.0	390	7.0	5-7	1540	8	12=>9	96770	141	9-10-12	225090	273	1(10,7)-(5,11)(6,14)2,4,3(8,12)15(13,9)	1(10,7)(5,11)(2,6,14)4(3,12)8,15(13,9)	1(10,7)11(5,4,14)12(2,3,8)15(13,6)9	(*1,10,7)(5,4,11)14(2,3,12)8-(15,9)13-6	12.5 - 11.1 - 13.0 - 14.0 - 13.4 - 12.6 - 13.0 - 12.8 - 12.4	12.5 - 23.6 - 36.6 - 50.6 - 64.0 - 76.6 - 89.6 - 102.4 - 114.8 (36.6-38.2)	9-12	59040.0	78.0	9-12	9,070	68.0	10-12	1,960	26.0	9-10	14,490	83.0
200304020709	芝	左	2200	曇	良	14:30	万代特別 		2003-8-11	2	新潟	7	3歳以上500万下	(混)(特指)(別定)	2	720	4	2.0	170	3.0	1.0	170	4.0	9.0	120	1.0	1-2	1830	8	2=>1	4150	17	1-2-9	1300	1	1(3,4,12)14,2(6,7)(9,10,13)-11,8,5	1-3(4,12)(2,14)(9,6,7)(10,13)-11,5,8	1(2,3,4)(14,12)(9,7)(10,6)(11,13)5-8	1(2,3)4(9,14,12,6)(10,7)(11,13)5-8	12.8 - 11.1 - 11.8 - 12.2 - 13.3 - 12.6 - 12.8 - 12.4 - 12.1 - 11.7 - 11.7	12.8 - 23.9 - 35.7 - 47.9 - 61.2 - 73.8 - 86.6 - 99.0 - 111.1 - 122.8 - 134.5 (35.7-35.5)	1-2	1860.0	7.0	1-2	520	5.0	2-9	310	2.0	1-9	290	1.0
200304020710	ダ	左	1800	曇	良	15:05	塩沢特別 		2003-8-11	2	新潟	7	3歳以上1000万下	(混)[指](別定)	14	290	1	14.0	120	1.0	9.0	130	2.0	15.0	190	3.0	5-8	370	1	14=>9	900	1	9-14-15	1090	1	(*2,3)-(1,5,9)(4,6)(8,10)-14,15(7,11,12)13	2,3(5,9)(1,6)(4,10)8(14,15)(7,11,12)13	(*2,3)(9,6)-(5,4,10,15)1-14,11,12(8,7)13	(*2,3,9,6)-15(4,10)-(5,14)1-(7,11)-(13,12)8	12.5 - 10.8 - 12.4 - 13.0 - 12.7 - 12.2 - 13.1 - 12.6 - 13.2	12.5 - 23.3 - 35.7 - 48.7 - 61.4 - 73.6 - 86.7 - 99.3 - 112.5 (35.7-38.9)	9-14	490.0	1.0	9-14	200	1.0	14-15	410	2.0	9-15	450	5.0
200304020711	芝	左	1600	曇	良	15:40	豊栄特別 		2003-8-11	2	新潟	7	3歳以上1000万下	(混)(特指)(別定)	3	220	1	3.0	140	1.0	12.0	360	6.0	5.0	870	11.0	2-6	1290	6	3=>12	3610	10	3-5-12	42590	102			18-16(5,6)(2,4)(3,7,9)(17,12)(8,10,14)(1,11,15)13	18-(5,16)(4,6)(2,7)(3,9)(8,17,12)(10,14)(1,15)(13,11)	12.9 - 11.2 - 12.3 - 12.7 - 12.3 - 11.5 - 10.4 - 11.6	12.9 - 24.1 - 36.4 - 49.1 - 61.4 - 72.9 - 83.3 - 94.9 (36.4-33.5)	3-12	2670.0	9.0	3-12	1,040	10.0	3-5	2,440	27.0	5-12	8,870	64.0
200304020801	芝	左	1400	曇	良	10:00	2歳未勝利		2003-8-10	2	新潟	8	2歳未勝利	(混)(馬齢)	7	160	1	7.0	100	1.0	5.0	130	3.0	4.0	170	4.0	5-7	370	2	7=>5	540	2	4-5-7	970	3			4(7,8)(1,5)(2,3)6	(*4,7,8)(1,5)2(3,6)	12.8 - 11.0 - 11.7 - 12.0 - 12.0 - 12.2 - 12.0	12.8 - 23.8 - 35.5 - 47.5 - 59.5 - 71.7 - 83.7 (35.5-36.2)												
200304020802	ダ	左	1800	晴	稍重	10:25	3歳未勝利		2003-8-10	2	新潟	8	3歳未勝利	(馬齢)	12	860	3	12.0	130	2.0	13.0	100	1.0	6.0	400	7.0	7-7	340	1	12=>13	1460	5	6-12-13	2240	8	(*13,2)8(6,9)(3,11)(1,12)(5,15)4(7,10)=14	(*13,2)(6,8)(12,9)(1,3,5)(11,15)-(4,7,10)-14	13,2(6,12,9,5)8(1,15)(3,10)-4-7-(14,11)	(*13,2)(6,12,9,5)-8(1,15)10(3,4)7-14,11	12.9 - 11.1 - 13.2 - 13.8 - 13.0 - 12.6 - 12.7 - 12.7 - 13.3	12.9 - 24.0 - 37.2 - 51.0 - 64.0 - 76.6 - 89.3 - 102.0 - 115.3 (37.2-38.7)	12-13	370.0	1.0	12-13	160	1.0	6-12	1,460	17.0	6-13	790	8.0
200304020803	ダ	左	1200	晴	稍重	10:50	3歳未勝利		2003-8-10	2	新潟	8	3歳未勝利	(馬齢)	1	390	2	1.0	200	2.0	2.0	430	6.0	6.0	320	5.0	1-2	3600	13	1=>2	5710	20	1-2-6	9200	28			1(9,2)(4,6,14)(3,8)5(7,13)(11,12)-10	1,2(9,6,14)(3,4,8)5-13(11,7)12=10	12.2 - 10.8 - 11.6 - 13.1 - 12.8 - 13.7	12.2 - 23.0 - 34.6 - 47.7 - 60.5 - 74.2 (34.6-39.6)	1-2	3030.0	11.0	1-2	930	10.0	1-6	610	6.0	2-6	2,020	21.0
200304020804	芝	直	1000	晴	良	11:20	3歳未勝利		2003-8-10	2	新潟	8	3歳未勝利	(馬齢)	2	750	3	2.0	230	4.0	18.0	220	3.0	9.0	310	6.0	1-8	2130	11	2=>18	5330	22	2-9-18	6320	22					12.0 - 10.3 - 11.2 - 10.5 - 12.3	12.0 - 22.3 - 33.5 - 44.0 - 56.3 (33.5-34.0)	2-18	2840.0	13.0	2-18	930	13.0	2-9	900	12.0	9-18	1,010	15.0
200304020805	芝	左	1800	晴	良	11:50	3歳未勝利		2003-8-10	2	新潟	8	3歳未勝利	牝(馬齢)	6	190	1	6.0	120	1.0	12.0	650	7.0	14.0	180	3.0	3-6	2660	8	6=>12	6250	23	6-12-14	8670	21			(*9,10,14)(5,6,13,15)(2,4,11,7,17)(3,1,12,18)-16,8	(*9,10,14)(5,6,13,15)(2,4,11,7,17)(1,12,18)(3,16)-8	12.6 - 11.5 - 12.3 - 13.4 - 13.3 - 12.5 - 11.8 - 10.4 - 11.4	12.6 - 24.1 - 36.4 - 49.8 - 63.1 - 75.6 - 87.4 - 97.8 - 109.2 (36.4-33.6)	6-12	4590.0	14.0	6-12	1,490	15.0	6-14	350	2.0	12-14	3,330	27.0
200304020806	芝	左	1200	晴	良	12:50	2歳新馬		2003-8-10	2	新潟	8	2歳新馬	(混)(馬齢)	6	1600	6	6.0	400	5.0	7.0	1,420	11.0	8.0	580	8.0	4-4	28850	33	6=>7	61520	114	6-7-8	125310	220			(*2,6)(3,13)-(8,14)-(7,15)-(5,9)(1,4)10-11,12	(*2,6)(3,13)-(8,14)-15,7-9(5,1,4)-10-11,12	12.4 - 10.9 - 11.9 - 12.0 - 12.1 - 13.1	12.4 - 23.3 - 35.2 - 47.2 - 59.3 - 72.4 (35.2-37.2)	6-7	35060.0	59.0	6-7	9,120	62.0	6-8	3,050	37.0	7-8	10,030	67.0
200304020807	芝	左	1800	晴	良	13:20	3歳以上500万下		2003-8-10	2	新潟	8	3歳以上500万下	牝(別定)	13	450	2	13.0	140	2.0	4.0	110	1.0	2.0	270	6.0	2-7	410	1	13=>4	1370	3	2-4-13	2180	6			6(11,13,17)(1,5)(4,8,14)7(2,9,16)(12,15)3,10,18	6(11,13,17)(1,5,8)(4,14)(2,7,16)(9,15)(3,12,10)-18	13.0 - 11.5 - 11.7 - 12.7 - 12.7 - 12.3 - 11.7 - 10.6 - 11.6	13.0 - 24.5 - 36.2 - 48.9 - 61.6 - 73.9 - 85.6 - 96.2 - 107.8 (36.2-33.9)	4-13	550.0	1.0	4-13	220	1.0	2-13	1,050	10.0	2-4	480	5.0
200304020808	ダ	左	1200	晴	良	13:50	3歳以上500万下		2003-8-10	2	新潟	8	3歳以上500万下	(混)(別定)	12	140	1	12.0	110	1.0	14.0	320	6.0	4.0	930	10.0	7-8	370	1	12=>14	1180	5	4-12-14	23010	66			(*12,15)(3,14)-(6,10)(4,11)(2,5,7,9,13)-(1,8)	(*12,15)(3,14)-6(4,10)11(2,5,9,13)7-(1,8)	12.2 - 10.7 - 11.3 - 12.3 - 12.5 - 13.0	12.2 - 22.9 - 34.2 - 46.5 - 59.0 - 72.0 (34.2-37.8)	12-14	1110.0	6.0	12-14	510	5.0	4-12	1,870	21.0	4-14	8,430	57.0
200304020809	芝	左	1600	晴	良	14:25	相川特別 		2003-8-10	2	新潟	8	3歳以上500万下	(混)(別定)	17	330	1	17.0	150	1.0	10.0	210	3.0	12.0	290	7.0	5-8	540	1	17=>10	2100	2	10-12-17	4030	8			5,13(4,15)(8,16)17(2,12)(3,11,10)(1,6,18)-(9,7) 14	5(4,13)(8,15)(2,17,16)(3,12,10)(11,18)(1,6)-(9,7) 14	12.6 - 11.2 - 12.2 - 12.8 - 12.1 - 11.7 - 10.3 - 11.3	12.6 - 23.8 - 36.0 - 48.8 - 60.9 - 72.6 - 82.9 - 94.2 (36.0-33.3)	10-17	1230.0	2.0	10-17	570	2.0	12-17	760	7.0	10-12	1,030	14.0
200304020810	ダ	左	1800	晴	良	15:00	関越ステークス 		2003-8-10	2	新潟	8	3歳以上オープン	(混)(ハンデ)	1	960	5	1.0	290	5.0	6.0	120	1.0				1-6	740	4	1=>6	2160	9	1-6-7	1080	5	7-6-3,1,5,2-4	7-6=3(1,5)2-4	(*7,6)(1,3)5,2-4	(*7,6)-(1,3,5)-(2,4)	13.3 - 10.7 - 11.9 - 12.6 - 12.5 - 12.9 - 12.6 - 12.5 - 12.6	13.3 - 24.0 - 35.9 - 48.5 - 61.0 - 73.9 - 86.5 - 99.0 - 111.6 (35.9-37.7)												
200304020811	芝	左	2000	晴	良	15:35	信濃川特別 		2003-8-10	2	新潟	8	3歳以上1000万下	(混)(別定)	3	980	4	3.0	190	5.0	9.0	130	2.0	1.0	110	1.0	3-8	1250	6	3=>9	5110	19	1-3-9	1460	4			5-8,3(1,7)(2,6,9)4	5,8,3(1,7)(2,6,9)4	13.0 - 11.7 - 11.5 - 12.0 - 12.8 - 12.5 - 12.0 - 11.8 - 10.6 - 11.6	13.0 - 24.7 - 36.2 - 48.2 - 61.0 - 73.5 - 85.5 - 97.3 - 107.9 - 119.5 (36.2-34.0)	3-9	2170.0	8.0	3-9	660	8.0	1-3	350	4.0	1-9	220	1.0
200304030101	芝	左	1600	晴	良	10:00	2歳未勝利		2003-8-16	3	新潟	1	2歳未勝利	(混)[指](馬齢)	7	320	2	7.0	120	3.0	6.0	110	1.0	3.0	110	2.0	4-5	500	3	7=>6	1490	6	3-6-7	570	1			7,4(8,10)(2,6,11,13)(3,5,12)(1,9,14)	7(4,8)10(2,6)(11,13)(3,5,12)(1,9,14)	12.7 - 11.1 - 11.8 - 12.5 - 12.3 - 11.8 - 10.9 - 12.4	12.7 - 23.8 - 35.6 - 48.1 - 60.4 - 72.2 - 83.1 - 95.5 (35.6-35.1)	6-7	650.0	3.0	6-7	240	3.0	3-7	230	2.0	3-6	170	1.0
