	track	direction	distance	weather	going	start_at	title	grade	date	round	place	days	requirement	rule	単勝:的中	単勝:配当	単勝:人気	複勝_1:的中	複勝_1:配当	複勝_1:人気	複勝_2:的中	複勝_2:配当	複勝_2:人気	枠連:的中	枠連:配当	枠連:人気	ワイド_1:的中	ワイド_1:配当	ワイド_1:人気	ワイド_2:的中	ワイド_2:配当	ワイド_2:人気	ワイド_3:的中	ワイド_3:配当	ワイド_3:人気	馬単:的中	馬単:配当	馬単:人気	三連複:的中	三連複:配当	三連複:人気	三連単:的中	三連単:配当	三連単:人気	spacing_on_corner:1	spacing_on_corner:2	spacing_on_corner:3	spacing_on_corner:4	laptime	pacemaker	複勝_3:的中	複勝_3:配当	複勝_3:人気
198603030703	芝	右	2000	曇	稍重	10:50	4歳未勝利		1986-11-15	3	福島	7	4歳未勝利	(馬齢)	12	1070	6	12	470	7	11	750	8	7-7	5460	18																							13.0 - 11.3 - 12.6 - 12.6 - 13.1 - 12.6 - 12.2 - 13.3 - 12.7 - 12.5	13.0 - 24.3 - 36.9 - 49.5 - 62.6 - 75.2 - 87.4 - 100.7 - 113.4 - 125.9 (13.0-13.0)	10.0	220	2.0
198603030704	芝	右	1800	曇	稍重	11:15	4歳未勝利		1986-11-15	3	福島	7	4歳未勝利	(父)(馬齢)	11	1600	6	11	340	7	12	190	3	7-7	3450	15																							13.0 - 11.4 - 11.7 - 12.1 - 12.5 - 12.6 - 13.5 - 13.4 - 13.3	13.0 - 24.4 - 36.1 - 48.2 - 60.7 - 73.3 - 86.8 - 100.2 - 113.5 (13.0-13.0)	2.0	140	1.0
198603030705	芝	右	1000	曇	稍重	11:40	4歳未勝利		1986-11-15	3	福島	7	4歳未勝利	(馬齢)	12	480	3	12	200	3	8	570	9	6-8	1460	6																							12.9 - 11.0 - 12.5 - 12.0 - 12.1	12.9 - 23.9 - 36.4 - 48.4 - 60.5 (12.9-12.9)	5.0	770	11.0
198603030706	芝	右	1800	曇	稍重	12:05	4歳未勝利		1986-11-15	3	福島	7	4歳未勝利	(馬齢)	11	270	1	11	140	1	8	310	6	5-7	1080	4																							12.6 - 11.7 - 12.3 - 12.9 - 12.5 - 12.2 - 12.8 - 13.2 - 12.5	12.6 - 24.3 - 36.6 - 49.5 - 62.0 - 74.2 - 87.0 - 100.2 - 112.7 (12.6-12.6)	4.0	340	9.0
198603030707	芝	右	1800	曇	稍重	13:05	4歳未勝利		1986-11-15	3	福島	7	4歳未勝利	(馬齢)	8	1230	5	8	360	5	12	350	4	5-7	730	4																							12.8 - 11.6 - 12.3 - 12.7 - 12.5 - 12.2 - 13.1 - 13.0 - 13.3	12.8 - 24.4 - 36.7 - 49.4 - 61.9 - 74.1 - 87.2 - 100.2 - 113.5 (12.8-12.8)	5.0	940	10.0
198603030708	ダ	右	1000	曇	稍重	13:35	4歳以上400万下		1986-11-15	3	福島	7	4歳以上400万下	(馬齢)	6	220	1	6	160	1	7	470	8	5-6	1170	4																							12.4 - 10.9 - 11.9 - 12.7 - 12.5	12.4 - 23.3 - 35.2 - 47.9 - 60.4 (12.4-12.4)	8.0	630	11.0
198603030709	芝	右	1700	曇	稍重	14:05	福島アラブ3歳S 		1986-11-15	3	福島	7	3歳オープン	[抽](別定)	1	220	1	1	130	1	8	140	2	1-8	350	1																							7.3 - 11.6 - 12.3 - 12.9 - 12.4 - 12.2 - 13.1 - 13.0 - 13.1	7.3 - 18.9 - 31.2 - 44.1 - 56.5 - 68.7 - 81.8 - 94.8 - 107.9 (7.3-7.3)	7.0	170	4.0
198603030710	芝	右	2600	晴	稍重	14:40	蔵王特別 		1986-11-15	3	福島	7	4歳以上400万下	(別定)	9	1130	5	9	350	6	12	220	3	7-8	1210	5																							13.5 - 12.3 - 12.9 - 13.9 - 12.4 - 12.7 - 13.3 - 13.1 - 12.7 - 12.3 - 13.2 - 12.5 - 12.6	13.5 - 25.8 - 38.7 - 52.6 - 65.0 - 77.7 - 91.0 - 104.1 - 116.8 - 129.1 - 142.3 - 154.8 - 167.4 (13.5-13.5)	1.0	250	4.0
198603030711	芝	右	2000	晴	稍重	15:15	磐梯山特別 		1986-11-15	3	福島	7	4歳以上900万下	(混)(ハンデ)	7	450	2	7	140	2	11	130	1	5-7	480	1																							12.7 - 10.9 - 11.9 - 12.5 - 12.5 - 12.3 - 12.1 - 12.9 - 12.6 - 12.2	12.7 - 23.6 - 35.5 - 48.0 - 60.5 - 72.8 - 84.9 - 97.8 - 110.4 - 122.6 (12.7-12.7)	3.0	170	3.0
198603030712	芝	右	1800	晴	稍重	15:50	4歳以上400万下		1986-11-15	3	福島	7	4歳以上400万下	(馬齢)	8	1050	6	8	320	6	13	670	11	5-8	4800	19																							12.8 - 11.5 - 11.7 - 12.2 - 12.4 - 12.3 - 13.2 - 12.8 - 13.0	12.8 - 24.3 - 36.0 - 48.2 - 60.6 - 72.9 - 86.1 - 98.9 - 111.9 (12.8-12.8)	7.0	180	1.0
198603030801	芝	右	1000	曇	稍重	10:00	3歳未勝利		1986-11-16	3	福島	8	3歳未勝利	[抽](馬齢)	10	500	3	10	180	3	6	1,100	10	6-8	3040	10																							13.0 - 11.4 - 12.4 - 12.6 - 12.4	13.0 - 24.4 - 36.8 - 49.4 - 61.8 (13.0-13.0)	3.0	110	1.0
198603030802	芝	右	1000	曇	稍重	10:25	3歳新馬		1986-11-16	3	福島	8	3歳新馬	(混)(馬齢)	6	360	3	6	150	3	4	140	2	4-6	500	2																							12.6 - 10.9 - 12.4 - 12.2 - 12.0	12.6 - 23.5 - 35.9 - 48.1 - 60.1 (12.6-12.6)	11.0	250	5.0
198603030803	ダ	右	1700	小雨	稍重	10:50	4歳未勝利		1986-11-16	3	福島	8	4歳未勝利	(馬齢)	10	630	2	10	180	2	1	130	1	1-7	570	3																							7.4 - 10.9 - 11.2 - 13.1 - 12.8 - 12.8 - 13.5 - 13.9 - 12.8	7.4 - 18.3 - 29.5 - 42.6 - 55.4 - 68.2 - 81.7 - 95.6 - 108.4 (7.4-7.4)	6.0	330	9.0
198603030804	芝	右	1800	小雨	稍重	11:15	4歳未勝利		1986-11-16	3	福島	8	4歳未勝利	牝(馬齢)	10	650	5	10	210	5	9	150	1	6-6	1440	4																							13.0 - 12.2 - 13.1 - 13.0 - 12.4 - 12.0 - 13.0 - 12.8 - 12.3	13.0 - 25.2 - 38.3 - 51.3 - 63.7 - 75.7 - 88.7 - 101.5 - 113.8 (13.0-13.0)	5.0	210	4.0
198603030805	ダ	右	1000	小雨	稍重	11:40	4歳未勝利		1986-11-16	3	福島	8	4歳未勝利	(混)(馬齢)	7	290	1	7	140	1	10	210	4	6-7	420	1																							12.5 - 11.2 - 12.2 - 12.5 - 12.7	12.5 - 23.7 - 35.9 - 48.4 - 61.1 (12.5-12.5)	1.0	420	7.0
198603030806	芝	右	1800	晴	稍重	12:05	4歳未勝利		1986-11-16	3	福島	8	4歳未勝利	(馬齢)	5	460	3	5	160	1	12	280	7	4-7	2680	11																							12.5 - 11.6 - 11.9 - 12.1 - 12.1 - 12.3 - 13.6 - 13.5 - 12.8	12.5 - 24.1 - 36.0 - 48.1 - 60.2 - 72.5 - 86.1 - 99.6 - 112.4 (12.5-12.5)	9.0	230	4.0
198603030807	芝	右	1800	晴	稍重	13:05	4歳未勝利		1986-11-16	3	福島	8	4歳未勝利	(馬齢)	6	270	1	6	140	1	4	230	4	3-4	790	3																							12.8 - 11.8 - 12.2 - 12.2 - 12.3 - 12.1 - 13.3 - 12.8 - 13.2	12.8 - 24.6 - 36.8 - 49.0 - 61.3 - 73.4 - 86.7 - 99.5 - 112.7 (12.8-12.8)	9.0	160	2.0
198603030808	芝	右	1800	晴	稍重	13:35	4歳以上400万下		1986-11-16	3	福島	8	4歳以上400万下	(馬齢)	10	270	1	10	150	2	14	260	5	6-8	1370	5																							13.0 - 11.9 - 13.0 - 13.0 - 12.3 - 11.9 - 12.5 - 12.5 - 12.4	13.0 - 24.9 - 37.9 - 50.9 - 63.2 - 75.1 - 87.6 - 100.1 - 112.5 (13.0-13.0)	2.0	150	1.0
198603030809	芝	右	1000	小雨	稍重	14:05	福島3歳ステークス 		1986-11-16	3	福島	8	3歳オープン	(混)(別定)	7	300	2	7	110	1	1	130	2	1-7	360	1																							12.2 - 10.5 - 12.0 - 12.2 - 12.1	12.2 - 22.7 - 34.7 - 46.9 - 59.0 (12.2-12.2)	9.0	180	4.0
198603010101	芝	右	1000	晴	良	10:20	3歳未勝利		1986-6-14	1	福島	1	3歳未勝利	[抽](馬齢)	1	250	2	1	160	2	4	640	5	1-4	3230	8																							13.1 - 11.3 - 12.2 - 12.8 - 12.2	13.1 - 24.4 - 36.6 - 49.4 - 61.6 (13.1-13.1)			
198603010102	芝	右	2000	晴	良	10:50	4歳未勝利		1986-6-14	1	福島	1	4歳未勝利	(混)(馬齢)	4	430	3	4	120	3	6	110	2	4-6	490	2																							13.7 - 11.2 - 11.8 - 12.6 - 12.7 - 12.6 - 11.9 - 12.1 - 11.8 - 11.8	13.7 - 24.9 - 36.7 - 49.3 - 62.0 - 74.6 - 86.5 - 98.6 - 110.4 - 122.2 (13.7-13.7)	5.0	110	1.0
198603010103	ダ	右	1000	晴	良	11:20	4歳未勝利		1986-6-14	1	福島	1	4歳未勝利	(馬齢)	9	150	1	9	110	1	8	130	2	6-7	230	1																							12.7 - 10.9 - 11.6 - 12.3 - 12.0	12.7 - 23.6 - 35.2 - 47.5 - 59.5 (12.7-12.7)	2.0	180	5.0
198603010309	芝	右	1700	曇	良	15:10	松島特別 		1986-6-21	1	福島	3	4歳以上900万下	牝(別定)	10	640	3	10	160	3	8	160	2	7-8	940	3																							7.0 - 10.9 - 12.6 - 12.7 - 12.0 - 11.8 - 11.9 - 12.0 - 12.3	7.0 - 17.9 - 30.5 - 43.2 - 55.2 - 67.0 - 78.9 - 90.9 - 103.2 (7.0-7.0)	6.0	110	1.0
198603010401	芝	右	1000	晴	良	10:00	3歳未勝利		1986-6-22	1	福島	4	3歳未勝利	[抽](馬齢)	10	3210	9	10	700	11	8	160	2	6-7	1820	8																							13.0 - 11.2 - 11.8 - 12.3 - 12.2	13.0 - 24.2 - 36.0 - 48.3 - 60.5 (13.0-13.0)	3.0	180	3.0
198603010402	芝	右	1800	晴	良	10:25	4歳未勝利		1986-6-22	1	福島	4	4歳未勝利	(馬齢)	8	310	3	8	160	3	6	270	4	6-8	1400	4																							13.0 - 11.1 - 13.2 - 13.0 - 12.1 - 11.9 - 12.5 - 12.2 - 11.9	13.0 - 24.1 - 37.3 - 50.3 - 62.4 - 74.3 - 86.8 - 99.0 - 110.9 (13.0-13.0)	2.0	460	8.0
198603010403	芝	右	1700	晴	良	10:50	4歳未勝利		1986-6-22	1	福島	4	4歳未勝利	(馬齢)	6	950	5	6	220	4	5	140	1	5-6	1140	6																							7.2 - 11.2 - 11.9 - 12.6 - 12.3 - 12.1 - 12.5 - 12.1 - 12.5	7.2 - 18.4 - 30.3 - 42.9 - 55.2 - 67.3 - 79.8 - 91.9 - 104.4 (7.2-7.2)	4.0	220	5.0
198603010404	芝	右	1000	晴	良	11:20	4歳未勝利		1986-6-22	1	福島	4	4歳未勝利	(馬齢)	8	150	1	8	100	1	4	130	3	4-7	480	2																							12.5 - 10.9 - 11.6 - 11.4 - 11.7	12.5 - 23.4 - 35.0 - 46.4 - 58.1 (12.5-12.5)	6.0	110	2.0
198603010405	障		2800	晴	良	11:50	障害4歳以上オープン		1986-6-22	1	福島	4	障害4歳以上オープン	(別定)	1	210	1	1	110	1	6	150	2	1-6	320	1																											
198603010406	芝	右	1000	晴	良	12:50	4歳未勝利		1986-6-22	1	福島	4	4歳未勝利	(馬齢)	4	410	2	4	110	2	7	100	1	4-7	290	1																							12.8 - 10.9 - 11.5 - 11.6 - 11.5	12.8 - 23.7 - 35.2 - 46.8 - 58.3 (12.8-12.8)	5.0	120	3.0
198603010407	芝	右	1800	晴	良	13:25	4歳400万下		1986-6-22	1	福島	4	4歳400万下	(馬齢)	11	1040	5	11	340	5	10	170	2	6-6	1740	9																							12.5 - 10.8 - 11.9 - 12.6 - 12.7 - 12.2 - 12.6 - 12.1 - 12.4	12.5 - 23.3 - 35.2 - 47.8 - 60.5 - 72.7 - 85.3 - 97.4 - 109.8 (12.5-12.5)	12.0	640	10.0
198603010408	ダ	右	1700	晴	良	14:00	4歳以上400万下		1986-6-22	1	福島	4	4歳以上400万下	(馬齢)	11	1320	5	11	340	5	12	170	2	8-8	2850	13																							7.2 - 10.7 - 11.8 - 12.8 - 13.0 - 12.4 - 12.5 - 13.2 - 13.0	7.2 - 17.9 - 29.7 - 42.5 - 55.5 - 67.9 - 80.4 - 93.6 - 106.6 (7.2-7.2)	3.0	180	3.0
198603010409	芝	右	1800	晴	良	14:35	伏拝特別 		1986-6-22	1	福島	4	4歳以上900万下	(混)(ハンデ)	2	410	2	2	130	2	3	110	1	2-3	330	1																							12.8 - 11.5 - 12.1 - 12.2 - 11.6 - 11.7 - 12.2 - 12.1 - 12.1	12.8 - 24.3 - 36.4 - 48.6 - 60.2 - 71.9 - 84.1 - 96.2 - 108.3 (12.8-12.8)	6.0	250	5.0
198603010410	芝	右	1700	晴	良	15:10	阿武隈特別 		1986-6-22	1	福島	4	4歳以上1400万下	(別定)	7	460	4	7	150	4	8	140	3	7-8	1010	4																							7.0 - 10.8 - 12.1 - 12.3 - 11.8 - 11.7 - 12.1 - 12.1 - 11.8	7.0 - 17.8 - 29.9 - 42.2 - 54.0 - 65.7 - 77.8 - 89.9 - 101.7 (7.0-7.0)	4.0	110	1.0
198603010411	芝	右	1800	晴	良	15:45	ラジオたんぱ賞	G3	1986-6-22	1	福島	4	4歳オープン	(別定)	9	280	1	9	130	2	5	130	1	4-6	410	1																							12.5 - 10.7 - 11.9 - 12.3 - 11.6 - 11.8 - 12.4 - 12.4 - 12.2	12.5 - 23.2 - 35.1 - 47.4 - 59.0 - 70.8 - 83.2 - 95.6 - 107.8 (12.5-12.5)	4.0	200	4.0
198603020101	芝	右	1000	晴	良	11:30	3歳未勝利		1986-9-27	2	福島	1	3歳未勝利	[抽](馬齢)	1	130	1	1	130	2	2	240	3	1-2	360	3																							12.9 - 10.9 - 11.4 - 11.9 - 12.9	12.9 - 23.8 - 35.2 - 47.1 - 60.0 (12.9-12.9)			
198603020102	芝	右	1000	晴	良	12:00	3歳未勝利		1986-9-27	2	福島	1	3歳未勝利	(混)(馬齢)	6	330	2	6	240	2	2	320	4	2-6	1010	5																							12.1 - 10.5 - 11.3 - 11.7 - 11.9	12.1 - 22.6 - 33.9 - 45.6 - 57.5 (12.1-12.1)			
198603020103	ダ	右	1700	晴	良	13:00	4歳未勝利		1986-9-27	2	福島	1	4歳未勝利	(馬齢)	4	290	2	4	110	1	6	110	3	4-6	550	3																							7.5 - 11.1 - 12.4 - 12.7 - 13.6 - 12.6 - 12.7 - 13.9 - 13.2	7.5 - 18.6 - 31.0 - 43.7 - 57.3 - 69.9 - 82.6 - 96.5 - 109.7 (7.5-7.5)	1.0	110	2.0
198603020104	芝	右	1800	晴	良	13:30	4歳未勝利		1986-9-27	2	福島	1	4歳未勝利	(馬齢)	9	390	2	9	130	2	1	120	1	1-8	230	1																							12.7 - 11.5 - 11.5 - 12.1 - 12.3 - 12.1 - 12.7 - 13.3 - 12.9	12.7 - 24.2 - 35.7 - 47.8 - 60.1 - 72.2 - 84.9 - 98.2 - 111.1 (12.7-12.7)	7.0	180	5.0
198603020105	芝	右	1000	晴	良	14:05	4歳未勝利		1986-9-27	2	福島	1	4歳未勝利	(混)(馬齢)	3	770	4	3	280	4	10	210	3	3-7	1830	6																							12.6 - 10.3 - 11.4 - 11.9 - 12.2	12.6 - 22.9 - 34.3 - 46.2 - 58.4 (12.6-12.6)	1.0	420	5.0
198603020106	ダ	右	1700	晴	良	14:40	雄国沼特別 		1986-9-27	2	福島	1	4歳以上400万下	(馬齢)	8	320	2	8	160	2	5	330	6	5-7	1390	6																							7.4 - 11.2 - 11.8 - 12.8 - 13.0 - 12.4 - 12.8 - 14.2 - 13.2	7.4 - 18.6 - 30.4 - 43.2 - 56.2 - 68.6 - 81.4 - 95.6 - 108.8 (7.4-7.4)	3.0	340	7.0
198603020107	芝	右	2000	晴	良	15:15	松川浦特別 		1986-9-27	2	福島	1	4歳以上400万下	(馬齢)	5	180	1	5	140	3	9	130	2	5-8	280	1																							13.2 - 11.2 - 12.4 - 12.2 - 12.3 - 12.1 - 11.5 - 12.2 - 12.3 - 12.6	13.2 - 24.4 - 36.8 - 49.0 - 61.3 - 73.4 - 84.9 - 97.1 - 109.4 - 122.0 (13.2-13.2)	3.0	280	5.0
198603030211	芝	右	1800	曇	良	15:15	河北新報杯 		1986-10-26	3	福島	2	4歳以上900万下	(混)(ハンデ)	9	1670	9	9	420	8	6	200	2	4-6	2500	12																							12.4 - 11.3 - 11.6 - 12.1 - 12.0 - 11.7 - 12.4 - 12.2 - 13.2	12.4 - 23.7 - 35.3 - 47.4 - 59.4 - 71.1 - 83.5 - 95.7 - 108.9 (12.4-12.4)	3.0	440	10.0
198603030212	芝	右	1700	晴	良	15:50	4歳以上400万下		1986-10-26	3	福島	2	4歳以上400万下	(馬齢)	4	560	2	4	180	5	1	160	3	1-4	3260	17																							6.9 - 11.3 - 11.5 - 11.8 - 12.1 - 12.0 - 12.6 - 12.6 - 12.4	6.9 - 18.2 - 29.7 - 41.5 - 53.6 - 65.6 - 78.2 - 90.8 - 103.2 (6.9-6.9)	5.0	120	1.0
198603030511	芝	右	1000	晴	良	15:15	秋元湖特別 		1986-11-8	3	福島	5	4歳以上400万下	(混)(別定)	5	120	1	5	100	1	4	130	2	4-5	230	1																							12.4 - 10.7 - 11.7 - 11.4 - 11.2	12.4 - 23.1 - 34.8 - 46.2 - 57.4 (12.4-12.4)	9.0	210	5.0
198603030512	芝	右	1800	晴	良	15:50	4歳以上400万下		1986-11-8	3	福島	5	4歳以上400万下	(馬齢)	2	1630	7	2	280	5	6	130	1	2-6	1660	8																							12.6 - 11.4 - 11.9 - 12.3 - 12.0 - 11.7 - 12.9 - 12.7 - 12.4	12.6 - 24.0 - 35.9 - 48.2 - 60.2 - 71.9 - 84.8 - 97.5 - 109.9 (12.6-12.6)	8.0	480	9.0
198603030601	芝	右	1000	曇	良	10:00	3歳未勝利		1986-11-9	3	福島	6	3歳未勝利	(馬齢)	6	130	1	6	100	1	2	150	2	2-6	250	1																							12.7 - 10.8 - 11.8 - 11.9 - 11.6	12.7 - 23.5 - 35.3 - 47.2 - 58.8 (12.7-12.7)			
198603030602	芝	右	1000	曇	良	10:25	3歳300万下		1986-11-9	3	福島	6	3歳300万下	[抽](馬齢)	9	120	1	9	100	1	1	240	5	1-8	620	3																							12.7 - 10.8 - 12.3 - 12.2 - 12.6	12.7 - 23.5 - 35.8 - 48.0 - 60.6 (12.7-12.7)	6.0	590	9.0
198603030603	ダ	右	1000	曇	良	10:50	4歳未勝利		1986-11-9	3	福島	6	4歳未勝利	(馬齢)	4	150	1	4	100	1	8	160	4	4-6	800	3																							12.6 - 11.1 - 11.9 - 12.6 - 12.5	12.6 - 23.7 - 35.6 - 48.2 - 60.7 (12.6-12.6)	3.0	140	2.0
198603030604	芝	右	1800	曇	良	11:15	4歳未勝利		1986-11-9	3	福島	6	4歳未勝利	(馬齢)	3	170	1	3	140	1	13	780	10	3-8	1260	5																							12.8 - 10.9 - 11.5 - 12.2 - 12.5 - 12.4 - 13.4 - 13.0 - 12.8	12.8 - 23.7 - 35.2 - 47.4 - 59.9 - 72.3 - 85.7 - 98.7 - 111.5 (12.8-12.8)	2.0	460	8.0
198603030605	芝	右	1800	曇	良	11:40	4歳未勝利		1986-11-9	3	福島	6	4歳未勝利	(馬齢)	9	230	1	9	130	1	3	240	5	3-6	1300	5																							12.9 - 12.0 - 12.6 - 13.0 - 12.4 - 12.1 - 13.0 - 12.4 - 11.8	12.9 - 24.9 - 37.5 - 50.5 - 62.9 - 75.0 - 88.0 - 100.4 - 112.2 (12.9-12.9)	7.0	170	2.0
198603030606	ダ	右	1000	曇	良	12:05	4歳未勝利		1986-11-9	3	福島	6	4歳未勝利	(馬齢)	6	500	3	6	150	2	4	180	4	4-5	2080	9																							12.5 - 11.0 - 11.8 - 12.2 - 12.5	12.5 - 23.5 - 35.3 - 47.5 - 60.0 (12.5-12.5)	3.0	120	1.0
198603030607	芝	右	1800	曇	良	13:05	4歳未勝利		1986-11-9	3	福島	6	4歳未勝利	(馬齢)	12	370	2	12	180	2	6	120	1	4-7	390	1																							12.8 - 11.2 - 11.8 - 12.7 - 12.6 - 12.2 - 12.7 - 12.9 - 12.6	12.8 - 24.0 - 35.8 - 48.5 - 61.1 - 73.3 - 86.0 - 98.9 - 111.5 (12.8-12.8)	9.0	870	12.0
198603030608	芝	右	1800	曇	良	13:35	4歳以上400万下		1986-11-9	3	福島	6	4歳以上400万下	(馬齢)	5	360	2	5	130	2	9	160	4	5-8	460	2																							12.9 - 11.5 - 11.9 - 12.3 - 11.9 - 11.8 - 12.7 - 12.6 - 12.3	12.9 - 24.4 - 36.3 - 48.6 - 60.5 - 72.3 - 85.0 - 97.6 - 109.9 (12.9-12.9)	10.0	130	1.0
198603030609	芝	右	1800	曇	良	14:05	アラブ王冠 		1986-11-9	3	福島	6	4歳以上オープン	[抽](ハンデ)	1	220	1	1	130	1	14	210	4	1-8	1530	8																							12.9 - 11.5 - 12.3 - 12.8 - 12.3 - 12.2 - 12.7 - 12.9 - 12.3	12.9 - 24.4 - 36.7 - 49.5 - 61.8 - 74.0 - 86.7 - 99.6 - 111.9 (12.9-12.9)	5.0	140	2.0
198603030610	芝	右	2000	曇	良	14:40	渡利特別 		1986-11-9	3	福島	6	4歳以上400万下	牝(別定)	5	260	1	5	140	1	6	330	8	5-6	1870	10																							12.7 - 11.3 - 12.1 - 12.6 - 12.9 - 12.5 - 12.0 - 12.6 - 12.0 - 12.3	12.7 - 24.0 - 36.1 - 48.7 - 61.6 - 74.1 - 86.1 - 98.7 - 110.7 - 123.0 (12.7-12.7)	9.0	210	4.0
198603030611	芝	右	1800	曇	良	15:15	ラジオ福島賞 		1986-11-9	3	福島	6	4歳以上900万下	(馬齢)	12	650	4	12	160	2	5	140	1	5-8	700	2																							12.5 - 11.2 - 11.6 - 12.0 - 11.8 - 11.6 - 12.8 - 12.9 - 12.5	12.5 - 23.7 - 35.3 - 47.3 - 59.1 - 70.7 - 83.5 - 96.4 - 108.9 (12.5-12.5)	6.0	210	4.0
198603030810	芝	右	1800	小雨	稍重	14:40	会津特別 		1986-11-16	3	福島	8	4歳以上400万下	(別定)	7	250	1	7	120	1	10	180	3	6-7	340	1																							12.7 - 11.5 - 12.2 - 12.4 - 12.2 - 12.2 - 12.8 - 12.9 - 12.5	12.7 - 24.2 - 36.4 - 48.8 - 61.0 - 73.2 - 86.0 - 98.9 - 111.4 (12.7-12.7)	6.0	290	7.0
198603030811	芝	右	2000	曇	稍重	15:15	福島記念	G3	1986-11-16	3	福島	8	4歳以上オープン	(ハンデ)	11	790	5	11	190	3	8	160	1	5-7	1340	7																							12.4 - 10.9 - 11.8 - 12.1 - 12.7 - 12.5 - 11.9 - 12.8 - 13.0 - 12.8	12.4 - 23.3 - 35.1 - 47.2 - 59.9 - 72.4 - 84.3 - 97.1 - 110.1 - 122.9 (12.4-12.4)	9.0	320	7.0
198603030812	芝	右	1800	曇	稍重	15:50	4歳以上400万下		1986-11-16	3	福島	8	4歳以上400万下	(馬齢)	8	2310	8	8	660	6	13	810	10	5-8	2420	9																							12.6 - 12.0 - 12.5 - 12.3 - 12.1 - 12.1 - 13.2 - 13.4 - 12.7	12.6 - 24.6 - 37.1 - 49.4 - 61.5 - 73.6 - 86.8 - 100.2 - 112.9 (12.6-12.6)	6.0	800	9.0
198603030403	ダ	右	1000	晴	良	10:50	4歳未勝利		1986-11-2	3	福島	4	4歳未勝利	(馬齢)	2	230	1	2	110	1	4	130	2	2-4	420	1																							12.7 - 11.2 - 12.0 - 12.8 - 12.0	12.7 - 23.9 - 35.9 - 48.7 - 60.7 (12.7-12.7)	5.0	180	3.0
198603030404	ダ	右	1700	晴	良	11:15	4歳未勝利		1986-11-2	3	福島	4	4歳未勝利	(馬齢)	11	200	1	11	110	1	2	120	2	2-8	340	1																							7.3 - 11.2 - 12.0 - 12.5 - 12.7 - 13.3 - 13.2 - 13.3 - 12.5	7.3 - 18.5 - 30.5 - 43.0 - 55.7 - 69.0 - 82.2 - 95.5 - 108.0 (7.3-7.3)	8.0	180	3.0
198603030405	芝	右	1800	晴	良	11:40	4歳未勝利		1986-11-2	3	福島	4	4歳未勝利	(父)(馬齢)	12	1850	6	12	420	5	11	200	3	7-7	3600	16																							12.8 - 11.3 - 12.5 - 12.8 - 12.1 - 11.8 - 12.5 - 12.3 - 12.2	12.8 - 24.1 - 36.6 - 49.4 - 61.5 - 73.3 - 85.8 - 98.1 - 110.3 (12.8-12.8)	14.0	2,270	14.0
198603030406	芝	右	1800	晴	良	12:05	4歳未勝利		1986-11-2	3	福島	4	4歳未勝利	(馬齢)	5	450	2	5	160	1	9	200	2	4-6	600	1																							13.0 - 11.4 - 12.6 - 13.0 - 12.1 - 11.8 - 12.6 - 12.3 - 12.5	13.0 - 24.4 - 37.0 - 50.0 - 62.1 - 73.9 - 86.5 - 98.8 - 111.3 (13.0-13.0)	12.0	510	9.0
198603030407	ダ	右	1000	晴	良	13:05	4歳未勝利		1986-11-2	3	福島	4	4歳未勝利	(馬齢)	10	670	2	10	220	3	9	200	2	7-7	1720	7																							12.3 - 10.9 - 11.8 - 12.6 - 12.9	12.3 - 23.2 - 35.0 - 47.6 - 60.5 (12.3-12.3)	11.0	290	4.0
198603030408	芝	右	1700	晴	良	13:35	野菊賞 		1986-11-2	3	福島	4	3歳400万下	(混)(馬齢)	1	150	1	1	100	1	5	110	2	1-5	150	1																							7.0 - 11.1 - 11.8 - 11.8 - 12.0 - 12.0 - 12.5 - 12.3 - 12.6	7.0 - 18.1 - 29.9 - 41.7 - 53.7 - 65.7 - 78.2 - 90.5 - 103.1 (7.0-7.0)			
