	track	direction	distance	weather	going	start_at	title	grade	date	round	place	days	requirement	rule	単勝:的中	単勝:配当	単勝:人気	複勝_1:的中	複勝_1:配当	複勝_1:人気	複勝_2:的中	複勝_2:配当	複勝_2:人気	複勝_3:的中	複勝_3:配当	複勝_3:人気	馬連:的中	馬連:配当	馬連:人気	馬単:的中	馬単:配当	馬単:人気	三連複:的中	三連複:配当	三連複:人気	三連単:的中	三連単:配当	三連単:人気	spacing_on_corner:1	spacing_on_corner:2	spacing_on_corner:3	spacing_on_corner:4	laptime	pacemaker	枠連:的中	枠連:配当	枠連:人気	ワイド_1:的中	ワイド_1:配当	ワイド_1:人気	ワイド_2:的中	ワイド_2:配当	ワイド_2:人気	ワイド_3:的中	ワイド_3:配当	ワイド_3:人気
201153091204	ダ	右	1250	晴	良	13:20	3歳3　条件		2011-9-12	10	福山	4	(馬齢)		1.0	560.0	2.0	1.0	120.0	2.0	5.0	100	1.0	7.0	150	4.0	1-5	250.0	1.0	1=>5	520.0	3.0	1-5-7	290.0	1.0	1=>5=>7	1740.0	7.0	159724386	1,5,9,2,7,4,3,(6,8)	1,5-9,7,(2,4),8,(3,6)	(1,5)-7,9,4,2,8,6,3														
201153091205	ダ	右	1600	晴	良	13:55	すすき特別 		2011-9-12	10	福山	4	(馬齢)		2.0	160.0	1.0	2.0	100.0	1.0	4.0	390	5.0				2-4	890.0	3.0	2=>4	1160.0	4.0	2-4-5	330.0	2.0	2=>4=>5	2580.0	9.0	324651	324651	3,2,4,(5,6),1	(3,2),(4,5),6,1														
201153091206	ダ	右	1600	晴	良	14:30	十五夜特別 		2011-9-12	10	福山	4	(馬齢)		2.0	110.0	1.0	2.0	100.0	1.0	4.0	400	4.0				2-4	750.0	3.0	2=>4	1260.0	4.0	1-2-4	1250.0	4.0	2=>4=>1	3210.0	9.0	4-2,1,5,6,3	4-2,1,5,6,3	4,2,1,5,(6,3)	4,2,1,5,(6,3)														
201153091207	ダ	右	1250	晴	良	15:05	C1三		2011-9-12	10	福山	4	(馬齢)		4.0	1100.0	3.0	4.0	180.0	4.0	8.0	170	3.0	6.0	100	1.0	4-8	3400.0	13.0	4=>8	12150.0	28.0	4-6-8	1830.0	6.0	4=>8=>6	32080.0	80.0	46859273	46859273	46859723	46859273														
201153091208	ダ	右	1250	晴	良	15:40	C1二		2011-9-12	10	福山	4	(馬齢)		7.0	120.0	1.0	7.0	200.0	3.0	4.0	230	6.0	8.0	140	2.0	4-7	880.0	4.0	7=>4	850.0	3.0	4-7-8	1100.0	5.0	7=>4=>8	3240.0	8.0	7,5,4,1,6,(3,8),9,2	754186392	7,5-4,(1,8),3,9,6,2	7,5,4,8,1,3,(9,2),6														
201153091209	ダ	右	1250	晴	良	16:15	B3二		2011-9-12	10	福山	4	(馬齢)		6.0	2680.0	8.0	6.0	580.0	8.0	5.0	240	6.0	8.0	120	1.0	5-6	9820.0	26.0	6=>5	41760.0	57.0	5-6-8	33280.0	56.0	6=>5=>8	168710.0	316.0	184269357	184263957	(1,8),4,2,6,3,5,9,7	812654397														
201153091210	ダ	右	1250	晴	良	16:50	日刊スポーツ賞サファ 		2011-9-12	10	福山	4	(別定)		3.0	100.0	1.0	3.0	130.0	1.0	2.0	170	3.0				2-3	260.0	1.0	3=>2	320.0	1.0	1-2-3	1260.0	7.0	3=>2=>1	2000.0	8.0	1,3,5,(2,6),4,7	1,3,5,2,6,4-7	1,3,5,2,6,4=7	3,1,5,2,6,4=7														
201153091901	ダ	右	1250	曇	重	11:55	「おはようモーニング		2011-9-19	11	福山	2	(馬齢)		3.0	1500.0	5.0	3.0	230.0	4.0	1.0	110	1.0				1-3	840.0	4.0	3=>1	6320.0	15.0	1-3-4	950.0	5.0	3=>1=>4	13240.0	41.0	(7,4),5,3,1,2,6	7453126	(7,4),(5,1),3,2,6	(4,1),7,3,5,2,6														
201153091902	ダ	右	1250	曇	重	12:30	3歳5　条件		2011-9-19	11	福山	2	(馬齢)		6.0	2850.0	7.0	6.0	240.0	6.0	7.0	100	1.0	8.0	100	2.0	6-7	4050.0	10.0	6=>7	8050.0	18.0	6-7-8	1320.0	4.0	6=>7=>8	32240.0	59.0	57361824	57316824	(7,6),5,3,1,8,2,4	7,6-5,1,3,8,2,4														
201153091903	ダ	右	1600	曇	重	13:05	B3二		2011-9-19	11	福山	2	(馬齢)		2.0	1220.0	4.0	2.0	750.0	3.0	6.0	1,280	6.0				2-6	5860.0	10.0	2=>6	23530.0	24.0	2-6-7	1540.0	6.0	2=>6=>7	39440.0	58.0	267543	265743	276543	276543														
201153091904	ダ	右	1600	曇	重	13:40	B3一		2011-9-19	11	福山	2	(馬齢)		2.0	150.0	1.0	2.0	100.0	1.0	6.0	260	3.0				2-6	730.0	3.0	2=>6	830.0	3.0	2-6-7	1940.0	5.0	2=>6=>7	3810.0	13.0	621754	627154	(6,2),(7,1),5,4	2,6,(7,1),4,5														
201153091905	ダ	右	1250	曇	重	14:15	敬老の日特別 		2011-9-19	11	福山	2	(馬齢)		1.0	120.0	1.0	1.0	100.0	1.0	5.0	310	6.0	8.0	240	5.0	1-5	1360.0	6.0	1=>5	1750.0	6.0	1-5-8	2210.0	11.0	1=>5=>8	6290.0	22.0	1,7,8,6,5-3,4,2	1,8,(5,7),6-(3,4),2	1,8,5,7,6-(3,4,2)	1,(5,8),6,7,2,3,4														
201153091906	ダ	右	1250	曇	重	14:50	C1四		2011-9-19	11	福山	2	(馬齢)		6.0	220.0	1.0	6.0	100.0	1.0	8.0	140	3.0	1.0	110	2.0	6-8	490.0	2.0	6=>8	490.0	1.0	1-6-8	530.0	1.0	6=>8=>1	1420.0	2.0	1,6,8,(2,3),4,5,7	16832457	(1,6),8,(2,3),4,5,7	(1,6),8,3,2,4,5,7														
201153091907	ダ	右	1250	曇	重	15:25	福山・高知連携桝屋清		2011-9-19	11	福山	2	(馬齢)		6.0	160.0	1.0	6.0	100.0	1.0	3.0	100	2.0	2.0	100	3.0	3-6	370.0	2.0	6=>3	510.0	1.0	2-3-6	360.0	1.0	6=>3=>2	920.0	2.0	15328467	15382647	5,(1,3),6,2,8,(4,7)	35621784														
201153091908	ダ	右	1250	曇	重	16:00	C1二		2011-9-19	11	福山	2	(馬齢)		3.0	210.0	1.0	3.0	100.0	1.0	2.0	190	3.0	6.0	500	7.0	2-3	680.0	3.0	3=>2	1040.0	5.0	2-3-6	4050.0	15.0	3=>2=>6	10240.0	37.0	3,6,2,8,4,7,5-1	3,6,2,8,4,5,7-1	3,6,2,8,5,4,7-1	3,6,2,8,5,4,7-1														
201153091909	ダ	右	1600	曇	重	16:50	福山市長賞 		2011-9-19	11	福山	2	(馬齢)		3.0	700.0	2.0	3.0	120.0	2.0	2.0	100	1.0	4.0	160	5.0	2-3	250.0	2.0	3=>2	600.0	6.0	2-3-4	2150.0	7.0	3=>2=>4	8890.0	29.0	6457382	6,4,5,(3,7),8,2	(6,4),3,5,7,8,2	(6,4),3,2,5,8,7														
201153091910	ダ	右	1250	曇	重	17:30	C1一		2011-9-19	11	福山	2	(馬齢)		2.0	1270.0	4.0	2.0	270.0	5.0	5.0	150	3.0	3.0	120	1.0	2-5	1680.0	8.0	2=>5	5460.0	18.0	2-3-5	500.0	2.0	2=>5=>3	9210.0	30.0	(1,5),2,6,3,8,(4,7)	15263487	1,5,2,6,3,4-(7,8)	(5,2),1,3,6,4,7,8														
201153092501	ダ	右	1250	晴	良	11:50	「おはようモーニング		2011-9-25	11	福山	3	(馬齢)		5.0	2040.0	7.0	5.0	290.0	4.0	8.0	710	7.0	9.0	600	5.0	5-8	22180.0	34.0	5=>8	33780.0	50.0	5-8-9	53290.0	72.0	5=>8=>9	536860.0	463.0	6,7,9,2,8,1,3-5,4,10	67928134510	69782134510	(6,9),8,1,5,3,2,4,10,7														
201153092502	ダ	右	1250	晴	良	12:20	2歳2		2011-9-25	11	福山	3	(馬齢)		1.0	800.0	2.0	1.0	160.0	2.0	6.0	210	4.0	7.0	410	6.0	1-6	1120.0	5.0	1=>6	2340.0	9.0	1-6-7	3710.0	13.0	1=>6=>7	12340.0	43.0	15867432	1,5,6,8-7,4,3,2	15687432	16578432														
201153092503	ダ	右	1250	晴	良	12:50	2歳1		2011-9-25	11	福山	3	(馬齢)		2.0	110.0	1.0	2.0	100.0	1.0	8.0	130	3.0	1.0	450	6.0	2-8	580.0	2.0	2=>8	760.0	3.0	1-2-8	2640.0	9.0	2=>8=>1	5220.0	17.0	2,3,(1,7,8),6,4,5	23178645	2,3,1,(7,8),4,6,5	2,3,1,(7,8),6,4,5														
201153092504	ダ	右	1250	晴	良	13:20	C1三		2011-9-25	11	福山	3	(馬齢)		9.0	110.0	1.0	9.0	100.0	1.0	7.0	140	3.0	5.0	120	2.0	7-9	370.0	2.0	9=>7	450.0	2.0	5-7-9	520.0	1.0	9=>7=>5	1100.0	2.0	932785164	932785164	9,(3,7),(2,5,8),1,6,4	973852614														
201153092505	ダ	右	1250	晴	良	13:55	C1二		2011-9-25	11	福山	3	(馬齢)		4.0	400.0	4.0	4.0	130.0	2.0	2.0	130	1.0	8.0	220	5.0	2-4	740.0	3.0	4=>2	1450.0	5.0	2-4-8	1480.0	6.0	4=>2=>8	5740.0	22.0	347681529	347618529	3,4,7,6,(1,8),5,(2,9)	4,3,7,6,8,(5,9),1,2														
201153092506	ダ	右	1250	晴	良	14:30	B3二		2011-9-25	11	福山	3	(馬齢)		8.0	160.0	1.0	8.0	110.0	1.0	3.0	200	5.0	5.0	220	6.0	3-8	400.0	1.0	8=>3	520.0	1.0	3-5-8	570.0	1.0	8=>3=>5	1270.0	1.0	968357241	6,9,8,3,5,(2,7),4,1	698352741	863952741														
201153092507	ダ	右	1250	晴	良	15:05	B3一		2011-9-25	11	福山	3	(馬齢)		4.0	130.0	1.0	4.0	110.0	1.0	1.0	190	4.0	7.0	130	3.0	1-4	420.0	2.0	4=>1	510.0	2.0	1-4-7	390.0	1.0	4=>1=>7	1070.0	2.0	1,(6,10),2,7,8,4,5,3,9	1,6,10,(7,8),4,2,5,3,9	16107842539	1,(7,6),4,10,2,8,5,3,9														
201153092508	ダ	右	1600	晴	良	15:40	ほととぎす特別 		2011-9-25	11	福山	3	(馬齢)		3.0	1490.0	6.0	3.0	380.0	6.0	5.0	350	5.0	1.0	200	4.0	3-5	5130.0	15.0	3=>5	9870.0	28.0	1-3-5	3200.0	12.0	3=>5=>1	31880.0	85.0	3,6,7,(1,4),8,5,2	36714852	36184572	3,1,6,8,5,4,2-7														
201153092509	ダ	右	1600	晴	良	16:15	馬肥ゆる秋特別 		2011-9-25	11	福山	3	(別定)		6.0	170.0	1.0	6.0	110.0	1.0	5.0	130	2.0	4.0	140	3.0	5-6	400.0	2.0	6=>5	510.0	2.0	4-5-6	420.0	1.0	6=>5=>4	1160.0	2.0	9,1,6,5,8,(2,3,7),4	915682374	961528374	9,6,5,1,4,(2,8),3,7														
201153092510	ダ	右	1800	晴	良	16:50	ななかまど特別 		2011-9-25	11	福山	3	(別定)		6.0	1670.0	6.0	6.0	250.0	5.0	4.0	330	6.0	2.0	120	1.0	4-6	3240.0	10.0	6=>4	12460.0	28.0	2-4-6	2470.0	8.0	6=>4=>2	39310.0	93.0	(4,9),5,2,3,6,7,8,1,10	49523678110	4,9,(5,2),3,6,8,7,1,10	49265381017														
201153100801	ダ	右	1250	晴	稍重	11:20	「おはようモーニング		2011-10-8	12	福山	1	(馬齢)		6.0	340.0	2.0	6.0	120.0	3.0	2.0	110	2.0	7.0	100	1.0	2-6	1840.0	7.0	6=>2	3680.0	9.0	2-6-7	440.0	1.0	6=>2=>7	7620.0	23.0	2,10,7,1,(3,6),(4,5),8,9	21071645938	21071654398	21076154398														
201153100802	ダ	右	1130	晴	稍重	11:50	3歳6　条件		2011-10-8	12	福山	1	(馬齢)		6.0	130.0	1.0	6.0	100.0	1.0	7.0	210	4.0	2.0	220	5.0	6-7	1800.0	9.0	6=>7	2960.0	16.0	2-6-7	2290.0	9.0	6=>7=>2	13700.0	51.0	3,4,8,6,7,(1,2),5,9	348672519	(4,7),3,6,2,8,5,1,9	746325189														
201153100803	ダ	右	1250	晴	稍重	12:20	3歳5　条件		2011-10-8	12	福山	1	(馬齢)		9.0	150.0	1.0	9.0	110.0	1.0	2.0	140	2.0	6.0	170	4.0	2-9	350.0	1.0	9=>2	390.0	1.0	2-6-9	640.0	2.0	9=>2=>6	1620.0	2.0	6,4,5,7,(2,3,9),1,10,8	64759210318	6-4,9,2,(5,7),10,1,3,8	6,(2,9),5,8,4,10,1,7,3														
201153100804	ダ	右	1250	晴	稍重	12:50	C2二		2011-10-8	12	福山	1	(馬齢)		9.0	440.0	3.0	9.0	110.0	1.0	1.0	130	3.0	3.0	230	5.0	1-9	1250.0	5.0	9=>1	2080.0	7.0	1-3-9	2470.0	8.0	9=>1=>3	12740.0	43.0	9,8,3,6,7,(1,2),4,5	983671245	986317254	9,(8,6),1,3,2,7,4,5														
201153100805	ダ	右	1250	晴	稍重	13:25	プライドストーリー第		2011-10-8	12	福山	1	(馬齢)		6.0	200.0	1.0	6.0	100.0	1.0	3.0	100	2.0	10.0	110	3.0	3-6	220.0	1.0	6=>3	330.0	1.0	3-6-10	240.0	1.0	6=>3=>10	860.0	1.0	61097432815	6,10,9,(4,7),3,2,8,1,5	6,10,(9,3),7,4,2,1,8,5	6,(10,3),9-7,4,8,2,5,1														
201153100806	ダ	右	1250	晴	稍重	14:00	C2三　C3		2011-10-8	12	福山	1	(馬齢)		1.0	370.0	3.0	1.0	170.0	3.0	3.0	820	8.0	4.0	670	7.0	1-3	5240.0	12.0	1=>3	10880.0	25.0	1-3-4	30880.0	37.0	1=>3=>4	325710.0	230.0	12786534	12786534	12756834	1,(2,5),6,7,3,4,8														
201153100807	ダ	右	1250	晴	稍重	14:35	C2一		2011-10-8	12	福山	1	(馬齢)		9.0	1980.0	7.0	9.0	710.0	8.0	8.0	140	1.0	4.0	190	4.0	8-9	1890.0	8.0	9=>8	6490.0	20.0	4-8-9	2790.0	11.0	9=>8=>4	22820.0	69.0	9,8,5,6,7,1,4,2-3	9,8,6,5,7,1,4,2-3	9,8,5,6,7,1,4-2-3	9,8,5,6,1,7,4,2-3														
201153100808	ダ	右	1250	晴	良	15:10	土田杯		2011-10-8	12	福山	1	(馬齢)		6.0	970.0	6.0	6.0	540.0	8.0	9.0	230	4.0	2.0	170	2.0	6-9	5290.0	22.0	6=>9	9990.0	41.0	2-6-9	7440.0	29.0	6=>9=>2	74540.0	248.0	6,(3,10),2,9,4,7,1,5,8	6,3,2,10,(4,9),7,(1,5),8	63102947158	63291047581														
201153100901	ダ	右	1250	晴	良	11:20	「おはようモーニング		2011-10-9	12	福山	2	(馬齢)		7.0	110.0	1.0	7.0	100.0	1.0	6.0	210	4.0	8.0	200	3.0	6-7	190.0	1.0	7=>6	230.0	1.0	6-7-8	580.0	3.0	7=>6=>8	1170.0	4.0	768134295	761834295	761843925	7,6,8,1,(4,9),3,2,5														
201153100902	ダ	右	1250	晴	良	11:50	3歳3　条件		2011-10-9	12	福山	2	(馬齢)		6.0	160.0	1.0	6.0	100.0	1.0	1.0	180	5.0	2.0	120	2.0	1-6	500.0	2.0	6=>1	620.0	2.0	1-2-6	540.0	1.0	6=>1=>2	2130.0	4.0	268913745	268913745	268193475	261893457														
201153100903	ダ	右	1130	晴	良	12:20	C1五		2011-10-9	12	福山	2	(馬齢)		4.0	250.0	1.0	4.0	110.0	1.0	1.0	160	5.0	3.0	120	2.0	1-4	710.0	3.0	4=>1	840.0	3.0	1-3-4	490.0	1.0	4=>1=>3	2070.0	6.0	143295678	143295678	143295678	(1,4),3,2,9,5,6,(7,8)														
201153100904	ダ	右	1250	晴	良	12:50	C1四		2011-10-9	12	福山	2	(馬齢)		8.0	150.0	1.0	8.0	100.0	1.0	4.0	160	4.0	9.0	150	3.0	4-8	1000.0	4.0	8=>4	1290.0	5.0	4-8-9	1730.0	5.0	8=>4=>9	6460.0	21.0	(2,8),7,9,4,6,3,5,1	(2,8),9,4,7,6,3,1,5	829467315	8,9,4,2,6,1,(3,7),5														
201153100905	ダ	右	1250	晴	良	13:25	C1二		2011-10-9	12	福山	2	(馬齢)		5.0	760.0	5.0	5.0	200.0	5.0	8.0	120	1.0	7.0	140	2.0	5-8	1040.0	5.0	5=>8	2340.0	9.0	5-7-8	1200.0	4.0	5=>8=>7	8620.0	30.0	3,5,7,(2,4),(6,8),1,9	352748619	(3,5),7,2,8,4,1,6,9	578243169														
201153100906	ダ	右	1250	晴	良	14:00	C1一		2011-10-9	12	福山	2	(馬齢)		2.0	610.0	3.0	2.0	150.0	3.0	5.0	220	5.0	1.0	100	1.0	2-5	7970.0	26.0	2=>5	13220.0	41.0	1-2-5	16610.0	44.0	2=>5=>1	97000.0	224.0	51092784361	51029784361	5,10,2,9,(8,7),4,3,6,1	5,10,2,9,(8,7),1,3,4,6														
201153100907	ダ	右	1250	晴	良	14:35	3歳2　条件		2011-10-9	12	福山	2	(馬齢)		4.0	130.0	1.0	4.0	100.0	1.0	5.0	130	3.0	6.0	120	2.0	4-5	270.0	1.0	4=>5	350.0	1.0	4-5-6	400.0	1.0	4=>5=>6	970.0	1.0	(1,6),4,2,7,9,5,8,3	162457983	162457893	(1,6),4,5,2,7,8,3,9														
201153100908	ダ	右	1250	晴	良	15:10	作業員募集中モリ建設		2011-10-9	12	福山	2	(馬齢)		1.0	150.0	1.0	1.0	130.0	1.0	5.0	550	9.0	2.0	340	5.0	1-5	1370.0	6.0	1=>5	1390.0	5.0	1-2-5	4710.0	18.0	1=>5=>2	11000.0	30.0	1,10,2,4,7,3,(6,9),5,8	1,10-2,4,3,7,9,5,8,6	11024739586	1-10,2,4,7,3,9,5,8,6														
201153100909	ダ	右	1600	晴	良	15:45	藤袴特別 		2011-10-9	12	福山	2	(馬齢)		5.0	130.0	1.0	5.0	120.0	2.0	9.0	120	1.0	3.0	320	6.0	5-9	420.0	2.0	5=>9	520.0	2.0	3-5-9	5040.0	9.0	5=>9=>3	7070.0	22.0	3,4,(5,8),9,7,2,6,1	345897261	3,4,5,9,7,8,(6,2),1	354978612														
201153100910	ダ	右	1800	晴	良	16:20	汐風賞 		2011-10-9	12	福山	2	(別定)		1.0	150.0	1.0	1.0	110.0	1.0	2.0	140	3.0	4.0	140	4.0	1-2	500.0	2.0	1=>2	600.0	2.0	1-2-4	1070.0	4.0	1=>2=>4	3000.0	8.0	14826357	1,4,2,8,7,(5,6),3	1,4,2,8,(5,7,3),6	1-4,2,5,(7,8,3),6														
201153101602	ダ	右	1250	晴	稍重	11:50	C1四		2011-10-16	12	福山	4	(馬齢)		4.0	1840.0	9.0	4.0	230.0	5.0	8.0	170	3.0	7.0	130	2.0	4-8	4140.0	14.0	4=>8	9550.0	28.0	4-7-8	3230.0	12.0	4=>8=>7	26600.0	73.0	(1,8,9),2,5,6,(3,4),7	1,(8,9),6,2,5,4,3,7	8,9,6,(1,5),4,2,3,7	(8,9),4,5,6,(3,7),2,1														
201153101603	ダ	右	1250	晴	稍重	12:20	2歳2　3		2011-10-16	12	福山	4	(馬齢)		3.0	310.0	2.0	3.0	190.0	1.0	6.0	480	5.0				3-6	1990.0	8.0	3=>6	2240.0	13.0	3-5-6	1450.0	6.0	3=>6=>5	11030.0	38.0	3625147	3625147	3625147	3,6,1,(2,5),4,7														
201153101604	ダ	右	1250	晴	稍重	12:50	2歳1		2011-10-16	12	福山	4	(馬齢)		7.0	1280.0	4.0	7.0	220.0	4.0	1.0	250	5.0	6.0	810	7.0	1-7	8480.0	13.0	7=>1	37110.0	34.0	1-6-7	182590.0	47.0	7=>1=>6	996500.0	231.0	81342765	81342765	8,1,7,(3,4),2,6,5	(8,1),7,(3,4),6,2,5														
201153101605	ダ	右	1130	晴	稍重	13:25	3歳4　条件		2011-10-16	12	福山	4	(馬齢)		5.0	310.0	1.0	5.0	120.0	1.0	9.0	220	6.0	8.0	120	2.0	5-9	3860.0	14.0	5=>9	5020.0	16.0	5-8-9	3360.0	10.0	5=>9=>8	14420.0	41.0	4,1,9,5,2,8,3,(6,7)	491528376	(4,9),5,8,1,2,(3,7),6	(4,9),5,8,1,2,3,7,6														
201153101606	ダ	右	1250	晴	稍重	14:00	3歳3　条件		2011-10-16	12	福山	4	(馬齢)		2.0	1090.0	3.0	2.0	230.0	5.0	9.0	150	2.0	8.0	520	6.0	2-9	1020.0	4.0	2=>9	2530.0	9.0	2-8-9	5340.0	16.0	2=>9=>8	47970.0	112.0	1,5,7,2,8,9,(3,6),4	152789364	1,(5,7),2,9,8,3,6,4	1,2,(7,8,9),5,3,4,6														
201153101607	ダ	右	1600	晴	稍重	14:35	3歳2　条件		2011-10-16	12	福山	4	(馬齢)		5.0	140.0	1.0	5.0	120.0	1.0	7.0	170	2.0				5-7	500.0	1.0	5=>7	610.0	2.0	5-6-7	520.0	1.0	5=>7=>6	1210.0	1.0	7452316	7,4,5,(2,3),1,6	(4,5),7,3,2,(1,6)	5,4,7,(3,6),(2,1)														
201153101608	ダ	右	1600	晴	稍重	15:10	3歳1　条件		2011-10-16	12	福山	4	(馬齢)		2.0	460.0	2.0	2.0	200.0	5.0	5.0	120	1.0	4.0	140	3.0	2-5	820.0	2.0	2=>5	1490.0	2.0	2-4-5	1370.0	4.0	2=>5=>4	7920.0	24.0	1,3,(6,8),2,7,4,5	13826475	14328657	41236587														
