	track	direction	distance	weather	going	start_at	title	grade	date	round	place	days	requirement	rule	単勝:的中	単勝:配当	単勝:人気	複勝_1:的中	複勝_1:配当	複勝_1:人気	複勝_2:的中	複勝_2:配当	複勝_2:人気	馬連:的中	馬連:配当	馬連:人気	馬単:的中	馬単:配当	馬単:人気	三連複:的中	三連複:配当	三連複:人気	三連単:的中	三連単:配当	三連単:人気	spacing_on_corner:1	spacing_on_corner:2	spacing_on_corner:3	spacing_on_corner:4	laptime	pacemaker	複勝_3:的中	複勝_3:配当	複勝_3:人気	枠連:的中	枠連:配当	枠連:人気	ワイド_1:的中	ワイド_1:配当	ワイド_1:人気	ワイド_2:的中	ワイド_2:配当	ワイド_2:人気	ワイド_3:的中	ワイド_3:配当	ワイド_3:人気
201130051210	ダ	右	1200	晴	稍重	20:00	Aiba静内祭特別 		2011-5-12	2	門別	2	250万円以下	(馬齢)	6.0	310.0	2.0	6.0	160	3.0	1.0	160	2.0	1-6	300.0	1.0	6=>1	710.0	1.0	1-6-10	740.0	2.0	6=>1=>10	2430.0	4.0			6,10,4,1,(3,8),5,11,(2,7)	6,10,1,4,(3,8),(2,11,5),7			10.0	210.0	4.0	1-6	270.0	1.0									
201130051211	ダ	右	1700	晴	稍重	20:35	カネヒキリ賞【北海優 		2011-5-12	2	門別	2	(馬齢)		5.0	380.0	2.0	5.0	200	2.0	6.0	1,410	5.0	5-6	2610.0	8.0	5=>6	3120.0	13.0	3-5-6	1950.0	6.0	5=>6=>3	9870.0	36.0	3,2,6,5,(1,4,7)	3,6,2,5,(1,7),4	(3,6,5),(2,1),(4,7)	(3,6,5),(2,4,1),7																	
201130051801	ダ	右	1200	晴	良	14:55	3歳条件　未勝利		2011-5-18	2	門別	3	(馬齢)		2.0	110.0	1.0	2.0	110	2.0	6.0	100	1.0	2-6	190.0	1.0	2=>6	350.0	2.0	2-6-7	200.0	1.0	2=>6=>7	710.0	1.0			5,(2,8,7),1,(3,4,6)	5,2,7,(1,8),(3,4,6)			7.0	110.0	3.0												
201130051802	ダ	右	1000	晴	良	15:25	3歳条件　未勝利		2011-5-18	2	門別	3	(馬齢)		5.0	110.0	1.0	5.0	130	2.0	4.0	540	5.0	4-5	1010.0	3.0	5=>4	1690.0	5.0	2-4-5	7630.0	17.0	5=>4=>2	12830.0	36.0			(4,5),7,2,(3,11),(10,8),(1,6,9)	(4,5),2,7,3,(10,11),(1,8),6,9			2.0	610.0	7.0	4-5	760.0	3.0									
201130051803	ダ	右	1200	晴	良	15:55	C4　ー2組		2011-5-18	2	門別	3	80万円以下	(馬齢)	4.0	1080.0	5.0	4.0	250	5.0	12.0	140	2.0	4-12	1580.0	6.0	4=>12	4930.0	18.0	2-4-12	2250.0	8.0	4=>12=>2	18970.0	63.0			2,(10,12),4,(3,7),11,6,(5,9),1,8	2,(10,12),4,3,7,(11,6),5,9,(1,8)			2.0	170.0	4.0	4-8	1470.0	7.0									
201130051804	ダ	右	1700	晴	良	16:25	C4　ー2組		2011-5-18	2	門別	3	80万円以下	(馬齢)	6.0	2340.0	8.0	6.0	320	6.0	2.0	210	3.0	2-6	4440.0	21.0	6=>2	17880.0	56.0	2-6-7	26310.0	70.0	6=>2=>7	172260.0	413.0	6,9,(1,4),5,(2,7),10,3,8	6,9,1,4,(2,5,7),10,3,8	6,(9,5),7,(1,2,4),10,3,8	6,9,5,7,4,2,10,(1,3),8			7.0	1,100	9.0	2-6	8540.0	25.0									
201130051805	ダ	右	1000	晴	良	16:55	JRA認定ルーキーチ		2011-5-18	2	門別	3	(馬齢)		7.0	270.0	2.0	7.0	110	1.0	4.0	380	7.0	4-7	3200.0	10.0	7=>4	4000.0	14.0	4-5-7	3300.0	11.0	7=>4=>5	17040.0	45.0			1,7,3,4,5,6,(2,10),9=8	(1,7),3,4,5-6,(2,10),9=8			5.0	190	3.0	4-7	1530.0	7.0									
201130051806	ダ	右	1000	晴	良	17:25	C3　ー1組		2011-5-18	2	門別	3	120万円以下	(馬齢)	3.0	7250.0	7.0	3.0	2,220	7.0	6.0	180	2.0	3-6	4330.0	12.0	3=>6	31890.0	33.0	2-3-6	4450.0	14.0	3=>6=>2	85520.0	115.0			(1,2),6,4,5,3,7	(1,2),6,4,5,3-7																	
201130051807	ダ	右	1200	晴	良	18:00	JRA認定フレッシュ		2011-5-18	2	門別	3	(馬齢)		7.0	440.0	2.0	7.0	160	4.0	12.0	130	1.0	7-12	540.0	3.0	7=>12	930.0	2.0	7-10-12	440.0	1.0	7=>12=>10	2300.0	2.0			7,8,(6,10),12,9,5,11,(2,4),3	7,(12,8,10),6-5,11,9,(2,4),3			10.0	140	2.0	6-8	290.0	1.0									
201130051808	ダ	右	1700	晴	良	18:30	3歳　条件		2011-5-18	2	門別	3	100万円以下	(馬齢)	7.0	310.0	1.0	7.0	110	1.0	2.0	170	4.0	2-7	1210.0	6.0	7=>2	1940.0	8.0	1-2-7	2070.0	7.0	7=>2=>1	6940.0	20.0	5,3,2,6,(1,7),4,8,9	5,3,2,4,6,1,7,(8,9)	(3,2),5,7,1,6,8,9,4	(3,2),5,7,1,6,8,9,4			1.0	140	2.0	2-7	1700.0	7.0									
201130051809	ダ	右	1700	晴	良	19:00	アヤメ特別 		2011-5-18	2	門別	3	120万円以下	(馬齢)	8.0	250.0	1.0	8.0	110	1.0	10.0	130	2.0	8-10	590.0	1.0	8=>10	920.0	1.0	7-8-10	2510.0	6.0	8=>10=>7	10040.0	24.0	9,7,(1,10),4,(5,12),3,8,11,2,6	9,7,10,1,(4,5,12),3,8,11,2,6	(9,7),10,1,5,12,(11,8,3),(2,6),4	7,(9,10),1,5,11,(8,12,3),2,6,4			7.0	290	7.0	6-7	370.0	1.0									
201130051810	ダ	右	1800	晴	良	19:30	ケンタウルス特別 		2011-5-18	2	門別	3	800万円以下	(別定)	5.0	800.0	4.0	5.0	440	4.0	1.0	200	2.0	1-5	3570.0	9.0	5=>1	12000.0	21.0	1-2-5	5030.0	12.0	5=>1=>2	44090.0	81.0	4,(3,5),(2,7),(1,6)	4,3,5,2,7,(1,6)	(4,5),(3,6),(2,1),7	(3,5),6,4,(2,1),7																	
201130051811	ダ	右	1200	晴	良	20:00	はまなす特別 		2011-5-18	2	門別	3	600万円以下	(別定)	5.0	530.0	3.0	5.0	110	3.0	2.0	110	2.0	2-5	700.0	2.0	5=>2	1740.0	9.0	2-5-7	420.0	1.0	5=>2=>7	4190.0	12.0			1,(2,7,9),8,5,6,4,3	1,2,(5,7),9,8,6,4,3			7.0	110	1.0	2-5	740.0	4.0									
201130051901	ダ	右	1000	曇	稍重	14:55	3歳条件　未勝利		2011-5-19	2	門別	4	(馬齢)		7.0	140.0	1.0	7.0	100	1.0	2.0	140	2.0	2-7	220.0	1.0	7=>2	340.0	1.0	2-6-7	1300.0	5.0	7=>2=>6	2280.0	6.0			7,6,2,5,1,3,(4,8)	7,6,2,(1,5),3,4,8			6.0	280	6.0												
201130051902	ダ	右	1000	曇	稍重	15:25	C4　ー4組		2011-5-19	2	門別	4	80万円以下	(馬齢)	8.0	100.0	1.0	8.0	100	1.0	10.0	110	3.0	8-10	350.0	2.0	8=>10	440.0	2.0	2-8-10	250.0	1.0	8=>10=>2	830.0	2.0			7,(8,10),(4,5,6),(2,9),3	7,(8,10),(4,6),9,(5,2),3			2.0	110	2.0	7-8	250.0	2.0									
201130051903	ダ	右	1700	曇	稍重	15:55	3歳条件　未勝利		2011-5-19	2	門別	4	(馬齢)		8.0	340.0	3.0	8.0	160	4.0	9.0	120	2.0	8-9	440.0	2.0	8=>9	900.0	4.0	8-9-10	480.0	1.0	8=>9=>10	3370.0	8.0	(1,4),10,8,2,(6,9),3,7,5	(1,4),10,(2,8),9,6,3,7,5	(1,4),8,9,10,6,(2,7),3,5	(1,4),8,10,9,6,7,2,3,5			10.0	110	1.0	7-8	260.0	1.0									
201130051904	ダ	右	1000	曇	稍重	16:25	C4　ー1組		2011-5-19	2	門別	4	80万円以下	(馬齢)	5.0	130.0	1.0	5.0	100	1.0	1.0	120	3.0	1-5	180.0	1.0	5=>1	290.0	1.0	1-4-5	330.0	1.0	5=>1=>4	630.0	1.0			1,5,(4,7),8,(3,2,6)	(1,5),8,7,(3,4,6),2			4.0	110	2.0												
201130051905	ダ	右	1200	曇	稍重	16:55	JRA認定ルーキーチ		2011-5-19	2	門別	4	(馬齢)		4.0	260.0	2.0	4.0	100	2.0	3.0	100	1.0	3-4	270.0	1.0	4=>3	550.0	2.0	3-4-5	410.0	1.0	4=>3=>5	1830.0	5.0			4,5,7,2,8,3,9,6-1	4,5,7,2,8,3,9-6-1			5.0	160	4.0	3-4	310.0	1.0									
201130051906	ダ	右	1700	曇	稍重	17:25	JRA認定フレッシュ		2011-5-19	2	門別	4	(馬齢)		3.0	160.0	1.0	3.0	100	1.0	5.0	360	7.0	3-5	2730.0	12.0	3=>5	3690.0	17.0	3-4-5	1870.0	7.0	3=>5=>4	14250.0	51.0	(3,6),2,(1,4,9),7,5	3,6,(2,9),4,1,7,5	3,6,9,(2,4),1,(7,5)	(3,6),(2,4,9),(7,1),5			4.0	130	2.0												
201130051907	ダ	右	1200	曇	稍重	18:00	C4　ー1組		2011-5-19	2	門別	4	80万円以下	(馬齢)	1.0	510.0	3.0	1.0	190	3.0	5.0	180	2.0	1-5	1300.0	4.0	1=>5	2180.0	7.0	1-5-9	33670.0	62.0	1=>5=>9	93930.0	215.0			(1,3),(6,7),5,2,4,(8,10),11,9	1,(3,7),6,5,2,4,10,8,(11,9)			9.0	1,600	10.0	1-5	1060.0	4.0									
201130051908	ダ	右	1700	曇	稍重	18:30	ヒスイ特別 		2011-5-19	2	門別	4	80万円以下	(馬齢)	4.0	290.0	1.0	4.0	120	1.0	3.0	210	4.0	3-4	2530.0	11.0	4=>3	3930.0	14.0	1-3-4	2090.0	6.0	4=>3=>1	18100.0	60.0	10,1,6,(4,9),5,(2,7),3,11,8	10,1,6,(4,9),2,5,7,(3,11),8	10,(1,6,9),4,(3,2,5),7,11,8	10,1,6,9,4,3,(8,5),2,11,7			1.0	130	2.0	3-4	2840.0	9.0									
201130051909	ダ	右	1200	曇	稍重	19:00	芍薬特別 		2011-5-19	2	門別	4	120万円以下	(馬齢)	9.0	4330.0	7.0	9.0	270	7.0	6.0	100	1.0	6-9	1750.0	6.0	9=>6	5900.0	18.0	6-8-9	1670.0	8.0	9=>6=>8	18340.0	61.0			(7,8,6,9),1,(5,4),3,2	(8,6),7,9,(4,3),1,5,2			8.0	200	4.0	6-8	300.0	1.0									
201130051910	ダ	右	1700	曇	稍重	19:30	クルミ特別 		2011-5-19	2	門別	4	600万円以下	(別定)	1.0	230.0	1.0	1.0	130	1.0	9.0	220	5.0	1-9	1900.0	8.0	1=>9	2190.0	13.0	1-2-9	2200.0	8.0	1=>9=>2	10370.0	36.0	65187392	65183792	65189723	6,5,1,9,8,(7,2),3			2.0	150	4.0	1-8	1040.0	6.0									
201130051911	ダ	右	1800	曇	稍重	20:00	早苗月特別 		2011-5-19	2	門別	4	600万円以下	(別定)	3.0	670.0	4.0	3.0	220	5.0	6.0	120	1.0	3-6	1000.0	5.0	3=>6	1950.0	9.0	3-5-6	910.0	3.0	3=>6=>5	7430.0	27.0	(5,9),2,6,(8,3),4,1	(5,9,3),2,6,8,4,1	3,(5,9),6,4,(2,8),1	3,(5,9),6,(2,8,4),1			5.0	140	4.0	3-6	1360.0	6.0									
201130051912	ダ	右	1200	曇	稍重	20:35	エトワール賞〔H3〕	G	2011-5-19	2	門別	4	(別定)		2.0	670.0	4.0	2.0	290	4.0	10.0	330	5.0	2-10	2880.0	11.0	2=>10	5280.0	21.0	1-2-10	32680.0	67.0	2=>10=>1	84630.0	226.0			6,8,13,(3,5,14),2,4,10,11,1,7,(9,12)	(6,8),13,5,3,2,(14,10),11,(1,4),7,12,9			1.0	820	8.0	2-6	2550.0	11.0									
201130052501	ダ	右	1000	晴	良	14:55	2歳　未勝利		2011-5-25	3	門別	1	(馬齢)		5.0	240.0	2.0	5.0	180	3.0	3.0	130	1.0	3-5	380.0	2.0	5=>3	620.0	3.0	3-4-5	230.0	1.0	5=>3=>4	1100.0	3.0			3,6,5,4,(1,7),2	3,(6,5),4,(1,7),2																	
201130052502	ダ	右	1000	晴	良	15:25	C4　ー4組		2011-5-25	3	門別	1	80万円以下	(馬齢)	3.0	880.0	4.0	3.0	150	3.0	4.0	150	4.0	3-4	1630.0	7.0	3=>4	4800.0	17.0	3-4-6	1210.0	5.0	3=>4=>6	12950.0	42.0			4,8,9,3,6,(1,7),2,5	4,8,(3,9),6,1,7,2,5			6.0	130	2.0	3-4	1520.0	7.0									
201130052503	ダ	右	1200	晴	良	15:55	C4　ー4組		2011-5-25	3	門別	1	80万円以下	(馬齢)	1.0	230.0	2.0	1.0	130	2.0	9.0	190	5.0	1-9	760.0	3.0	1=>9	1340.0	4.0	1-5-9	750.0	2.0	1=>9=>5	3270.0	8.0			(1,5,9),8,(2,10)-6,(4,7),3	(1,5,9),8,(2,10)-6,(4,7),3			5.0	190	4.0	1-8	250.0	1.0									
201130052504	ダ	右	1200	晴	良	16:25	3歳条件　未勝利		2011-5-25	3	門別	1	(馬齢)		5.0	330.0	3.0	5.0	120	2.0	6.0	150	4.0	5-6	880.0	5.0	5=>6	1900.0	10.0	2-5-6	650.0	3.0	5=>6=>2	4760.0	19.0			(1,2,6,10),(5,8),4,7,3,9	(2,6,10),1,5,4,8,(3,7),9			2.0	110	1.0	5-6	1140.0	5.0									
201130052505	ダ	右	1000	晴	良	16:55	C4　ー3組		2011-5-25	3	門別	1	80万円以下	(馬齢)	10.0	180.0	1.0	10.0	140	1.0	5.0	480	9.0	5-10	2790.0	12.0	10=>5	4100.0	15.0	5-9-10	19050.0	55.0	10=>5=>9	74610.0	204.0			5,6,10,(4,9),(7,11),(2,12,8),3	5,6,10,4,(2,7,9),11,12,8,3			9.0	190	3.0	5-7	790.0	3.0									
201130052506	ダ	右	1700	晴	良	17:25	3歳条件　オープン		2011-5-25	3	門別	1	(別定)		8.0	100.0	1.0	8.0	100	1.0	4.0	200	5.0	4-8	750.0	4.0	8=>4	500.0	3.0	1-4-8	600.0	2.0	8=>4=>1	1750.0	8.0	3,4,7,6,(1,5,8),2	3,4,(5,7),1,(6,8),2	(3,4,7,8),5,1,6,2	(3,4,8),7,5,1,2,6			1.0	160	4.0												
201130052507	ダ	右	1000	晴	良	18:00	JRA認定フレッシュ		2011-5-25	3	門別	1	(馬齢)		6.0	330.0	2.0	6.0	180	3.0	10.0	150	2.0	6-10	1070.0	3.0	6=>10	1940.0	5.0	1-6-10	2290.0	9.0	6=>10=>1	9420.0	25.0			9,3,11,8,(1,12),10,6-5,2,7,4	9,3,(1,11),(6,8,12),10-5,2,7,4			1.0	230	5.0	5-7	620.0	3.0									
201130052508	ダ	右	1000	晴	良	18:30	C4　ー2組		2011-5-25	3	門別	1	80万円以下	(馬齢)																																										
201130052509	ダ	右	1200	晴	良	19:00	3歳　条件		2011-5-25	3	門別	1	100万円以下	(馬齢)	7.0	840.0	4.0	7.0	220	4.0	11.0	130	1.0	7-11	900.0	3.0	7=>11	2170.0	11.0	7-8-11	3380.0	10.0	7=>11=>8	18830.0	51.0			5,7,(2,9),4,11,1,(3,8),6-12	5,7,(2,9),4,(1,11),6,(3,8)-12			8.0	310	5.0	6-8	610.0	3.0									
201130052510	ダ	右	1800	晴	良	19:30	ベテルギウス特別 		2011-5-25	3	門別	1	150万円以下	(馬齢)																																										
201130052511	ダ	右	1800	晴	良	20:00	ふたご座特別 		2011-5-25	3	門別	1	250万円以下	(馬齢)																																										
201130052512	ダ	右	1200	晴	良	20:35	マイネルセレクト賞 		2011-5-25	3	門別	1	200万円以下	(馬齢)																																										
201130052601	ダ	右	1200	晴	良	14:55	C4　ー3組		2011-5-26	3	門別	2	80万円以下	(馬齢)	3.0	1990.0	5.0	3.0	160	4.0	8.0	230	5.0	3-8	11410.0	17.0	3=>8	17740.0	33.0	2-3-8	3940.0	13.0	3=>8=>2	52710.0	120.0			7,8,(3,6),2,(1,4),(5,9)	(7,3),8,2,(1,6),4,5,9			2.0	130	1.0	3-8	7250.0	16.0									
201130052602	ダ	右	1000	晴	良	15:25	3歳条件　未勝利		2011-5-26	3	門別	2	(馬齢)		5.0	130.0	1.0	5.0	100	1.0	8.0	100	2.0	5-8	530.0	3.0	5=>8	700.0	3.0	4-5-8	210.0	1.0	5=>8=>4	1510.0	5.0			58324716.0	58324176.0			4.0	110	3.0												
201130052603	ダ	右	1200	晴	良	15:55	C4　ー2組		2011-5-26	3	門別	2	80万円以下	(馬齢)	7.0	130.0	1.0	7.0	100	1.0	3.0	120	3.0	3-7	400.0	3.0	7=>3	580.0	3.0	3-7-8	520.0	2.0	7=>3=>8	1630.0	6.0			6,7,4,3,(1,8),5,2	6,7,4,3,8,1,(2,5)			8.0	110	2.0												
201130052604	ダ	右	1000	晴	良	16:25	JRA認定ルーキーチ		2011-5-26	3	門別	2	(馬齢)		8.0	410.0	2.0	8.0	110	2.0	9.0	160	4.0	8-9	2770.0	9.0	8=>9	5140.0	12.0	4-8-9	530.0	2.0	8=>9=>4	7230.0	19.0			(1,3),(2,8),4,5,9,6	1,3,8,2,4,5,9-6			4.0	100	1.0	8-8	3690.0	9.0									
201130052605	ダ	右	1700	晴	良	16:55	C4　ー3組		2011-5-26	3	門別	2	80万円以下	(馬齢)	6.0	160.0	1.0	6.0	100	1.0	7.0	120	2.0	6-7	190.0	1.0	6=>7	300.0	1.0	2-6-7	360.0	2.0	6=>7=>2	810.0	1.0	4,2,6,(5,7),1,3	4,2,6,(5,7),1,3	(4,2),(6,7),1,5,3	(4,2),(6,7),1,5,3																	
201130052606	ダ	右	1000	晴	良	17:25	JRA認定フレッシュ		2011-5-26	3	門別	2	(馬齢)		5.0	350.0	2.0	5.0	140	3.0	12.0	120	2.0	5-12	990.0	5.0	5=>12	2210.0	10.0	5-11-12	1000.0	3.0	5=>12=>11	6520.0	22.0			1,5,12,6,9,2,7,3,4,11-8	(1,5,12),6,9,2,(7,4),(3,11)-8			11.0	120	1.0	5-8	230.0	1.0									
201130052607	ダ	右	1200	晴	良	18:00	JRA認定フレッシュ		2011-5-26	3	門別	2	(馬齢)		2.0	580.0	2.0	2.0	150	4.0	3.0	100	1.0	2-3	500.0	2.0	2=>3	1630.0	7.0	2-3-10	910.0	4.0	2=>3=>10	5820.0	14.0			10,3,7,1,(2,8),4,6,(9,11)	10,3,(2,7),(4,1),8,11,(6,9)			10.0	180	5.0	2-3	680.0	4.0									
201130052608	ダ	右	1000	晴	良	18:30	C2　ー1組		2011-5-26	3	門別	2	160万円以下	(馬齢)	9.0	120.0	1.0	9.0	110	1.0	11.0	230	5.0	9-11	590.0	3.0	9=>11	640.0	3.0	9-11-12	10930.0	22.0	9=>11=>12	28100.0	57.0			(1,9),11,2,6,10,8,5,4,3,12,7	(1,9),11,2,6,8,(5,10),4,3,12,7			12.0	1,330	9.0	7-8	440.0	3.0									
201130052609	ダ	右	1700	晴	良	19:00	カルミア特別 		2011-5-26	3	門別	2	160万円以下	(馬齢)																																										
201130052610	ダ	右	1800	晴	良	19:30	山法師特別 		2011-5-26	3	門別	2	200万円以下	(馬齢)																																										
201130052611	ダ	右	1200	晴	良	20:00	白丁花特別 		2011-5-26	3	門別	2	250万円以下	(馬齢)																																										
201130052612	ダ	右	1200	晴	良	20:35	メイショウボーラー賞 		2011-5-26	3	門別	2	(別定)																																											
201130060101	ダ	右	1000	曇	良	14:50	C4　ー4組		2011-6-1	3	門別	3	80万円以下	(馬齢)	7.0	150.0	1.0	7.0	100	1.0	1.0	130	2.0	1-7	210.0	1.0	7=>1	340.0	1.0	1-5-7	440.0	2.0	7=>1=>5	1030.0	2.0			5,7,8,(3,4),1,2,6	(5,7),8,(3,4),1,2,6			5.0	150	4.0												
201130060102	ダ	右	1200	曇	良	15:20	2歳　未勝利		2011-6-1	3	門別	3	(馬齢)		4.0	640.0	3.0	4.0	110	3.0	9.0	100	1.0	4-9	370.0	3.0	4=>9	1960.0	6.0	4-7-9	390.0	2.0	4=>9=>7	5250.0	16.0			(3,4,9),1,5,7,(2,6),8	(3,4,9)-7,5,1,6,2,8			7.0	110	2.0	4-8	260.0	1.0									
201130060103	ダ	右	1200	曇	良	15:50	3歳条件　未勝利		2011-6-1	3	門別	3	(馬齢)		1.0	190.0	1.0	1.0	100	2.0	8.0	100	1.0	1-8	160.0	1.0	1=>8	320.0	1.0	1-5-8	370.0	1.0	1=>8=>5	1030.0	1.0			(5,6),(2,4),8,(1,3),(9,10),7-11	(5,6),2,(1,4,8),3,10,9,7,11			5.0	130	3.0	1-7	150.0	1.0									
201130060104	ダ	右	1700	曇	良	16:20	3歳条件　未勝利		2011-6-1	3	門別	3	(馬齢)		3.0	490.0	2.0	3.0	140	3.0	7.0	160	4.0	3-7	3350.0	9.0	3=>7	3810.0	13.0	3-7-8	870.0	3.0	3=>7=>8	11730.0	35.0	(3,7),6,(4,5),(2,8,9),1	(3,7),(4,5,6),(2,8,9),1	(3,7),5,(2,8),(1,6),9,4	(3,7),(8,5),2,1,9,(4,6)			8.0	130	2.0	3-7	2710.0	8.0									
201130060105	ダ	右	1200	曇	良	16:50	ミランダ特別 		2011-6-1	3	門別	3	800万円以下	(別定)	7.0	880.0	3.0	7.0	330	3.0	2.0	400	4.0	2-7	4280.0	12.0	7=>2	9850.0	27.0	2-7-8	14510.0	37.0	7=>2=>8	51480.0	124.0			6,8,4,12,2,(10,9),(5,7,11),(1,3)	6,8,4,12,2,9,(7,11),5,10,(1,3)			8.0	440	5.0	2-6	3230.0	13.0									
201130060106	ダ	右	1700	曇	良	17:20	せせらぎの里日高町賞		2011-6-1	3	門別	3	80万円以下	(馬齢)	5.0	690.0	4.0	5.0	180	4.0	3.0	130	1.0	3-5	990.0	6.0	5=>3	2370.0	10.0	3-5-10	5450.0	19.0	5=>3=>10	29700.0	94.0	7,(2,3),4,9,6,1,5,8,10	7,(2,3),4,9,6,8,(1,5),10	7,3,4,2,9,6,(1,8),5,10	7,3,(2,4),6,1,(8,10),5,9			10.0	270	5.0	3-5	1100.0	5.0									
201130060107	ダ	右	1200	曇	良	17:55	マトリカリア特別 		2011-6-1	3	門別	3	120万円以下	(馬齢)	6.0	410.0	3.0	6.0	170	3.0	5.0	270	4.0	5-6	2130.0	9.0	6=>5	3070.0	10.0	5-6-7	2470.0	7.0	6=>5=>7	10250.0	31.0			2,(3,7,9),6,5,(4,12),8,1,11,10	2,(3,7,9),6,(5,4),8,12,1,10,11			7.0	150	2.0	5-5	2310.0	8.0									
201130060108	ダ	右	1200	曇	良	18:25	JRA認定フレッシュ		2011-6-1	3	門別	3	牝(馬齢)		3.0	200.0	1.0	3.0	120	1.0	9.0	120	2.0	3-9	390.0	1.0	3=>9	640.0	1.0	3-5-9	820.0	3.0	3=>9=>5	2520.0	5.0			(4,8),(5,3),(6,9),10,2-1	(4,8,3),(5,9),6,2-10,1			5.0	200	5.0	3-8	390.0	1.0									
201130060109	ダ	右	1700	曇	良	18:55	3歳　条件		2011-6-1	3	門別	3	100万円以下	(馬齢)	5.0	170.0	1.0	5.0	100	1.0	1.0	110	2.0	1-5	260.0	1.0	5=>1	400.0	1.0	1-4-5	280.0	1.0	5=>1=>4	800.0	1.0	4,1,(7,5),(2,8),(3,9),6	4,(1,5),(2,7),8,(3,9),6	5,1,4,3,7,9,8,2-6	5,(4,1)-3,7,2,9,8-6			4.0	120	3.0	1-5	240.0	1.0									
201130060110	ダ	右	1200	曇	良	19:25	C4　ー2組		2011-6-1	3	門別	3	80万円以下	(馬齢)	5.0	170.0	1.0	5.0	120	3.0	6.0	100	1.0	5-6	400.0	1.0	5=>6	630.0	1.0	1-5-6	260.0	1.0	5=>6=>1	1280.0	2.0			5,9,6,2,12,8,1,(4,10),(3,11),7	5,9,6,2,(12,1),8,(4,10),(3,11),7			1.0	110	2.0	5-5	430.0	2.0									
201130060111	ダ	右	1200	曇	良	19:55	あじさい特別 		2011-6-1	3	門別	3	160万円以下	(馬齢)	11.0	220.0	1.0	11.0	120	1.0	6.0	150	3.0	6-11	570.0	2.0	11=>6	1010.0	3.0	4-6-11	480.0	1.0	11=>6=>4	1750.0	1.0			(4,8,11),10,12,6,9,7,5,1,3,2	(4,11),8,10,6,12,9,5,7,3,2,1			4.0	150	2.0	5-8	290.0	1.0									
201130060112	ダ	右	1800	曇	良	20:30	パール特別 		2011-6-1	3	門別	3	(別定)		7.0	220.0	1.0	7.0	170	3.0	2.0	210	4.0	2-7	1510.0	4.0	7=>2	2090.0	7.0	1-2-7	1850.0	6.0	7=>2=>1	5720.0	15.0	3,5,7,1,(2,8),4,6,10,9,11	3,5,7,(1,2),(4,8),(10,6),9,11	3,5,7,2,1,4,(10,8),6,(9,11)	(3,5,7),2,1,4,(10,6),8,(9,11)			1.0	130	2.0	2-6	1490.0	6.0									
201130060201	ダ	右	1000	曇	良	14:50	3歳条件　未勝利		2011-6-2	3	門別	4	(馬齢)		8.0	250.0	1.0	8.0	120	3.0	5.0	110	2.0	5-8	540.0	1.0	8=>5	920.0	1.0	5-8-9	510.0	1.0	8=>5=>9	1800.0	1.0			(5,6),8,12,(4,9),11,1,(3,7),2,10	(5,6),8,(4,9),12,(3,11),(1,7),2,10			9.0	110	1.0	5-6	500.0	1.0									
201130060202	ダ	右	1000	曇	良	15:20	C4　ー1組		2011-6-2	3	門別	4	80万円以下	(馬齢)	5.0	310.0	3.0	5.0	170	4.0	4.0	110	1.0	4-5	420.0	1.0	5=>4	1050.0	5.0	4-5-9	7840.0	22.0	5=>4=>9	69570.0	144.0			(1,4),(5,6,10,11),3,2,9,8	4,1,5,6,(10,11),3,2,(9,8)			9.0	350	7.0	4-5	490.0	1.0									
201130060203	ダ	右	1200	曇	良	15:50	JRA認定ルーキーチ		2011-6-2	3	門別	4	(馬齢)		7.0	220.0	1.0	7.0	120	1.0	12.0	160	3.0	7-12	710.0	2.0	7=>12	1030.0	4.0	2-7-12	1660.0	8.0	7=>12=>2	5320.0	15.0			(2,6,12),7,(11,10),8,4,5,9,3,1	2,(6,12),7,8,(11,10),(4,9),5,3,1			2.0	230	5.0	6-8	520.0	2.0									
201130060204	ダ	右	1200	曇	良	16:20	JRA認定フレッシュ		2011-6-2	3	門別	4	(馬齢)		6.0	600.0	3.0	6.0	150	3.0	7.0	120	1.0	6-7	460.0	2.0	6=>7	1330.0	6.0	2-6-7	1720.0	7.0	6=>7=>2	11870.0	37.0			(2,5,7),8,6,1,4,9=3	(2,7),5,6,8-1,4,9=3			2.0	260	6.0	6-7	620.0	2.0									
201130060205	ダ	右	1200	曇	良	16:50	JRA認定フレッシュ		2011-6-2	3	門別	4	(馬齢)		4.0	120.0	1.0	4.0	100	1.0	8.0	110	2.0	4-8	130.0	1.0	4=>8	200.0	1.0	1-4-8	480.0	2.0	4=>8=>1	740.0	2.0			(1,4),(3,8),10,2,5,9,7	4,(1,8),3,10,2,5,9,7			1.0	160	5.0	4-7	160.0	1.0									
201130060206	ダ	右	1200	曇	良	17:20	こもれびの里日高町賞		2011-6-2	3	門別	4	80万円以下	(馬齢)	8.0	1140.0	4.0	8.0	220	4.0	6.0	150	3.0	6-8	770.0	3.0	8=>6	2360.0	10.0	6-8-9	570.0	2.0	8=>6=>9	6570.0	20.0			(7,8),6,(4,9),(2,3,5,10),1	(7,8),6,(4,9),(2,5,10),3,1			9.0	140	2.0	6-7	690.0	3.0									
