	track	direction	distance	weather	going	start_at	title	grade	date	round	place	days	requirement	rule	単勝:的中	単勝:配当	単勝:人気	複勝_1:的中	複勝_1:配当	複勝_1:人気	複勝_2:的中	複勝_2:配当	複勝_2:人気	複勝_3:的中	複勝_3:配当	複勝_3:人気	枠連:的中	枠連:配当	枠連:人気	ワイド_1:的中	ワイド_1:配当	ワイド_1:人気	ワイド_2:的中	ワイド_2:配当	ワイド_2:人気	ワイド_3:的中	ワイド_3:配当	ワイド_3:人気	馬単:的中	馬単:配当	馬単:人気	三連複:的中	三連複:配当	三連複:人気	三連単:的中	三連単:配当	三連単:人気	spacing_on_corner:1	spacing_on_corner:2	spacing_on_corner:3	spacing_on_corner:4	laptime	pacemaker	馬連:的中	馬連:配当	馬連:人気
200006050511	ダ	右	1800	雨	良	15:40	ながつきステークス 		2000-9-23	5	中山	5	4歳以上1600万下	(混)[指](ハンデ)	12	790	6	12	240	5	8	240	6	9.0	150	1.0	6-8	920	4	8-12	1,260	18.0	9-12	760	9.0	8-9	700	8.0														12.4 - 11.2 - 12.4 - 12.6 - 12.3 - 12.1 - 12.4 - 12.6 - 12.9	12.4 - 23.6 - 36.0 - 48.6 - 60.9 - 73.0 - 85.4 - 98.0 - 110.9 (12.4-12.4)	8-12	3540.0	17.0
200006050512	ダ	右	1200	雨	良	16:15	4歳以上500万下		2000-9-23	5	中山	5	4歳以上500万下	牝[指](別定)	16	210	1	16	120	1	2	1,840	15	3.0	210	2.0	1-8	800	3	2-16	4,800	49.0	3-16	470	3.0	2-3	6,610	66.0														12.0 - 10.4 - 11.2 - 12.0 - 12.2 - 13.2	12.0 - 22.4 - 33.6 - 45.6 - 57.8 - 71.0 (12.0-12.0)	2-16	15130.0	42.0
200006050601	芝	右	1200	曇	不良	10:00	3歳未勝利		2000-9-24	5	中山	6	3歳未勝利	(混)[指](馬齢)	1	1190	4	1	340	6	12	170	2	4.0	300	4.0	1-8	2590	9	1-12	890	9.0	1-4	2,080	25.0	4-12	1,210	15.0														12.2 - 11.1 - 11.8 - 11.8 - 12.7 - 13.1	12.2 - 23.3 - 35.1 - 46.9 - 59.6 - 72.7 (12.2-12.2)	1-12	2390.0	8.0
200006050602	ダ	右	1200	曇	不良	10:25	4歳未勝利		2000-9-24	5	中山	6	4歳未勝利	[指](馬齢)	1	6350	10	1	500	8	12	120	1	3.0	350	7.0	1-6	5370	14	1-12	1,900	24.0	1-3	3,380	34.0	3-12	660	5.0														12.2 - 10.6 - 11.5 - 12.3 - 12.7 - 13.4	12.2 - 22.8 - 34.3 - 46.6 - 59.3 - 72.7 (12.2-12.2)	1-12	5560.0	23.0
200006050603	ダ	右	1800	曇	不良	10:50	4歳未勝利		2000-9-24	5	中山	6	4歳未勝利	牝[指](馬齢)	15	640	3	15	210	3	2	1,430	14	8.0	170	2.0	1-8	5180	15	2-15	4,540	44.0	8-15	660	7.0	2-8	3,480	33.0														12.6 - 11.5 - 12.7 - 12.9 - 12.8 - 13.3 - 13.1 - 13.4 - 13.5	12.6 - 24.1 - 36.8 - 49.7 - 62.5 - 75.8 - 88.9 - 102.3 - 115.8 (12.6-12.6)	2-15	18760.0	44.0
200006050604	ダ	右	1200	曇	不良	11:20	4歳未勝利		2000-9-24	5	中山	6	4歳未勝利	(混)[指](馬齢)	8	990	4	8	200	4	4	120	2	10.0	110	1.0	2-4	1470	7	4-8	560	5.0	8-10	510	4.0	4-10	180	1.0														12.1 - 10.6 - 11.4 - 12.2 - 12.5 - 13.4	12.1 - 22.7 - 34.1 - 46.3 - 58.8 - 72.2 (12.1-12.1)	4-8	1530.0	5.0
200006050605	ダ	右	1800	曇	不良	11:50	4歳未勝利		2000-9-24	5	中山	6	4歳未勝利	[指](馬齢)	7	240	1	7	130	1	9	150	3	13.0	250	4.0	4-5	510	2	7-9	280	2.0	7-13	790	6.0	9-13	990	10.0														12.8 - 11.8 - 12.5 - 13.0 - 12.9 - 12.4 - 12.6 - 13.4 - 14.0	12.8 - 24.6 - 37.1 - 50.1 - 63.0 - 75.4 - 88.0 - 101.4 - 115.4 (12.8-12.8)	7-9	590.0	2.0
200006050606	ダ	右	1200	曇	不良	12:50	3歳新馬		2000-9-24	5	中山	6	3歳新馬	(混)[指](馬齢)	4	290	2	4	120	2	1	220	5	9.0	100	1.0	1-4	3030	8	1-4	610	8.0	4-9	140	1.0	1-9	480	6.0														12.2 - 10.7 - 11.4 - 12.1 - 12.8 - 13.0	12.2 - 22.9 - 34.3 - 46.4 - 59.2 - 72.2 (12.2-12.2)	1-4	3000.0	9.0
200006050607	ダ	右	1200	晴	不良	13:20	4歳以上500万下		2000-9-24	5	中山	6	4歳以上500万下	(混)[指](別定)	4	360	1	4	190	2	13	220	4	1.0	370	6.0	3-8	1420	6	4-13	740	6.0	1-4	1,110	14.0	1-13	1,250	15.0														12.1 - 10.8 - 11.5 - 12.1 - 12.3 - 12.6	12.1 - 22.9 - 34.4 - 46.5 - 58.8 - 71.4 (12.1-12.1)	4-13	1670.0	6.0
200006050608	芝	右	1600	晴	重	13:50	4歳以上500万下		2000-9-24	5	中山	6	4歳以上500万下	(特指)(別定)	12	300	1	12	150	1	11	2,660	13	14.0	340	6.0	7-7	12510	29	11-12	3,960	47.0	12-14	870	8.0	11-14	11,390	74.0														12.6 - 11.5 - 11.7 - 12.2 - 12.1 - 11.8 - 12.5 - 13.2	12.6 - 24.1 - 35.8 - 48.0 - 60.1 - 71.9 - 84.4 - 97.6 (12.6-12.6)	11-12	14170.0	43.0
200006050609	芝	右	1600	晴	重	14:25	上総特別 		2000-9-24	5	中山	6	4歳以上900万下	(混)(特指)(別定)	2	410	2	2	170	2	5	410	7	6.0	200	3.0	2-5	4130	18	2-5	1,230	18.0	2-6	570	6.0	5-6	1,680	27.0														12.7 - 11.7 - 12.0 - 12.1 - 12.2 - 11.5 - 12.1 - 12.6	12.7 - 24.4 - 36.4 - 48.5 - 60.7 - 72.2 - 84.3 - 96.9 (12.7-12.7)	2-5	4160.0	18.0
200006050610	ダ	右	1800	晴	重	15:00	津田沼特別 		2000-9-24	5	中山	6	4歳以上500万下	(混)[指](別定)	12	4310	10	12	1,160	10	13	1,780	12	2.0	440	5.0	8-8	42170	33	12-13	13,220	68.0	2-12	4,180	45.0	2-13	6,540	52.0														12.8 - 12.0 - 12.6 - 12.9 - 12.9 - 12.8 - 12.6 - 12.7 - 12.9	12.8 - 24.8 - 37.4 - 50.3 - 63.2 - 76.0 - 88.6 - 101.3 - 114.2 (12.8-12.8)	12-13	69150.0	66.0
200006050611	芝	右	2200	晴	重	15:35	産経賞オールカマー	G2	2000-9-24	5	中山	6	4歳以上オープン	(国際)(指)(別定)	2	190	1	2	120	1	4	230	4	8.0	290	5.0	2-4	1220	4	2-4	520	4.0	2-8	640	6.0	4-8	1,510	18.0														12.6 - 11.8 - 13.0 - 12.8 - 12.8 - 12.5 - 12.5 - 11.9 - 11.7 - 11.9 - 12.3	12.6 - 24.4 - 37.4 - 50.2 - 63.0 - 75.5 - 88.0 - 99.9 - 111.6 - 123.5 - 135.8 (12.6-12.6)	2-4	1240.0	4.0
200006050701	ダ	右	1800	晴	良	10:00	4歳未勝利		2000-9-30	5	中山	7	4歳未勝利	[指](馬齢)	6	110	1	6	100	1	2	160	3	9.0	180	4.0	2-6	500	3	2-6	250	2.0	6-9	280	3.0	2-9	600	8.0														12.9 - 12.3 - 13.2 - 13.2 - 12.8 - 12.2 - 12.2 - 13.0 - 13.5	12.9 - 25.2 - 38.4 - 51.6 - 64.4 - 76.6 - 88.8 - 101.8 - 115.3 (12.9-12.9)	2-6	470.0	2.0
200006050702	ダ	右	1800	晴	良	10:25	4歳未勝利		2000-9-30	5	中山	7	4歳未勝利	(混)[指](馬齢)	3	270	1	3	140	2	7	130	1	1.0	980	8.0	3-7	480	1	3-7	230	1.0	1-3	1,590	18.0	1-7	2,440	24.0														12.7 - 12.1 - 12.6 - 13.2 - 12.7 - 12.4 - 12.9 - 13.1 - 14.0	12.7 - 24.8 - 37.4 - 50.6 - 63.3 - 75.7 - 88.6 - 101.7 - 115.7 (12.7-12.7)	3-7	530.0	1.0
200006050703	芝	右	1800	晴	良	10:50	3歳未勝利		2000-9-30	5	中山	7	3歳未勝利	[指](馬齢)	3	720	2	3	200	3	6	210	4	14.0	100	1.0	2-4	2550	8	3-6	960	11.0	3-14	330	2.0	6-14	400	4.0														12.6 - 11.3 - 11.8 - 12.1 - 12.2 - 13.1 - 12.8 - 12.6 - 12.9	12.6 - 23.9 - 35.7 - 47.8 - 60.0 - 73.1 - 85.9 - 98.5 - 111.4 (12.6-12.6)	3-6	3070.0	11.0
200006050704	ダ	右	1200	晴	良	11:20	4歳未勝利		2000-9-30	5	中山	7	4歳未勝利	[指](馬齢)	13	360	2	13	130	2	14	110	1	4.0	3,150	15.0	7-7	370	1	13-14	190	1.0	4-13	9,580	63.0	4-14	5,200	48.0														12.5 - 10.8 - 11.4 - 12.3 - 12.9 - 13.5	12.5 - 23.3 - 34.7 - 47.0 - 59.9 - 73.4 (12.5-12.5)	13-14	390.0	1.0
200006050705	障		2700	晴	良  ダート	11:50	障害4歳以上未勝利		2000-9-30	5	中山	7	障害4歳以上未勝利	(混)(馬齢)	1	400	3	1	190	3	4	120	1				1-4	360	2																											
200006050706	芝	右	1200	晴	良	12:50	3歳新馬		2000-9-30	5	中山	7	3歳新馬	(混)[指](馬齢)	1	340	2	1	120	2	4	240	5	9.0	100	1.0	1-4	3800	10	1-4	650	10.0	1-9	140	1.0	4-9	540	7.0														12.0 - 10.9 - 11.2 - 11.6 - 12.1 - 12.8	12.0 - 22.9 - 34.1 - 45.7 - 57.8 - 70.6 (12.0-12.0)	1-4	3850.0	11.0
200006050707	芝	右	1600	晴	良	13:20	3歳新馬		2000-9-30	5	中山	7	3歳新馬	牝[指](馬齢)	5	1320	7	5	310	5	12	490	8	1.0	300	4.0	5-8	610	2	5-12	2,400	34.0	1-5	1,560	23.0	1-12	2,100	27.0														12.4 - 11.6 - 12.1 - 12.4 - 12.1 - 11.9 - 11.8 - 12.2	12.4 - 24.0 - 36.1 - 48.5 - 60.6 - 72.5 - 84.3 - 96.5 (12.4-12.4)	5-12	8900.0	34.0
200006050708	ダ	右	1800	曇	良	13:55	4歳以上500万下		2000-9-30	5	中山	7	4歳以上500万下	牝[指](別定)	9	230	1	9	130	1	2	150	2	3.0	510	8.0	2-8	590	2	2-9	280	1.0	3-9	940	13.0	2-3	1,320	18.0														12.6 - 12.0 - 12.3 - 12.6 - 12.9 - 13.1 - 13.0 - 12.7 - 13.4	12.6 - 24.6 - 36.9 - 49.5 - 62.4 - 75.5 - 88.5 - 101.2 - 114.6 (12.6-12.6)	2-9	610.0	2.0
200006050709	芝	右	2500	小雨	良	14:30	九十九里特別 		2000-9-30	5	中山	7	4歳以上900万下	(混)(特指)(別定)	7	1240	3	7	250	3	6	590	7	2.0	260	4.0	6-7	9590	19																							6.9 - 12.0 - 12.3 - 11.5 - 12.3 - 12.9 - 13.0 - 13.0 - 12.2 - 12.5 - 12.0 - 12.1 - 12.6	6.9 - 18.9 - 31.2 - 42.7 - 55.0 - 67.9 - 80.9 - 93.9 - 106.1 - 118.6 - 130.6 - 142.7 - 155.3 (6.9-6.9)			
200006050710	芝	右	1200	雨	良	15:05	下総特別 		2000-9-30	5	中山	7	4歳以上500万下	(混)[指](別定)	3	2070	9	3	420	9	1	260	4	7.0	170	1.0	1-3	6180	24	1-3	1,670	33.0	3-7	1,140	17.0	1-7	690	4.0														11.9 - 11.0 - 11.1 - 11.5 - 11.9 - 12.8	11.9 - 22.9 - 34.0 - 45.5 - 57.4 - 70.2 (11.9-11.9)	1-3	5660.0	30.0
200006050711	ダ	右	1800	曇	良	15:40	ユニコーンステークス	G3	2000-9-30	5	中山	7	4歳オープン	(混)(指)(定量)	1	1000	4	1	250	4	14	160	3	8.0	160	2.0	1-7	1400	5	1-14	680	5.0	1-8	820	6.0	8-14	400	3.0														12.3 - 11.1 - 12.3 - 12.8 - 12.5 - 12.2 - 12.7 - 12.6 - 12.2	12.3 - 23.4 - 35.7 - 48.5 - 61.0 - 73.2 - 85.9 - 98.5 - 110.7 (12.3-12.3)	1-14	1780.0	5.0
200006050712	ダ	右	1200	曇	良	16:15	4歳以上500万下		2000-9-30	5	中山	7	4歳以上500万下	(特指)(別定)	2	260	1	2	150	1	10	290	5	5.0	320	6.0	1-5	660	2	2-10	640	4.0	2-5	880	9.0	5-10	1,650	20.0														12.1 - 10.6 - 11.4 - 12.0 - 12.8 - 13.4	12.1 - 22.7 - 34.1 - 46.1 - 58.9 - 72.3 (12.1-12.1)	2-10	1720.0	5.0
200006050801	ダ	右	1200	曇	重	09:50	3歳未勝利		2000-10-1	5	中山	8	3歳未勝利	(混)[指](馬齢)	8	180	1	8	120	1	11	190	3	14.0	300	5.0	5-6	450	1	8-11	300	2.0	8-14	650	5.0	11-14	1,350	16.0														12.3 - 10.5 - 11.2 - 12.2 - 12.3 - 12.6	12.3 - 22.8 - 34.0 - 46.2 - 58.5 - 71.1 (12.3-12.3)	8-11	680.0	2.0
200006050802	ダ	右	1200	曇	重	10:15	4歳未勝利		2000-10-1	5	中山	8	4歳未勝利	牝[指](馬齢)	2	360	2	2	150	2	8	290	5	5.0	130	1.0	1-4	1850	10	2-8	630	6.0	2-5	270	1.0	5-8	660	8.0														12.1 - 10.4 - 11.1 - 12.1 - 12.7 - 13.5	12.1 - 22.5 - 33.6 - 45.7 - 58.4 - 71.9 (12.1-12.1)	2-8	2140.0	9.0
200006050803	ダ	右	1800	曇	重	10:40	4歳未勝利		2000-10-1	5	中山	8	4歳未勝利	[指](馬齢)	5	3700	8	5	820	8	8	360	6	11.0	150	1.0	4-6	390	1	5-8	4,810	35.0	5-11	2,320	21.0	8-11	670	7.0														12.6 - 11.5 - 12.2 - 12.9 - 12.5 - 12.6 - 12.7 - 13.6 - 13.7	12.6 - 24.1 - 36.3 - 49.2 - 61.7 - 74.3 - 87.0 - 100.6 - 114.3 (12.6-12.6)	5-8	18630.0	34.0
200006050804	ダ	右	1200	曇	重	11:05	4歳未勝利		2000-10-1	5	中山	8	4歳未勝利	(混)[指](馬齢)	12	8780	10	12	1,110	8	8	310	3	1.0	540	6.0	4-6	6930	14	8-12	5,790	42.0	1-12	7,060	49.0	1-8	1,250	13.0														12.1 - 10.8 - 11.2 - 11.7 - 12.1 - 13.2	12.1 - 22.9 - 34.1 - 45.8 - 57.9 - 71.1 (12.1-12.1)	8-12	32260.0	46.0
200006050805	ダ	右	1200	曇	重	11:30	3歳新馬		2000-10-1	5	中山	8	3歳新馬	[指](馬齢)	6	190	1	6	110	2	9	110	1	10.0	140	3.0	6-8	190	1	6-9	150	1.0	6-10	230	2.0	9-10	240	3.0														12.0 - 10.4 - 11.5 - 12.3 - 12.8 - 13.6	12.0 - 22.4 - 33.9 - 46.2 - 59.0 - 72.6 (12.0-12.0)	6-9	300.0	1.0
200006050806	芝	右	1600	曇	重	12:30	3歳新馬		2000-10-1	5	中山	8	3歳新馬	(混)[指](馬齢)	4	500	2	4	180	2	1	1,450	11	5.0	120	1.0	1-2	9730	25	1-4	7,010	52.0	4-5	310	1.0	1-5	3,580	40.0														12.3 - 11.4 - 11.5 - 12.2 - 12.1 - 12.1 - 12.3 - 13.5	12.3 - 23.7 - 35.2 - 47.4 - 59.5 - 71.6 - 83.9 - 97.4 (12.3-12.3)	1-4	30320.0	51.0
200006050807	ダ	右	1800	曇	重	13:00	4歳以上500万下		2000-10-1	5	中山	8	4歳以上500万下	(混)[指](別定)	1	320	2	1	130	3	8	130	2	10.0	120	1.0	1-7	500	2	1-8	300	3.0	1-10	260	2.0	8-10	240	1.0														12.6 - 11.4 - 11.9 - 12.7 - 13.3 - 12.5 - 12.5 - 12.6 - 12.6	12.6 - 24.0 - 35.9 - 48.6 - 61.9 - 74.4 - 86.9 - 99.5 - 112.1 (12.6-12.6)	1-8	870.0	3.0
200006050808	芝	右	1800	曇	重	13:30	習志野特別 		2000-10-1	5	中山	8	4歳以上500万下	(混)[指](別定)	2	640	3	2	160	3	9	110	1	6.0	140	2.0	2-7	520	2	2-9	230	2.0	2-6	360	3.0	6-9	200	1.0														12.9 - 12.5 - 13.2 - 12.9 - 12.3 - 12.6 - 11.9 - 11.5 - 12.2	12.9 - 25.4 - 38.6 - 51.5 - 63.8 - 76.4 - 88.3 - 99.8 - 112.0 (12.9-12.9)	2-9	540.0	2.0
200006050809	芝	右	1200	曇	稍重	14:10	内房特別 		2000-10-1	5	中山	8	4歳以上900万下	(混)[指](ハンデ)	1	440	2	1	130	2	4	110	1	2.0	160	4.0	1-4	380	1	1-4	180	1.0	1-2	430	5.0	2-4	320	4.0														11.9 - 10.6 - 10.9 - 11.6 - 12.1 - 12.4	11.9 - 22.5 - 33.4 - 45.0 - 57.1 - 69.5 (11.9-11.9)	1-4	390.0	1.0
200006050810	芝	右	1600	曇	稍重	14:50	外房ステークス 		2000-10-1	5	中山	8	4歳以上1600万下	(混)(特指)(別定)	2	190	1	2	110	1	4	250	4	12.0	300	6.0	2-4	1020	4	2-4	500	3.0	2-12	530	4.0	4-12	1,350	17.0														12.4 - 11.4 - 11.4 - 12.0 - 12.2 - 11.7 - 11.9 - 12.1	12.4 - 23.8 - 35.2 - 47.2 - 59.4 - 71.1 - 83.0 - 95.1 (12.4-12.4)	2-4	1060.0	3.0
200006050811	芝	右	1200	曇	稍重	15:35	スプリンターズS	G1	2000-10-1	5	中山	8	4歳以上オープン	(国際)(指)(定量)	15	25750	16	15	2,190	15	9	120	1	2.0	130	2.0	5-8	2350	11	9-15	4,620	50.0	2-15	7,390	63.0	2-9	220	1.0														11.7 - 10.5 - 10.8 - 11.0 - 11.7 - 12.9	11.7 - 22.2 - 33.0 - 44.0 - 55.7 - 68.6 (11.7-11.7)	9-15	25700.0	48.0
200006050812	ダ	右	1200	曇	重	16:15	浦安特別 		2000-10-1	5	中山	8	4歳以上900万下	(混)[指](別定)	6	450	1	6	160	1	14	190	2	10.0	200	3.0	4-8	680	2	6-14	560	3.0	6-10	540	2.0	10-14	830	5.0														11.7 - 10.5 - 11.0 - 11.4 - 12.4 - 13.2	11.7 - 22.2 - 33.2 - 44.6 - 57.0 - 70.2 (11.7-11.7)	6-14	1440.0	2.0
200006060101	ダ	右	1200	晴	良	09:55	3歳未勝利		2000-12-2	6	中山	1	3歳未勝利	[指](馬齢)	15	390	2	15	120	2	8	100	1	6.0	3,570	16.0	4-8	200	1	8-15	150	1.0	6-15	10,200	48.0	6-8	6,130	38.0														12.3 - 10.8 - 11.4 - 12.2 - 12.5 - 13.5	12.3 - 23.1 - 34.5 - 46.7 - 59.2 - 72.7 (12.3-12.3)	8-15	230.0	1.0
200006060102	芝	右	1200	晴	良	10:20	3歳未勝利		2000-12-2	6	中山	1	3歳未勝利	(混)[指](馬齢)	5	170	1	5	110	1	3	130	2	6.0	160	4.0	2-3	270	1	3-5	190	1.0	5-6	290	3.0	3-6	420	4.0														12.0 - 10.7 - 11.1 - 11.4 - 11.3 - 12.1	12.0 - 22.7 - 33.8 - 45.2 - 56.5 - 68.6 (12.0-12.0)	3-5	380.0	1.0
200006060103	ダ	右	1000	晴	良	10:45	3歳新馬		2000-12-2	6	中山	1	3歳新馬	[指](馬齢)	2	140	1	2	110	1	7	270	6	1.0	200	4.0	2-5	340	1	2-7	480	4.0	1-2	360	2.0	1-7	1,050	13.0														11.9 - 10.6 - 11.5 - 12.2 - 13.4	11.9 - 22.5 - 34.0 - 46.2 - 59.6 (11.9-11.9)	2-7	900.0	4.0
200006060104	ダ	右	1200	晴	良	11:10	3歳新馬		2000-12-2	6	中山	1	3歳新馬	牝[指](馬齢)	7	900	4	7	220	4	12	220	5	11.0	120	1.0	4-6	390	1	7-12	1,010	12.0	7-11	430	2.0	11-12	480	4.0														12.5 - 10.9 - 11.4 - 12.2 - 13.1 - 13.7	12.5 - 23.4 - 34.8 - 47.0 - 60.1 - 73.8 (12.5-12.5)	7-12	2820.0	11.0
200006060105	芝	右	2000	晴	良	11:35	3歳新馬		2000-12-2	6	中山	1	3歳新馬	[指](馬齢)	1	1870	5	1	400	5	9	1,030	11	15.0	240	4.0	1-5	9440	24	1-9	4,630	47.0	1-15	1,700	18.0	9-15	2,920	34.0														12.8 - 11.0 - 12.4 - 12.8 - 13.0 - 12.4 - 12.9 - 12.6 - 12.6 - 13.0	12.8 - 23.8 - 36.2 - 49.0 - 62.0 - 74.4 - 87.3 - 99.9 - 112.5 - 125.5 (12.8-12.8)	1-9	26510.0	50.0
200006060106	ダ	右	1200	晴	良	12:35	4歳以上500万下		2000-12-2	6	中山	1	4歳以上500万下	(混)[指](別定)	6	290	1	6	150	1	14	170	2	4.0	170	4.0	3-7	690	2	6-14	420	2.0	4-6	440	3.0	4-14	570	6.0														12.2 - 10.5 - 11.3 - 12.0 - 12.6 - 13.6	12.2 - 22.7 - 34.0 - 46.0 - 58.6 - 72.2 (12.2-12.2)	6-14	1020.0	2.0
200006060107	ダ	右	1800	晴	良	13:05	4歳以上500万下		2000-12-2	6	中山	1	4歳以上500万下	牝[指](別定)	12	3910	12	12	990	12	6	180	1	5.0	210	3.0	4-7	3540	16	6-12	3,690	44.0	5-12	3,750	46.0	5-6	650	3.0														12.6 - 11.7 - 12.8 - 13.1 - 12.5 - 12.1 - 12.5 - 12.8 - 13.7	12.6 - 24.3 - 37.1 - 50.2 - 62.7 - 74.8 - 87.3 - 100.1 - 113.8 (12.6-12.6)	6-12	11950.0	39.0
200006060108	障		3350	晴	良	13:40	イルミネーションJS 		2000-12-2	6	中山	1	障害4歳以上オープン	(混)(別定)	2	930	4	2	250	5	3	210	4	1.0	130	2.0	2-3	2250	10	2-3	660	9.0	1-2	500	6.0	1-3	420	5.0																2-3	2190.0	8.0
200006060109	芝	右	2000	晴	良	14:15	葉牡丹賞 		2000-12-2	6	中山	1	3歳500万下	(混)(特指)(馬齢)	12	1070	5	12	260	3	6	280	5	7.0	270	4.0	5-8	1400	5	6-12	1,040	14.0	7-12	870	8.0	6-7	970	10.0														12.9 - 11.4 - 12.1 - 12.9 - 13.0 - 12.5 - 13.1 - 12.2 - 12.0 - 12.0	12.9 - 24.3 - 36.4 - 49.3 - 62.3 - 74.8 - 87.9 - 100.1 - 112.1 - 124.1 (12.9-12.9)	6-12	3040.0	12.0
200006060110	芝	右	1200	晴	良	14:50	南総特別 		2000-12-2	6	中山	1	4歳以上900万下	(混)[指](ハンデ)	14	1610	6	14	430	6	2	310	5	3.0	1,270	11.0	2-8	1730	7	2-14	1,330	13.0	3-14	5,580	53.0	2-3	4,060	44.0														11.8 - 10.6 - 10.6 - 11.5 - 11.4 - 12.5	11.8 - 22.4 - 33.0 - 44.5 - 55.9 - 68.4 (11.8-11.8)	2-14	5040.0	15.0
200006060111	芝	右	3600	晴	良	15:25	ステイヤーズS	G2	2000-12-2	6	中山	1	4歳以上オープン	(混)(特指)(別定)	9	7240	7	9	1,210	9	10	360	5	8.0	220	2.0	7-8	1420	5	9-10	4,050	34.0	8-9	2,900	24.0	8-10	680	8.0														13.1 - 11.3 - 12.8 - 12.4 - 12.3 - 12.9 - 12.9 - 12.9 - 12.3 - 13.0 - 13.1 - 13.0 - 12.4 - 12.3 - 12.5 - 11.8 - 11.9 - 12.7	13.1 - 24.4 - 37.2 - 49.6 - 61.9 - 74.8 - 87.7 - 100.6 - 112.9 - 125.9 - 139.0 - 152.0 - 164.4 - 176.7 - 189.2 - 201.0 - 212.9 - 225.6 (13.1-13.1)	9-10	24010.0	29.0
200006060201	ダ	右	1200	曇	良	09:50	3歳未勝利		2000-12-3	6	中山	2	3歳未勝利	(市)(抽)[指](馬齢)	6	2750	5	6	360	5	14	110	1	10.0	190	4.0	4-8	1180	4	6-14	640	6.0	6-10	1,760	15.0	10-14	330	3.0														12.0 - 10.9 - 11.6 - 12.4 - 13.0 - 13.7	12.0 - 22.9 - 34.5 - 46.9 - 59.9 - 73.6 (12.0-12.0)	6-14	1440.0	5.0
200006060202	ダ	右	1800	曇	良	10:15	3歳未勝利		2000-12-3	6	中山	2	3歳未勝利	(混)[指](馬齢)	5	270	2	5	110	1	4	340	7	7.0	110	2.0	4-5	3170	12	4-5	870	11.0	5-7	160	1.0	4-7	880	12.0														12.9 - 11.9 - 13.2 - 13.3 - 12.6 - 12.6 - 12.8 - 13.5 - 13.9	12.9 - 24.8 - 38.0 - 51.3 - 63.9 - 76.5 - 89.3 - 102.8 - 116.7 (12.9-12.9)	4-5	3280.0	12.0
200006060203	芝	右	1600	曇	良	10:40	3歳未勝利		2000-12-3	6	中山	2	3歳未勝利	[指](馬齢)	8	550	3	8	180	2	5	540	8	4.0	600	9.0	3-4	2950	15	5-8	1,680	24.0	4-8	1,390	15.0	4-5	3,690	42.0														12.6 - 11.1 - 11.3 - 11.9 - 11.6 - 12.1 - 12.4 - 13.1	12.6 - 23.7 - 35.0 - 46.9 - 58.5 - 70.6 - 83.0 - 96.1 (12.6-12.6)	5-8	5140.0	24.0
200006060204	芝	右	1200	曇	良	11:10	3歳新馬		2000-12-3	6	中山	2	3歳新馬	(混)[指](馬齢)	10	430	2	10	170	2	12	1,290	11	2.0	200	3.0	7-8	1930	7	10-12	2,960	35.0	2-10	430	3.0	2-12	2,980	37.0														12.2 - 10.5 - 11.1 - 12.0 - 12.3 - 12.2	12.2 - 22.7 - 33.8 - 45.8 - 58.1 - 70.3 (12.2-12.2)	10-12	9120.0	27.0
200006060205	障		2700	曇	良  ダート	11:40	障害4歳以上未勝利		2000-12-3	6	中山	2	障害4歳以上未勝利	(混)(馬齢)	1	3090	6	1	420	5	8	230	3	7.0	670	8.0	1-7	5530	15	1-8	1,280	15.0	1-7	3,500	30.0	7-8	2,060	24.0																1-8	5450.0	16.0
200006060206	芝	右	1600	曇	良	12:35	3歳新馬		2000-12-3	6	中山	2	3歳新馬	(混)[指](馬齢)	9	990	3	9	240	4	13	120	1	5.0	250	5.0	6-8	680	3	9-13	420	2.0	5-9	1,120	13.0	5-13	570	5.0														12.6 - 12.2 - 12.2 - 12.8 - 12.3 - 12.2 - 11.6 - 12.2	12.6 - 24.8 - 37.0 - 49.8 - 62.1 - 74.3 - 85.9 - 98.1 (12.6-12.6)	9-13	940.0	2.0
200006060207	ダ	右	1800	曇	良	13:05	4歳以上500万下		2000-12-3	6	中山	2	4歳以上500万下	(混)[指](別定)	8	1380	5	8	230	5	16	170	2	6.0	120	1.0	4-8	2050	10	8-16	1,010	11.0	6-8	550	4.0	6-16	290	1.0														12.5 - 11.8 - 12.7 - 13.5 - 12.7 - 12.6 - 12.6 - 13.1 - 13.4	12.5 - 24.3 - 37.0 - 50.5 - 63.2 - 75.8 - 88.4 - 101.5 - 114.9 (12.5-12.5)	8-16	2850.0	12.0
200006060208	ダ	右	1200	曇	良	13:35	4歳以上500万下		2000-12-3	6	中山	2	4歳以上500万下	(特指)(別定)	1	1500	6	1	330	5	13	200	2	10.0	580	9.0	1-8	1380	6	1-13	950	10.0	1-10	2,670	35.0	10-13	1,910	25.0														12.3 - 11.0 - 11.7 - 12.2 - 12.4 - 12.9	12.3 - 23.3 - 35.0 - 47.2 - 59.6 - 72.5 (12.3-12.3)	1-13	2510.0	10.0
