	track	direction	distance	weather	going	start_at	title	grade	date	round	place	days	requirement	rule	単勝:的中	単勝:配当	単勝:人気	複勝_1:的中	複勝_1:配当	複勝_1:人気	複勝_2:的中	複勝_2:配当	複勝_2:人気	馬連:的中	馬連:配当	馬連:人気	ワイド_1:的中	ワイド_1:配当	ワイド_1:人気	ワイド_2:的中	ワイド_2:配当	ワイド_2:人気	ワイド_3:的中	ワイド_3:配当	ワイド_3:人気	馬単:的中	馬単:配当	馬単:人気	三連複:的中	三連複:配当	三連複:人気	三連単:的中	三連単:配当	三連単:人気	spacing_on_corner:1	spacing_on_corner:2	spacing_on_corner:3	spacing_on_corner:4	laptime	pacemaker	複勝_3:的中	複勝_3:配当	複勝_3:人気	枠連:的中	枠連:配当	枠連:人気	枠単:的中	枠単:配当	枠単:人気
202043092811	ダ	左	1500	晴	稍重	20:15	日直島田の競馬Tim 		2020-9-28	7	船橋	1			4.0	310.0	2.0	4.0	120	1.0	6.0	450	8.0	4-6	4450.0	15.0	4-6	1,150	17.0	4-5	260	3.0	5-6	1,260	19.0	4=>6	7030.0	22.0	4-5-6	4310.0	17.0	4=>6=>5	28340.0	99.0	642537819	645237189	6,4,5,7,(2,3),1,9,8	645732198	6.9 - 12.4 - 12.8 - 13.0 - 12.4 - 12.3 - 12.9 - 13.1	6.9 - 19.3 - 32.1 - 45.1 - 57.5 - 69.8 - 82.7 - 95.8 (32.1-38.3)	5.0	170	4.0	4-6	5740.0	18.0	4=>6	9750.0	33.0
202043092812	ダ	左	1600	晴	稍重	20:50	佐原賞		2020-9-28	7	船橋	1			11.0	140.0	1.0	11.0	100	1.0	9.0	140	2.0	9-11	360.0	1.0	9-11	210	1.0	2-11	320	2.0	2-9	830	10.0	11=>9	520.0	1.0	2-9-11	1230.0	1.0	11=>9=>2	2810.0	1.0	111261093852714	111210693875214	11,12,10,9,(6,7),8,3,2,5,(1,4)	111291076823514	12.6 - 12.8 - 12.7 - 13.2 - 13.0 - 12.7 - 13.0 - 13.8	12.6 - 25.4 - 38.1 - 51.3 - 64.3 - 77.0 - 90.0 - 103.8 (38.1-39.5)	2.0	200	3.0	7-8	390.0	1.0	8=>7	520.0	1.0
202043092901	ダ	左	1200	曇	稍重	15:00	2歳四		2020-9-29	7	船橋	2	30万円以上70万円未満		3.0	180.0	1.0	3.0	110	1.0	2.0	200	4.0	2-3	1430.0	4.0	2-3	390	5.0	3-12	160	1.0	2-12	360	4.0	3=>2	1920.0	7.0	2-3-12	860.0	2.0	3=>2=>12	5640.0	10.0		29127365101184	29123510117648	2,9,12,3,5,10,11-7,6,4,8	12.9 - 12.0 - 12.8 - 12.9 - 13.1 - 13.7	12.9 - 24.9 - 37.7 - 50.6 - 63.7 - 77.4 (37.7-39.7)	12.0	120	2.0	2-3	1530.0	5.0	3=>2	1900.0	7.0
202043092902	ダ	左	1200	曇	稍重	15:30	2歳二　三		2020-9-29	7	船橋	2	70万円以上271万円未満		8.0	530.0	2.0	8.0	180	3.0	6.0	140	1.0	6-8	1270.0	2.0	6-8	410	1.0	3-8	610	5.0	3-6	620	6.0	8=>6	2420.0	2.0	3-6-8	1950.0	1.0	8=>6=>3	9980.0	2.0		4,5,8,3,10,7,12,9,2,11,6-1	458310912711621	453810912711612	12.4 - 12.2 - 12.3 - 12.8 - 13.2 - 13.5	12.4 - 24.6 - 36.9 - 49.7 - 62.9 - 76.4 (36.9-39.5)	3.0	220	5.0	5-6	890.0	1.0	6=>5	1580.0	2.0
202043092903	ダ	左	1500	曇	稍重	16:00	2歳二　三		2020-9-29	7	船橋	2	70万円以上271万円未満		6.0	1890.0	5.0	6.0	420	6.0	9.0	1,920	10.0	6-9	35650.0	38.0	6-9	9,090	41.0	6-8	730	10.0	8-9	5,310	35.0	6=>9	77350.0	80.0	6-8-9	77230.0	92.0	6=>9=>8	951370.0	595.0	79162354108	79612351084	7,9,6,2,1,(5,3),8,4,10	97621538104	6.7 - 12.2 - 12.7 - 13.2 - 12.7 - 12.8 - 13.7 - 14.1	6.7 - 18.9 - 31.6 - 44.8 - 57.5 - 70.3 - 84.0 - 98.1 (31.6-40.6)	8.0	210	3.0	6-8	9290.0	23.0	6=>8	23880.0	43.0
202043092904	ダ	左	1200	曇	稍重	16:30	C2二　三		2020-9-29	7	船橋	2			1.0	460.0	3.0	1.0	120	2.0	6.0	110	1.0	1-6	430.0	1.0	1-6	230	1.0	1-2	260	3.0	2-6	240	2.0	1=>6	1320.0	4.0	1-2-6	520.0	1.0	1=>6=>2	3820.0	4.0		461212510839117	4,6,(1,12),5,2,(10,11),9,(3,7),8	461125291110738	12.3 - 11.4 - 12.4 - 12.7 - 13.2 - 13.1	12.3 - 23.7 - 36.1 - 48.8 - 62.0 - 75.1 (36.1-39.0)	2.0	130	3.0	1-5	520.0	2.0	1=>5	1200.0	4.0
202043092905	ダ	左	1200	曇	稍重	17:00	コスモス賞		2020-9-29	7	船橋	2			6.0	10710.0	11.0	6.0	2,090	11.0	8.0	290	6.0	6-8	37540.0	50.0	6-8	12,020	55.0	6-9	5,330	44.0	8-9	1,110	13.0	6=>8	66050.0	96.0	6-8-9	70820.0	128.0	6=>8=>9	1104870.0	1011.0		256112910743811	(2,5),6,12,1,9,10,7,4,8,3,11	5,6,2,12,1,9,10,7,4,8,3-11	12.2 - 11.5 - 11.8 - 12.7 - 13.3 - 14.0	12.2 - 23.7 - 35.5 - 48.2 - 61.5 - 75.5 (35.5-40.0)	9.0	250	4.0	5-6	470.0	1.0	5=>6	1060.0	1.0
202043092906	ダ	左	1200	曇	稍重	17:30	旨い今夜は菊池・栗ご		2020-9-29	7	船橋	2			6.0	140.0	1.0	6.0	100	1.0	5.0	100	2.0	5-6	170.0	1.0	5-6	120	1.0	6-10	190	2.0	5-10	410	7.0	6=>5	250.0	1.0	5-6-10	490.0	1.0	6=>5=>10	1070.0	3.0		63811025794.0	63810125749.0	63108125497.0	12.4 - 11.7 - 12.0 - 12.5 - 12.9 - 13.1	12.4 - 24.1 - 36.1 - 48.6 - 61.5 - 74.6 (36.1-38.5)	10.0	160	3.0	5-6	180.0	1.0	6=>5	160.0	1.0
202043092907	ダ	左	1700	曇	稍重	18:00	ヤングジョッキーズT 		2020-9-29	7	船橋	2			4.0	1810.0	7.0	4.0	400	7.0	14.0	140	1.0	4-14	2630.0	9.0	4-14	1,150	13.0	4-5	1,820	23.0	5-14	360	1.0	4=>14	6230.0	22.0	4-5-14	5380.0	14.0	4=>14=>5	41680.0	116.0	8144591113127102361	8144951112137321061	8,14,(4,5),9,(7,11),12,3,2,13,10,6,1	8144512113792101316	6.9 - 11.3 - 12.5 - 13.0 - 13.5 - 13.3 - 13.5 - 13.9 - 14.2	6.9 - 18.2 - 30.7 - 43.7 - 57.2 - 70.5 - 84.0 - 97.9 - 112.1 (30.7-41.6)	5.0	190	2.0	3-8	2050.0	9.0	3=>8	5000.0	23.0
202043092908	ダ	左	1500	曇	稍重	18:30	C2二　三		2020-9-29	7	船橋	2			2.0	130.0	1.0	2.0	110	1.0	8.0	170	2.0	2-8	490.0	1.0	2-8	280	2.0	2-12	380	4.0	8-12	1,370	16.0	2=>8	520.0	1.0	2-8-12	2150.0	5.0	2=>8=>12	4910.0	6.0	212967185341110	212967185341110	2,12,9,6,8,(5,7),1,3,4-11,10	2,12,9,5,8,6,3,4,1,7-11,10	6.8 - 11.8 - 12.2 - 13.1 - 13.0 - 12.8 - 13.5 - 13.6	6.8 - 18.6 - 30.8 - 43.9 - 56.9 - 69.7 - 83.2 - 96.8 (30.8-39.9)	12.0	260	5.0	2-6	220.0	1.0	2=>6	290.0	1.0
202043092909	ダ	左	1800	曇	稍重	19:00	ヤングジョッキーズT 		2020-9-29	7	船橋	2			14.0	390.0	2.0	14.0	150	1.0	1.0	180	3.0	1-14	1300.0	3.0	1-14	530	6.0	7-14	580	7.0	1-7	920	9.0	14=>1	2280.0	4.0	1-7-14	2610.0	4.0	14=>1=>7	11280.0	12.0	9410143612211358117	9410143126113112857	(9,7),(4,14),10,1,3,(6,12,13),(2,8,11),5	7141491036121328511	12.8 - 12.0 - 13.1 - 13.4 - 13.6 - 13.0 - 12.9 - 13.1 - 13.3	12.8 - 24.8 - 37.9 - 51.3 - 64.9 - 77.9 - 90.8 - 103.9 - 117.2 (37.9-39.3)	7.0	240	5.0	1-8	970.0	4.0	8=>1	2160.0	8.0
202043092910	ダ	左	1600	曇	稍重	19:40	招き猫特別 		2020-9-29	7	船橋	2	(ハンデ)		8.0	160.0	1.0	8.0	100	1.0	12.0	110	2.0	8-12	230.0	1.0	8-12	140	1.0	6-8	320	3.0	6-12	470	6.0	8=>12	360.0	1.0	6-8-12	790.0	2.0	8=>12=>6	2100.0	2.0	6101851221391173414	6108131125291174314	10,8,(6,13),1,12,(5,11),(2,4),14,7,9,3	8101316125141124793	12.4 - 12.6 - 13.5 - 12.6 - 12.4 - 12.7 - 13.0 - 13.6	12.4 - 25.0 - 38.5 - 51.1 - 63.5 - 76.2 - 89.2 - 102.8 (38.5-39.3)	6.0	190	4.0	5-7	230.0	1.0	5=>7	310.0	1.0
202043092911	ダ	左	1600	曇	稍重	20:15	千葉ダートマイル 		2020-9-29	7	船橋	2	(別定)		8.0	120.0	1.0	8.0	110	1.0	3.0	180	4.0	3-8	710.0	4.0	3-8	290	4.0	7-8	330	5.0	3-7	1,370	16.0	8=>3	860.0	4.0	3-7-8	2220.0	10.0	8=>3=>7	4950.0	20.0	68347152	68734512	6,8,(3,7),5,4,1,2	68374512	13.0 - 13.2 - 13.0 - 12.6 - 12.0 - 12.3 - 12.1 - 12.4	13.0 - 26.2 - 39.2 - 51.8 - 63.8 - 76.1 - 88.2 - 100.6 (39.2-36.8)	7.0	310	6.0						
202043092912	ダ	左	1200	曇	稍重	20:50	トルマリンスプリント 		2020-9-29	7	船橋	2			9.0	620.0	3.0	9.0	290	4.0	11.0	700	9.0	9-11	4900.0	19.0	9-11	2,400	27.0	6-9	1,940	22.0	6-11	3,440	32.0	9=>11	6960.0	23.0	6-9-11	17000.0	54.0	9=>11=>6	55690.0	170.0		1589107114263	1,5,8,(9,10),11,(7,4),2,6,3	1589111074263	12.0 - 11.3 - 11.6 - 12.3 - 13.0 - 13.6	12.0 - 23.3 - 34.9 - 47.2 - 60.2 - 73.8 (34.9-38.9)	6.0	480	6.0	7-8	1680.0	7.0	7=>8	2300.0	9.0
202043093001	ダ	左	1200	晴	稍重	14:55	3歳三　四		2020-9-30	7	船橋	3	177万円以上244万円未満		12.0	400.0	2.0	12.0	110	2.0	6.0	100	1.0	6-12	320.0	1.0	6-12	170	1.0	8-12	420	5.0	6-8	210	2.0	12=>6	1010.0	3.0	6-8-12	580.0	1.0	12=>6=>8	4940.0	9.0		118623121971045.0	118621012153794.0	118612105127394.0	12.4 - 11.7 - 12.7 - 13.1 - 13.0 - 12.9	12.4 - 24.1 - 36.8 - 49.9 - 62.9 - 75.8 (36.8-39.0)	8.0	140	3.0	5-8	290.0	1.0	8=>5	890.0	4.0
202043093002	ダ	左	1500	晴	稍重	15:25	3歳三　四		2020-9-30	7	船橋	3	177万円以上244万円未満		8.0	1910.0	6.0	8.0	360	6.0	11.0	130	1.0	8-11	1870.0	8.0	8-11	710	9.0	8-10	3,880	34.0	10-11	1,040	13.0	8=>11	7000.0	25.0	8-10-11	14010.0	45.0	8=>11=>10	100250.0	262.0	810112341271956	810112341271956	810112341276915	810113247961251	6.7 - 12.6 - 13.3 - 13.3 - 12.9 - 13.1 - 13.2 - 13.5	6.7 - 19.3 - 32.6 - 45.9 - 58.8 - 71.9 - 85.1 - 98.6 (32.6-39.8)	10.0	610	8.0	6-8	1560.0	5.0	6=>8	3720.0	15.0
202043093003	ダ	左	1200	晴	稍重	15:55	C3三　四		2020-9-30	7	船橋	3			2.0	670.0	2.0	2.0	290	4.0	6.0	460	7.0	2-6	4710.0	12.0	2-6	800	9.0	2-7	900	10.0	6-7	1,800	20.0	2=>6	9000.0	23.0	2-6-7	11770.0	33.0	2=>6=>7	58750.0	161.0		6,2,12,8,3,7,10,4,1,11,5-9	261238741011159	263712841011519	12.9 - 11.6 - 12.2 - 12.8 - 13.3 - 13.0	12.9 - 24.5 - 36.7 - 49.5 - 62.8 - 75.8 (36.7-39.1)	7.0	220	2.0	2-5	4760.0	9.0	2=>5	8800.0	20.0
202043093004	ダ	左	1000	晴	稍重	16:25	アマリネデビュー		2020-9-30	7	船橋	3			4.0	170.0	1.0	4.0	150	2.0	5.0	460	5.0	4-5	1650.0	6.0	4-5	330	6.0	3-4	230	2.0	3-5	800	11.0	4=>5	2150.0	7.0	3-4-5	2100.0	6.0	4=>5=>3	8440.0	24.0			1,4-3,5,2	1,4=3,5,2	12.4 - 11.2 - 12.4 - 13.4 - 14.1	12.4 - 23.6 - 36.0 - 49.4 - 63.5 (36.0-39.9)									
202043093005	ダ	左	1500	晴	稍重	16:55	アマリネデビュー		2020-9-30	7	船橋	3			1.0	200.0	1.0	1.0	120	1.0	6.0	120	2.0	1-6	210.0	1.0	1-6	150	1.0	1-2	570	11.0	2-6	550	10.0	1=>6	410.0	1.0	1-2-6	1340.0	6.0	1=>6=>2	4450.0	14.0	124356	124356	123456	126534	6.7 - 11.7 - 12.6 - 12.9 - 12.9 - 13.3 - 13.4 - 13.9	6.7 - 18.4 - 31.0 - 43.9 - 56.8 - 70.1 - 83.5 - 97.4 (31.0-40.6)									
202043093006	ダ	左	1500	晴	稍重	17:25	C3三　四		2020-9-30	7	船橋	3			8.0	110.0	1.0	8.0	100	1.0	3.0	370	6.0	3-8	1550.0	8.0	3-8	530	8.0	8-12	470	5.0	3-12	5,550	46.0	8=>3	2810.0	9.0	3-8-12	8230.0	29.0	8=>3=>12	22710.0	71.0	841210327169115	841231072916511	8,12,5,4,9,3,7,2,(1,6),10,11	812457931261110	6.9 - 12.6 - 13.3 - 13.4 - 12.5 - 13.4 - 13.6 - 13.3	6.9 - 19.5 - 32.8 - 46.2 - 58.7 - 72.1 - 85.7 - 99.0 (32.8-40.3)	12.0	380	7.0	3-6	1710.0	7.0	6=>3	1970.0	7.0
202043093007	ダ	左	1000	曇	稍重	17:55	メープルダッシュ		2020-9-30	7	船橋	3	(ハンデ)		8.0	160.0	1.0	8.0	100	1.0	1.0	120	2.0	1-8	200.0	1.0	1-8	140	1.0	4-8	520	9.0	1-4	770	12.0	8=>1	310.0	1.0	1-4-8	980.0	5.0	8=>1=>4	2220.0	6.0			1,8,6,10,7,(2,9,4),3,5	18106742935	12.0 - 11.3 - 11.5 - 12.4 - 12.8	12.0 - 23.3 - 34.8 - 47.2 - 60.0 (34.8-36.7)	4.0	260	6.0	1-7	200.0	1.0	7=>1	300.0	1.0
202043093008	ダ	左	1500	曇	稍重	18:25	マキバスナイパー・メ 		2020-9-30	7	船橋	3	271万円以上	(別定)	2.0	320.0	2.0	2.0	170	2.0	1.0	1,040	5.0	1-2	5110.0	11.0	1-2	890	11.0	2-6	230	3.0	1-6	950	12.0	2=>1	6450.0	15.0	1-2-6	2520.0	10.0	2=>1=>6	24840.0	48.0	624153	621453	621453	621453	6.7 - 12.6 - 12.5 - 12.5 - 12.7 - 12.6 - 13.4 - 13.5	6.7 - 19.3 - 31.8 - 44.3 - 57.0 - 69.6 - 83.0 - 96.5 (31.8-39.5)									
202043093009	ダ	左	1200	曇	稍重	18:55	楽天競馬LIVEで楽		2020-9-30	7	船橋	3			8.0	150.0	1.0	8.0	110	1.0	2.0	510	10.0	2-8	2120.0	8.0	2-8	850	10.0	8-11	270	2.0	2-11	3,070	32.0	8=>2	2880.0	10.0	2-8-11	4220.0	17.0	8=>2=>11	15150.0	45.0		695824712111031	6,9,8,5,12,11,(2,7),4,10,3,1	698111252741103	12.4 - 11.7 - 12.1 - 11.8 - 12.8 - 13.4	12.4 - 24.1 - 36.2 - 48.0 - 60.8 - 74.2 (36.2-38.0)	11.0	190	3.0	2-6	2420.0	9.0	6=>2	2470.0	8.0
202043093010	ダ	左	1600	曇	稍重	19:30	木更津賞		2020-9-30	7	船橋	3			13.0	3330.0	8.0	13.0	830	8.0	11.0	1,600	11.0	11-13	66780.0	64.0	11-13	12,120	58.0	13-14	1,560	17.0	11-14	6,520	49.0	13=>11	105760.0	124.0	11-13-14	101300.0	163.0	13=>11=>14	930850.0	1104.0	1141329148675112310	1141329148761512310	114132914673811210	114139214367812110	12.6 - 12.4 - 13.0 - 12.9 - 12.7 - 12.8 - 13.2 - 13.7	12.6 - 25.0 - 38.0 - 50.9 - 63.6 - 76.4 - 89.6 - 103.3 (38.0-39.7)	14.0	270	5.0	7-8	3560.0	16.0	8=>7	6850.0	31.0
202043093011	ダ	左	1800	曇	稍重	20:05	日本テレビ盃	G2	2020-9-30	7	船橋	3	(別定)		5.0	930.0	5.0	5.0	260	5.0	12.0	160	2.0	5-12	1640.0	7.0	5-12	550	7.0	2-5	4,190	30.0	2-12	2,250	21.0	5=>12	4100.0	17.0	2-5-12	18770.0	45.0	5=>12=>2	108720.0	213.0	3,14,10-4,5,6,7,12,2,1,9,8-13,11	3,14,10-5,4,7,6,12,2,1,9,8=13,11	3,14,10,5,(6,7),12,2,8,9,1=13,11	14,3,10,5,6,7,12,2,8-9,1-11,13	11.8 - 10.2 - 11.8 - 12.3 - 12.5 - 12.4 - 12.7 - 13.5 - 13.3	11.8 - 22.0 - 33.8 - 46.1 - 58.6 - 71.0 - 83.7 - 97.2 - 110.5 (33.8-39.5)	2.0	760	8.0	4-7	690.0	4.0	4=>7	1680.0	8.0
202043093012	ダ	左	1500	曇	稍重	20:50	ハートビートレディー 		2020-9-30	7	船橋	3	(ハンデ)		8.0	200.0	1.0	8.0	100	1.0	2.0	130	3.0	2-8	430.0	2.0	2-8	190	1.0	8-9	200	2.0	2-9	290	4.0	8=>2	640.0	1.0	2-8-9	630.0	1.0	8=>2=>9	2130.0	2.0	34827105169	34286710519	(3,4),6,2,8,10,5,7,1,9	43826105917	6.5 - 11.4 - 12.6 - 12.7 - 12.2 - 12.5 - 13.9 - 13.2	6.5 - 17.9 - 30.5 - 43.2 - 55.4 - 67.9 - 81.8 - 95.0 (30.5-39.6)	9.0	130	2.0	2-7	440.0	2.0	7=>2	660.0	2.0
202043100101	ダ	左	1200	曇	稍重	14:55	3歳七　八		2020-10-1	7	船橋	4	100万円以上123万円未満		11.0	310.0	1.0	11.0	140	1.0	4.0	250	5.0	4-11	2250.0	10.0	4-11	610	9.0	9-11	270	1.0	4-9	490	4.0	11=>4	2860.0	9.0	4-9-11	2190.0	5.0	11=>4=>9	11080.0	21.0		241101112693587	1,2,4,11,10,12,(6,8,7),9,5,3	142118710129653	12.5 - 11.5 - 12.2 - 12.9 - 13.1 - 13.5	12.5 - 24.0 - 36.2 - 49.1 - 62.2 - 75.7 (36.2-39.5)	9.0	140	2.0	4-8	1890.0	5.0	8=>4	2200.0	8.0
202043100102	ダ	左	1500	晴	稍重	15:25	3歳七　八		2020-10-1	7	船橋	4	100万円以上123万円未満		8.0	1200.0	4.0	8.0	260	4.0	6.0	380	7.0	6-8	6750.0	18.0	6-8	1,800	18.0	8-10	480	3.0	6-10	700	7.0	8=>6	15310.0	38.0	6-8-10	5000.0	16.0	8=>6=>10	67360.0	186.0	105712611382491	105761211382941	10,5,7,6-8,12,11,2,3,4,1,9	105678212114931	6.6 - 11.3 - 12.1 - 12.8 - 12.6 - 13.0 - 14.0 - 13.8	6.6 - 17.9 - 30.0 - 42.8 - 55.4 - 68.4 - 82.4 - 96.2 (30.0-40.8)	10.0	120	1.0	5-6	870.0	4.0	6=>5	1890.0	9.0
202043100103	ダ	左	1200	晴	稍重	15:55	3歳五　六		2020-10-1	7	船橋	4	123万円以上177万円未満		12.0	420.0	2.0	12.0	140	2.0	2.0	100	1.0	2-12	350.0	1.0	2-12	190	1.0	5-12	450	6.0	2-5	220	3.0	12=>2	880.0	3.0	2-5-12	1020.0	3.0	12=>2=>5	5860.0	19.0		612951172841031	6,12,5,(2,9,11),8,7,4,3,10,1	612582119741031	12.7 - 11.7 - 12.3 - 12.5 - 12.8 - 13.0	12.7 - 24.4 - 36.7 - 49.2 - 62.0 - 75.0 (36.7-38.3)	5.0	160	4.0	2-8	200.0	1.0	8=>2	950.0	4.0
202043100104	ダ	左	1000	晴	稍重	16:25	アマリネデビュー		2020-10-1	7	船橋	4			5.0	140.0	1.0	5.0	100	1.0	6.0	130	2.0	5-6	180.0	1.0	5-6	110	1.0	1-5	130	2.0	1-6	180	3.0	5=>6	270.0	1.0	1-5-6	190.0	1.0	5=>6=>1	540.0	1.0			1,5,6-3,4,2	5,1,6-3-4,2	12.4 - 11.0 - 11.8 - 12.5 - 12.8	12.4 - 23.4 - 35.2 - 47.7 - 60.5 (35.2-37.1)									
202043100105	ダ	左	1000	晴	稍重	16:55	アマリネデビュー		2020-10-1	7	船橋	4			1.0	890.0	3.0	1.0	120	2.0	4.0	100	1.0	1-4	260.0	2.0	1-4	120	2.0	1-5	170	4.0	4-5	100	1.0	1=>4	1250.0	5.0	1-4-5	140.0	1.0	1=>4=>5	1830.0	6.0			14253.0	14523.0	12.4 - 11.4 - 12.1 - 12.5 - 13.3	12.4 - 23.8 - 35.9 - 48.4 - 61.7 (35.9-37.9)									
202043100106	ダ	左	1500	晴	稍重	17:25	3歳五　六		2020-10-1	7	船橋	4	123万円以上177万円未満		10.0	470.0	3.0	10.0	170	4.0	11.0	150	3.0	10-11	750.0	4.0	10-11	360	4.0	8-10	510	7.0	8-11	380	5.0	10=>11	1570.0	7.0	8-10-11	1270.0	4.0	10=>11=>8	6440.0	14.0	591011783124621	591011387126421	591081137112264	510981171326124	6.7 - 12.2 - 12.9 - 12.6 - 12.5 - 12.7 - 13.3 - 13.5	6.7 - 18.9 - 31.8 - 44.4 - 56.9 - 69.6 - 82.9 - 96.4 (31.8-39.5)	8.0	140	2.0	7-8	880.0	6.0	7=>8	1640.0	11.0
202043100107	ダ	左	1500	晴	稍重	17:55	C3二		2020-10-1	7	船橋	4			12.0	770.0	6.0	12.0	270	7.0	3.0	160	1.0	3-12	1760.0	9.0	3-12	500	3.0	2-12	800	18.0	2-3	560	6.0	12=>3	3710.0	20.0	2-3-12	4320.0	21.0	12=>3=>2	28240.0	133.0	101211367219485	101211367129485	101211376192485	121131071698425	6.8 - 11.8 - 12.9 - 12.9 - 12.9 - 13.4 - 13.2 - 13.8	6.8 - 18.6 - 31.5 - 44.4 - 57.3 - 70.7 - 83.9 - 97.7 (31.5-40.4)	2.0	190	4.0	3-8	610.0	1.0	8=>3	900.0	1.0
202043100108	ダ	左	1200	晴	稍重	18:25	旨い輝く杏ジャム発売		2020-10-1	7	船橋	4			5.0	2020.0	6.0	5.0	580	7.0	9.0	330	5.0	5-9	8600.0	21.0	5-9	2,110	20.0	5-12	6,480	49.0	9-12	5,330	39.0	5=>9	15960.0	44.0	5-9-12	106640.0	139.0	5=>9=>12	532210.0	711.0		103941862111257	10,3,4,9,(1,2,8),6,11,12,5,7	103492581216117	12.1 - 11.0 - 11.6 - 12.6 - 13.5 - 14.2	12.1 - 23.1 - 34.7 - 47.3 - 60.8 - 75.0 (34.7-40.3)	12.0	1,100	9.0	5-7	2540.0	12.0	5=>7	6460.0	27.0
202043100109	ダ	左	1500	晴	稍重	19:00	C2四　五		2020-10-1	7	船橋	4			11.0	190.0	1.0	11.0	130	1.0	3.0	220	4.0	3-11	1340.0	4.0	3-11	490	4.0	1-11	390	2.0	1-3	1,350	16.0	11=>3	2140.0	5.0	1-3-11	3040.0	8.0	11=>3=>1	11790.0	19.0	591181126231074	591118126237410	591118126237410	911511282637410	6.9 - 11.9 - 12.4 - 12.7 - 12.7 - 13.1 - 13.3 - 13.5	6.9 - 18.8 - 31.2 - 43.9 - 56.6 - 69.7 - 83.0 - 96.5 (31.2-39.9)	1.0	200	3.0	3-8	950.0	5.0	8=>3	1440.0	6.0
202043100110	ダ	左	1500	晴	稍重	19:35	C1　選抜牝馬		2020-10-1	7	船橋	4			7.0	130.0	1.0	7.0	110	1.0	10.0	320	8.0	7-10	1370.0	7.0	7-10	510	6.0	6-7	290	4.0	6-10	2,490	28.0	7=>10	1610.0	7.0	6-7-10	3620.0	18.0	7=>10=>6	11520.0	39.0	511748321069112	511742831069112	511723841061912	511723810461129	6.5 - 11.8 - 12.1 - 12.6 - 12.7 - 13.0 - 13.6 - 13.5	6.5 - 18.3 - 30.4 - 43.0 - 55.7 - 68.7 - 82.3 - 95.8 (30.4-40.1)	6.0	240	6.0	6-7	810.0	5.0	6=>7	950.0	5.0
202043100111	ダ	左	1200	晴	稍重	20:10	オパールスプリント 		2020-10-1	7	船橋	4	(ハンデ)		8.0	420.0	2.0	8.0	170	2.0	4.0	360	4.0	4-8	4360.0	14.0	4-8	810	6.0	3-8	1,310	14.0	3-4	2,610	24.0	8=>4	8230.0	22.0	3-4-8	15200.0	39.0	8=>4=>3	71890.0	167.0		1072983461151	(7,10),(8,9),2,4,(3,6),1,11,5	1097843621115	12.0 - 11.3 - 11.4 - 12.0 - 13.0 - 13.1	12.0 - 23.3 - 34.7 - 46.7 - 59.7 - 72.8 (34.7-38.1)	3.0	580	8.0	4-7	4610.0	11.0	7=>4	8360.0	18.0
202043100112	ダ	左	2200	晴	稍重	20:45	ステイヤーズ2200 		2020-10-1	7	船橋	4	(ハンデ)		2.0	7660.0	10.0	2.0	860	10.0	10.0	130	1.0	2-10	7090.0	20.0	2-10	1,920	22.0	2-7	2,950	33.0	7-10	240	1.0	2=>10	21630.0	56.0	2-7-10	7660.0	29.0	2=>10=>7	88810.0	259.0	2,10,9,8,4,3,5,1,7-6	2,10,4,8,9,3,5,1,7-6	2,10,4,8,3,5,7,9,1-6	21048375196	13.3 - 12.5 - 13.9 - 12.5 - 13.1 - 13.2 - 12.8 - 12.7 - 13.1 - 14.2 - 14.6	13.3 - 25.8 - 39.7 - 52.2 - 65.3 - 78.5 - 91.3 - 104.0 - 117.1 - 131.3 - 145.9 (39.7-41.9)	7.0	140	2.0	2-8	7200.0	18.0	2=>8	26820.0	45.0
202043100201	ダ	左	1200	晴	稍重	15:00	3歳十		2020-10-2	7	船橋	5	50万円未満		5.0	1580.0	4.0	5.0	210	3.0	8.0	130	2.0	5-8	1100.0	3.0	5-8	350	4.0	4-5	830	9.0	4-8	440	6.0	5=>8	3980.0	12.0	4-5-8	3170.0	9.0	5=>8=>4	19140.0	48.0		58247163	5,8,4,7,2,1,6-3	5,8,4,7,2,6,1-3	12.5 - 11.6 - 12.1 - 12.3 - 13.0 - 13.9	12.5 - 24.1 - 36.2 - 48.5 - 61.5 - 75.4 (36.2-39.2)	4.0	220	5.0						
202043100202	ダ	左	1200	晴	稍重	15:30	3歳九		2020-10-2	7	船橋	5	50万円以上100万円未満		6.0	250.0	1.0	6.0	110	1.0	5.0	120	2.0	5-6	370.0	1.0	5-6	180	1.0	3-6	340	4.0	3-5	380	7.0	6=>5	730.0	1.0	3-5-6	890.0	3.0	6=>5=>3	3900.0	8.0		63810597241.0	96358107241.0	96531087241.0	12.8 - 11.9 - 11.8 - 13.1 - 13.2 - 13.2	12.8 - 24.7 - 36.5 - 49.6 - 62.8 - 76.0 (36.5-39.5)	3.0	140	3.0	5-6	340.0	1.0	6=>5	830.0	2.0
