	track	direction	distance	weather	going	start_at	title	grade	date	round	place	days	requirement	rule	単勝:的中	単勝:配当	単勝:人気	複勝_1:的中	複勝_1:配当	複勝_1:人気	複勝_2:的中	複勝_2:配当	複勝_2:人気	複勝_3:的中	複勝_3:配当	複勝_3:人気	馬連:的中	馬連:配当	馬連:人気	ワイド_1:的中	ワイド_1:配当	ワイド_1:人気	ワイド_2:的中	ワイド_2:配当	ワイド_2:人気	ワイド_3:的中	ワイド_3:配当	ワイド_3:人気	馬単:的中	馬単:配当	馬単:人気	三連複:的中	三連複:配当	三連複:人気	三連単:的中	三連単:配当	三連単:人気	spacing_on_corner:1	spacing_on_corner:2	spacing_on_corner:3	spacing_on_corner:4	laptime	pacemaker	枠連:的中	枠連:配当	枠連:人気	枠単:的中	枠単:配当	枠単:人気
202143031612	ダ	左	2200	晴	良	19:50	YELL2200 		2021-3-16	12	船橋	2			3	210	1	3	100	1	11	120	2	2.0	170	3.0	3-11	400	1	3-11	200	1	2-3	310	2	2-11	530	6	3=>11	750	1	2-3-11	930	1	3=>11=>2	2860	1	211134965781012	211134965781012	211349761581210	211394761251108	12.8 - 11.8 - 12.8 - 13.9 - 13.9 - 13.6 - 13.7 - 13.0 - 12.8 - 13.0 - 14.3	12.8 - 24.6 - 37.4 - 51.3 - 65.2 - 78.8 - 92.5 - 105.5 - 118.3 - 131.3 - 145.6 (37.4-40.1)	3-8	320.0	1.0	3=>8	530.0	1.0
202143031701	ダ	左	1200	晴	良	13:50	3歳三　四		2021-3-17	12	船橋	3	163万円以上273万円未満		8	380	2	8	130	2	5	110	1	7.0	480	7.0	5-8	310	1	5-8	160	1	7-8	1,080	14	5-7	720	10	8=>5	960	3	5-7-8	1910	6	8=>5=>7	9310	26		598121731011462.0	589711231110642.0	587913126111042.0	12.7 - 11.4 - 11.7 - 12.7 - 13.1 - 13.6	12.7 - 24.1 - 35.8 - 48.5 - 61.6 - 75.2 (35.8-39.4)	5-6	310.0	1.0	6=>5	770.0	3.0
202143031702	ダ	左	1500	晴	良	14:20	3歳三　四		2021-3-17	12	船橋	3	163万円以上273万円未満		10	210	1	10	140	1	9	210	4	12.0	580	8.0	9-10	850	2	9-10	410	3	10-12	970	9	9-12	2,160	22	10=>9	1360	4	9-10-12	4850	16	10=>9=>12	15140	45	114612210819357	114612210819735	114612102895371	11410612928371	7.0 - 12.3 - 12.7 - 13.0 - 12.5 - 12.6 - 13.2 - 14.2	7.0 - 19.3 - 32.0 - 45.0 - 57.5 - 70.1 - 83.3 - 97.5 (32.0-40.0)	7-7	990.0	5.0	7=>7	910.0	4.0
202143031703	ダ	左	1200	晴	良	14:50	C3五　六		2021-3-17	12	船橋	3			2	4910	9	2	1,390	9	5	230	3	12.0	1,900	10.0	2-5	15350	34	2-5	5,180	37	2-12	16,670	58	5-12	7,400	43	2=>5	44560	69	2-5-12	155330	155	2=>5=>12	1474150	987		12258141031197.0	12258410131197.0	12254108131179.0	12.7 - 11.8 - 11.8 - 12.6 - 13.0 - 13.5	12.7 - 24.5 - 36.3 - 48.9 - 61.9 - 75.4 (36.3-39.1)	2-5	8730.0	23.0	2=>5	13480.0	35.0
202143031704	ダ	左	1200	晴	良	15:20	C3　選抜馬		2021-3-17	12	船橋	3			7	700	3	7	190	4	10	120	1	9.0	260	6.0	7-10	540	1	7-10	300	2	7-9	800	10	9-10	420	5	7=>10	1560	5	7-9-10	1290	2	7=>10=>9	7890	15		791021284631115.0	791028312411165.0	791082312115416.0	12.5 - 11.6 - 11.6 - 12.2 - 12.9 - 14.3	12.5 - 24.1 - 35.7 - 47.9 - 60.8 - 75.1 (35.7-39.4)	6-7	320.0	1.0	6=>7	820.0	2.0
202143031705	ダ	左	1500	晴	良	15:50	C3五　六		2021-3-17	12	船橋	3			10	4980	10	10	730	9	12	130	1	4.0	170	2.0	10-12	4290	14	10-12	1,260	15	4-10	3,560	34	4-12	400	3	10=>12	10580	32	4-10-12	5400	19	10=>12=>4	77280	230	451210278111936	451210278191136	451210289711163	412582109711136	7.1 - 12.9 - 13.4 - 13.0 - 12.4 - 12.8 - 13.2 - 14.3	7.1 - 20.0 - 33.4 - 46.4 - 58.8 - 71.6 - 84.8 - 99.1 (33.4-40.3)	7-8	830.0	5.0	7=>8	1950.0	8.0
202143031706	ダ	左	1000	晴	良	16:20	馬い!春到来八幡平ば		2021-3-17	12	船橋	3	(ハンデ)		9	370	2	9	140	2	12	130	1	10.0	270	6.0	9-12	660	3	9-12	290	3	9-10	620	6	10-12	720	10	9=>12	1540	6	9-10-12	1890	3	9=>12=>10	8390	13			9.212710131144116e+17	9.121027131114149e+17	12.2 - 11.3 - 11.9 - 12.6 - 12.7	12.2 - 23.5 - 35.4 - 48.0 - 60.7 (35.4-37.2)	6-7	530.0	3.0	6=>7	1180.0	5.0
202143031707	ダ	左	1200	晴	良	16:50	アンスリウム賞		2021-3-17	12	船橋	3			7	120	1	7	100	1	9	120	2	8.0	140	3.0	7-9	260	1	7-9	150	1	7-8	160	2	8-9	450	8	7=>9	270	1	7-8-9	620	1	7=>9=>8	1250	1		973108511124126.0	973108115412126.0	971038115412612.0	12.2 - 11.4 - 12.0 - 12.6 - 12.8 - 13.4	12.2 - 23.6 - 35.6 - 48.2 - 61.0 - 74.4 (35.6-38.8)	6-7	260.0	1.0	6=>7	200.0	1.0
202143031708	ダ	左	1600	晴	良	17:20	ベストビット特別 		2021-3-17	12	船橋	3	(別定)		14	340	1	14	150	1	10	150	3	1.0	330	7.0	10-14	640	1	10-14	380	2	1-14	670	9	1-10	1,140	17	14=>10	1160	1	1-10-14	2990	9	14=>10=>1	9490	18	1410957111236121348	1410951171231613284	1410975113121613284	141079311151261328-4	12.4 - 12.1 - 13.5 - 13.0 - 12.6 - 12.6 - 13.3 - 13.3	12.4 - 24.5 - 38.0 - 51.0 - 63.6 - 76.2 - 89.5 - 102.8 (38.0-39.2)	6-8	300.0	1.0	8=>6	550.0	1.0
202143031709	ダ	左	1600	晴	良	17:50	春雷賞		2021-3-17	12	船橋	3			8	680	6	8	260	6	14	200	3	3.0	460	7.0	8-14	1500	5	8-14	620	7	3-8	1,350	18	3-14	1,520	20	8=>14	3200	13	3-8-14	7480	29	8=>14=>3	34960	128	7121481513246113910	7128141513246113910	7128145134612113910	7121486135423119110	12.7 - 12.5 - 12.5 - 12.6 - 12.5 - 13.1 - 13.4 - 14.1	12.7 - 25.2 - 37.7 - 50.3 - 62.8 - 75.9 - 89.3 - 103.4 (37.7-40.6)	5-8	1350.0	6.0	5=>8	3550.0	21.0
202143031710	ダ	左	1200	晴	良	18:25	駿風スプリント 		2021-3-17	12	船橋	3			10	3540	10	10	1,170	10	6	170	1	9.0	400	7.0	6-10	7950	28	6-10	2,720	32	9-10	7,100	45	6-9	970	13	10=>6	21170	65	6-9-10	39390	95	10=>6=>9	295690	614		121081116324579.0	121068111235794.0	121068111293574.0	12.0 - 11.8 - 11.9 - 11.8 - 12.8 - 13.0	12.0 - 23.8 - 35.7 - 47.5 - 60.3 - 73.3 (35.7-37.6)	5-7	2460.0	15.0	7=>5	8000.0	39.0
202143031711	ダ	左	2400	晴	良	19:05	ダイオライト記念	G2	2021-3-17	12	船橋	3	(定量)		10	270	2	10	120	3	8	150	4	1.0	110	1.0	8-10	1130	6	8-10	310	6	1-10	200	3	1-8	280	4	10=>8	1710	8	1-8-10	930	4	10=>8=>1	4610	18	1,8,10,4,2=6,5,3,9,7	181042-65397	1,8,10,4,2=6,5-3,7,9	181042-6-5-397	12.8 - 11.9 - 12.7 - 13.6 - 13.0 - 13.3 - 12.9 - 12.7 - 12.4 - 12.4 - 13.1 - 13.7	12.8 - 24.7 - 37.4 - 51.0 - 64.0 - 77.3 - 90.2 - 102.9 - 115.3 - 127.7 - 140.8 - 154.5 (37.4-39.2)	7-8	1000.0	5.0	8=>7	1810.0	8.0
202143031712	ダ	左	2200	晴	良	19:50	三つ葉のクローバー2 		2021-3-17	12	船橋	3	(ハンデ)		8	440	2	8	150	3	6	140	2	5.0	140	1.0	6-8	910	2	6-8	340	2	5-8	420	5	5-6	300	1	8=>6	2040	4	5-6-8	1180	1	8=>6=>5	7560	8	57316298104	57361982104	57638101924	56738101294	13.1 - 12.4 - 13.2 - 13.1 - 13.5 - 12.9 - 12.6 - 12.5 - 13.5 - 14.4 - 13.5	13.1 - 25.5 - 38.7 - 51.8 - 65.3 - 78.2 - 90.8 - 103.3 - 116.8 - 131.2 - 144.7 (38.7-41.4)	6-7	570.0	1.0	7=>6	1310.0	1.0
202143031801	ダ	左	1500	晴	良	14:00	3歳　七組下		2021-3-18	12	船橋	4			8	150	1	8	110	1	2	300	5	5.0	380	6.0	2-8	910	4	2-8	330	4	5-8	710	8	2-5	3,920	23	8=>2	1020	5	2-5-8	7260	18	8=>2=>5	15400	46	894731265	894731265	893741526	897324156	7.1 - 12.0 - 12.8 - 13.3 - 12.8 - 12.8 - 13.2 - 14.0	7.1 - 19.1 - 31.9 - 45.2 - 58.0 - 70.8 - 84.0 - 98.0 (31.9-40.0)	2-8	800.0	4.0	8=>2	960.0	5.0
202143031802	ダ	左	1200	晴	良	14:30	3歳七		2021-3-18	12	船橋	4	70万円以上125万円未満		9	260	2	9	120	1	8	140	3	6.0	200	4.0	8-9	540	2	8-9	240	2	6-9	320	5	6-8	380	6	9=>8	1060	3	6-8-9	1110	3	9=>8=>6	4980	9		7910548631-2	7,9,5,10,8,4,6-3,1=2	7,9,5,10,8,4,6,1,3=2	12.6 - 12.1 - 12.2 - 12.7 - 13.3 - 13.6	12.6 - 24.7 - 36.9 - 49.6 - 62.9 - 76.5 (36.9-39.6)	7-8	350.0	1.0	8=>7	720.0	2.0
202143031803	ダ	左	1500	晴	良	15:00	C3三　四		2021-3-18	12	船橋	4			8	450	2	8	180	2	1	260	6	4.0	200	3.0	1-8	3200	15	1-8	1,450	23	4-8	630	7	1-4	2,370	29	8=>1	5820	27	1-4-8	9880	40	8=>1=>4	34690	131	412611132758109	412116317285109	412116317825109	412311678125109	7.0 - 12.5 - 12.9 - 12.9 - 12.7 - 12.8 - 13.7 - 13.6	7.0 - 19.5 - 32.4 - 45.3 - 58.0 - 70.8 - 84.5 - 98.1 (32.4-40.1)	1-6	2400.0	12.0	6=>1	3200.0	13.0
202143031804	ダ	左	1200	晴	良	15:30	C3三　四		2021-3-18	12	船橋	4			9	250	1	9	120	2	7	110	1	10.0	130	3.0	7-9	490	2	7-9	170	1	9-10	220	2	7-10	230	3	9=>7	990	2	7-9-10	500	1	9=>7=>10	2340	2		39101112178524.0	39101112718254.0	93101211781254.0	12.4 - 11.5 - 12.0 - 12.5 - 13.4 - 13.3	12.4 - 23.9 - 35.9 - 48.4 - 61.8 - 75.1 (35.9-39.2)	6-7	280.0	1.0	7=>6	570.0	2.0
202143031805	ダ	左	1500	晴	良	16:00	C3二		2021-3-18	12	船橋	4			4	910	3	4	180	3	2	120	1	12.0	250	6.0	2-4	490	2	2-4	240	1	4-12	1,000	15	2-12	280	2	4=>2	2100	7	2-4-12	1880	8	4=>2=>12	14880	44	212611048371159	212161048375119	2,12,8,(1,4),10,7,3,6,11,5,9	212481731110569	7.1 - 12.6 - 12.9 - 13.3 - 12.1 - 12.6 - 13.5 - 13.6	7.1 - 19.7 - 32.6 - 45.9 - 58.0 - 70.6 - 84.1 - 97.7 (32.6-39.7)	2-4	480.0	1.0	4=>2	1800.0	6.0
202143031806	ダ	左	1200	晴	良	16:30	トサミズキ賞		2021-3-18	12	船橋	4			10	2740	8	10	520	7	8	200	4	12.0	180	2.0	8-10	4610	18	8-10	1,450	19	10-12	1,320	18	8-12	410	3	10=>8	14730	44	8-10-12	5470	21	10=>8=>12	67780	224		108341112169572.0	108113124167925.0	108111231467925.0	12.3 - 11.5 - 11.7 - 12.4 - 13.0 - 13.3	12.3 - 23.8 - 35.5 - 47.9 - 60.9 - 74.2 (35.5-38.7)	6-7	2880.0	14.0	7=>6	8320.0	37.0
202143031807	ダ	左	1500	晴	良	17:00	馬糞堆肥で育てよう八		2021-3-18	12	船橋	4			6	340	1	6	150	2	5	150	1	2.0	550	9.0	5-6	680	3	5-6	340	3	2-6	1,350	18	2-5	1,880	26	6=>5	1220	1	2-5-6	6410	20	6=>5=>2	20350	60	610125482971131	6101245892-73111	6,10,(4,12),5,9,8,2,7,3,11,1	610412589273111	7.0 - 12.4 - 12.6 - 12.7 - 12.6 - 12.6 - 13.5 - 13.5	7.0 - 19.4 - 32.0 - 44.7 - 57.3 - 69.9 - 83.4 - 96.9 (32.0-39.6)	5-5	700.0	3.0	5=>5	810.0	3.0
202143031808	ダ	左	1200	晴	良	17:30	駿春スプリント 		2021-3-18	12	船橋	4			9	270	2	9	110	2	3	340	6	1.0	110	1.0	3-9	4280	11	3-9	700	9	1-9	120	1	1-3	640	8	9=>3	6370	17	1-3-9	1370	4	9=>3=>1	13590	37		37159111286410.0	37911112854610.0	37918121141056.0	12.2 - 11.2 - 11.6 - 12.2 - 13.1 - 14.0	12.2 - 23.4 - 35.0 - 47.2 - 60.3 - 74.3 (35.0-39.3)	3-7	4830.0	11.0	7=>3	6320.0	17.0
202143031809	ダ	左	1200	晴	良	18:05	弥生スプリント 		2021-3-18	12	船橋	4			7	1100	6	7	300	4	6	260	3	1.0	330	5.0	6-7	4210	14	6-7	1,140	13	1-7	1,180	15	1-6	820	8	7=>6	10950	30	1-6-7	6070	19	7=>6=>1	49660	152		586137492121110	856-719114212310	867511194210312	12.1 - 11.0 - 11.5 - 12.1 - 13.3 - 13.7	12.1 - 23.1 - 34.6 - 46.7 - 60.0 - 73.7 (34.6-39.1)	5-6	670.0	3.0	6=>5	850.0	4.0
202143031810	ダ	左	1600	晴	良	18:40	三咲特別 		2021-3-18	12	船橋	4			1	460	2	1	160	2	10	300	7	4.0	120	1.0	1-10	4140	15	1-10	1,300	15	1-4	300	2	4-10	730	8	1=>10	6760	23	1-4-10	2650	5	1=>10=>4	22380	65	11241063513287119	11210436513287119	11210436513872119	11012435613789112	12.6 - 11.8 - 12.6 - 13.2 - 12.9 - 13.0 - 13.1 - 13.0	12.6 - 24.4 - 37.0 - 50.2 - 63.1 - 76.1 - 89.2 - 102.2 (37.0-39.1)	1-7	3370.0	14.0	1=>7	5260.0	19.0
202143031811	ダ	左	1800	晴	良	19:15	早春賞 		2021-3-18	12	船橋	4	(ハンデ)		3	670	3	3	200	3	2	170	2	11.0	250	5.0	2-3	1520	7	2-3	570	6	3-11	880	12	2-11	840	11	3=>2	3750	17	2-3-11	4560	18	3=>2=>11	23680	78	112681091114523137-4	112681091152143137-4	1121011689235714134	1121011689235714134	12.2 - 11.1 - 12.4 - 12.8 - 13.2 - 12.7 - 13.0 - 13.3 - 13.9	12.2 - 23.3 - 35.7 - 48.5 - 61.7 - 74.4 - 87.4 - 100.7 - 114.6 (35.7-40.2)	2-3	1420.0	7.0	3=>2	3360.0	17.0
202143031812	ダ	左	2200	晴	良	19:50	サンシャイン2200 		2021-3-18	12	船橋	4			8	170	1	8	120	1	12	370	6	6.0	170	3.0	8-12	3260	8	8-12	800	9	6-8	280	2	6-12	1,490	16	8=>12	3940	10	6-8-12	4240	13	8=>12=>6	17870	49	811122374651109	811122374651109	8,11,3,2,(7,6),12,4,1,5,10,9	811236712415109	13.3 - 12.6 - 13.6 - 12.8 - 13.9 - 13.8 - 13.3 - 13.0 - 13.3 - 13.1 - 13.7	13.3 - 25.9 - 39.5 - 52.3 - 66.2 - 80.0 - 93.3 - 106.3 - 119.6 - 132.7 - 146.4 (39.5-40.1)	6-8	1060.0	4.0	6=>8	1760.0	6.0
202143031901	ダ	左	1200	晴	良	14:00	3歳十　未出走		2021-3-19	12	船橋	5			8	240	1	8	110	2	3	120	3	5.0	110	1.0	3-8	410	3	3-8	160	3	5-8	150	1	3-5	150	2	8=>3	910	4	3-5-8	280	1	8=>3=>5	2020	4		83652417	8365-2417	8365-2147	13.0 - 12.1 - 12.4 - 12.8 - 13.2 - 14.0	13.0 - 25.1 - 37.5 - 50.3 - 63.5 - 77.5 (37.5-40.0)						
202143031902	ダ	左	1200	晴	良	14:30	3歳九		2021-3-19	12	船橋	5	41万円未満		8	610	2	8	130	2	6	100	1	4.0	140	3.0	6-8	340	1	6-8	150	1	4-8	410	7	4-6	210	2	8=>6	1180	3	4-6-8	670	1	8=>6=>4	4330	10		248579163.0	248695713.0	248679513.0	13.0 - 12.7 - 12.8 - 13.0 - 13.5 - 13.2	13.0 - 25.7 - 38.5 - 51.5 - 65.0 - 78.2 (38.5-39.7)	6-8	370.0	1.0	8=>6	980.0	3.0
202143031903	ダ	左	1200	晴	良	15:00	3歳八		2021-3-19	12	船橋	5	41万円以上70万円未満		4	1140	5	4	250	5	6	160	2	5.0	260	6.0	4-6	1740	7	4-6	600	10	4-5	1,200	19	5-6	530	7	4=>6	5950	28	4-5-6	4290	19	4=>6=>5	34340	132		36457891012.0	36457810921.0	36457891021.0	12.7 - 11.8 - 12.6 - 13.2 - 13.2 - 14.3	12.7 - 24.5 - 37.1 - 50.3 - 63.5 - 77.8 (37.1-40.7)	4-6	1890.0	11.0	4=>6	6560.0	26.0
202143031904	ダ	左	1500	晴	良	15:30	C3　特選一		2021-3-19	12	船橋	5			3	170	1	3	100	1	9	160	3	8.0	210	6.0	3-9	480	1	3-9	270	3	3-8	390	5	8-9	750	10	3=>9	660	2	3-8-9	1190	4	3=>9=>8	3650	7	231254106819117	235124106891117	231245106981117	231041259681117	7.1 - 12.2 - 13.4 - 13.7 - 12.9 - 12.8 - 12.9 - 12.5	7.1 - 19.3 - 32.7 - 46.4 - 59.3 - 72.1 - 85.0 - 97.5 (32.7-38.2)	3-7	420.0	2.0	3=>7	700.0	2.0
202143031905	ダ	左	1200	晴	良	16:00	茨城県ブランド豚肉「		2021-3-19	12	船橋	5			7	1920	5	7	330	4	5	490	6	3.0	550	8.0	5-7	9700	24	5-7	2,200	23	3-7	2,170	21	3-5	2,390	25	7=>5	20140	43	3-5-7	22690	59	7=>5=>3	189640	371		628971011311245.0	268791011131245.0	268791131101245.0	12.9 - 11.7 - 12.1 - 12.6 - 13.4 - 13.3	12.9 - 24.6 - 36.7 - 49.3 - 62.7 - 76.0 (36.7-39.3)	5-6	1890.0	5.0	6=>5	4480.0	16.0
202143031906	ダ	左	1500	晴	良	16:30	馬い!江戸前千葉飯塚		2021-3-19	12	船橋	5			12	180	1	12	110	1	3	200	5	2.0	190	3.0	3-12	580	1	3-12	300	3	2-12	410	4	2-3	1,240	15	12=>3	910	1	2-3-12	1790	5	12=>3=>2	5750	8	114531217826109	11453121728610-9	11,(5,12),4,3,6,7,1,(2,8),10,9	512113761248109	7.0 - 11.5 - 12.4 - 12.9 - 12.9 - 13.1 - 13.8 - 13.7	7.0 - 18.5 - 30.9 - 43.8 - 56.7 - 69.8 - 83.6 - 97.3 (30.9-40.6)	3-8	520.0	2.0	8=>3	840.0	2.0
202143031907	ダ	左	1200	晴	良	17:00	春疾風賞		2021-3-19	12	船橋	5			10	630	4	10	180	4	3	140	1	7.0	150	3.0	3-10	1010	3	3-10	370	3	7-10	510	6	3-7	240	1	10=>3	2520	8	3-7-10	1470	3	10=>3=>7	9990	18		379106211841512.0	379101162812145.0	379106118212145.0	12.6 - 11.6 - 11.8 - 12.4 - 13.3 - 13.5	12.6 - 24.2 - 36.0 - 48.4 - 61.7 - 75.2 (36.0-39.2)	3-7	720.0	2.0	7=>3	1780.0	4.0
202143031908	ダ	左	1500	晴	良	17:30	アネモネ特別 		2021-3-19	12	船橋	5			7	9920	8	7	2,020	8	1	170	2	6.0	190	3.0	1-7	17770	20	1-7	5,520	23	6-7	7,590	24	1-6	370	4	7=>1	49560	48	1-6-7	21620	33	7=>1=>6	228330	225	24756813	24756813	24756813	27456138	7.0 - 12.0 - 13.0 - 13.2 - 12.9 - 13.0 - 13.4 - 13.2	7.0 - 19.0 - 32.0 - 45.2 - 58.1 - 71.1 - 84.5 - 97.7 (32.0-39.6)						
202143031909	ダ	左	1600	晴	良	18:05	ミュージック賞		2021-3-19	12	船橋	5			3	510	3	3	180	3	10	150	2	5.0	430	8.0	3-10	1290	3	3-10	540	4	3-5	1,810	20	5-10	1,300	14	3=>10	2870	7	3-5-10	9710	31	3=>10=>5	49890	147	1032131564811914712	1032131586114714912	1023113851164147912	1032131511864147912	12.3 - 11.9 - 12.7 - 13.2 - 12.9 - 13.4 - 13.1 - 13.4	12.3 - 24.2 - 36.9 - 50.1 - 63.0 - 76.4 - 89.5 - 102.9 (36.9-39.9)	3-6	1150.0	4.0	3=>6	1860.0	7.0
202143031910	ダ	左	1200	晴	良	18:40	雪柳スプリント 		2021-3-19	12	船橋	5			7	270	2	7	130	2	6	200	4	5.0	160	3.0	6-7	1080	5	6-7	270	5	5-7	250	3	5-6	460	6	7=>6	1970	8	5-6-7	1560	5	7=>6=>5	7150	23		53728461.0	57386412.0	57364812.0	12.3 - 11.5 - 12.1 - 12.1 - 12.8 - 12.7	12.3 - 23.8 - 35.9 - 48.0 - 60.8 - 73.5 (35.9-37.6)						
202143031911	ダ	左	1700	晴	良	19:15	日刊ゲンダイDIGI 		2021-3-19	12	船橋	5	(ハンデ)		5	340	1	5	120	1	4	170	2	6.0	480	9.0	4-5	840	1	4-5	300	1	5-6	1,080	15	4-6	1,590	22	5=>4	1970	4	4-5-6	5600	18	5=>4=>6	21340	53	97210481561113312	9721048156-1113312	97281045611312311	97825104611331211	7.3 - 10.8 - 11.9 - 12.9 - 13.0 - 12.7 - 13.1 - 13.6 - 13.4	7.3 - 18.1 - 30.0 - 42.9 - 55.9 - 68.6 - 81.7 - 95.3 - 108.7 (30.0-40.1)	3-4	740.0	2.0	4=>3	1590.0	5.0
202143031912	ダ	左	2200	晴	良	19:50	絆2200		2021-3-19	12	船橋	5			2	280	1	2	140	1	11	180	3	3.0	350	7.0	2-11	1050	4	2-11	410	4	2-3	700	7	3-11	1,250	17	2=>11	1880	6	2-3-11	4490	18	2=>11=>3	16420	43	457122-108611913	457122-101196813	457122111098163	472511121018963	13.3 - 12.9 - 13.8 - 13.1 - 13.6 - 13.9 - 14.0 - 13.8 - 14.6 - 14.1 - 13.1	13.3 - 26.2 - 40.0 - 53.1 - 66.7 - 80.6 - 94.6 - 108.4 - 123.0 - 137.1 - 150.2 (40.0-41.8)	2-8	1110.0	5.0	2=>8	1840.0	6.0
202143040501	ダ	左	1200	雨	不良	15:00	3歳四		2021-4-5	1	船橋	1	142万円以上216万円未満		2	2400	7	2	460	7	10	220	3	8.0	1,420	9.0	2-10	9010	21	2-10	2,790	23	2-8	7,880	39	8-10	8,210	42	2=>10	22380	50	2-8-10	98850	111	2=>10=>8	625610	662		610941781112352	691012478111-235	691012478112135	12.6 - 11.4 - 11.8 - 12.4 - 14.1 - 13.7	12.6 - 24.0 - 35.8 - 48.2 - 62.3 - 76.0 (35.8-40.2)	2-7	5120.0	16.0	2=>7	7980.0	29.0
202143040502	ダ	左	1500	曇	不良	15:30	3歳　四組下		2021-4-5	1	船橋	1	216万円未満		6	340	1	6	150	2	8	150	3	9.0	250	5.0	6-8	620	1	6-8	300	1	6-9	690	8	8-9	770	10	6=>8	1190	2	6-8-9	1570	5	6=>8=>9	6500	10	4561171892310	4561117829310	4651811792310	6481591173102	6.8 - 11.7 - 12.4 - 13.2 - 13.2 - 13.1 - 12.8 - 13.0	6.8 - 18.5 - 30.9 - 44.1 - 57.3 - 70.4 - 83.2 - 96.2 (30.9-38.9)	6-7	300.0	1.0	6=>7	590.0	1.0
202143040503	ダ	左	1200	曇	不良	16:00	C3六　七		2021-4-5	1	船橋	1			1	470	3	1	160	4	2	140	2	7.0	140	1.0	1-2	1390	6	1-2	430	6	1-7	270	1	2-7	410	4	1=>2	2410	11	1-2-7	1080	3	1=>2=>7	10200	27		624103711981215.0	624310791181512.0	246731091118512.0	12.6 - 12.1 - 12.2 - 12.1 - 13.1 - 13.7	12.6 - 24.7 - 36.9 - 49.0 - 62.1 - 75.8 (36.9-38.9)	1-2	1450.0	8.0	1=>2	2610.0	13.0
202143040504	ダ	左	1500	曇	不良	16:30	C3六　七		2021-4-5	1	船橋	1			1	170	1	1	130	2	7	280	6	9.0	240	4.0	1-7	1240	4	1-7	430	3	1-9	360	2	7-9	1,420	17	1=>7	2090	8	1-7-9	2870	8	1=>7=>9	12850	34	596121104278311	591261104273811	591216102471138	591122711104683	6.9 - 12.5 - 12.7 - 12.9 - 12.8 - 13.5 - 14.1 - 13.2	6.9 - 19.4 - 32.1 - 45.0 - 57.8 - 71.3 - 85.4 - 98.6 (32.1-40.8)	1-6	1100.0	5.0	1=>6	1310.0	4.0
202143040505	ダ	左	1200	曇	不良	17:00	C1四　五六　ウ		2021-4-5	1	船橋	1			11	450	3	11	170	3	3	140	2	10.0	190	4.0	3-11	1080	5	3-11	480	5	10-11	380	4	3-10	490	6	11=>3	2350	11	3-10-11	1370	4	11=>3=>10	8350	23		234610111281975.0	321041186912175.0	310112849617125.0	12.5 - 11.5 - 12.0 - 12.6 - 12.9 - 13.3	12.5 - 24.0 - 36.0 - 48.6 - 61.5 - 74.8 (36.0-38.8)	3-8	1130.0	6.0	8=>3	2100.0	11.0
202143040506	ダ	左	1200	曇	不良	17:30	3歳二　三		2021-4-5	1	船橋	1	216万円以上301万円未満		10	1070	5	10	210	4	6	140	1	7.0	420	7.0	6-10	2320	8	6-10	590	6	7-10	3,220	38	6-7	760	9	10=>6	5700	24	6-7-10	13230	46	10=>6=>7	69460	219		6792104381115.0	6791024311581.0	6710924385111.0	12.4 - 12.0 - 12.2 - 12.5 - 12.6 - 13.0	12.4 - 24.4 - 36.6 - 49.1 - 61.7 - 74.7 (36.6-38.1)	5-7	770.0	3.0	7=>5	1900.0	8.0
202143040507	ダ	左	1500	曇	不良	18:00	3歳二　三		2021-4-5	1	船橋	1	216万円以上301万円未満		5	190	1	5	120	1	8	150	3	10.0	160	4.0	5-8	590	2	5-8	240	2	5-10	280	3	8-10	620	7	5=>8	840	2	5-8-10	1240	3	5=>8=>10	4600	7	271041189125361	271041185912631	2,7,10,12,4,1,8,5,(9,11),6,3	210784125913611	6.8 - 12.6 - 13.2 - 13.3 - 12.8 - 12.3 - 12.8 - 12.5	6.8 - 19.4 - 32.6 - 45.9 - 58.7 - 71.0 - 83.8 - 96.3 (32.6-37.6)	5-6	420.0	2.0	5=>6	730.0	3.0
202143040508	ダ	左	1500	曇	不良	18:30	馬い?!江戸前千葉海		2021-4-5	1	船橋	1			6	730	5	6	180	5	4	140	2	7.0	160	3.0	4-6	1400	7	4-6	460	7	6-7	730	10	4-7	360	4	6=>4	3280	17	4-6-7	2690	9	6=>4=>7	18090	64	267912843511101	267394812510111	267498123510111	627485912110311	7.0 - 11.7 - 11.9 - 12.8 - 12.6 - 12.7 - 13.6 - 13.2	7.0 - 18.7 - 30.6 - 43.4 - 56.0 - 68.7 - 82.3 - 95.5 (30.6-39.5)	4-5	1000.0	6.0	5=>4	2560.0	11.0
202143040509	ダ	左	1500	曇	不良	19:05	C1四　五六　ア		2021-4-5	1	船橋	1			9	490	2	9	190	2	7	860	8	12.0	210	3.0	7-9	14020	27	7-9	2,440	23	9-12	590	7	7-12	3,900	28	9=>7	22870	47	7-9-12	18240	51	9=>7=>12	149350	328	6893571021214	6895732121014	8,6,9,2,7,(5,12),10,1,4,3	8926712105143	6.8 - 12.2 - 12.4 - 12.7 - 12.2 - 12.4 - 13.2 - 13.5	6.8 - 19.0 - 31.4 - 44.1 - 56.3 - 68.7 - 81.9 - 95.4 (31.4-39.1)	6-7	440.0	1.0	7=>6	990.0	2.0
