	track	direction	distance	weather	going	start_at	title	grade	date	round	place	days	requirement	rule	単勝:的中	単勝:配当	単勝:人気	複勝_1:的中	複勝_1:配当	複勝_1:人気	複勝_2:的中	複勝_2:配当	複勝_2:人気	枠連:的中	枠連:配当	枠連:人気	ワイド_1:的中	ワイド_1:配当	ワイド_1:人気	ワイド_2:的中	ワイド_2:配当	ワイド_2:人気	ワイド_3:的中	ワイド_3:配当	ワイド_3:人気	馬単:的中	馬単:配当	馬単:人気	三連複:的中	三連複:配当	三連複:人気	三連単:的中	三連単:配当	三連単:人気	spacing_on_corner:1	spacing_on_corner:2	spacing_on_corner:3	spacing_on_corner:4	laptime	pacemaker	複勝_3:的中	複勝_3:配当	複勝_3:人気
198902020808	芝	右	1200	曇	良	14:25	クローバー賞 		1989-8-27	2	函館	8	3歳オープン	(混)(別定)	6	1330	5	6	410	5	7	220	3	5-6	1150	6																							11.9 - 10.8 - 11.4 - 12.2 - 12.6 - 12.2	11.9 - 22.7 - 34.1 - 46.3 - 58.9 - 71.1 (11.9-11.9)	4.0	920	10.0
198902030101	ダ	右	1700	雨	不良	11:15	4歳以上オープン		1989-9-2	3	函館	1	4歳以上オープン	[抽](別定)	5	140	1	5	110	1	3	480	4	3-5	1000	4																							7.0 - 11.3 - 12.1 - 12.7 - 12.9 - 12.9 - 13.2 - 13.2 - 12.8	7.0 - 18.3 - 30.4 - 43.1 - 56.0 - 68.9 - 82.1 - 95.3 - 108.1 (7.0-7.0)			
198902030102	芝	右	1700	雨	不良	11:45	3歳未勝利		1989-9-2	3	函館	1	3歳未勝利	(混)(馬齢)	7	1730	6	7	290	6	5	130	1	5-7	1280	5																							6.9 - 12.1 - 12.3 - 12.8 - 12.3 - 12.4 - 12.8 - 13.4 - 12.9	6.9 - 19.0 - 31.3 - 44.1 - 56.4 - 68.8 - 81.6 - 95.0 - 107.9 (6.9-6.9)	4.0	230	5.0
198902030103	芝	右	1000	雨	不良	12:45	3歳新馬		1989-9-2	3	函館	1	3歳新馬	(馬齢)	1	220	1	1	110	2	7	110	1	1-7	280	1																							12.3 - 10.8 - 11.8 - 12.3 - 12.4	12.3 - 23.1 - 34.9 - 47.2 - 59.6 (12.3-12.3)	6.0	160	4.0
198902030104	ダ	右	1000	雨	不良	13:15	4歳未勝利		1989-9-2	3	函館	1	4歳未勝利	牝(馬齢)	7	500	4	7	150	3	8	170	4	7-8	1100	7																							12.3 - 11.0 - 12.0 - 12.4 - 12.6	12.3 - 23.3 - 35.3 - 47.7 - 60.3 (12.3-12.3)	3.0	110	1.0
198902030105	ダ	右	1000	雨	不良	13:50	4歳未勝利		1989-9-2	3	函館	1	4歳未勝利	牝(馬齢)	6	350	2	6	190	3	1	440	7	1-6	2950	10																							12.5 - 11.1 - 12.4 - 12.8 - 12.5	12.5 - 23.6 - 36.0 - 48.8 - 61.3 (12.5-12.5)	4.0	190	4.0
198902030106	ダ	右	1700	雨	不良	14:25	臥牛山特別 		1989-9-2	3	函館	1	4歳以上900万下	(別定)	6	200	1	6	130	1	1	310	4	1-6	910	4																							7.0 - 10.9 - 11.3 - 11.8 - 12.3 - 13.0 - 13.0 - 13.2 - 12.5	7.0 - 17.9 - 29.2 - 41.0 - 53.3 - 66.3 - 79.3 - 92.5 - 105.0 (7.0-7.0)			
198902030107	芝	右	1200	雨	不良	15:00	洞爺湖特別 		1989-9-2	3	函館	1	4歳以上400万下	(別定)	6	1310	6	6	320	6	8	150	2	6-7	2380	11																							12.0 - 10.9 - 11.5 - 11.9 - 12.6 - 12.9	12.0 - 22.9 - 34.4 - 46.3 - 58.9 - 71.8 (12.0-12.0)	10.0	130	1.0
198902030108	芝	右	2000	曇	不良	15:35	HTB賞 		1989-9-2	3	函館	1	4歳以上900万下	(別定)	4	200	1	4	110	1	8	160	3	4-8	530	2																							12.4 - 11.0 - 12.0 - 11.9 - 12.6 - 12.6 - 12.9 - 13.5 - 13.2 - 13.0	12.4 - 23.4 - 35.4 - 47.3 - 59.9 - 72.5 - 85.4 - 98.9 - 112.1 - 125.1 (12.4-12.4)	3.0	180	4.0
198902030201	ダ	右	1000	小雨	不良	10:45	3歳未勝利		1989-9-3	3	函館	2	3歳未勝利	(馬齢)	1	1360	4	1	340	3	2	130	1	1-2	700	2																							12.4 - 11.0 - 12.0 - 12.7 - 13.1	12.4 - 23.4 - 35.4 - 48.1 - 61.2 (12.4-12.4)			
198902030202	ダ	右	1000	小雨	不良	11:15	3歳新馬		1989-9-3	3	函館	2	3歳新馬	(馬齢)	3	1130	3	3	240	3	5	280	5	3-5	12690	19																							12.9 - 11.0 - 12.1 - 12.4 - 12.9	12.9 - 23.9 - 36.0 - 48.4 - 61.3 (12.9-12.9)	7.0	110	1.0
198902030203	芝	右	1200	小雨	不良	11:45	3歳新馬		1989-9-3	3	函館	2	3歳新馬	(混)(馬齢)	5	370	2	5	130	1	10	220	6	5-8	920	4																							12.3 - 11.0 - 11.6 - 12.5 - 13.3 - 12.9	12.3 - 23.3 - 34.9 - 47.4 - 60.7 - 73.6 (12.3-12.3)	8.0	150	2.0
198902030204	ダ	右	1700	雨	不良	12:45	4歳未勝利		1989-9-3	3	函館	2	4歳未勝利	(馬齢)	5	280	1	5	130	1	4	140	3	4-5	570	2																							7.0 - 11.0 - 11.8 - 12.2 - 12.5 - 12.3 - 13.1 - 13.3 - 13.0	7.0 - 18.0 - 29.8 - 42.0 - 54.5 - 66.8 - 79.9 - 93.2 - 106.2 (7.0-7.0)	1.0	220	5.0
198902030205	ダ	右	1700	雨	不良	13:15	4歳未勝利		1989-9-3	3	函館	2	4歳未勝利	(馬齢)	6	220	1	6	130	1	1	270	6	1-6	1740	8																							7.1 - 10.9 - 11.7 - 12.5 - 13.0 - 12.4 - 13.2 - 13.3 - 13.1	7.1 - 18.0 - 29.7 - 42.2 - 55.2 - 67.6 - 80.8 - 94.1 - 107.2 (7.1-7.1)	3.0	270	7.0
198902030206	芝	右	2000	雨	不良	13:50	4歳未勝利		1989-9-3	3	函館	2	4歳未勝利	(馬齢)	4	270	1	4	140	1	6	170	2	3-4	570	1																							12.4 - 11.2 - 12.9 - 12.8 - 13.1 - 12.8 - 13.1 - 13.0 - 13.0 - 13.2	12.4 - 23.6 - 36.5 - 49.3 - 62.4 - 75.2 - 88.3 - 101.3 - 114.3 - 127.5 (12.4-12.4)	9.0	310	7.0
198902030207	芝	右	1800	雨	不良	14:25	仁山特別 		1989-9-3	3	函館	2	4歳以上400万下	(混)(別定)	7	910	5	7	270	4	2	280	5	2-5	2510	11																							12.3 - 12.2 - 12.0 - 12.6 - 12.5 - 12.9 - 13.5 - 12.8 - 13.1	12.3 - 24.5 - 36.5 - 49.1 - 61.6 - 74.5 - 88.0 - 100.8 - 113.9 (12.3-12.3)	12.0	400	8.0
198902030208	芝	右	1800	雨	不良	15:00	北海ハンデキャップ 		1989-9-3	3	函館	2	4歳以上900万下	(ハンデ)	11	760	3	11	250	5	8	250	4	7-8	1580	6																							12.4 - 11.9 - 11.9 - 12.6 - 12.7 - 12.8 - 13.0 - 13.2 - 12.7	12.4 - 24.3 - 36.2 - 48.8 - 61.5 - 74.3 - 87.3 - 100.5 - 113.2 (12.4-12.4)	10.0	240	3.0
198902030209	芝	右	1200	雨	不良	15:35	青函ステークス 		1989-9-3	3	函館	2	4歳以上オープン	(混)(ハンデ)	8	1030	5	8	220	5	3	170	2	3-8	2180	10																							11.9 - 10.5 - 11.5 - 12.4 - 12.8 - 13.2	11.9 - 22.4 - 33.9 - 46.3 - 59.1 - 72.3 (11.9-11.9)	1.0	170	3.0
198902030301	芝	右	1200	曇	重	11:15	3歳新馬		1989-9-9	3	函館	3	3歳新馬	牝(馬齢)	2	250	2	2	130	1	6	170	3	2-6	430	3																							12.1 - 10.9 - 11.5 - 12.5 - 13.2 - 12.7	12.1 - 23.0 - 34.5 - 47.0 - 60.2 - 72.9 (12.1-12.1)			
198902030302	芝	右	1200	曇	重	11:45	3歳未勝利		1989-9-9	3	函館	3	3歳未勝利	(馬齢)	8	190	1	8	110	1	9	170	3	8-8	670	3																							12.1 - 10.8 - 11.5 - 12.7 - 13.2 - 13.3	12.1 - 22.9 - 34.4 - 47.1 - 60.3 - 73.6 (12.1-12.1)	3.0	220	6.0
198902030303	ダ	右	1000	曇	重	12:45	4歳未勝利		1989-9-9	3	函館	3	4歳未勝利	(馬齢)	6	130	1	6	100	1	2	270	6	2-6	1090	6																							12.3 - 11.2 - 11.9 - 12.7 - 12.8	12.3 - 23.5 - 35.4 - 48.1 - 60.9 (12.3-12.3)	1.0	140	2.0
198902030304	ダ	右	1000	曇	重	13:15	4歳未勝利		1989-9-9	3	函館	3	4歳未勝利	(馬齢)	1	160	1	1	100	1	9	180	3	1-8	350	2																							12.6 - 11.1 - 11.9 - 12.6 - 13.0	12.6 - 23.7 - 35.6 - 48.2 - 61.2 (12.6-12.6)	4.0	520	7.0
198902030305	ダ	右	1700	曇	重	13:50	4歳未勝利		1989-9-9	3	函館	3	4歳未勝利	(馬齢)	4	130	1	4	100	1	2	340	8	2-4	2380	6																							7.2 - 11.3 - 12.3 - 13.1 - 13.6 - 12.7 - 12.9 - 13.6 - 13.3	7.2 - 18.5 - 30.8 - 43.9 - 57.5 - 70.2 - 83.1 - 96.7 - 110.0 (7.2-7.2)	3.0	130	2.0
198902030306	ダ	右	1700	曇	稍重	14:25	渡島特別 		1989-9-9	3	函館	3	4歳以上400万下	(別定)	7	890	4	7	230	4	8	170	3	7-8	1900	8																							6.8 - 11.1 - 11.5 - 12.6 - 13.4 - 12.7 - 13.2 - 13.5 - 13.0	6.8 - 17.9 - 29.4 - 42.0 - 55.4 - 68.1 - 81.3 - 94.8 - 107.8 (6.8-6.8)	1.0	260	5.0
198902030307	芝	右	1800	曇	重	15:00	八雲特別 		1989-9-9	3	函館	3	4歳以上900万下	(混)(別定)	2	230	1	2	150	1	7	360	4	2-7	1930	10																							12.4 - 11.9 - 11.8 - 12.1 - 11.9 - 12.1 - 12.5 - 12.7 - 12.5	12.4 - 24.3 - 36.1 - 48.2 - 60.1 - 72.2 - 84.7 - 97.4 - 109.9 (12.4-12.4)			
198902030308	芝	右	2000	曇	重	15:35	檜山特別 		1989-9-9	3	函館	3	4歳以上400万下	牝(別定)	7	1120	7	7	260	7	3	260	6	3-7	6950	21																							13.0 - 10.7 - 12.4 - 12.4 - 12.8 - 12.3 - 12.5 - 12.9 - 12.7 - 12.3	13.0 - 23.7 - 36.1 - 48.5 - 61.3 - 73.6 - 86.1 - 99.0 - 111.7 - 124.0 (13.0-13.0)	2.0	120	1.0
198902030401	ダ	右	1700	曇	不良	10:45	4歳以上700万下		1989-9-10	3	函館	4	4歳以上700万下	[抽](別定)	5	160	1	5	100	1	4	110	2	4-5	180	1																							7.1 - 11.4 - 11.9 - 12.3 - 12.6 - 12.7 - 13.4 - 13.4 - 13.7	7.1 - 18.5 - 30.4 - 42.7 - 55.3 - 68.0 - 81.4 - 94.8 - 108.5 (7.1-7.1)			
198902030402	ダ	右	1000	雨	不良	11:15	4歳未勝利		1989-9-10	3	函館	4	4歳未勝利	(馬齢)	8	590	4	8	270	5	7	250	4	6-7	1430	10																							12.8 - 11.1 - 11.9 - 12.3 - 12.1	12.8 - 23.9 - 35.8 - 48.1 - 60.2 (12.8-12.8)	11.0	300	6.0
198902030403	芝	右	1000	雨	不良	11:45	3歳新馬		1989-9-10	3	函館	4	3歳新馬	(馬齢)	4	920	6	4	210	3	8	300	6	4-8	2610	14																							12.5 - 11.1 - 11.9 - 12.8 - 12.3	12.5 - 23.6 - 35.5 - 48.3 - 60.6 (12.5-12.5)	7.0	280	5.0
198902030404	ダ	右	1700	小雨	不良	12:45	4歳未勝利		1989-9-10	3	函館	4	4歳未勝利	(混)(馬齢)	3	630	3	3	210	3	4	290	6	3-4	3050	15																							7.1 - 10.9 - 11.7 - 12.8 - 13.0 - 12.7 - 13.0 - 13.6 - 13.4	7.1 - 18.0 - 29.7 - 42.5 - 55.5 - 68.2 - 81.2 - 94.8 - 108.2 (7.1-7.1)	8.0	390	7.0
198902030405	ダ	右	1700	小雨	不良	13:15	4歳以上400万下		1989-9-10	3	函館	4	4歳以上400万下	(父)(別定)	1	260	1	1	130	1	5	150	3	1-5	740	3																							7.1 - 10.8 - 11.2 - 12.0 - 12.6 - 12.5 - 13.2 - 13.5 - 13.0	7.1 - 17.9 - 29.1 - 41.1 - 53.7 - 66.2 - 79.4 - 92.9 - 105.9 (7.1-7.1)	2.0	300	6.0
198902030501	芝	右	1200	晴	稍重	11:45	3歳未勝利		1989-9-16	3	函館	5	3歳未勝利	牝(馬齢)	4	430	2	4	130	2	3	110	1	3-4	270	1																							12.6 - 11.4 - 11.8 - 11.9 - 12.1 - 12.3	12.6 - 24.0 - 35.8 - 47.7 - 59.8 - 72.1 (12.6-12.6)			
198902030502	ダ	右	1000	晴	良	12:45	4歳未勝利		1989-9-16	3	函館	5	4歳未勝利	(馬齢)	7	590	2	7	140	2	1	170	4	1-6	2690	9																							13.0 - 11.5 - 12.1 - 12.3 - 12.5	13.0 - 24.5 - 36.6 - 48.9 - 61.4 (13.0-13.0)	4.0	100	1.0
198902030503	ダ	右	1700	晴	良	13:15	4歳未勝利		1989-9-16	3	函館	5	4歳未勝利	(馬齢)	1	1070	5	1	260	6	5	110	1	1-5	960	5																							6.8 - 11.0 - 11.9 - 13.2 - 13.5 - 13.2 - 13.4 - 12.9 - 12.6	6.8 - 17.8 - 29.7 - 42.9 - 56.4 - 69.6 - 83.0 - 95.9 - 108.5 (6.8-6.8)	6.0	250	5.0
198902030504	ダ	右	1700	晴	良	13:50	4歳以上400万下		1989-9-16	3	函館	5	4歳以上400万下	(混)(別定)	4	850	6	4	210	4	2	140	1	2-4	900	4																							6.8 - 11.0 - 12.2 - 12.4 - 13.3 - 13.2 - 13.3 - 13.5 - 12.8	6.8 - 17.8 - 30.0 - 42.4 - 55.7 - 68.9 - 82.2 - 95.7 - 108.5 (6.8-6.8)	5.0	590	8.0
198902030505	芝	右	1800	晴	良	14:25	横津岳特別 		1989-9-16	3	函館	5	4歳以上400万下	(別定)	3	640	4	3	140	4	8	100	1	3-8	750	2																							12.1 - 11.9 - 12.6 - 12.9 - 12.5 - 12.4 - 12.5 - 12.4 - 11.9	12.1 - 24.0 - 36.6 - 49.5 - 62.0 - 74.4 - 86.9 - 99.3 - 111.2 (12.1-12.1)	6.0	100	2.0
198902030506	ダ	右	1700	晴	良	15:00	恵山特別 		1989-9-16	3	函館	5	4歳以上900万下	(別定)	1	1020	5	1	310	6	6	140	2	1-5	2080	11																							7.1 - 10.8 - 11.3 - 12.7 - 13.3 - 12.8 - 13.0 - 13.0 - 12.6	7.1 - 17.9 - 29.2 - 41.9 - 55.2 - 68.0 - 81.0 - 94.0 - 106.6 (7.1-7.1)	2.0	250	4.0
198902030507	芝	右	1800	晴	良	15:35	津軽海峡特別 		1989-9-16	3	函館	5	4歳以上900万下	牝(別定)	7	330	2	7	120	1	8	130	2	6-7	340	1																							12.6 - 12.0 - 12.2 - 12.8 - 12.6 - 12.3 - 12.4 - 11.8 - 11.6	12.6 - 24.6 - 36.8 - 49.6 - 62.2 - 74.5 - 86.9 - 98.7 - 110.3 (12.6-12.6)	9.0	130	3.0
198902030601	ダ	右	1000	曇	良	10:45	3歳未勝利		1989-9-17	3	函館	6	3歳未勝利	(混)(馬齢)	4	930	4	4	270	4	1	270	3	1-4	1430	6																							12.6 - 11.1 - 12.2 - 12.7 - 13.1	12.6 - 23.7 - 35.9 - 48.6 - 61.7 (12.6-12.6)			
198902030602	ダ	右	1000	曇	良	11:15	4歳未勝利		1989-9-17	3	函館	6	4歳未勝利	牝(馬齢)	2	390	2	2	150	2	3	240	5	2-3	1640	8																							12.5 - 11.2 - 12.1 - 12.8 - 12.6	12.5 - 23.7 - 35.8 - 48.6 - 61.2 (12.5-12.5)	5.0	290	6.0
198902030603	芝	右	1200	曇	良	11:45	3歳新馬		1989-9-17	3	函館	6	3歳新馬	(馬齢)	6	290	2	6	130	2	7	130	1	6-7	340	1																							12.3 - 10.9 - 11.5 - 12.2 - 12.5 - 12.3	12.3 - 23.2 - 34.7 - 46.9 - 59.4 - 71.7 (12.3-12.3)	3.0	630	7.0
198902030604	芝	右	1800	曇	良	12:45	4歳未勝利		1989-9-17	3	函館	6	4歳未勝利	(馬齢)	13	160	1	13	110	1	10	170	2	7-8	500	2																							12.4 - 12.0 - 12.1 - 12.9 - 12.6 - 12.1 - 12.6 - 12.2 - 12.4	12.4 - 24.4 - 36.5 - 49.4 - 62.0 - 74.1 - 86.7 - 98.9 - 111.3 (12.4-12.4)	8.0	450	7.0
198902030606	芝	右	2000	曇	良	13:50	竜飛崎特別 		1989-9-17	3	函館	6	4歳以上400万下	(別定)	3	150	1	3	100	1	5	250	5	3-5	760	4																							12.6 - 11.1 - 11.7 - 12.2 - 12.2 - 12.1 - 12.4 - 12.9 - 12.7 - 12.8	12.6 - 23.7 - 35.4 - 47.6 - 59.8 - 71.9 - 84.3 - 97.2 - 109.9 - 122.7 (12.6-12.6)			
198902030607	ダ	右	1000	曇	良	14:25	4歳以上400万下		1989-9-17	3	函館	6	4歳以上400万下	(別定)	3	300	2	3	130	2	5	180	4	3-5	980	5																							12.4 - 10.9 - 11.8 - 12.3 - 13.0	12.4 - 23.3 - 35.1 - 47.4 - 60.4 (12.4-12.4)	7.0	150	3.0
198902030608	芝	右	2000	曇	良	15:00	タマツバキ記念	G	1989-9-17	3	函館	6	4歳以上オープン	[抽](別定)	1	150	1	1	110	1	2	170	3	1-2	550	2																							12.5 - 11.0 - 11.9 - 12.0 - 12.4 - 12.2 - 12.1 - 12.5 - 12.9 - 13.0	12.5 - 23.5 - 35.4 - 47.4 - 59.8 - 72.0 - 84.1 - 96.6 - 109.5 - 122.5 (12.5-12.5)	10.0	180	4.0
198902030609	芝	右	1200	曇	良	15:35	道新スポーツ杯 		1989-9-17	3	函館	6	4歳以上900万下	(ハンデ)	12	770	4	12	340	4	2	530	9	2-8	2420	10																							12.0 - 10.6 - 11.1 - 11.9 - 12.1 - 12.4	12.0 - 22.6 - 33.7 - 45.6 - 57.7 - 70.1 (12.0-12.0)	4.0	430	7.0
198902030701	ダ	右	1000	晴	不良	11:15	4歳以上オープン		1989-9-23	3	函館	7	4歳以上オープン	[抽](別定)	5	340	3	5	180	2	1	450	5	1-5	3550	15																							12.8 - 11.2 - 12.1 - 12.2 - 12.7	12.8 - 24.0 - 36.1 - 48.3 - 61.0 (12.8-12.8)			
198902030702	ダ	右	1000	晴	不良	11:45	3歳新馬		1989-9-23	3	函館	7	3歳新馬	(混)(馬齢)	1	300	2	1	120	3	4	110	2	1-4	420	1																							12.5 - 10.7 - 12.0 - 12.4 - 13.0	12.5 - 23.2 - 35.2 - 47.6 - 60.6 (12.5-12.5)	6.0	100	1.0
198902030801	芝	右	1000	晴	重	10:45	3歳未勝利		1989-9-24	3	函館	8	3歳未勝利	(馬齢)	7	550	3	7	170	3	6	110	1	6-7	340	2																							12.4 - 11.3 - 12.2 - 12.8 - 12.5	12.4 - 23.7 - 35.9 - 48.7 - 61.2 (12.4-12.4)			
198902030802	ダ	右	1000	晴	重	11:15	4歳未勝利		1989-9-24	3	函館	8	4歳未勝利	(混)(馬齢)	4	170	1	4	110	1	5	190	4	4-5	1170	5																							12.5 - 11.0 - 11.8 - 12.5 - 12.8	12.5 - 23.5 - 35.3 - 47.8 - 60.6 (12.5-12.5)	1.0	120	2.0
198902030803	ダ	右	1000	晴	重	11:45	4歳未勝利		1989-9-24	3	函館	8	4歳未勝利	(混)(馬齢)	6	2650	7	6	270	6	1	120	1	1-6	2420	9																							12.8 - 11.0 - 12.0 - 12.8 - 13.3	12.8 - 23.8 - 35.8 - 48.6 - 61.9 (12.8-12.8)	9.0	300	7.0
198902030804	芝	右	1000	晴	重	12:45	3歳新馬		1989-9-24	3	函館	8	3歳新馬	(馬齢)	6	150	1	6	100	1	3	100	2	3-6	240	1																							12.4 - 10.9 - 11.8 - 12.7 - 12.6	12.4 - 23.3 - 35.1 - 47.8 - 60.4 (12.4-12.4)	1.0	150	3.0
198902030805	ダ	右	1700	晴	稍重	13:15	4歳未勝利		1989-9-24	3	函館	8	4歳未勝利	(馬齢)	4	130	1	4	110	1	3	150	3	3-4	390	1																							7.0 - 11.5 - 11.9 - 12.9 - 12.8 - 12.4 - 12.8 - 12.8 - 12.7	7.0 - 18.5 - 30.4 - 43.3 - 56.1 - 68.5 - 81.3 - 94.1 - 106.8 (7.0-7.0)	5.0	140	2.0
198902030806	ダ	右	1000	晴	稍重	13:50	4歳以上400万下		1989-9-24	3	函館	8	4歳以上400万下	(別定)	4	200	1	4	110	1	9	130	2	4-8	320	1																							12.3 - 10.5 - 11.8 - 12.4 - 12.6	12.3 - 22.8 - 34.6 - 47.0 - 59.6 (12.3-12.3)	8.0	150	4.0
198902030807	芝	右	1800	晴	稍重	14:25	十和田湖特別 		1989-9-24	3	函館	8	4歳以上400万下	(別定)	1	240	2	1	140	2	5	180	3	1-5	670	3																							12.9 - 12.2 - 13.0 - 12.4 - 12.3 - 12.3 - 12.6 - 12.6 - 12.7	12.9 - 25.1 - 38.1 - 50.5 - 62.8 - 75.1 - 87.7 - 100.3 - 113.0 (12.9-12.9)	3.0	250	5.0
198902030808	芝	右	2000	晴	稍重	15:00	大沼ステークス 		1989-9-24	3	函館	8	4歳以上900万下	(混)(ハンデ)	6	1060	6	6	230	4	3	120	1	3-5	910	4																							12.5 - 11.0 - 12.3 - 12.4 - 12.7 - 12.4 - 12.4 - 12.7 - 12.8 - 12.6	12.5 - 23.5 - 35.8 - 48.2 - 60.9 - 73.3 - 85.7 - 98.4 - 111.2 - 123.8 (12.5-12.5)	13.0	180	2.0
198902030809	芝	右	1200	晴	稍重	15:35	函館3歳ステークス	G3	1989-9-24	3	函館	8	3歳オープン	(混)(馬齢)	10	4210	9	10	580	9	1	180	2	1-7	2260	9																							12.0 - 10.7 - 11.4 - 12.2 - 12.8 - 13.2	12.0 - 22.7 - 34.1 - 46.3 - 59.1 - 72.3 (12.0-12.0)	11.0	350	5.0
198902030810	ダ	右	1700	晴	稍重	16:10	4歳以上400万下		1989-9-24	3	函館	8	4歳以上400万下	牝(別定)	5	640	3	5	170	2	3	120	1	3-5	590	1																							7.1 - 11.1 - 12.0 - 12.5 - 13.0 - 12.7 - 13.1 - 12.9 - 12.5	7.1 - 18.2 - 30.2 - 42.7 - 55.7 - 68.4 - 81.5 - 94.4 - 106.9 (7.1-7.1)	8.0	390	9.0
198902010111	芝	右	2000	晴	良	16:10	4歳以上400万下		1989-7-8	1	函館	1	4歳以上400万下	(混)(別定)	3	750	5	3	240	6	5	150	1	3-5	1460	7																							12.6 - 11.4 - 12.4 - 12.5 - 12.5 - 12.3 - 12.1 - 12.1 - 11.8 - 11.9	12.6 - 24.0 - 36.4 - 48.9 - 61.4 - 73.7 - 85.8 - 97.9 - 109.7 - 121.6 (12.6-12.6)	9.0	180	3.0
198902010711	芝	右	2000	晴	良	16:10	4歳以上400万下		1989-7-29	1	函館	7	4歳以上400万下	(別定)	6	510	3	6	190	3	9	210	5	4-6	630	2																							12.5 - 10.7 - 11.3 - 11.8 - 12.2 - 12.1 - 12.2 - 13.0 - 12.5 - 12.8	12.5 - 23.2 - 34.5 - 46.3 - 58.5 - 70.6 - 82.8 - 95.8 - 108.3 - 121.1 (12.5-12.5)	1.0	160	2.0
198902020305	ダ	右	1700	晴	良	12:45	4歳未勝利		1989-8-12	2	函館	3	4歳未勝利	(馬齢)	5	160	1	5	110	1	8	160	2	5-8	440	1																							7.3 - 12.0 - 13.2 - 12.8 - 13.3 - 13.0 - 12.8 - 13.1 - 12.8	7.3 - 19.3 - 32.5 - 45.3 - 58.6 - 71.6 - 84.4 - 97.5 - 110.3 (7.3-7.3)	1.0	440	8.0
198902020306	ダ	右	1700	晴	良	13:15	4歳未勝利		1989-8-12	2	函館	3	4歳未勝利	(混)(馬齢)	4	200	1	4	120	1	6	200	5	4-6	1010	5																							7.3 - 11.4 - 12.9 - 12.9 - 13.0 - 12.8 - 13.0 - 13.6 - 13.3	7.3 - 18.7 - 31.6 - 44.5 - 57.5 - 70.3 - 83.3 - 96.9 - 110.2 (7.3-7.3)	2.0	180	4.0
198902020307	ダ	右	1700	晴	良	13:50	アラブ特別 		1989-8-12	2	函館	3	4歳以上700万下	[抽](別定)	2	160	1	2	100	1	5	110	2	2-5	160	1																							7.4 - 11.8 - 12.4 - 12.7 - 13.1 - 12.9 - 12.9 - 12.9 - 13.3	7.4 - 19.2 - 31.6 - 44.3 - 57.4 - 70.3 - 83.2 - 96.1 - 109.4 (7.4-7.4)			
198902020308	ダ	右	1000	晴	良	14:25	4歳以上400万下		1989-8-12	2	函館	3	4歳以上400万下	(別定)	6	120	1	6	100	1	9	210	4	6-8	560	3																							12.8 - 10.7 - 11.7 - 12.8 - 12.9	12.8 - 23.5 - 35.2 - 48.0 - 60.9 (12.8-12.8)	2.0	150	3.0
198902020309	芝	右	1800	晴	良	15:00	奥尻特別 		1989-8-12	2	函館	3	4歳以上400万下	(別定)	5	200	1	5	110	1	7	380	7	5-7	3240	10																							12.7 - 12.5 - 12.1 - 11.9 - 11.8 - 11.8 - 11.9 - 12.3 - 12.6	12.7 - 25.2 - 37.3 - 49.2 - 61.0 - 72.8 - 84.7 - 97.0 - 109.6 (12.7-12.7)	9.0	130	2.0
198902020310	芝	右	1200	晴	良	15:35	七重浜特別 		1989-8-12	2	函館	3	4歳以上900万下	(混)(別定)	6	1860	8	6	300	7	8	120	1	6-8	2170	11																							12.0 - 10.9 - 11.3 - 11.6 - 12.1 - 12.0	12.0 - 22.9 - 34.2 - 45.8 - 57.9 - 69.9 (12.0-12.0)	4.0	220	5.0
198902030703	ダ	右	1700	晴	重	12:45	4歳未勝利		1989-9-23	3	函館	7	4歳未勝利	(馬齢)	8	580	4	8	190	4	7	210	5	6-7	760	3																							7.0 - 11.4 - 11.9 - 12.8 - 13.0 - 12.7 - 12.9 - 13.4 - 13.2	7.0 - 18.4 - 30.3 - 43.1 - 56.1 - 68.8 - 81.7 - 95.1 - 108.3 (7.0-7.0)	9.0	130	1.0
198902030704	芝	右	1200	晴	重	13:15	4歳以上400万下		1989-9-23	3	函館	7	4歳以上400万下	(別定)	11	1700	7	11	350	6	7	350	5	6-8	2600	8																							12.1 - 11.0 - 11.6 - 12.6 - 12.5 - 13.0	12.1 - 23.1 - 34.7 - 47.3 - 59.8 - 72.8 (12.1-12.1)	10	240	4
